Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,02-Feb-2024,647.80,£0.00,The Helping Hand Company (Ledbury) Ltd,221420,Revenue,STC198413
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02-Feb-2024,651.00,£0.00,Sunbelt Rentals Ltd (formerly Ashtead Plant Hire Company Limited),227000,Revenue,STC198431
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198448
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198449
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198450
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198451
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198452
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,663.40,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198453
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,675.35,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198525
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,02-Feb-2024,682.92,£0.00,St Annes Community Services,221004,Revenue,STC198532
South Tyneside Council,00CL,Economic Regeneration Group,External Printing Contractors,Printing,02-Feb-2024,719.50,£0.00,Antalis Ltd,236030,Revenue,STC198580
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,729.43,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198598
South Tyneside Council,00CL,Economic Regeneration Group,Catering Provisions,Jarrow Focus,02-Feb-2024,808.92,£0.00,Bestway Wholesale Ltd t/a Batleys Foodservice,222876,Revenue,STC198712
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,02-Feb-2024,809.60,£0.00,Logistics Skill & Consultancy Ltd,215956,Revenue,STC198713
South Tyneside Council,00CL,Business & Resources Group,Vending Machine Stock,Hebburn Central,02-Feb-2024,852.32,£0.00,Bestway Wholesale Ltd t/a Batleys Foodservice,222875,Revenue,STC198755
South Tyneside Council,00CL,Childrens Adults and Health,Furniture & Equipment - General,Childrens Services Family Hubs,02-Feb-2024,863.75,£0.00,TTS Group Ltd (RM Educational Resourced Ltd t/a),212095,Revenue,STC198775
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,02-Feb-2024,900.00,£0.00,Lyon Equipment Limited,230641,Revenue,STC198809
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,02-Feb-2024,910.56,£0.00,Mencap,221004,Revenue,STC198825
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Blue Badge Scheme,02-Feb-2024,932.40,£0.00,APS - Allied Publicity Services (Manchester) Ltd,221330,Revenue,STC198848
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,02-Feb-2024,972.00,£0.00,Key Subject Tuition Ltd,216191,Revenue,STC198872
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,02-Feb-2024,1008.00,£0.00,Cleveland Land Services (Guisborough) Ltd,227000,Revenue,STC198919
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,02-Feb-2024,1020.00,£0.00,Key Subject Tuition Ltd,216191,Revenue,STC198925
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,02-Feb-2024,1026.00,£0.00,C J  Transport Services (North East) Limited,220550,Revenue,STC198928
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Participation,02-Feb-2024,1035.00,£0.00,The Customs House,212070,Revenue,STC198933
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,White Lining,02-Feb-2024,1037.28,£0.00,Jack Coupe & Sons Limited t/a Coupeline,830019,Capital,STC198934
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,1044.70,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC198940
South Tyneside Council,00CL,Balance Sheet,Employee Additional Voluntary Contributions,Balance Sheet Corporate Finance,02-Feb-2024,1096.76,£0.00,Prudential Public Limited Company,999999,Balance Sheet,STC198962
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,02-Feb-2024,1098.00,£0.00,Redacted - personal info,224082,Revenue,STC198963
South Tyneside Council,00CL,Balance Sheet,Other Tenants Rent Deposits,Balance Sheet Corporate Finance,02-Feb-2024,1125.00,£0.00,Redacted - personal info,999999,Balance Sheet,STC198981
South Tyneside Council,00CL,Business & Resources Group,Agency Staff - Non-Teachers,Legal Services - Support,02-Feb-2024,1133.39,£0.00,Sellick Partnership Group Ltd - North East Division,231100,Revenue,STC198985
South Tyneside Council,00CL,Economic Regeneration Group,Servicing/Electric Testing of Equipment,Festive Lighting,02-Feb-2024,1155.00,£0.00,Glendale Managed Services Ltd,227660,Revenue,STC198997
South Tyneside Council,00CL,Business & Resources Group,Subscriptions,Finance Team,02-Feb-2024,1195.00,£0.00,LG Futures Limited,230070,Revenue,STC199015
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,02-Feb-2024,1203.20,£0.00,Logistics Skill & Consultancy Ltd,215956,Revenue,STC199027
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,1212.68,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC199031
South Tyneside Council,00CL,Economic Regeneration Group,Resaleable Items,Tourist Information Centre,02-Feb-2024,1247.40,£0.00,Westovian Theatre Society,223760,Revenue,STC199041
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,Learning Disability Support,02-Feb-2024,1252.08,£0.00,North Star previously Endeavour Housing Association,221004,Revenue,STC199047
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Telephone Expenses,Technology & Independence,02-Feb-2024,1276.00,£0.00,BT - British Telecommunications PLC,221500,Revenue,STC199059
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,02-Feb-2024,1276.50,£0.00,Bluebird Care,221001,Revenue,STC199060
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02-Feb-2024,1309.00,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC199076
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,02-Feb-2024,1323.00,£0.00,Newcross Healthcare Solutions Ltd,221005,Revenue,STC199084
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,02-Feb-2024,1349.28,£0.00,C J  Transport Services (North East) Limited,213602,Revenue,STC199098
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,02-Feb-2024,1372.37,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC199110
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,02-Feb-2024,1394.00,£0.00,C J  Transport Services (North East) Limited,213602,Revenue,STC199115
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,02-Feb-2024,1400.00,£0.00,North East Dance CIC,224082,Revenue,STC199119
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Pupil Support,02-Feb-2024,1440.00,£0.00,C J  Transport Services (North East) Limited,211810,Revenue,STC199142
South Tyneside Council,00CL,Childrens Adults and Health,Staff Training,Childrens Services Family Hubs,02-Feb-2024,1500.00,£0.00,The UK Committee for UNICEF,212095,Revenue,STC199176
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,The Word - Operations,02-Feb-2024,1570.82,£0.00,North VS Ltd (previously 2020 Vision Systems Ltd),222852,Revenue,STC199203
South Tyneside Council,00CL,Business & Resources Group,Cleaning Expenses,Hebburn Central,02-Feb-2024,1589.00,£0.00,Spectrum Industrial Ltd,222875,Revenue,STC199210
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,02-Feb-2024,1619.20,£0.00,Logistics Skill & Consultancy Ltd,216191,Revenue,STC199218
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02-Feb-2024,1620.00,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC199219
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,02-Feb-2024,1665.01,£0.00,Swiis Foster Care Ltd,213300,Revenue,STC199241
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,02-Feb-2024,1683.00,£0.00,Newcross Healthcare Solutions Ltd,221005,Revenue,STC199246
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02-Feb-2024,1800.00,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC199281
South Tyneside Council,00CL,Economic Regeneration Group,Other Staff Recruitment Costs,RE Management,02-Feb-2024,1800.00,£0.00,Tile Hill Interim & Executive Ltd,236911,Revenue,STC199282
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,02-Feb-2024,1804.80,£0.00,Logistics Skill & Consultancy Ltd,216191,Revenue,STC199285
South Tyneside Council,00CL,Regeneration & Environment,Property Reactive / General Repairs,Hawthorne Service Charge,02-Feb-2024,1864.52,£0.00,Coolbreeze FM Ltd,232451,Revenue,STC199304
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Staying Put Placements,Commissioned Fostering,02-Feb-2024,1957.43,£0.00,St Cuthberts Care,213500,Revenue,STC199348
South Tyneside Council,00CL,Childrens Adults and Health,Default Procurement Subjective,CS Improvement Plan,02-Feb-2024,2025.00,£0.00,IRG Advisors LLP T/A Odgers Interim,212051,Revenue,STC199369
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Countryside Management,02-Feb-2024,2040.00,£0.00,Sunderland City Council,236410,Revenue,STC199373
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02-Feb-2024,2070.00,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC199382
South Tyneside Council,00CL,Business & Resources Group,Financial Advisors & Expenses,Finance Team,02-Feb-2024,2090.00,£0.00,AON Solutions UK Limited,230070,Revenue,STC199386
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Commissioning Unit,02-Feb-2024,2200.00,£0.00,Hampton’s Resourcing,219030,Revenue,STC199416
South Tyneside Council,00CL,Business & Resources Capital,Capital In House Salaries,ICT – Desktop Refresh,02-Feb-2024,2233.67,£0.00,University of Sunderland,857517,Capital,STC199425
South Tyneside Council,00CL,Business & Resources Group,Criticom contract (Pensions),Pensions Office,02-Feb-2024,2314.93,£0.00,Critiqom Limited,230710,Revenue,STC199439
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,02-Feb-2024,2400.00,£0.00,Standby Healthcare,213700,Revenue,STC199453
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,02-Feb-2024,2530.00,£0.00,Civica UK Limited,237020,Revenue,STC199480
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02-Feb-2024,2625.00,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC199491
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,02-Feb-2024,2635.00,£0.00,C J  Transport Services (North East) Limited,213602,Revenue,STC199496
South Tyneside Council,00CL,Business & Resources Group,Cash Collection Contract,General Car Parking Administration,02-Feb-2024,2649.20,£0.00,Paybyphone Ltd,227350,Revenue,STC199500
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,02-Feb-2024,2743.00,£0.00,NDT Properties,213602,Revenue,STC199515
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Commissioning Unit,02-Feb-2024,2750.00,£0.00,Hampton’s Resourcing,219030,Revenue,STC199521
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,02-Feb-2024,2779.36,£0.00,Bluebird Care,221001,Revenue,STC199529
South Tyneside Council,00CL,Economic Regeneration Group,Non-Staff Advertising,Christmas Marketing,02-Feb-2024,2850.72,£0.00,Bauer Radio Ltd,236059,Revenue,STC199541
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,02-Feb-2024,2860.00,£0.00,C J  Transport Services (North East) Limited,220550,Revenue,STC199543
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02-Feb-2024,3076.56,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC199576
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,02-Feb-2024,3120.48,£0.00,C J  Transport Services (North East) Limited,220550,Revenue,STC199582
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,02-Feb-2024,3240.00,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC199602
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,02-Feb-2024,3252.20,£0.00,Creative Support Ltd,221004,Revenue,STC199613
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,02-Feb-2024,3259.62,£0.00,C J  Transport Services (North East) Limited,220550,Revenue,STC199615
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,02-Feb-2024,3274.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC199616
