Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,4452.22,0,Team Fostering (formerly Team Fostering North East),213500,Revenue,STC203193
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,4452.22,0,Team Fostering (formerly Team Fostering North East),213500,Revenue,STC203194
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,4452.22,0,Team Fostering (formerly Team Fostering North East),213500,Revenue,STC203195
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,4452.22,0,Team Fostering (formerly Team Fostering North East),213500,Revenue,STC203196
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,4452.22,0,Team Fostering (formerly Team Fostering North East),213500,Revenue,STC203197
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,4508.33,0,Foster Care Associates - North East,213500,Revenue,STC203212
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,4508.33,0,Foster Care Associates - North East,213500,Revenue,STC203213
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,4646.38,0,Fostering People Ltd,213500,Revenue,STC203229
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,01-Mar-2024,4692.00,0,Riverside Truck Rental Limited,227000,Revenue,STC203237
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,01-Mar-2024,4692.00,0,Riverside Truck Rental Limited,227000,Revenue,STC203238
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Enhancement Costs,Extra Care,01-Mar-2024,5000.00,0,Dome Project Management Limited,819571,Capital,STC203265
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,5290.15,0,Team Fostering (formerly Team Fostering North East),213500,Revenue,STC203293
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,5314.33,0,Alpha Plus Fostering Ltd,213500,Revenue,STC203295
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Software,Commissioning Unit,01-Mar-2024,5450.00,0,Access UK Ltd,219030,Revenue,STC203304
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,01-Mar-2024,5520.00,0,Riverside Truck Rental Limited,227000,Revenue,STC203313
South Tyneside Council,00CL,Economic Regeneration,Capital Equipment Purchases,Community & Greenspace Improvements,01-Mar-2024,5711.40,0,Contenur UK Limited,854514,Capital,STC203324
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,01-Mar-2024,5873.00,0,Stannah Lift Services Ltd,819000,Capital,STC203348
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,Road Resurfacing,01-Mar-2024,6080.00,0,Waterman Infrastructure and Environment,850000,Capital,STC203371
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Independent Sector Payments Public Health,Workplace Health,01-Mar-2024,6308.94,0,Newcastle City Council,225219,Revenue,STC203383
South Tyneside Council,00CL,Business & Resources Group,Waste Recycling - Other Costs,Central Composting,01-Mar-2024,6485.04,0,Gateshead Council,228380,Revenue,STC203396
South Tyneside Council,00CL,Business & Resources Group,Software,Libraries Admin,01-Mar-2024,6552.52,0,JCS Online Resources Ltd,223170,Revenue,STC203402
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Construction Costs,SEND Capital Fund,01-Mar-2024,6565.00,0,McAvoy Modular Offsite Limited,814022,Capital,STC203404
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,7063.35,0,Reach Out Care,213500,Revenue,STC203427
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,01-Mar-2024,7200.00,0,Your Voice Counts,220020,Revenue,STC203434
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Equipment Purchases,Borrowdale House,01-Mar-2024,7244.84,0,Furniture Resource Centre Ltd,819572,Capital,STC203439
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,01-Mar-2024,7269.00,0,Your Voice Counts,220020,Revenue,STC203443
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,01-Mar-2024,7392.12,0,Redacted - personal info,710020,Revenue,STC203448
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,01-Mar-2024,7510.06,0,Team Fostering (formerly Team Fostering North East),213500,Revenue,STC203454
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,01-Mar-2024,7782.28,0,Gateshead Health NHS Trust,237020,Revenue,STC203469
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Commissioning Unit,01-Mar-2024,7812.50,0,Hampton’s Resourcing,219030,Revenue,STC203472
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,01-Mar-2024,7820.00,0,Stannah Lift Services Ltd,819000,Capital,STC203473
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,8491.50,0,North East Concrete Limited,227630,Revenue,STC203511
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,9001.30,0,Northumbrian Roads Limited,227630,Revenue,STC203536
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,01-Mar-2024,9086.40,0,Newcross Healthcare Solutions Ltd,221005,Revenue,STC203543
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Fire Reform Act Portfolio Works,01-Mar-2024,9356.66,0,Marian Engineering Limited,820004,Capital,STC203555
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,01-Mar-2024,11219.32,0,Mencap,221004,Revenue,STC203618
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,01-Mar-2024,12085.37,0,The Together Trust,211150,Revenue,STC203645
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Young Peoples Services Consortium,01-Mar-2024,13707.75,0,Places for People Living+ Limited,222120,Revenue,STC203688
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,01-Mar-2024,16486.50,0,Gateshead Health NHS Trust,237020,Revenue,STC203739
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01-Mar-2024,16956.59,0,Hennessy Group,213700,Revenue,STC203745
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Accommodation Costs,Supporting People Grants Paid,01-Mar-2024,17032.33,0,Places for People Living+ Limited,222110,Revenue,STC203748
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01-Mar-2024,17271.34,0,Paddock House Ltd,213700,Revenue,STC203755
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01-Mar-2024,17271.43,0,Paddock House Ltd,213700,Revenue,STC203756
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01-Mar-2024,18334.27,0,St Cuthberts Care,213700,Revenue,STC203773
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,18534.38,0,Newcastle City Council,227630,Revenue,STC203777
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,18662.36,0,Newcastle City Council,227630,Revenue,STC203780
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,18662.36,0,Newcastle City Council,227630,Revenue,STC203781
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,18906.06,0,Newcastle City Council,227630,Revenue,STC203784
South Tyneside Council,00CL,Housing Revenue Account,Agency Staff - Non-Teachers,Strategic Housing Review,01-Mar-2024,19646.00,0,Penna Plc,709040,Revenue,STC203796
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Young Peoples Services Consortium,01-Mar-2024,19914.42,0,Places for People Living+ Limited,222120,Revenue,STC203799
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,19984.90,0,Northumbrian Roads Limited,227630,Revenue,STC203805
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,01-Mar-2024,20422.09,0,Witherslack Group,211150,Revenue,STC203820
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01-Mar-2024,23250.00,0,North East Specialist Therapeutic Services (NESTS),213700,Revenue,STC203847
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,23533.34,0,Newcastle City Council,227630,Revenue,STC203850
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,01-Mar-2024,23533.34,0,Newcastle City Council,227630,Revenue,STC203851
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Tech Forge Database,01-Mar-2024,26136.00,0,Civica UK Limited,820167,Capital,STC203866
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Mental Health Team,01-Mar-2024,26571.34,0,Partners4Care Limited,221090,Revenue,STC203869
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01-Mar-2024,27119.04,0,Vita Nova NE Ltd,213700,Revenue,STC203875
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,01-Mar-2024,27755.30,0,Northumbrian Roads Limited,850000,Capital,STC203879
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - Voluntary Sector,Learning Disability Support,01-Mar-2024,28636.25,0,Your Voice Counts,221004,Revenue,STC203883
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01-Mar-2024,30977.86,0,Halliwell Homes Limited,213700,Revenue,STC203897
South Tyneside Council,00CL,Business & Resources Group,Purchase of Stock Items,Fleet Management - Workshop Operations,01-Mar-2024,33055.12,0,Fleet Factors Ltd,227030,Revenue,STC203901
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,01-Mar-2024,33539.36,0,Witherslack Group,213700,Revenue,STC203903
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Equipment Purchases,UKSPF-Community Responders,01-Mar-2024,38000.00,0,North VS Ltd (previously 2020 Vision Systems Ltd),854531,Capital,STC203924
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Extra Care Sheltered Accommodation,Physical Support,01-Mar-2024,38206.39,0,Cera Homecare Ltd (previously CRG Homecare Limited),221001,Revenue,STC203925
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Demolition Costs,Future High Streets Fund,01-Mar-2024,167842.84,0,MGL Demolition Limited,828532,Capital,STC204022
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,CP –Sue Hedley / Early Excellence Roof Re-cover,01-Mar-2024,249479.62,0,John Flowers Limited,820239,Capital,STC204028
South Tyneside Council,00CL,Balance Sheet,NNDR Refunds,Balance Sheet Corporate Finance,04-Mar-2024,513.46,0,NR - J T TAVERNS (SOUTH SHIELDS) LTD136643,999999,Balance Sheet,STC200582
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04-Mar-2024,591.00,0,Lifeways Community Care Limited,221004,Revenue,STC200742
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,04-Mar-2024,601.20,0,DWF LLP (DWF Law LLP),857000,Capital,STC200803
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,04-Mar-2024,616.56,0,Redacted - personal info,710020,Revenue,STC200825
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Jarrow Focus,04-Mar-2024,634.51,0,Pulse Fitness Ltd,222876,Revenue,STC200898
South Tyneside Council,00CL,Balance Sheet,NNDR Refunds,Balance Sheet Corporate Finance,04-Mar-2024,659.20,0,NR - MARIE CURIE CANCER CARE126702,999999,Balance Sheet,STC200954
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Local Safety Schemes,04-Mar-2024,670.00,0,Total Resources (UK) Limited t/a TM Lincs,830030,Capital,STC200981
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Hebburn Central,04-Mar-2024,731.31,0,Pulse Fitness Ltd,222875,Revenue,STC201128
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,04-Mar-2024,758.80,0,Lifeways Community Care Limited,221004,Revenue,STC201183
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,04-Mar-2024,766.11,0,Pulse Fitness Ltd,222950,Revenue,STC201198
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Advisors & Consultants Fees,Mortimer School Additional Provision,04-Mar-2024,795.00,0,Arc Environmental Limited,814029,Capital,STC201273
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Printing & Stationery Consumables,In House Fostering,04-Mar-2024,800.00,0,Redacted - personal info,213800,Revenue,STC201288
South Tyneside Council,00CL,Economic Regeneration Group,Non-Staff Advertising,Statutory Notices,04-Mar-2024,863.04,0,National World Publishing Ltd (formerly JPI Media Publishing),236050,Revenue,STC201402
South Tyneside Council,00CL,Childrens Adults and Health,Furniture & Equipment - General,Locality 2 - Boldon/Bede/Biddick,04-Mar-2024,888.00,0,Levant Office Interiors Ltd,215412,Revenue,STC201451
South Tyneside Council,00CL,Housing Revenue Account,Environmental Services,Sheltered Accomodation General,04-Mar-2024,924.14,0,Rentokil - Hygiene Division,705000,Revenue,STC201502
South Tyneside Council,00CL,Childrens Adults and Health,Furniture & Equipment - General,Locality 2 - Boldon/Bede/Biddick,04-Mar-2024,999.00,0,Levant Office Interiors Ltd,215412,Revenue,STC201621
South Tyneside Council,00CL,Business & Resources Group,Recovery of Overpaid Benefits,Housing Benefits Payments,04-Mar-2024,1000.00,0,Redacted - personal info,230180,Revenue,STC201625
