Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,18-Sep-2023,9.14,£0.00,Bestway Wholesale,217310,Revenue,9119920454
South Tyneside Council,00CL,Business and Resources,Haven point,Cleaning Expenses,18-Sep-2023,472.07,£0.00,Gb43_Gbp,222950,Revenue,9119920610
South Tyneside Council,00CL,"Childrens, Adults & Families Group",ILAC1,Furniture & Equipment - General,18-Sep-2023,152.00,£0.00,Washington Carpet Cent,213310,Revenue,9119920274
South Tyneside Council,00CL,"Childrens, Adults & Families Group",ILAC1,Furniture & Equipment - General,18-Sep-2023,390.00,£0.00,Washington Carpet Cent,213310,Revenue,9119920276
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Catering Provisions,19-Sep-2023,104.34,£0.00,Asda Groceries Online,215446,Revenue,9128025768
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,19-Sep-2023,77.73,£0.00,Asda Groceries Online,224221,Revenue,9128025764
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,19-Sep-2023,2.14,£0.00,Heron Foods,212070,Revenue,9128025714
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,19-Sep-2023,26.45,£0.00,Asda  Stores 5889,212070,Revenue,9128025716
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,19-Sep-2023,20.00,£0.00,Asda  Stores 5889,212070,Revenue,9128025718
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,19-Sep-2023,24.99,£0.00,Argos Ltd,213300,Revenue,9128025730
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,19-Sep-2023,19.85,£0.00,Asda Superstore,217285,Revenue,9128025760
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,19-Sep-2023,29.16,£0.00,Leading Labels,213300,Revenue,9128025728
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,19-Sep-2023,58.94,£0.00,Jr Holland Foodservice,217410,Revenue,9128025882
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,19-Sep-2023,222.03,£0.00,Jr Holland Foodservice,217415,Revenue,9128025864
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,19-Sep-2023,98.35,£0.00,Jr Holland Foodservice,217380,Revenue,9128025906
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,19-Sep-2023,225.48,£0.00,Jr Holland Foodservice,217490,Revenue,9128025958
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,19-Sep-2023,3.81,£0.00,Jr Holland Foodservice,217455,Revenue,9128025926
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,19-Sep-2023,7.39,£0.00,Jr Holland Foodservice,217490,Revenue,9128025956
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,19-Sep-2023,152.98,£0.00,Jr Holland Foodservice,217425,Revenue,9128025914
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,19-Sep-2023,104.50,£0.00,Jr Holland Foodservice,217455,Revenue,9128025924
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,19-Sep-2023,232.21,£0.00,Jr Holland Foodservice,217390,Revenue,9128025936
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,19-Sep-2023,6.06,£0.00,Jr Holland Foodservice,217390,Revenue,9128025938
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,19-Sep-2023,125.23,£0.00,Jr Holland Foodservice,217525,Revenue,9128025954
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Parkview school,Catering Provisions,19-Sep-2023,136.83,£0.00,Jr Holland Foodservice,217554,Revenue,9128025968
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworthfield JMI Kitchen,Catering Provisions,19-Sep-2023,104.65,£0.00,Jr Holland Foodservice,217320,Revenue,9128025890
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,19-Sep-2023,91.65,£0.00,Jr Holland Foodservice,217270,Revenue,9128025902
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,19-Sep-2023,181.55,£0.00,Jr Holland Foodservice,217330,Revenue,9128025922
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,19-Sep-2023,80.82,£0.00,Jr Holland Foodservice,217280,Revenue,9128025912
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,19-Sep-2023,140.46,£0.00,Jr Holland Foodservice,217350,Revenue,9128025910
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,19-Sep-2023,143.63,£0.00,Jr Holland Foodservice,217395,Revenue,9128025930
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,19-Sep-2023,209.51,£0.00,Jr Holland Foodservice,217225,Revenue,9128025894
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,19-Sep-2023,127.55,£0.00,Jr Holland Foodservice,217470,Revenue,9128025932
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworthfield JMI Kitchen,Catering Provisions,19-Sep-2023,42.14,£0.00,Jr Holland Foodservice,217320,Revenue,9128025892
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,19-Sep-2023,59.29,£0.00,Jr Holland Foodservice,217340,Revenue,9128025878
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,19-Sep-2023,14.78,£0.00,Jr Holland Foodservice,217435,Revenue,9128025866
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,19-Sep-2023,133.30,£0.00,Jr Holland Foodservice,217435,Revenue,9128025868
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,19-Sep-2023,7.39,£0.00,Jr Holland Foodservice,217325,Revenue,9128025896
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,19-Sep-2023,128.98,£0.00,Jr Holland Foodservice,217325,Revenue,9128025898
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,19-Sep-2023,290.94,£0.00,Jr Holland Foodservice,217530,Revenue,9128025950
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,19-Sep-2023,78.05,£0.00,Jr Holland Foodservice,217365,Revenue,9128025918
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,19-Sep-2023,135.32,£0.00,Jr Holland Foodservice,217285,Revenue,9128025966
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,19-Sep-2023,162.73,£0.00,Jr Holland Foodservice,217540,Revenue,9128025948
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,19-Sep-2023,121.87,£0.00,Jr Holland Foodservice,217270,Revenue,9128025904
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,19-Sep-2023,213.92,£0.00,Jr Holland Foodservice,217335,Revenue,9128025934
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,19-Sep-2023,253.23,£0.00,Jr Holland Foodservice,217475,Revenue,9128025872
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,19-Sep-2023,108.40,£0.00,Jr Holland Foodservice,217250,Revenue,9128025940
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,19-Sep-2023,433.73,£0.00,Jr Holland Foodservice,217295,Revenue,9128025874
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,19-Sep-2023,112.83,£0.00,Jr Holland Foodservice,217290,Revenue,9128025908
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Middlefields Canteen,Catering Provisions,19-Sep-2023,33.03,£0.00,Jr Holland Foodservice,221550,Revenue,9128025962
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,19-Sep-2023,20.86,£0.00,Jr Holland Foodservice,217410,Revenue,9128025884
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,19-Sep-2023,181.18,£0.00,Jr Holland Foodservice,217310,Revenue,9128025876
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,19-Sep-2023,148.25,£0.00,Jr Holland Foodservice,217460,Revenue,9128025880
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,19-Sep-2023,428.65,£0.00,Jr Holland Foodservice,217355,Revenue,9128025920
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,19-Sep-2023,163.57,£0.00,Jr Holland Foodservice,217305,Revenue,9128025900
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,19-Sep-2023,293.86,£0.00,Jr Holland Foodservice,217410,Revenue,9128025886
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,19-Sep-2023,18.27,£0.00,Wm Morrisons Store,215425,Revenue,9128025740
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Catering Provisions,19-Sep-2023,6.05,£0.00,Lidl Gb South Shields,215446,Revenue,9128025770
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Catering Provisions,19-Sep-2023,135.39,£0.00,Asda Groceries Online,215435,Revenue,9128025830
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Catering Provisions,19-Sep-2023,4.40,£0.00,Asda Groceries Online,215446,Revenue,9128025774
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,19-Sep-2023,.40,£0.00,Asda Groceries Online,224221,Revenue,9128025766
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Catering Provisions,19-Sep-2023,4.80,£0.00,Asda Groceries Online,215446,Revenue,9128025776
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,19-Sep-2023,16.65,£0.00,Amznmktplace,212095,Revenue,9128025974
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,19-Sep-2023,99.90,£0.00,Amznmktplace,212095,Revenue,9128025976
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,19-Sep-2023,11.00,£0.00,Sunderland Cc,213602,Revenue,9128025836
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Furniture & Equipment - General,19-Sep-2023,8.99,£0.00,Amazon Prime,215465,Revenue,9128025734
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,19-Sep-2023,11.00,£0.00,Sunderland Cc,213602,Revenue,9128025834
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Catering Provisions,19-Sep-2023,2.82,£0.00,Asda Groceries Online,215435,Revenue,9128025832
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,19-Sep-2023,7.29,£0.00,Amznmktplace,215446,Revenue,9128025772
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,19-Sep-2023,63.60,£0.00,Bestway Wholesale,217475,Revenue,9128025870
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,19-Sep-2023,258.07,£0.00,Amznmktplace,212095,Revenue,9128025970
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,19-Sep-2023,258.07,£0.00,Amznmktplace,212095,Revenue,9128025972
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,19-Sep-2023,249.33,£0.00,Bestway Wholesale,217285,Revenue,9128025964
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,19-Sep-2023,503.10,£0.00,Bestway Wholesale,217540,Revenue,9128025946
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,19-Sep-2023,901.07,£0.00,Bestway Wholesale,217525,Revenue,9128025952
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,19-Sep-2023,35.65,£0.00,Bestway Wholesale,217540,Revenue,9128025944
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,19-Sep-2023,"1,586.54",£0.00,Bestway Wholesale,217540,Revenue,9128025942
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,19-Sep-2023,316.35,£0.00,Bestway Wholesale,217552,Revenue,9128025960
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,19-Sep-2023,374.67,£0.00,Bestway Wholesale,217395,Revenue,9128025928
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,19-Sep-2023,164.93,£0.00,Bestway Wholesale,217365,Revenue,9128025916
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,19-Sep-2023,369.48,£0.00,Bestway Wholesale,217553,Revenue,9128025888
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 3 - All Saints/Riverside/M Park,Furniture & Equipment - General,19-Sep-2023,50.00,£0.00,Dunelm Softfurnishingsleicester,215413,Revenue,9128025762
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Jarrow,Catering Provisions,20-Sep-2023,9.92,£0.00,Lidl Gb,215477,Revenue,9133291314
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Client Holidays & Outings,20-Sep-2023,385.16,£0.00,Viagogo,214040,Revenue,9133290900
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,20-Sep-2023,33.00,£0.00,Amznmktplace,224221,Revenue,9133291036
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,20-Sep-2023,2.34,£0.00,Heron Foods,212070,Revenue,9133290650
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,20-Sep-2023,1.99,£0.00,Card Factory,212070,Revenue,9133290668
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,20-Sep-2023,16.22,£0.00,Heron Foods,212070,Revenue,9133290654
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Catering Provisions,20-Sep-2023,63.79,£0.00,Asda Superstore,214020,Revenue,9133291204
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Furniture & Equipment - General,20-Sep-2023,11.99,£0.00,Amznmktplace,215435,Revenue,9133291186
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Furniture & Equipment - General,20-Sep-2023,99.00,£0.00,Sunshine Blinds,215435,Revenue,9133291182
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Outdoor Education Service,Furniture & Equipment - General,20-Sep-2023,81.94,£0.00,As Cycles,219110,Revenue,9133291216
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Outdoor Education Service,Furniture & Equipment - General,20-Sep-2023,100.00,£0.00,As Cycles,219110,Revenue,9133291212
South Tyneside Council,00CL,Business and Resources,Leader's Corporate Costs,Accommodation Costs,20-Sep-2023,40.95,£0.00,Petals Florist Ltd,231811,Revenue,9133291240
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,20-Sep-2023,6.99,£0.00,Amznmktplace,215425,Revenue,9133290710
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 1 - Jarrow/Primrose/Hebburn,Postage Expenses,20-Sep-2023,150.00,£0.00,Post Office Counter,215411,Revenue,9133291028
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,20-Sep-2023,70.00,£0.00,City Of Newcastle Inte,213602,Revenue,9133291194
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,20-Sep-2023,153.55,£0.00,Jr Holland Foodservice,217425,Revenue,9133291516
