Transparency Report October 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999237,Florence House,-1390
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992541,Flower Park Care Home,1431.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999280,Flower Park Care Home,1431.28
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45229,SOT0999958,Flyaway Airport Services,3024
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45217,SOT0993326,Flying Colours Foster Care Ltd,7560
Stoke City Council,4CAF,Children and Family Services,GI160,Inter departmental ,45229,SOT0999901,Foresight Clinical Services Ltd,2106.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992470,Foresight Residential Ltd,2521.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999208,Foresight Residential Ltd,2521.44
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45205,SOT0990989,Forward Footsteps Ltd,39645.64
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990921,Foster Care Associates Ltd,8137.34
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45219,SOT0997205,Foster Care Associates Ltd,86571.94999999998
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45205,SOT0990921,Foster Care Associates Ltd,3554.8
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45219,SOT0997205,Foster Care Associates Ltd,7297.84
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45219,SOT0997213,Foster Care Values,13202.669999999998
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45219,SOT0997208,Fostering People Ltd,33919.26000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992494,Four Seasons Health Care T/A Park Lane Care Home,9048.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999232,Four Seasons Health Care T/A Park Lane Care Home,9048.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992494,Four Seasons Health Care T/A Park Lane Care Home,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999232,Four Seasons Health Care T/A Park Lane Care Home,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992494,Four Seasons Health Care T/A Park Lane Care Home,-638.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999232,Four Seasons Health Care T/A Park Lane Care Home,-638.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45211,SOT0992494,Four Seasons Health Care T/A Park Lane Care Home,-546.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45225,SOT0999232,Four Seasons Health Care T/A Park Lane Care Home,-546.78
Stoke City Council,4PUBH,Public Health,dg105,Expenses,45226,SOT0999668,Fraser Livesey,8100
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45208,SOT0991386,Freeways Ltd,3859.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992481,Freeways Ltd,2242.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999219,Freeways Ltd,2242.52
Stoke City Council,4CAF,Children and Family Services,db104,Catering,45224,SOT0993100,Freshview,5437.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45203,SOT0989172,FTG Care & Consultancy Services Limited,872
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45203,SOT0989172,FTG Care & Consultancy Services Limited,763
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990945,Full Circle Care Ltd,15500
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990946,Full Circle Care Ltd,19379.6
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45212,SOT0992913,Full Circle Care Ltd,3024.32
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45212,SOT0992915,Full Circle Care Ltd,4652.8
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45212,SOT0992916,Full Circle Care Ltd,3489.6
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45212,SOT0992917,Full Circle Care Ltd,3489.6
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45212,SOT0992919,Full Circle Care Ltd,4420.16
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45215,SOT0993077,Full Circle Care Ltd,28500
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45215,SOT0993078,Full Circle Care Ltd,37887.1
Stoke City Council,4HDG,"Housing, Development & Growth",DA158,Equipment  furniture and mater,45210,SOT0992100,Fumex Ltd,970
Stoke City Council,4CAF,Children and Family Services,de113,Services,45205,SOT0990159,Furry Friends Therapy CIC,840
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45222,SOT0993106,FVB District Energy UK Ltd,702.5
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45222,SOT0997227,FVB District Energy UK Ltd,622.5
Stoke City Council,4SCHL,Schools,AA700,Agency staff,45203,SOT0979896,G B Recruitment,1110
Stoke City Council,4SCHL,Schools,AA700,Agency staff,45210,SOT0984293,G B Recruitment,1110
Stoke City Council,4SCHL,Schools,AA700,Agency staff,45217,SOT0987404,G B Recruitment,1110
Stoke City Council,4SCHL,Schools,AA700,Agency staff,45224,SOT0992376,G B Recruitment,1110
Stoke City Council,4SCHL,Schools,AA713,Agency staff,45203,SOT0980991,G B Recruitment,1502.84
Stoke City Council,4SCHL,Schools,AA713,Agency staff,45210,SOT0987232,G B Recruitment,1875
Stoke City Council,4SCHL,Schools,AA713,Agency staff,45217,SOT0989219,G B Recruitment,1875
Stoke City Council,4SCHL,Schools,AA713,Agency staff,45224,SOT0993068,G B Recruitment,1875
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45208,SOT0991343,G2V Recruitment Group Ltd t/a Vivid Resourcing,2000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45208,SOT0991344,G2V Recruitment Group Ltd t/a Vivid Resourcing,2000
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45208,SOT0991074,Galliford Try Construction Ltd t/a GT Highways,102111.18
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45219,SOT0996555,Galliford Try Construction Ltd t/a GT Highways,13727.720000000001
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45222,SOT0997545,Galliford Try Construction Ltd t/a GT Highways,26587.15
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45226,SOT0999665,Galliford Try Infrastructure t/a Morrison Highway,28491.28
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45203,SOT0990104,Gap Group Ltd,662.26
Stoke City Council,4HDG,"Housing, Development & Growth",AB400,Advertising ,45219,SOT0996656,Gatenby Sanderson Ltd,4230
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AB400,Advertising ,45203,SOT0988095,Gatenby Sanderson Ltd,4230
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45222,SOT0992774,Gateway Psychology Ltd,2000
Stoke City Council,4PUBH,Public Health,da100,Equipment  furniture and mater,45205,SOT0990695,GEM Precast,25440
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992532,Genesis CTE Limited,12178
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999271,Genesis CTE Limited,12178
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45210,SOT0987269,genuine solutions,1072.5
Stoke City Council,4HRAHT,Housing Transformation,EG170,Other establishments,45224,SOT0998828,Gina Dunn,1577.55
Stoke City Council,4CAF,Children and Family Services,EG219,Other establishments,45217,SOT0993299,Gingerbread,1832.44
Stoke City Council,4CAF,Children and Family Services,db104,Catering,45203,SOT0989280,Glentham Farming Company Ltd ,543.75
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992502,Glenview Nursing Home,1606
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999240,Glenview Nursing Home,1606
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990941,G-Map Services Limited,2850
Stoke City Council,4HDG,"Housing, Development & Growth",BC100,Rents,45219,SOT0996590,GMB,18500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992385,Goldenhill Nursing Home,9823.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999122,Goldenhill Nursing Home,7847.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992385,Goldenhill Nursing Home,3400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999122,Goldenhill Nursing Home,3400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992385,Goldenhill Nursing Home,1651.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999122,Goldenhill Nursing Home,1651.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992385,Goldenhill Nursing Home,-1384.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999122,Goldenhill Nursing Home,-1384.96
Stoke City Council,4CAF,Children and Family Services,da101,Equipment  furniture and mater,45219,SOT0993374,GoPak Limited,1545.47
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992430,Gorsefield Residential Home,10150.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999168,Gorsefield Residential Home,10150.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992430,Gorsefield Residential Home,2616.6400000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999168,Gorsefield Residential Home,2616.6400000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992430,Gorsefield Residential Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999168,Gorsefield Residential Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DH101,Grants and subscriptions,45212,000009058751230,GOVERNMENT EVENTS,1375
Stoke City Council,4PUBH,Public Health,DF100,Communications and computing,45217,SOT0992573,Gower Consultants Ltd,744.04
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45215,SOT0992943,Gowing Law Solicitors,1123.45
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45219,SOT0996596,Gowing Law Solicitors,2500
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45219,SOT0996707,Gowing Law Solicitors,2500
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45219,SOT0997040,Gowing Law Solicitors,750
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45222,SOT0997559,Gowing Law Solicitors,3250
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45226,SOT0999118,Gowing Law Solicitors,1488.62
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45226,SOT0999550,Gowing Law Solicitors,2160.73
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45226,SOT0999551,Gowing Law Solicitors,1463.83
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXABE,Land and Buildings,45222,SOT0997569,Gowling WLG (UK) LLP,222196.8
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXABE,Land and Buildings,45222,SOT0997570,Gowling WLG (UK) LLP,277746
Stoke City Council,4HDG,"Housing, Development & Growth",DE209,Services,45226,SOT0999520,Graffwerk Limited,1275
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45205,SOT0991047,Graham Coffey & Co Solicitors,5500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992542,Grangemoor House Nursing Home,7929.379999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999281,Grangemoor House Nursing Home,7929.379999999999
Stoke City Council,4STAR,Strategy & Resources,DE105,Services,45224,SOT0990309,Grant Thornton Uk Llp,-5308.8
Stoke City Council,4STAR,Strategy & Resources,DE105,Services,45224,SOT0990336,Grant Thornton Uk Llp,5308.8
Stoke City Council,4STAR,Strategy & Resources,DE105,Services,45224,SOT0993202,Grant Thornton Uk Llp,5308
Stoke City Council,4STAR,Strategy & Resources,DE105,Services,45226,SOT0998832,Grant Thornton Uk Llp,691
Stoke City Council,4STAR,Strategy & Resources,DE105,Services,45229,SOT0998831,Grant Thornton Uk Llp,2200
Stoke City Council,4HDG,"Housing, Development & Growth",eh110,Private contractors,45210,SOT0984001,Grays Inn Square,1050
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45205,SOT0990996,Greater Horizons,10262.82
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPVP,Vehicles,45219,SOT0996538,Greenhous Group Ltd T/A Greenhous Fleet Services ,14554.1
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPVP,Vehicles,45219,SOT0996539,Greenhous Group Ltd T/A Greenhous Fleet Services ,14554.1
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXPVP,Vehicles,45219,SOT0996540,Greenhous Group Ltd T/A Greenhous Fleet Services ,14554.1
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBE,External Fees,45212,SOT0992221,Greenlight Commercial & Consulting,7393
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45201,SOT0988421,Greenstaff Medical ,18951.5
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45203,SOT0988422,Greenstaff Medical ,10849
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45203,SOT0988423,Greenstaff Medical ,19298
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45210,SOT0988691,Greenstaff Medical ,7905
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45210,SOT0988693,Greenstaff Medical ,15267
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45210,SOT0990601,Greenstaff Medical ,-19053.5
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45210,SOT0990602,Greenstaff Medical ,19053.5
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45210,SOT0990669,Greenstaff Medical ,-18951.5
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0992800,Greenstaff Medical ,-15267
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0996493,Greenstaff Medical ,-821
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0998767,Greenstaff Medical ,15267
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0998768,Greenstaff Medical ,12301
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0998769,Greenstaff Medical ,13056
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0998772,Greenstaff Medical ,7463
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0998773,Greenstaff Medical ,7820
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0998780,Greenstaff Medical ,14221
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45224,SOT0998791,Greenstaff Medical ,7905
