Organisation Name,Organisation Code,Unique Ref No ,Effective Date,Directorate,Supplier Name ,Payment Date,Net amount,Purpose of Spend,"Procurements Classification 
(Higher level)","Procurements Classification 
(Lower level)",CAPITAL / REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7531,31.10.2023,RESOURCES AND TRANSFORMATION,SAINTS TRAINING LTD,06/10/2023,321.92,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7532,31.10.2023,RESOURCES AND TRANSFORMATION,SAINTS TRAINING LTD,06/10/2023,321.92,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7533,31.10.2023,RESOURCES AND TRANSFORMATION,SAINTS TRAINING LTD,06/10/2023,324.33,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7534,31.10.2023,RESOURCES AND TRANSFORMATION,SAINTS TRAINING LTD,06/10/2023,324.33,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7535,31.10.2023,RESOURCES AND TRANSFORMATION,SAINTS TRAINING LTD,06/10/2023,317.10,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7536,31.10.2023,RESOURCES AND TRANSFORMATION,SAINTS TRAINING LTD,06/10/2023,317.11,6312-External Training,INDIRECT EMPLOYEES,EXTERNAL TRAINING,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7537,31.10.2023,CHILDRENS,REDACTED,19/10/2023,370.24,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7538,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,652.48,6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7539,31.10.2023,CHILDRENS,REDACTED,19/10/2023,880.00,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7540,31.10.2023,CHILDRENS,REDACTED,19/10/2023,438.90,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7541,31.10.2023,ADULT SOCIAL CARE,SALUTEM LD BIDCO IV LIMITED T/A AMBITO CARE AND EDUCATION,23/10/2023,"10,537.24",6541-Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7542,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,27/10/2023,"8,216.08",6223-Accommodation and Related Costs-Assistance to S/S Clients,TRANSFER PAYMENTS,ADULT SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7543,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,27/10/2023,"8,216.08",6223-Accommodation and Related Costs-Assistance to S/S Clients,TRANSFER PAYMENTS,ADULT SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7544,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,27/10/2023,"2,054.02",6223-Accommodation and Related Costs-Assistance to S/S Clients,TRANSFER PAYMENTS,ADULT SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7545,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,16/10/2023,"60,826.92",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7546,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,16/10/2023,"23,115.16",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7547,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,16/10/2023,"60,826.92",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7548,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,23/10/2023,"8,216.08",6223-Accommodation and Related Costs-Assistance to S/S Clients,TRANSFER PAYMENTS,ADULT SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7549,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,30/10/2023,"20,275.64",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7550,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,30/10/2023,"20,275.64",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7551,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,30/10/2023,"23,971.28",6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7552,31.10.2023,CHILDRENS,SALUTEM SHARED SERVICES LIMITED,30/10/2023,432.00,6223-External Residential Care-Oth Agency Provision,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7553,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,"1,841.12",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7554,31.10.2023,CHILDRENS,REDACTED,19/10/2023,599.08,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7555,31.10.2023,CHILDRENS,REDACTED,19/10/2023,618.64,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7556,31.10.2023,CHILDRENS,REDACTED,19/10/2023,756.00,6223-Foster Carers Maintenance Allowance,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7557,31.10.2023,CHILDRENS,REDACTED,19/10/2023,756.00,6223-Foster Carers Maintenance Allowance,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7558,31.10.2023,CHILDRENS,REDACTED,19/10/2023,489.60,6223-Internal Foster Carers-Carer Fees,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7559,31.10.2023,CHILDRENS,REDACTED,19/10/2023,702.00,6223-Travel-Foster Carers,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7560,31.10.2023,CHILDRENS,REDACTED,11/10/2023,500.00,6223-Setting Up Home Grant,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7561,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,"2,429.80",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7562,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,"1,186.00",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7563,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,"1,400.00",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7564,31.10.2023,ADULT SOCIAL CARE,SANCTUARY CARE - LAKE VIEW RESIDENTIAL CARE HOME,23/10/2023,"2,413.36",6541-Residential EMI,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7565,31.10.2023,ADULT SOCIAL CARE,SANCTUARY CARE LTD - ASRA HOUSE,23/10/2023,"2,137.32",6541-Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7566,31.10.2023,CHILDRENS,REDACTED,19/10/2023,387.84,6223-Special Guardianship Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7567,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,"5,784.80",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7568,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,"3,644.00",6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7569,31.10.2023,ADULT SOCIAL CARE,SANDWELL & WEST BIRMINGHAM HOSPITALS  NHS TRUST,06/10/2023,258.80,6420-Consultant Fees,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7570,31.10.2023,ADULT SOCIAL CARE,SANDWELL & WEST BIRMINGHAM HOSPITALS  NHS TRUST,06/10/2023,"1,376.02",6420-Consultant Fees,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7571,31.10.2023,ADULT SOCIAL CARE,SANDWELL & WEST BIRMINGHAM HOSPITALS  NHS TRUST,11/10/2023,950.19,6420-Consultant Fees,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7572,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"4,424.20",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7573,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"6,867.84",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7574,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"6,811.24",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7575,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"5,394.44",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7576,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"6,754.56",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7577,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"5,967.00",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7578,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"8,373.96",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7579,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"5,678.84",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7580,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"2,380.00",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7581,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"8,373.96",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7582,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"6,811.24",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7583,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"6,856.48",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7584,31.10.2023,ADULT SOCIAL CARE,SANDWELL COMMUNITY CARING TRUST LTD,19/10/2023,"6,867.84",6541-Community Supported Living/Supported Accommodation,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7585,31.10.2023,CHILDRENS,SANDWELL DEAF COMMUNITY ASSOCIATION,04/10/2023,"3,459.60",6241-Hire of Vehicle with Driver,TRANSPORT,DIRECT TRANSPORT COSTS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7586,31.10.2023,RESOURCES AND TRANSFORMATION,SANDWELL MBC,04/10/2023,"266,322.55",6312-Grants to Associations,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7587,31.10.2023,CHILDRENS,REDACTED,19/10/2023,499.99,1220-Top Up Funding -Grants to Schools,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7588,31.10.2023,CHILDRENS,REDACTED,19/10/2023,407.16,6223-Residents Orders,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7589,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,547.36,6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7590,31.10.2023,ADULT SOCIAL CARE,REDACTED,04/10/2023,"1,714.92",6541-Shared Lives,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7591,31.10.2023,CHILDRENS,SARAH NUTT THERAPEUTIC SERVICES,10/10/2023,906.00,6223-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7592,31.10.2023,CHILDRENS,SARAH NUTT THERAPEUTIC SERVICES,10/10/2023,906.00,6223-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7593,31.10.2023,CHILDRENS,SARAH NUTT THERAPEUTIC SERVICES,10/10/2023,733.00,6223-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7594,31.10.2023,CHILDRENS,SARAH NUTT THERAPEUTIC SERVICES,10/10/2023,700.00,6223-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7595,31.10.2023,CHILDRENS,SARAH NUTT THERAPEUTIC SERVICES,10/10/2023,744.00,6223-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7596,31.10.2023,CHILDRENS,SARAH'S CHILDMINDING,16/10/2023,289.27,1184-Other-Grants to Other Orgs,SUPPLIES & SERVICES,GRANTS (EXP) & SUBSCRIPTIONS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7597,31.10.2023,CHILDRENS,SASSY SENSORY SURPRISES,02/10/2023,"3,780.00",6220-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7598,31.10.2023,"ECONOMY, ENVIRONMENT & COMMUNITIES",SAVOY SYSTEMS LTD,06/10/2023,639.38,6414-Professional Fees & Services,SUPPLIES & SERVICES,SERVICES,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7599,31.10.2023,CHILDRENS,SCHOOL OF CODING LIMITED,03/10/2023,"5,337.80",1187-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7600,31.10.2023,CHILDRENS,SCHOOL OF CODING LIMITED,03/10/2023,"4,050.00",1187-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7601,31.10.2023,CHILDRENS,SCHOOL OF CODING LIMITED,03/10/2023,"4,050.00",1187-Materials,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7602,31.10.2023,CHILDRENS,SCHUCHMANN LLP,02/10/2023,"2,628.00",6220-Purchase of Furniture & Equipment,SUPPLIES & SERVICES,EQUIPMENT FURNITURE & MATERIALS,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7603,31.10.2023,CHILDRENS,REDACTED,19/10/2023,616.00,6223-Foster Carers Maintenance Allowance,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7604,31.10.2023,CHILDRENS,REDACTED,19/10/2023,"1,642.93",6223-Internal Foster Carers-Carer Fees,TRANSFER PAYMENTS,CHILDREN SOCIAL SERVICES CLIENT,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7605,31.10.2023,ADULT SOCIAL CARE,REDACTED,05/10/2023,903.32,6541-Direct Payment,THIRD PARTY PAYMENTS,PRIVATE CONTRACTOR,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7606,31.10.2023,RESOURCES AND TRANSFORMATION,SCOTTISH HYDRO ELECTRIC,02/10/2023,-993.93,6310-Electricity,PREMISES,ENERGY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7607,31.10.2023,RESOURCES AND TRANSFORMATION,SCOTTISH HYDRO ELECTRIC,02/10/2023,"-1,546.81",6310-Electricity,PREMISES,ENERGY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7608,31.10.2023,RESOURCES AND TRANSFORMATION,SCOTTISH HYDRO ELECTRIC,02/10/2023,"-2,769.88",6310-Electricity,PREMISES,ENERGY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7609,31.10.2023,RESOURCES AND TRANSFORMATION,SCOTTISH HYDRO ELECTRIC,02/10/2023,"-6,138.93",6310-Electricity,PREMISES,ENERGY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7610,31.10.2023,RESOURCES AND TRANSFORMATION,SCOTTISH HYDRO ELECTRIC,02/10/2023,"6,138.93",6310-Electricity,PREMISES,ENERGY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7611,31.10.2023,RESOURCES AND TRANSFORMATION,SCOTTISH HYDRO ELECTRIC,02/10/2023,"2,769.88",6310-Electricity,PREMISES,ENERGY,REVENUE
Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall ,WC155-7612,31.10.2023,RESOURCES AND TRANSFORMATION,SCOTTISH HYDRO ELECTRIC,02/10/2023,"5,691.56",6310-Electricity,PREMISES,ENERGY,REVENUE
