Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45037,RT2553507,2850,Liminal Space Associates Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45037,RT2553509,862.5,Limbs Music Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45037,RT2553512,2185,Grendon Design Agency Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45037,RT2553512,290,Grendon Design Agency Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45037,RT2553514,2000,Globetown Records Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45037,RT2553536,915,Introba Consulting Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45037,RT2553566,5820.96,Bloom Procurement Services Ltd 
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45037,RT2553569,2160,Kashket & Partners Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45037,RT2553570,1848,Ingram Content Group UK Ltd. 
City of London,Early Years and Primary Education,Supplies  and  Services,Expenses,DCCS Fam & Young People,45037,RT2553614,3952.5,RG Jones Sound Engineering Ltd
City of London,Communications,Supplies  and  Services,Advertising/Miscellaneous expenses,Town Clerks,45037,RT2553621,1250,City AM Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45037,RT2553635,1436.8,Glasdon (UK) Limited
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45037,RT2553636,1234.2,Teqex Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45037,RT2553647,5360,C.S. Hodges & Son Limited
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45037,RT2553651,1000,EdgePS Limited
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553653,1276,Learn Solutions Ltd 
City of London,Port and Launches,Employees,Indirect Employee Expenses,Markets & Consumer Ptn,45037,RT2553654,1529,Ricardo-AEA Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45037,RT2553656,637.5,Turnaround Publisher Services Ltd
City of London,Port and Launches,Supplies  and  Services,Fees  and  Services,Markets & Consumer Ptn,45037,RT2553663,1179,Association of Port Health Authorities Limited
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45037,RT2553664,2370.23,Police & Crime Commissioner for Essex
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553667,4207.01,Eleven D's Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553669,4406.65,Netpex Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553671,2400,Ownlife Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553672,2657.14,Ownlife Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553674,2546.34,Elliot Leigh TLC Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553675,2511,Leaving Care Solutions Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45037,RT2553677,361416.1,Equans Regeneration Limited
City of London,Youth and Play,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45037,RT2553689,4867.13,City YMCA London
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45037,RT2553709,1267.28,Miss Emily J Gillbanks
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45037,RT2553710,3472,Mayor's Office for Policing and Crime 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45037,RT2553772,1749,Gleeds Cost Management Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553773,1033.2,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553773,-215.25,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553775,1033.2,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553775,-344.4,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553777,1033.2,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553777,-381.3,Community Resourcing Limited
City of London,Local Policing,Supplies  and  Services,Communications  and  Computing,City of London Police,45037,RT2553778,750,Mayor's Office for Policing and Crime 
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553780,1033.2,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553780,-172.2,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553781,1033.2,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553781,-172.2,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553782,1033.2,Community Resourcing Limited
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45037,RT2553782,-344.4,Community Resourcing Limited
City of London,New Spitalfields Market - All Divisions,Third Party Payments,Private Contractors,Spitalfields Market,45037,RT2553799,31000,Countrystyle Recycling Ltd
City of London,New Spitalfields Market - All Divisions,Third Party Payments,Private Contractors,Spitalfields Market,45037,RT2553799,-3073.21,Countrystyle Recycling Ltd
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45037,RT2553801,552.75,Callcare Limited
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45037,RT2553826,2628.1,Schneider Electric Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45037,RT2553844,3329.35,Big Metal Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45037,RT2553863,14400,Bloom Procurement Services Ltd 
City of London,Car Parking,Premises,Repairs and Maintenance,DCCS Barbican Estate,45037,RT2553868,1268.75,Amalgamated Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553871,2980.42,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553871,261.28,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553872,3423.28,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553873,662.86,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553874,2151.88,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553875,2869.72,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553875,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553878,2900.72,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553879,3144.28,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553880,2164.98,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553881,3210.72,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553881,-61,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553882,2869.72,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553882,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553885,2528.23,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553886,2900.72,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553888,2751.87,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553889,3644.72,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553889,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553891,2790,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553891,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553892,2537.58,My Life Semi Independant Project Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553893,2980.42,My Life Semi Independant Project Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553893,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553896,694,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553898,2229.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553903,2980.42,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553903,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553904,2759,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553906,3055.72,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45037,RT2553907,2936.14,My Life Semi Independant Project Ltd
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45037,RT2553908,10,Viking Arms Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45037,RT2553908,253.2,Viking Arms Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45037,RT2553908,199.19,Viking Arms Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45037,RT2553908,243.44,Viking Arms Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45037,RT2553908,52.2,Viking Arms Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45037,RT2553908,56,Viking Arms Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45037,RT2553908,52.2,Viking Arms Limited
City of London,Barbican Own Events,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Barbican Centre,45037,RT2553909,973,PageMasters Printing Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45037,RT2553910,5752.72,CommComm UK Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45037,RT2553935,1720.6,April Wing Limited T/A Pure Fashions
