DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Bambers Remedial Contractors Limited,1000516,056596,17/07/2023,806.40,134.40,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061818,27/07/2023,496.44,82.74,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061820,27/07/2023,413.70,68.95,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061822,27/07/2023,620.56,103.43,Csdp,20424,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061908,27/07/2023,827.40,137.90,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061910,26/07/2023,715.15,119.19,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061912,27/07/2023,984.00,164.00,Csdp,20424,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061915,27/07/2023,"1,188.00",198.00,Csdp,20424,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061916,27/07/2023,"1,070.88",178.48,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061917,26/07/2023,456.00,76.00,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061918,27/07/2023,440.32,73.39,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061922,26/07/2023,"1,035.47",172.58,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061923,27/07/2023,413.70,68.95,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061968,27/07/2023,413.70,68.95,Csdp,20424,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061970,26/07/2023,330.96,55.16,Csdp,20424,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061973,26/07/2023,456.00,76.00,Csdp,20424,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bambers Remedial Contractors Limited,1000516,056594,17/07/2023,"7,402.80","1,233.80",HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
Blackpool Council,Bambers Remedial Contractors Limited,1000516,061963,28/07/2023,"10,740.00","1,790.00",HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
Blackpool Council,Michael Hope Haulage Limited,1000518,042575,11/07/2023,"1,843.20",307.20,Minor Work,30273,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,SCHEME1,Highways Scheme
Blackpool Council,Michael Hope Haulage Limited,1000518,055099,14/07/2023,"2,304.00",384.00,Minor Work,30273,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,SCHEME1,Highways Scheme
Blackpool Council,Michael Hope Haulage Limited,1000518,056540,17/07/2023,"1,843.20",307.20,Minor Work,30273,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,SCHEME1,Highways Scheme
Blackpool Council,Michael Hope Haulage Limited,1000518,056979,17/07/2023,921.60,153.60,Minor Work,30273,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,SCHEME1,Highways Scheme
Blackpool Council,Michael Hope Haulage Limited,1000518,062280,27/07/2023,"2,304.00",384.00,Minor Work,30273,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,SCHEME1,Highways Scheme
Blackpool Council,Allcool (Nw) Ltd,1000519,049416,4/07/2023,"1,005.96",167.66,Highfurlong - General,10363,61064,Delegated Maintenance,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED511,Highfurlong
Blackpool Council,Allcool (Nw) Ltd,1000519,049417,4/07/2023,513.00,85.50,Highfurlong - General,10363,61064,Delegated Maintenance,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED511,Highfurlong
Blackpool Council,Allcool (Nw) Ltd,1000519,050052,5/07/2023,"1,176.00",196.00,R&M Recharge Acct - Devonshire Primary,40024,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDEC,Buildings - External Clients
Blackpool Council,Metric Group Limited,1000522,044275,4/07/2023,"15,031.12","2,505.19",General Charges - Car Parks,60037,62002,Repairs and Maintenance,Budgets Outside Cash Limits,,BUDOCL,Budgets Outside Cash Limits,PARADM,Parking Administration,PARADM2,Parking Administration
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,052805,10/07/2023,691.20,115.20,At The Grange,40050,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDCH,Buildings -Childrens
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053399,11/07/2023,333.60,55.60,Bcil - Whole,40059,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDIL,Buildings -Independent Living
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,050061,11/07/2023,394.80,65.80,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053404,11/07/2023,368.40,61.40,Chapel Street,60054,61012,Maintenance Private Contractor,Budgets Outside Cash Limits,,BUDOCL,Budgets Outside Cash Limits,TPCARP1,Parking Services,TPCARP12,Parking Services
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,052807,11/07/2023,"1,367.10",227.85,Clifton Street,40004,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053397,11/07/2023,625.20,104.20,Clifton Street,40004,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053398,11/07/2023,"1,758.30",293.05,Clifton Street,40004,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053396,11/07/2023,739.50,123.25,Coastal House,40028,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053414,12/07/2023,354.10,59.02,Coopers Way,40056,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAD,Buildings - Adult Services
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053406,12/07/2023,840.00,140.00,Facilities,40269,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEF,Facilities,AEF2,Facilities
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053405,11/07/2023,832.80,138.80,General Charges - Car Parks,60037,61012,Maintenance Private Contractor,Budgets Outside Cash Limits,,BUDOCL,Budgets Outside Cash Limits,PARADM,Parking Administration,PARADM2,Parking Administration
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,060637,24/07/2023,"8,196.00","1,366.00",Highfield Day Ctr,40066,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDHD,Buildings - Highfield Day Ctr
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053392,11/07/2023,"2,154.07",359.01,Lowmoor Road,50001,61012,Maintenance Private Contractor,Communication & Regeneration,,AMCPI,Communication & Regeneration,HJ,Growth & Prosperity Team,HJA1,Growth
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053393,11/07/2023,318.00,53.00,Moor Park Leisure Centre,40008,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053391,11/07/2023,"2,286.00",381.00,Palatine Library,50014,61012,Maintenance Private Contractor,Communication & Regeneration,,AMCPI,Communication & Regeneration,LB,Library Service,LB2,Library Service
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,060638,25/07/2023,"4,605.60",767.60,R&M Recharge Acct - Enveco,40027,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDEC,Buildings - External Clients
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,049430,4/07/2023,985.50,164.25,Solaris Centre,40029,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,052802,10/07/2023,600.00,100.00,Suspense - Int - P2,99969,99969,Suspense - Int - P2,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,052803,10/07/2023,"3,222.60",537.10,Tower Festival Headland,40036,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,048658,3/07/2023,423.60,70.60,Town Hall,40002,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,052808,12/07/2023,405.60,67.60,Town Hall,40002,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,053423,12/07/2023,483.60,80.60,West Street,60052,61012,Maintenance Private Contractor,Budgets Outside Cash Limits,,BUDOCL,Budgets Outside Cash Limits,TPCARP1,Parking Services,TPCARP12,Parking Services
Blackpool Council,Cemex Uk Materials Ltd,1000526,057008,31/07/2023,"1,196.02",199.34,Core Footway-Day To Day,30201,63041,Other Materials,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,ENGINE1,Engineering
Blackpool Council,REDACTED PERSONAL DATA,1000528,059737,20/07/2023,"4,896.00",816.00,Kincraig -School Development Plan,10128,61064,Delegated Maintenance,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED101,Kincraig Primary
Blackpool Council,W H Tarmacadam Limited,1000530,063798,28/07/2023,"3,252.00",542.00,Parades Pavement Day To Day,30142,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,PARADE1,Parades & Seawa
Blackpool Council,Rp Tyson Construction Ltd,1000532,062181,27/07/2023,"1,004,736.65",0.00,Housing Revenue Account,90064,29711,Retention Monies - Capital,Balance Sheet HRA,,ZHRA,Balance Sheet HRA,ZHRA2,Balance Sheet HRA,ZHRA4,Balance Sheet HRA
Blackpool Council,Empowerment,1000533,053680,14/07/2023,436.07,0.00,Claremont,61012,63701,Grants,Governance & Partnerships,,DEMTOT,Governance & Partnerships,BCB,Members' Ward Funding,BCB2,Members' Ward Funding
Blackpool Council,Empowerment,1000533,053681,14/07/2023,436.07,0.00,Claremont,61034,63701,Grants,Governance & Partnerships,,DEMTOT,Governance & Partnerships,BCB,Members' Ward Funding,BCB2,Members' Ward Funding
Blackpool Council,Empowerment,1000533,056506,17/07/2023,"42,023.75",0.00,Domestic Abuse Commissioning,10462,63801,Other Expenses,Children's Services,,CHISER,Children's Services,EHOTH,Early Help Other,EHOTH2,Early Help Other
Blackpool Council,Empowerment,1000533,056507,17/07/2023,"15,387.50",0.00,Domestic Abuse Commissioning,10462,63801,Other Expenses,Children's Services,,CHISER,Children's Services,EHOTH,Early Help Other,EHOTH2,Early Help Other
Blackpool Council,Empowerment,1000533,050094,5/07/2023,"5,052.00",0.00,Household Support Fund,10465,63401,General Services,Children's Services,,CHISER,Children's Services,EHOTH,Early Help Other,EHOTH2,Early Help Other
Blackpool Council,Empowerment,1000533,053024,11/07/2023,"10,500.00",0.00,Housing Options Projects,64014,47027,Partnership Grant,Chief Executive,,CEXTOT,Chief Executive,HOPTION,Housing Options,HOPTION2,Housing Options
Blackpool Council,Empowerment,1000533,053025,11/07/2023,"10,500.00",0.00,Housing Options Projects,64014,47027,Partnership Grant,Chief Executive,,CEXTOT,Chief Executive,HOPTION,Housing Options,HOPTION2,Housing Options
Blackpool Council,Empowerment,1000533,053028,11/07/2023,"18,750.00",0.00,Mental Health Grant,62050,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Empowerment,1000533,049574,4/07/2023,"44,940.00",0.00,SSMTRG,62045,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Empowerment,1000533,052956,10/07/2023,600.00,0.00,SSMTRG,62045,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Empowerment,1000533,058617,20/07/2023,"4,875.00",0.00,SSMTRG,62045,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Empowerment,1000533,058618,20/07/2023,"5,315.60",0.00,SSMTRG,62045,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Automatic Alarms Ltd,1000535,056690,17/07/2023,389.00,64.83,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,Automatic Alarms Ltd,1000535,058142,26/07/2023,563.84,93.98,Carleton Crematorium Services,61064,61171,Alarms,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LIFEVE1,Life Events Reg & Care,LIFEVE3,Life Events Reg & Care
Blackpool Council,Automatic Alarms Ltd,1000535,040397,14/07/2023,806.66,134.44,Enterprise Centre,50180,61171,Alarms,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PTA1,Economic Development
Blackpool Council,Automatic Alarms Ltd,1000535,045681,21/07/2023,448.50,74.75,Langdale Day Centre,40054,61171,Alarms,Resources,,TRSTOT,Resources,AEB,Buildings,BDAD,Buildings - Adult Services
Blackpool Council,Automatic Alarms Ltd,1000535,045302,20/07/2023,"4,300.91",716.82,Moor Park Leisure Centre,40008,61171,Alarms,Resources,,TRSTOT,Resources,AEB,Buildings,BDLC,Buildings - Leisure Centres
Blackpool Council,Automatic Alarms Ltd,1000535,056487,21/07/2023,642.83,107.14,Our Lady Of The Asumption General,10137,61064,Delegated Maintenance,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED161,Our Lady Of The Assumption
Blackpool Council,Automatic Alarms Ltd,1000535,052843,10/07/2023,372.06,62.01,Palatine Leisure Centre,40062,61171,Alarms,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDMB,Buildings -Municipal Buildings
Blackpool Council,Automatic Alarms Ltd,1000535,049457,18/07/2023,828.66,138.11,R&M Recharge Acct - Devonshire Primary,40024,61171,Alarms,Resources,,TRSTOT,Resources,AEB,Buildings,BDEC,Buildings - External Clients
Blackpool Council,Automatic Alarms Ltd,1000535,049458,26/07/2023,360.62,60.10,R&M Recharge Acct - Park Primary,40025,61171,Alarms,Resources,,TRSTOT,Resources,AEB,Buildings,BDEC,Buildings - External Clients
