Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Cornerstone Design And Marketing Limited,1005360,8291,03/05/2023,"4,080.00",680,Moor Park Pool,30017,63315,Marketing,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
Blackpool Council,Lindsay Cunningham Limited,1003412,8298,12/05/2023,754.74,125.79,External Legal Fees,10493,64712,Experts Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Lindsay Cunningham Limited,1003412,8299,12/05/2023,"1,369.08",228.18,External Legal Fees,10493,64712,Experts Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Automatic Alarms Ltd,1000535,8311,03/05/2023,613.36,102.23,Sure Start Tab,61064,61171,Alarms,Resources,,TRSTOT,Resources,WASTE,Waste Management,LIFEVE3,Life Events Reg & Care
Blackpool Council,Automatic Alarms Ltd,1000535,8313,17/05/2023,"2,491.15",415.19,R&M Recharge Acct - Park Primary,40025,61171,Alarms,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDEC,Buildings - External Clients
Blackpool Council,Automatic Alarms Ltd,1000535,8314,17/05/2023,537.34,89.56,B'Pool Sports Centre,40011,61171,Alarms,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Automatic Alarms Ltd,1000535,8316,17/05/2023,537.43,89.57,Creative Industries Hub,50168,61171,Alarms,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PTA1,Economic Development
Blackpool Council,Peerless Fencing Ltd,1000861,8318,16/05/2023,"2,942.75",490.46,Pru Supplies And Services,10449,61012,Maintenance Private Contractor,Children's Services,,CHISER,Children's Services,EDDIV,Education Diversity,EDDIV2,Education Diversity
Blackpool Council,Ellis & York Ltd,1001921,8327,02/05/2023,302.4,50.4,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Ellis & York Ltd,1001921,8328,02/05/2023,"1,862.45",0,Suspense - Int - P2,99969,99969,Suspense - Int - P2,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
Blackpool Council,Ellis & York Ltd,1001921,8329,02/05/2023,"4,057.20",676.2,West Street,60052,61012,Maintenance Private Contractor,Budgets Outside Cash Limits,,BUDOCL,Budgets Outside Cash Limits,TPCARP1,Parking Services,TPCARP12,Parking Services
Blackpool Council,Ellis & York Ltd,1001921,8332,03/05/2023,426.3,71.05,Revoe,50013,61012,Maintenance Private Contractor,Communication & Regeneration,,AMCPI,Communication & Regeneration,LB,Library Service,LB2,Library Service
Blackpool Council,Fylde Maintenance Services Ltd,1002195,8385,03/05/2023,714,119,Moor Park Leisure Centre,40008,61121,Heating and Ventilation,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Fylde Maintenance Services Ltd,1002195,8386,03/05/2023,"3,064.80",510.8,Sure Start Tab,40044,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDCH,Buildings -Childrens
Blackpool Council,Fylde Maintenance Services Ltd,1002195,8388,03/05/2023,703.2,117.2,B'Pool Sports Centre,40011,61121,Heating and Ventilation,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Fylde Maintenance Services Ltd,1002195,8391,16/05/2023,"1,564.80",260.8,R&M Recharge Acct - St Georges Academy,40020,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDEC,Buildings - External Clients
Blackpool Council,Fylde Maintenance Services Ltd,1002195,8392,16/05/2023,462,77,R&M Recharge Acct - Sherwood Primary,40018,61121,Heating and Ventilation,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDEC,Buildings - External Clients
Blackpool Council,Quartzelec Ltd,1000665,8395,16/05/2023,"2,587.76",431.29,R&M Recharge Acct - Queens Drive Primar,40016,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDEC,Buildings - External Clients
Blackpool Council,Fox Fire Security Limited,1002168,8417,19/05/2023,"8,340.00","1,390.00",Pru Supplies And Services,10449,61012,Maintenance Private Contractor,Children's Services,,CHISER,Children's Services,EDDIV,Education Diversity,EDDIV2,Education Diversity
Blackpool Council,Tarmac Lafarge Trading Limited,1000571,8421,02/05/2023,367.17,61.19,Core Footway-Day To Day,90000,63041,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
Blackpool Council,Tarmac Lafarge Trading Limited,1000571,8422,02/05/2023,710.8,118.46,Core Footway-Day To Day,90000,63041,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
Blackpool Council,Tarmac Lafarge Trading Limited,1000571,8430,02/05/2023,494.28,82.38,Core Footway-Day To Day,30201,63041,Other Materials,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,ENGINE1,Engineering
Blackpool Council,Planday Limited,1004230,8431,09/05/2023,"3,010.90",501.82,Blackpool Sports Centre,30027,63711,Subscriptions,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
Blackpool Council,Trebbi Continuum Ltd,1006226,8434,03/05/2023,"3,600.00",600,Planning Development Management,50137,63413,Consultants,Communication & Regeneration,,AMCPI,Communication & Regeneration,HP,Planning Services,HP2,Planning Services
Blackpool Council,New Mind Internet Consultancy Ltd,1000838,8435,15/05/2023,"3,420.00",570,Website Team,50163,63535,Website Costs,Communication & Regeneration,,AMCPI,Communication & Regeneration,VB,Visit Blackpool/Marketing Co,PRJAAA1,Website Team
Blackpool Council,The Award Scheme Ltd,1000082,8436,03/05/2023,"2,809.80",468.3,Educational Visits,10468,63711,Subscriptions,Children's Services,,CHISER,Children's Services,LNOUCL,Learning Outside The Classroom,LNOUCL2,Learning Outside The Classroom
Blackpool Council,Iccm,1000310,8438,16/05/2023,285,0,Carleton Crematorium Services,61064,60911,Training Expenses,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LIFEVE1,Life Events Reg & Care,LIFEVE3,Life Events Reg & Care
Blackpool Council,REDACTED PERSONAL DATA,1007449,8445,04/05/2023,450,0,Blackpool Museum Project,50023,60981,Professional Fees,Communication & Regeneration,,AMCPI,Communication & Regeneration,AHHB,Blackpool Museum Project,AHHB2,Blackpool Museum Project
Blackpool Council,REDACTED PERSONAL DATA,1007449,8446,04/05/2023,"1,292.50",0,Blackpool Museum Project,50023,60981,Professional Fees,Communication & Regeneration,,AMCPI,Communication & Regeneration,AHHB,Blackpool Museum Project,AHHB2,Blackpool Museum Project
Blackpool Council,Richardson Traction Limited,1002030,8455,02/05/2023,960,160,E.O.D. (Erection/Operation/Dis,50094,63006,Hire of Equipment,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJAA1,"Erection, Operation & Dismantl"
Blackpool Council,Outdoor Lighting Solutions,1004323,8464,03/05/2023,"1,000.00",0,Pfi Management Costs,30107,63413,Consultants,Community & Env Services,,BPLSER,Community & Env Services,STRLGT,Street Lighting,STRLGT2,Street Lighting
Blackpool Council,Prosolve,1000831,8467,22/05/2023,525.6,87.6,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Smiths Equipment Hire Ltd - Smiths Training,1000122,8564,02/05/2023,804,134,Maintenance,50095,63006,Hire of Equipment,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Maintenance
Blackpool Council,Centre For Mental Health Training Ltd,1002840,8574,15/05/2023,444,74,NHS/IPS grow,50172,60911,Training Expenses,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PVA1,Other External Funding
Blackpool Council,Centre For Mental Health Training Ltd,1002840,8575,15/05/2023,444,74,NHS/IPS grow,50172,60911,Training Expenses,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PVA1,Other External Funding
Blackpool Council,Centre For Mental Health Training Ltd,1002840,8594,15/05/2023,444,74,NHS/IPS grow,50172,60911,Training Expenses,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PVA1,Other External Funding
Blackpool Council,Centre For Mental Health Training Ltd,1002840,8596,15/05/2023,444,74,NHS/IPS grow,50172,60911,Training Expenses,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PVA1,Other External Funding
Blackpool Council,Centre For Mental Health Training Ltd,1002840,8598,15/05/2023,444,74,NHS/IPS grow,50172,60911,Training Expenses,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PVA1,Other External Funding
Blackpool Council,Centre For Mental Health Training Ltd,1002840,8600,15/05/2023,444,74,NHS/IPS grow,50172,60911,Training Expenses,Communication & Regeneration,,AMCPI,Communication & Regeneration,DC,Economic Development Division,PVA1,Other External Funding
Blackpool Council,The Networking People,1002170,8610,03/05/2023,"1,423.20",237.2,Strategic Management& Admin,40101,63531,Computer Hardware Purchase,Resources,,TRSTOT,Resources,FGAA,Ict Corporate Services,FGAA2,Ict Corporate Services
Blackpool Council,The Networking People,1002170,8611,03/05/2023,"2,134.80",355.8,Ict Recharge Account,40114,63531,Computer Hardware Purchase,Resources,,TRSTOT,Resources,FGAA,Ict Corporate Services,FGAAAA1,Ict Corporate Services
Blackpool Council,Insight Direct (Uk) Ltd,1001148,8618,03/05/2023,"6,001.06","1,000.18",Technical  Support Team,40110,61121,Heating and Ventilation,Resources,,TRSTOT,Resources,FGAC,Ict Technical Support,FGACAA1,Ict Technical Support
Blackpool Council,Key Engineering Supplies Ltd,1000771,8623,22/05/2023,356.78,59.46,Moor Park Pool,90000,63060,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
Blackpool Council,Insight Direct (Uk) Ltd,1001148,8624,02/05/2023,"37,355.98","6,226.00",Technical  Support Team,40110,61121,Heating and Ventilation,Resources,,TRSTOT,Resources,FGAC,Ict Technical Support,FGACAA1,Ict Technical Support
Blackpool Council,David Austin Rose Nursery Limited,1001447,8627,10/05/2023,"1,543.85",257.31,Parks Development,30032,61021,Growing,Community & Env Services,,BPLSER,Community & Env Services,PARKS,Parks,PRKDEV1,Parks Developme
Blackpool Council,Embrace Care,1004086,8694,12/05/2023,"7,129.92",0,External Residential,10541,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Embrace Care,1004086,8695,16/05/2023,"1,680.00",0,External Residential,10541,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Ncer Cic,1002173,8718,22/05/2023,"6,574.67","1,095.78",Management Information Team,64002,63532,Computer Running and License Costs,Chief Executive,,CEXTOT,Chief Executive,CORPDU1,"Corp Dev, Eng & Comms",CORPDU2,"Corp Dev, Eng & Comms"
Blackpool Council,Kingswood Office Supplies Limited,1000274,8734,02/05/2023,769.44,128.24,Bickerstaffe,40062,63302,Stationery,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDBH,Buildings - Bickerstaffe House
Blackpool Council,The Uk Association For Music Education,1000962,8737,05/05/2023,960,160,Music Services,10402,47301,General Fees & Charges,Children's Services,,CHISER,Children's Services,MUSIC,Music & Cultural Education,MUSIC2,Music & Cultural Education
Blackpool Council,Advice Uk,1001426,8741,18/05/2023,"3,240.00",540,Income,40085,63711,Subscriptions,Resources,,TRSTOT,Resources,FBBE,"Income, Recovery & Debtors",FBBE2,"Income, Recovery & Debtors"
Blackpool Council,Outdoor Education Advisers Panel Limited,1002142,8745,04/05/2023,384,64,Educational Visits,10468,63711,Subscriptions,Children's Services,,CHISER,Children's Services,LNOUCL,Learning Outside The Classroom,LNOUCL2,Learning Outside The Classroom
Blackpool Council,Merlin Entertainments (Blackpool) Ltd,1001928,8751,30/05/2023,"2,359.83",393.32,Visitor Services,90000,47210,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,VB,Visit Blackpool/Marketing Co,PRC1,Visitor Services
Blackpool Council,Merlin Entertainments (Blackpool) Ltd,1001928,8999,05/05/2023,422.34,70.39,Visitor Services,50160,47210,Sale Of Tickets,Communication & Regeneration,,AMCPI,Communication & Regeneration,VB,Visit Blackpool/Marketing Co,PRC1,Visitor Services
Blackpool Council,Merlin Entertainments(Sea Life Blackpool Ltd),1001463,9001,16/05/2023,829.31,138.22,Visitor Services,50160,47210,Sale Of Tickets,Communication & Regeneration,,AMCPI,Communication & Regeneration,VB,Visit Blackpool/Marketing Co,PRC1,Visitor Services
Blackpool Council,Smart Video & Sensing Limited,1003560,9047,09/05/2023,"3,163.50",527.25,Bus Camera Pcn'S,30133,64501,Private Contractors,Community & Env Services,,BPLSER,Community & Env Services,TR,Transportation,TRA1,Traffic Managem
Blackpool Council,Computacenter (Uk) Ltd,1000858,9049,15/05/2023,"5,584.25",930.71,Strategic Management& Admin,40101,63532,Computer Running and License Costs,Resources,,TRSTOT,Resources,FGAA,Ict Corporate Services,FGAA2,Ict Corporate Services
Blackpool Council,Venn Group Limited,1001263,9056,09/05/2023,"1,443.00",240.5,"Prop, Comm & Litigation Gen",61002,60793,Supply Other,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LADTOT1,Legal Services,LADTOT3,Legal Services
Blackpool Council,Sellick Partnership Limited,1001076,9064,05/05/2023,"1,709.38",284.9,"Prop, Comm & Litigation Gen",61002,60793,Supply Other,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LADTOT1,Legal Services,LADTOT3,Legal Services
Blackpool Council,Police & Crime Commissioner For Lancashire,1000267,9065,12/05/2023,"6,557.30",0,External Legal Fees,10493,64714,Police Disclosure Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Dac Beachcroft Llp,1001560,9069,02/05/2023,"4,996.44",832.74,Hounds Hill,50062,63807,Legal and Court Costs,Communication & Regeneration,,AMCPI,Communication & Regeneration,HJ,Growth & Prosperity Team,HJA1,Growth
Blackpool Council,Lux Occ Medical Ltd,1001046,9071,02/05/2023,"2,000.00",0,Corporate Health,64003,60992,Medical Fees,Chief Executive,,CEXTOT,Chief Executive,OCHEALT,Doesn?t Exist,OCHEALT2,Doesn?t Exist
Blackpool Council,Health Assured Ltd,1002978,9083,03/05/2023,"3,170.70",528.45,Corporate Health,64003,60992,Medical Fees,Chief Executive,,CEXTOT,Chief Executive,OCHEALT,Doesn?t Exist,OCHEALT2,Doesn?t Exist
Blackpool Council,Keep Britain Tidy,1000062,9087,23/05/2023,"2,544.00",424,Waste Disposal,30177,63711,Subscriptions,Community & Env Services,,BPLSER,Community & Env Services,WASTE,Waste Management,DOMPFI1,Domestic Waste
Blackpool Council,Philredom Ltd,1004159,9101,03/05/2023,"3,250.00",0,Advisory Service - General,10469,63413,Consultants,Children's Services,,CHISER,Children's Services,MNGMT,Central Management,MNGMT2,Central Management
Blackpool Council,Ggp Systems Limited,1000343,9109,16/05/2023,"42,431.42","7,071.90",Bus & Info Transformation Team,40106,63532,Computer Running and License Costs,Resources,,TRSTOT,Resources,FGAB,Ict E-Government,FGABAA1,Ict E-Government
Blackpool Council,Lindsay Cunningham Limited,1003412,9113,18/05/2023,868.92,144.82,External Legal Fees,10493,64712,Experts Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Nhs Blackpool & Nhs Lancs & South Cumbria Icb,1002346,9138,03/05/2023,"717,289.00",0,Bcf Control,66501,65101,Transfer Payments - General,Bcf General And Control,,BCFGEN,Bcf General And Control,BCFGEN2,Bcf General And Control,BCFGEN4,Bcf General And Control
Blackpool Council,Ellis & York Ltd,1001921,9182,03/05/2023,624.67,104.11,Quality & Enforcement,90016,39901,Earmarked Reserves,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Ellis & York Ltd,1001921,9197,03/05/2023,368.96,61.49,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Ellis & York Ltd,1001921,9208,03/05/2023,491.39,81.9,Sure Start Grange Park,40043,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDCH,Buildings -Childrens
Blackpool Council,Ezee Services Ltd,1000978,9212,03/05/2023,540,90,Phoenix Centre,40057,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDAD,Buildings - Adult Services
Blackpool Council,Stannah Lift Services Ltd,1000811,9247,18/05/2023,"3,744.13",624.02,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Stannah Lift Services Ltd,1000811,9254,18/05/2023,"5,018.90",836.48,Csdp,20443,65401,Aids To Daily Living,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
