*,Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
LIST,Blackpool Council,Trend International Group Ltd,1001301,093550,22/09/2023,846.00,141.00,Print Blackpool - Production,50033,63408,Services to Clients,Communication & Regeneration,,AMCPI,Communication & Regeneration,PRINTS,Print Blackpool,PRINTS2,Print Blackpool
LIST,Blackpool Council,Cy4or Legal Ltd,1001304,072019,1/09/2023,"1,398.02",233.01,External Legal Fees,90000,64712,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,NA,Senior Management,NA,Senior Management
LIST,Blackpool Council,Cy4or Legal Ltd,1001304,086969,19/09/2023,424.46,70.74,External Legal Fees,10493,64712,Experts Fees,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Happy Creative Ltd,1001314,088310,7/09/2023,"2,805.00",467.50,Pshe Support,62010,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Happy Creative Ltd,1001314,094429,25/09/2023,"2,805.00",467.50,Pshe Support,62010,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001317,098921,25/09/2023,"1,022.86",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001319,098920,25/09/2023,"2,515.58",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Coastal Cleaning Services,1001320,087208,13/09/2023,735.00,0.00,St Bernadettes -Cleaning,10172,47546,Block Cleaning Charge,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED191,St Bernadettes Catholic
LIST,Blackpool Council,Coastal Cleaning Services,1001320,094692,26/09/2023,940.80,156.80,St Bernadettes -Cleaning,10172,61601,Consumable Supplies,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED191,St Bernadettes Catholic
LIST,Blackpool Council,Tobii Dynavox Ltd,1001324,089009,7/09/2023,680.40,113.40,Highfurlong -Pupil Premium,10344,63008,Educational Equipment,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED511,Highfurlong
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001325,094084,18/09/2023,"1,167.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001326,088142,7/09/2023,366.36,0.00,Adult Placement Schemes,20420,64504,Adult Placements Learning Disability,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001326,092745,14/09/2023,366.36,0.00,Adult Placement Schemes,20420,64504,Adult Placements Learning Disability,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001326,096742,21/09/2023,366.36,0.00,Adult Placement Schemes,20420,64504,Adult Placements Learning Disability,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001326,101791,28/09/2023,366.36,0.00,Adult Placement Schemes,20420,64504,Adult Placements Learning Disability,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Tradition (Uk) Ltd,1001332,086701,4/09/2023,813.70,0.00,Treasury Management,60009,63401,General Services,Budgets Outside Cash Limits,,BUDOCL,Budgets Outside Cash Limits,FH0001,Treasury Management,FH00012,Treasury Management
LIST,Blackpool Council,Tradition (Uk) Ltd,1001332,090967,11/09/2023,"2,032.87",0.00,Treasury Management,60009,63401,General Services,Budgets Outside Cash Limits,,BUDOCL,Budgets Outside Cash Limits,FH0001,Treasury Management,FH00012,Treasury Management
LIST,Blackpool Council,Dbe Services Ltd,1001343,094765,20/09/2023,"9,300.00","1,550.00",St Nicholas -Other Slas,10278,61064,Delegated Maintenance,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED241,St Nicholas Ce
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001346,087338,5/09/2023,852.86,0.00,Adoption Services,10528,64814,Adoption Allowances,Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001353,099027,25/09/2023,"1,545.00",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001354,099065,25/09/2023,699.20,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Stephen Tomes Physical Education & Sport Ltd,1001359,094815,27/09/2023,"2,998.00",0.00,St Johns -Physical Education,10185,66225,PE and Sport,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED211,St Johns Ce
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001362,069889,19/09/2023,"6,540.00","1,090.00",Licensing - Miscellaneous,30001,64707,Counsels Fees,Community & Env Services,,BPLSER,Community & Env Services,PUBPRO,Public Protection,PYLA1,Licencing
LIST,Blackpool Council,Pristine Hygiene,1001368,088326,12/09/2023,383.10,63.85,Coopers Way,20004,63066,Personal Needs of Clients,Adult Services,,ADULTS,Adult Services,APCBAA,Coopers Way,APCBAA2,Coopers Way
LIST,Blackpool Council,Pristine Hygiene,1001368,090869,12/09/2023,383.10,63.85,Coopers Way,20004,63066,Personal Needs of Clients,Adult Services,,ADULTS,Adult Services,APCBAA,Coopers Way,APCBAA2,Coopers Way
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001373,094347,19/09/2023,"3,373.00",0.00,Advisory Service - General,10469,63413,Consultants,Children's Services,,CHISER,Children's Services,MNGMT,Central Management,MNGMT2,Central Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001373,094400,19/09/2023,"6,893.00",0.00,Advisory Service - General,10469,63413,Consultants,Children's Services,,CHISER,Children's Services,MNGMT,Central Management,MNGMT2,Central Management
LIST,Blackpool Council,Global Media Group Services Ltd,1001375,092855,14/09/2023,"2,184.00",364.00,Public Relations,50085,63806,Advertising General,Communication & Regeneration,,AMCPI,Communication & Regeneration,VB,Visit Blackpool/Marketing Co,PBF1,Communications
LIST,Blackpool Council,Global Media Group Services Ltd,1001375,093375,29/09/2023,495.47,82.58,Public Relations,50085,63806,Advertising General,Communication & Regeneration,,AMCPI,Communication & Regeneration,VB,Visit Blackpool/Marketing Co,PBF1,Communications
LIST,Blackpool Council,Playsafety Ltd,1001388,076334,8/09/2023,"2,246.40",374.40,Suspense - Int - P2,99969,99969,Suspense - Int - P2,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
LIST,Blackpool Council,Playsafety Ltd,1001388,080567,11/09/2023,"2,208.00",368.00,Woodlands Kathryn Kershaw,40051,61066,Service Contracts,Resources,,TRSTOT,Resources,DELEGA,Schools - Delegated,ED531,Woodlands
LIST,Blackpool Council,The Gatehouse Blackpool,1001390,089167,8/09/2023,"8,562.00",0.00,Household Support Fund,10465,64501,Private Contractors,Children's Services,,CHISER,Children's Services,EHOTH,Early Help Other,EHOTH2,Early Help Other
LIST,Blackpool Council,REDACTED PERSONAL DATA,1001393,099333,25/09/2023,"1,022.86",0.00,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Uniform & Leisurewear Co Ltd,1001398,100995,26/09/2023,574.80,95.80,Stanley -Foundation,10308,63201,Clothing and Uniforms,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED371,Stanley Primary School
LIST,Blackpool Council,Blackpool Coastal Housing,1001403,102571,29/09/2023,509.40,84.90,Other Services,20132,64501,Private Contractors,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Blackpool Coastal Housing,1001403,087187,5/09/2023,"40,000.00",0.00,Household Support Fund,10465,64501,Private Contractors,Children's Services,,CHISER,Children's Services,EHOTH,Early Help Other,EHOTH2,Early Help Other
LIST,Blackpool Council,Bnp Paribas Leasing Solutions Limited,1001412,097074,22/09/2023,643.55,107.26,Armfield Academy,30058,47304,"Hire Of Equipment, Etc.",Community & Env Services,,BPLSER,Community & Env Services,CATERG,Catering Services,PRIMSM1,Primary School
LIST,Blackpool Council,Creative Support Ltd,1001438,089265,8/09/2023,"1,468.00",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,089344,8/09/2023,"1,605.28",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,091833,14/09/2023,895.16,0.00,Homecare,20140,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095455,21/09/2023,"7,231.80",0.00,Supported Living / Group Homes,20269,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095456,21/09/2023,"5,148.20",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095875,21/09/2023,"1,599.36",0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095876,21/09/2023,990.08,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095877,21/09/2023,"1,713.60",0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095878,21/09/2023,571.20,0.00,Homecare,20275,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095879,21/09/2023,618.80,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095880,21/09/2023,304.64,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095881,21/09/2023,"2,142.00",0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095882,21/09/2023,913.92,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095884,21/09/2023,913.92,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095885,21/09/2023,"1,713.60",0.00,Homecare,20269,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095886,21/09/2023,456.96,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095887,21/09/2023,913.92,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095888,21/09/2023,"8,712.26",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095889,21/09/2023,"5,812.16",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095890,21/09/2023,"4,534.12",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095891,21/09/2023,"7,814.60",0.00,Supported Living / Group Homes,20274,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095892,21/09/2023,"5,224.96",0.00,Supported Living / Group Homes,20268,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095893,21/09/2023,"6,973.96",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095894,21/09/2023,"6,426.24",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095895,21/09/2023,"6,206.36",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095896,21/09/2023,"5,148.20",0.00,Supported Living / Group Homes,20255,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095897,21/09/2023,"5,148.20",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,095898,21/09/2023,"6,666.92",0.00,Supported Living / Group Homes,20268,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,098434,22/09/2023,"1,468.00",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,098453,22/09/2023,"1,605.28",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Creative Support Ltd,1001438,101824,28/09/2023,913.92,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Institute Of Licensing (Events) Ltd,1001439,073039,5/09/2023,396.00,66.00,Licensing - Taxis,30004,63605,Conferences and Short Courses,Community & Env Services,,BPLSER,Community & Env Services,PUBPRO,Public Protection,PYLA1,Licencing
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,089487,8/09/2023,"3,208.08",0.00,Short Term Care,20467,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,089741,8/09/2023,940.90,0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,089751,8/09/2023,"1,437.24",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Methodist Homes - Pennystone Court,1001440,089821,8/09/2023,"1,270.50",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
