Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,REDACTED PERSONAL DATA,1001057,116601,23/10/2023,"7,667.36",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Ltd Client Account,1004156,116602,23/10/2023,"1,128.32",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1001047,116603,23/10/2023,"19,754.88",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Ltd Client Account,1002550,116604,23/10/2023,301.58,0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002701,116605,23/10/2023,455.27,0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003976,116606,23/10/2023,773.7,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002320,116607,23/10/2023,"1,442.74",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypacket Limited Client Account,1004325,116608,23/10/2023,"6,855.00",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Ltd Client Account,1001952,116609,23/10/2023,"2,897.11",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002614,116610,23/10/2023,"1,288.22",0,Ongoing Direct Payments,20433,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003796,116611,23/10/2023,"1,987.93",0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004155,116612,23/10/2023,"19,092.92",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Ltd Client Account,1003672,116613,23/10/2023,"3,445.76",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Ltd Client Account,1003070,116615,23/10/2023,"2,725.63",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002989,116616,23/10/2023,"1,200.94",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003437,116617,23/10/2023,790.78,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002294,116618,23/10/2023,"2,221.62",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002261,116619,23/10/2023,712.54,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004070,116620,23/10/2023,537.02,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1001687,116621,23/10/2023,274.42,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003209,116622,23/10/2023,581.86,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003295,116623,23/10/2023,921.66,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002988,116624,23/10/2023,"1,734.82",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002374,116625,23/10/2023,"1,248.02",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002615,116626,23/10/2023,"1,052.38",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002888,116627,23/10/2023,"3,840.52",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1002408,116628,23/10/2023,"1,836.28",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Ltd Client Account,1003514,116629,23/10/2023,597.7,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002782,116630,23/10/2023,472.47,0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002473,116631,23/10/2023,"1,248.02",0,Ongoing Direct Payment,20194,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002305,116632,23/10/2023,882.94,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002670,116633,23/10/2023,"1,579.46",0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003204,116634,23/10/2023,"1,394.06",0,Ongoing Direct Payments,20373,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1003099,116635,23/10/2023,371.78,0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1004418,116636,23/10/2023,"2,489.26",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003496,116637,23/10/2023,627.66,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003200,116638,23/10/2023,"1,004.62",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004420,116639,23/10/2023,"1,455.22",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001666,116640,23/10/2023,415.66,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003663,116641,23/10/2023,"1,250.52",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1007456,116642,23/10/2023,468.74,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001552,116643,23/10/2023,"3,128.00",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003713,116644,23/10/2023,542.18,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003937,116645,23/10/2023,"1,112.20",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001393,116646,23/10/2023,"1,022.86",0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001485,116647,23/10/2023,516.86,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003040,116648,23/10/2023,799.68,0,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001507,116649,23/10/2023,942.82,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003284,116650,23/10/2023,481.62,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003223,116651,23/10/2023,"2,683.30",0,Ongoing Direct Payment,20264,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002437,116652,23/10/2023,"2,454.06",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1140012,116654,23/10/2023,"6,586.48",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,PAY PARTNERS LIMITED CLIENT ACCOUNT,1140070,116656,23/10/2023,"4,267.33",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,PAYPARTNERS LIMITED CLIENT ACCOUNT,1140153,116657,23/10/2023,386.92,0,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1007823,116658,23/10/2023,"2,325.80",0,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004082,116659,23/10/2023,286.6,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,PAYPARTNERS LIMITED CLIENT ACCOUNT,1140266,116660,23/10/2023,"1,989.24",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,PAY PARTNERS LIMITED CLIENT ACCOUNT,1140393,116661,23/10/2023,681.22,0,Ongoing Direct Payments,20433,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002260,116662,23/10/2023,629.08,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003602,116663,23/10/2023,730.2,0,Ongoing Direct Payment,20194,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002908,116664,23/10/2023,843.07,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003445,116665,23/10/2023,"11,162.88",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1002957,116666,23/10/2023,"5,893.88",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Ltd Client Account,1003047,116667,23/10/2023,"1,300.62",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Lancashire Centre For Independent Living Ltd,1002155,116668,23/10/2023,"8,233.32",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Ltd Client Account,1003864,116669,23/10/2023,"9,486.60",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Ltd Client Account,1002338,116670,23/10/2023,"3,381.84",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Ltd Client Account,1002835,116671,23/10/2023,"9,700.20",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1003309,116672,23/10/2023,"4,092.40",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Ltd Client Account,1003522,116673,23/10/2023,"1,118.31",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003789,116674,23/10/2023,388.14,0,Ongoing Direct Payment,20151,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001353,116675,23/10/2023,"1,545.00",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003832,116676,23/10/2023,778.54,0,Ongoing Direct Payment,20264,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
