Directorate,Service,Supplier,Transaction Number,Transaction Date,Payment Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth,REGULATORY SERVICES,ROCHFORDS GARAGES LTD,55587402,23/10/2024,20/11/2024,506.67,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,SECURITY PLUS + LIMITED,55588221,31/10/2024,19/11/2024,"1,949.28",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,SPECIALISTS LEAK DETECTION LTD,55586962,27/09/2024,06/11/2024,"2,180.00",Repairs - Mechanical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth,REGULATORY SERVICES,SPECIALISTS LEAK DETECTION LTD,55587632,24/10/2024,21/11/2024,"2,745.00",Repairs - Mechanical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth,REGULATORY SERVICES,SPECIALISTS LEAK DETECTION LTD,55586963,22/10/2024,05/11/2024,"2,180.00",Repairs - Mechanical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth,REGULATORY SERVICES,THE PUBLIC ANALYST SERVICE,55586891,16/10/2024,12/11/2024,991,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth,REGULATORY SERVICES,UNIVERSITY OF DERBY,55589151,31/10/2024,27/11/2024,"8,000.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth,REGULATORY SERVICES,WPS UNITED KINGDOM LTD,55587417,23/10/2024,20/11/2024,840,Stationery,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Economic Growth,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55589227,03/11/2024,29/11/2024,622.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55585990,24/10/2024,07/11/2024,"11,946.00",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55585991,24/10/2024,07/11/2024,"3,959.44",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55586434,28/10/2024,05/11/2024,"8,182.72",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55588048,12/11/2024,19/11/2024,"4,432.95",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55587084,20/10/2024,15/11/2024,686.72,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55587088,20/10/2024,15/11/2024,686.72,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,BREEDON TRADING LIMITED,55586614,18/08/2024,06/11/2024,856.76,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55586463,30/09/2024,06/11/2024,"3,312.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55586459,30/09/2024,07/11/2024,"2,960.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55586462,30/09/2024,07/11/2024,"3,232.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,CID TRADING LTD,55586828,14/10/2024,08/11/2024,771.4,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,CID TRADING LTD,55586008,07/10/2024,13/11/2024,758,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,CID TRADING LTD,55586090,08/10/2024,05/11/2024,"4,789.25",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588945,31/10/2024,28/11/2024,617.5,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588337,31/10/2024,28/11/2024,552,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588338,31/10/2024,28/11/2024,501.4,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588339,31/10/2024,28/11/2024,552,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588341,31/10/2024,28/11/2024,915.4,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588342,31/10/2024,28/11/2024,805,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588343,31/10/2024,28/11/2024,586.5,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588340,31/10/2024,28/11/2024,938,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,CLEE HILL PLANT LTD,55588336,31/10/2024,28/11/2024,553.8,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,Colas Ltd,55587494,25/10/2024,22/11/2024,"2,328.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,DTA CONSULTING ENGINEERS LLP,55587319,22/10/2024,19/11/2024,"2,375.00",Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,55587338,14/10/2024,12/11/2024,"1,370.98",Electricity,PREMISES,ENERGY COSTS
Economic Growth,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,55587420,03/10/2024,03/10/2024,537.09,Electricity,PREMISES,ENERGY COSTS
Economic Growth,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57724209,01/10/2024,06/11/2024,502.82,Electricity,PREMISES,ENERGY COSTS
Economic Growth,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57724244,01/10/2024,06/11/2024,"4,520.70",Electricity,PREMISES,ENERGY COSTS
Economic Growth,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57724069,14/10/2024,06/11/2024,"46,043.90",Electricity,PREMISES,ENERGY COSTS
Economic Growth,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57724120,07/10/2024,06/11/2024,604.09,Electricity,PREMISES,ENERGY COSTS
Economic Growth,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57724321,15/10/2024,06/11/2024,636.18,Electricity,PREMISES,ENERGY COSTS
Economic Growth,Transport and Capital Projects,ENTERPRISE FLEX E RENT,55588382,31/10/2024,28/11/2024,682,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,ENTERPRISE FLEX E RENT,55587054,31/10/2024,07/11/2024,715.79,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth,Transport and Capital Projects,ESS SAFEFORCE,55586869,15/10/2024,12/11/2024,"1,403.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,FURNITUBES INTERNATIONAL LTD,55587217,21/10/2024,21/10/2024,"55,505.67",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,FURNITUBES INTERNATIONAL LTD,55587665,11/11/2024,12/11/2024,"2,465.28",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,GRAITEC LIMITED,55587180,19/10/2024,15/11/2024,"3,600.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth,Transport and Capital Projects,HUSQVARNA CONSTRUCTION PRODUCTS UK,55586097,09/10/2024,12/11/2024,"1,174.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,KIWA CMT TESTING,55588106,29/10/2024,26/11/2024,"5,556.60",Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth,Transport and Capital Projects,LAPWING UK LTD,55587042,19/10/2024,20/11/2024,527.2,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,LIGHT & ENERGY DISTRIBUTION LIMITED,55587721,28/10/2024,22/11/2024,659.5,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587422,16/10/2024,20/11/2024,"2,188.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55588183,31/10/2024,28/11/2024,944,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55588181,31/10/2024,28/11/2024,"1,239.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586533,30/09/2024,06/11/2024,"1,134.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586534,30/09/2024,06/11/2024,"1,872.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586535,30/09/2024,06/11/2024,"1,950.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586930,09/10/2024,06/11/2024,"1,872.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586967,16/10/2024,15/11/2024,"1,872.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586977,16/10/2024,15/11/2024,"1,950.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587108,09/10/2024,15/11/2024,"2,240.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587311,22/10/2024,19/11/2024,"2,470.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55588579,31/10/2024,28/11/2024,"1,872.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55588349,31/10/2024,28/11/2024,746,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55588578,31/10/2024,28/11/2024,"1,872.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55588582,31/10/2024,28/11/2024,"1,950.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55588584,31/10/2024,28/11/2024,"1,239.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586532,30/09/2024,15/11/2024,"1,264.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586968,16/10/2024,15/11/2024,"2,262.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587110,09/10/2024,13/11/2024,"2,330.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587308,22/10/2024,19/11/2024,"3,360.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587309,22/10/2024,19/11/2024,"1,872.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586971,16/10/2024,13/11/2024,800,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587328,22/10/2024,19/11/2024,746,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587310,22/10/2024,19/11/2024,"1,560.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587313,22/10/2024,19/11/2024,"2,808.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587316,22/10/2024,19/11/2024,"1,629.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55587394,23/10/2024,20/11/2024,"2,422.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586970,16/10/2024,13/11/2024,"1,669.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55586974,16/10/2024,13/11/2024,796,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,M H LAVERICK & PARTNERS,55588581,31/10/2024,28/11/2024,"1,404.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,MACS AUTOMATED BOLLARD SYSTEMS LTD,55586959,06/09/2024,07/11/2024,"1,918.95",Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth,Transport and Capital Projects,MACS AUTOMATED BOLLARD SYSTEMS LTD,55585984,24/10/2024,21/11/2024,"2,818.80",Cctv Monitoring Charge,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11164543,03/11/2024,29/11/2024,922.14,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,MAGNIT GLOBAL GRI LTD,11164543,03/11/2024,29/11/2024,679.76,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth,Transport and Capital Projects,MALLATITE LIMITED,55586768,17/10/2024,14/11/2024,"3,291.40",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MIDDLESBROUGH BOROUGH COUNCIL,55587416,23/10/2024,20/11/2024,527.28,Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55588937,05/11/2024,26/11/2024,718.8,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55588472,31/10/2024,21/11/2024,"13,019.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55588467,31/10/2024,27/11/2024,958.4,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55588824,04/11/2024,27/11/2024,600.34,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55584847,26/09/2024,27/11/2024,"3,060.20",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55584845,26/09/2024,06/11/2024,"12,713.49",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55584198,18/09/2024,19/11/2024,"1,956.21",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55586447,11/10/2024,13/11/2024,518.76,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55588102,29/10/2024,20/11/2024,958.4,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,55588856,04/11/2024,28/11/2024,"5,815.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,MRC ROADS LIMITED,55588418,31/10/2024,28/11/2024,"1,260.63",Signage,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,MRC ROADS LIMITED,55587747,28/10/2024,22/11/2024,"3,818.33",Signage,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,MRC ROADS LIMITED,55587748,28/10/2024,22/11/2024,"3,103.87",Signage,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,MRC ROADS LIMITED,55587749,28/10/2024,22/11/2024,"2,740.45",Signage,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,MRC ROADS LIMITED,55588417,31/10/2024,28/11/2024,516,Signage,PREMISES,FIXTURES & FITTINGS
Economic Growth,Transport and Capital Projects,NORTHERN COUNTIES SAFETY GROUP LIMITED,55589246,01/11/2024,29/11/2024,500,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth,Transport and Capital Projects,NORTHERN POWERGRID LIMITED,55587703,31/10/2024,19/11/2024,506.12,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,NORTHERN POWERGRID LIMITED,55587702,31/10/2024,14/11/2024,682.47,Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth,Transport and Capital Projects,NORTHUMBERLAND COUNTY COUNCIL,55586695,14/10/2024,08/11/2024,"3,530.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,ONE STOP HIRE,55588483,31/10/2024,28/11/2024,506.07,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth,Transport and Capital Projects,PREMIER ROAD MARKINGS LIMITED,55586708,16/10/2024,13/11/2024,613.05,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,PREMIER ROAD MARKINGS LIMITED,55587343,18/09/2024,12/11/2024,613.05,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,PREMIER ROAD MARKINGS LIMITED,55585846,30/09/2024,27/11/2024,"2,706.84",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,SAINT-GOBAIN BLDG DIST LTD - T/A JEWSON,55588173,28/10/2024,22/11/2024,"1,118.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,SCIENCE MUSEUM GROUP,55584863,24/09/2024,19/11/2024,571,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth,Transport and Capital Projects,SIMMON SIGNS,55587923,03/09/2024,15/11/2024,"1,193.36",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth,Transport and Capital Projects,T M WARD (DARLINGTON) LTD,55586833,15/10/2024,15/11/2024,565,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,T M WARD (DARLINGTON) LTD,55587220,22/10/2024,19/11/2024,565,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,T M WARD (DARLINGTON) LTD,55586356,10/10/2024,19/11/2024,565,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,T M WARD (DARLINGTON) LTD,55586772,17/10/2024,19/11/2024,565,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,T M WARD (DARLINGTON) LTD,55586913,16/10/2024,19/11/2024,565,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,T M WARD (DARLINGTON) LTD,55586455,11/10/2024,15/11/2024,565,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TEES VALLEY COMBINED AUTHORITY,55586749,17/10/2024,14/11/2024,"208,668.74",Concessionary Fares,TRANSFER PAYMENTS,GENERAL PUBLIC
Economic Growth,Transport and Capital Projects,TOTAL RESOURCES UK LTD,55589239,03/11/2024,29/11/2024,"1,784.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TOTAL RESOURCES UK LTD,55587614,27/10/2024,22/11/2024,"1,784.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TOTAL RESOURCES UK LTD,55587619,27/10/2024,22/11/2024,"1,170.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth,Transport and Capital Projects,TOTAL RESOURCES UK LTD,55586546,13/10/2024,20/11/2024,"2,789.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
