Directorate,Service,Supplier,Transaction Number,Transaction Date,Payment Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,553.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,637.89,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,648.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,648.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,521.01,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11165938,02/02/2025,28/02/2025,508.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MIDDLE GROUND THEATRE COMPANY,55597126,19/02/2025,20/02/2025,"18,000.00",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,MIDDLESBROUGH FOOTBALL CLUB,55596965,31/01/2025,19/02/2025,"6,297.40",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,MSO PRODUCTIONS LTD,55595857,03/02/2025,05/02/2025,"10,161.19",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,N.E.TRUCK SPARES LTD,57734460,31/01/2025,07/02/2025,559.74,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,N.E.TRUCK SPARES LTD,57734456,16/01/2025,07/02/2025,562.61,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NEWSBANK INC,57734420,12/11/2024,06/02/2025,"3,446.00",Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NIGEL DENT GARAGE SERVICES,57736687,05/02/2025,28/02/2025,987.1,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NO THIRD ENTERTAINMENTS LLP,55595880,31/01/2025,06/02/2025,"14,039.21",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NORTH EAST TRUCK & VAN LTD,57736686,14/02/2025,28/02/2025,537.13,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,NORTHGATE VEHICLE HIRE LIMITED,55595222,21/01/2025,18/02/2025,675.08,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Neighbourhood Services and Resources,COMMUNITY SERVICES,ONE NIGHT IN DUBLIN LTD,55596772,11/02/2025,18/02/2025,"8,920.34",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ORCHESTRA OF THE AGE OF ENLIGHTENMENT,55597711,18/02/2025,26/02/2025,"19,000.00",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PALMERS TYRES LTD,57736692,11/02/2025,28/02/2025,"1,000.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PALMERS TYRES LTD,57735945,30/01/2025,21/02/2025,790,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PALMERS TYRES LTD,57735945,30/01/2025,21/02/2025,590,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PALMERS TYRES LTD,57734437,28/01/2025,07/02/2025,550,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PER PRODUCTIONS,55594661,09/01/2025,11/02/2025,"1,000.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,PHIL MCINTYRE LIVE LTD,55597274,18/02/2025,21/02/2025,"1,198.46",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PHIL MCINTYRE LIVE LTD,55597049,17/02/2025,20/02/2025,"21,365.32",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PHS GROUP,55596792,01/02/2025,28/02/2025,715.5,Refuse Services,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,PINSEEKER (UK) LTD,55596888,03/02/2025,28/02/2025,591.5,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,PRESTIGE PRODUCTIONS,55596433,31/01/2025,11/02/2025,"12,427.04",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ROUNTON COFFEE LTD,57734960,15/01/2025,13/02/2025,672.75,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,RUTH MCDONALD,55596964,31/01/2025,19/02/2025,525,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,SEWELL & CARR,55595044,16/01/2025,13/02/2025,"2,926.10",Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,SEWELL & CARR,55595044,16/01/2025,13/02/2025,"1,200.00",Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,SEWELL & CARR,55595828,20/12/2024,11/02/2025,"2,160.00",Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,SPORTMAX,55596746,30/09/2024,18/02/2025,923.1,Items For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55596103,30/01/2025,27/02/2025,"1,080.71",Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55596103,30/01/2025,27/02/2025,"9,959.38",Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55595242,21/01/2025,18/02/2025,"15,259.35",Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55595246,21/01/2025,18/02/2025,"1,305.17",Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,STOCKTON ON TEES BOROUGH COUNCIL,55596106,30/01/2025,27/02/2025,"1,027.62",Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55596181,31/12/2024,11/02/2025,"340,593.91",Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55596178,31/12/2024,11/02/2025,"23,257.14",Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55596417,31/12/2024,12/02/2025,"3,378.73",Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55597290,31/01/2025,21/02/2025,"373,002.30",Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,COMMUNITY SERVICES,STONEGRAVE AGGREGATES LTD,55597291,31/01/2025,21/02/2025,"9,146.58",Waste Management,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,COMMUNITY SERVICES,STRICTLY THEATRE CO,55595832,05/11/2024,05/02/2025,"25,333.66",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,STRICTLY THEATRE CO,55595832,05/11/2024,05/02/2025,745,Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,TC PRODUCTIONS LTD,55596955,12/02/2025,19/02/2025,"13,845.46",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,TEESSIDE LGV TRAINING,55595999,28/01/2025,25/02/2025,"1,327.50",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,TERBERG MATEC UK LTD,57734451,04/02/2025,07/02/2025,"1,047.48",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,THOMAS SHERRIFF & CO LTD,57736701,09/01/2025,28/02/2025,"1,500.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,TOTAL RESOURCES UK LTD,55596580,17/11/2024,13/02/2025,902.56,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,TRACKS,55596445,04/02/2025,11/02/2025,"1,000.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,VIBE PRINT LIMITED/TA 1 CALL 4,55595936,01/10/2024,07/02/2025,"1,512.00",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,COMMUNITY SERVICES,VIVEDIA LTD,55593997,31/12/2024,11/02/2025,"2,524.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,VIVEDIA LTD,55596705,31/01/2025,28/02/2025,"3,735.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,WERNICK HIRE LTD,55596651,31/01/2025,28/02/2025,752.87,Premises Related Hire Charges,PREMISES,RENTS
Neighbourhood Services and Resources,COMMUNITY SERVICES,WEST END THEATRE MANAGERS LTD,55595716,29/01/2025,05/02/2025,"3,885.00",Tma Theatre Tokens,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,WOODS HYDRAULIC SERVICE LTD T/A PIRTEK CLEVELAND,57736719,17/02/2025,28/02/2025,542.69,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,YOUR NRG LTD,55595445,23/01/2025,20/02/2025,"15,311.80",Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS
Neighbourhood Services and Resources,COMMUNITY SERVICES,YOUR NRG LTD,55595952,29/01/2025,26/02/2025,"3,690.62",Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS
Neighbourhood Services and Resources,Democratic and Administration,TRAVELPERK UK IRL LIMITED,55595996,29/01/2025,26/02/2025,"1,388.70",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Democratic and Administration,WHISTL UK LIMITED,55595494,26/01/2025,21/02/2025,"1,165.78",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,ALLIED PUBLICITY SERVICES,55595948,28/01/2025,26/02/2025,590.19,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,ARRIVA NORTH EAST LIMITED,55596280,30/01/2025,27/02/2025,913,Client Travel Costs,TRANSPORT,PUBLIC TRANSPORT
Neighbourhood Services and Resources,Housing General Fund,CRITIQOM LIMITED,55596829,06/01/2025,18/02/2025,"2,979.16",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,CRITIQOM LIMITED,55596829,06/01/2025,18/02/2025,"2,979.16",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,CRITIQOM LIMITED,55596830,06/01/2025,18/02/2025,515.96,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,CRITIQOM LIMITED,55596830,06/01/2025,18/02/2025,515.96,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,G & A SECURITY,55596693,01/02/2025,28/02/2025,"3,445.90",Security Services,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Housing General Fund,HBINFO LTD,55596739,01/02/2025,28/02/2025,520,Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Neighbourhood Services and Resources,Housing General Fund,NORTHUMBRIAN WATER,55598134,16/02/2025,28/02/2025,"1,284.10",Discount On Collection - Nwl,INCOME,CUSTOMER & CLIENT RECEIPTS
Neighbourhood Services and Resources,Housing General Fund,STANMORE HOSPITALITY VENTURES LTD,55596811,02/02/2025,28/02/2025,"7,466.67",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,STANMORE HOSPITALITY VENTURES LTD,55595496,26/01/2025,21/02/2025,"7,758.33",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,STANMORE HOSPITALITY VENTURES LTD,55595303,19/01/2025,14/02/2025,"7,400.04",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55595515,20/01/2025,14/02/2025,616,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55596068,27/01/2025,21/02/2025,616,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55597064,06/01/2025,20/02/2025,616,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55595751,13/01/2025,05/02/2025,651.5,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55596880,03/02/2025,28/02/2025,616,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55597819,24/02/2025,27/02/2025,"7,490.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55597046,17/02/2025,21/02/2025,"7,580.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55595764,03/02/2025,07/02/2025,"7,420.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55596578,10/02/2025,13/02/2025,"7,720.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,WILKIN CHAPMAN LLP,55596495,31/12/2024,14/02/2025,614,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Housing General Fund,WILKIN CHAPMAN LLP,55596495,31/12/2024,14/02/2025,698.51,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,HRA,ALIGN PROPERTY SERVICES LTD,55597247,31/12/2024,21/02/2025,"1,950.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,HRA,ALIGN PROPERTY SERVICES LTD,55594641,08/01/2025,06/02/2025,"2,550.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,HRA,ALIGN PROPERTY SERVICES LTD,55594642,08/01/2025,06/02/2025,"2,550.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,HRA,ALIGN PROPERTY SERVICES LTD,55594643,08/01/2025,06/02/2025,"1,500.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,HRA,B & Q PLC,55593801,22/12/2024,06/02/2025,"1,583.33",Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,B & Q PLC,55593801,22/12/2024,06/02/2025,"1,500.00",Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,B & Q PLC,55595860,12/01/2025,05/02/2025,520.83,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,B & Q PLC,55595310,19/01/2025,14/02/2025,"1,041.67",Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BCS PRESERVATION LIMITED,55594985,13/01/2024,04/02/2025,"1,955.00",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BCS PRESERVATION LIMITED,55595391,22/01/2025,19/02/2025,960,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BGP CONSULTING LIMITED,55595279,31/12/2024,04/02/2025,550,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BMG RESEARCH,55595814,20/12/2024,05/02/2025,"7,252.00",Tenants Consultation Costs,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,HRA,BMG RESEARCH,55596348,31/01/2025,28/02/2025,"1,813.00",Tenants Consultation Costs,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,HRA,BT TELEPHONE PAYMENT CENTRE,55596774,07/02/2025,19/02/2025,728,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,HRA,CAREIUM UK LIMITED,55596088,27/01/2025,21/02/2025,"1,148.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57733577,17/01/2025,05/02/2025,"3,712.15",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57733609,17/01/2025,05/02/2025,"3,598.85",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57733610,17/01/2025,05/02/2025,"4,091.20",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57733611,17/01/2025,05/02/2025,"4,329.05",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57733578,17/01/2025,05/02/2025,"2,000.63",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57733589,17/01/2025,05/02/2025,"1,893.89",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57733607,17/01/2025,05/02/2025,"1,347.24",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57733605,17/01/2025,05/02/2025,"4,974.70",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55595675,10/01/2025,06/02/2025,773.51,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55595792,13/01/2025,06/02/2025,819.92,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55595799,16/01/2025,06/02/2025,625.43,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55595816,09/01/2025,06/02/2025,575.41,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55596679,23/01/2025,20/02/2025,797.62,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55595802,16/01/2025,05/02/2025,588.18,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55595919,21/01/2025,18/02/2025,545.83,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55596502,23/01/2024,12/02/2025,580.75,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55596527,28/01/2025,25/02/2025,533.6,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
