Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,655.01,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,526.45",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,526.45",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,593.13,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,685.81,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,685.81,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,070.29",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,453.48",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,610.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,526.45",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,175.37",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,685.81,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,537.52,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,070.29",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,070.29",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,802.72,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,175.37",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,705.22,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,526.45",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,809.8,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,204.08",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,809.8,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,822.76,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,175.37",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,802.72,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,175.37",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,453.48",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,513.38,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,019.77",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,019.77",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,453.48",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,771.47,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,764.83,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,274.71",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,672.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,337.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,274.71",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,453.48",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,274.71",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,274.71",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,274.71",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,453.48",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,566.49,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,373.03",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,"1,141.11",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,"1,153.27",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,"1,153.27",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,"1,112.24",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,795.32,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,"1,153.27",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,441.59",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,899.06,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"2,627.00",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,"1,441.59",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,120.67",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,"1,417.75",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55574780,14/06/2024,700,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55576480,26/06/2024,"1,100.00",Childrens Social Care,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS
Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55576532,28/06/2024,"1,100.00",Childrens Social Care,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS
Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55576514,28/06/2024,700,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,MEADOWS CARE LIMITED,57712246,15/07/2024,"22,503.84",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55575103,17/06/2024,"16,920.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55574439,10/06/2024,"1,767.43",Stationery,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55573018,27/05/2024,"17,480.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55573708,03/06/2024,"18,528.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55574463,10/06/2024,"16,920.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55577079,08/07/2024,"16,920.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55576052,24/06/2024,"16,920.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55576249,01/07/2024,"16,920.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55575221,17/06/2024,"6,293.49",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55577409,08/07/2024,"5,430.45",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55574398,10/06/2024,"6,367.88",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55576561,01/07/2024,"3,941.66",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55575222,17/06/2024,"2,202.44",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55576064,24/06/2024,"2,180.79",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,MOONRISE 24HR RECRUITMENT,55576065,24/06/2024,"6,296.96",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55574037,31/05/2024,"1,275.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55575259,18/06/2024,547.2,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55576473,30/06/2024,"1,275.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,Childrens Services,NEXTSTEPS CHILDMINDERS,55576755,18/07/2024,864,Childcare Costs,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,Childrens Services,NORTH EAST REGIONAL EMPLOYERS ORG,55574016,04/06/2024,798,"Recruitment, Retention & Training",THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,OFSTED,55575287,23/05/2024,"3,744.00",Printer Consolidation Charge,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Children and Adults Services,Childrens Services,OFSTED,55577703,12/06/2024,"3,744.00",Printer Consolidation Charge,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Children and Adults Services,Childrens Services,PACTNE,57712233,15/07/2024,"3,010.70",Maintenance Fee - Supporting Independence,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,PADDOCK HOUSE LTD,57712247,15/07/2024,"15,600.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,PEARTREE PROJECTS LTD,57712248,15/07/2024,"23,174.36",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,PEARTREE PROJECTS LTD,57712244,15/07/2024,"23,174.36",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,PHOENIX COMMUNITY CARE LTD,57712249,15/07/2024,"3,222.20",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,PREFER HOMES,55575337,19/06/2024,"1,730.32",Childrens Social Care,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS
Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57712250,15/07/2024,"1,315.89",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57712251,15/07/2024,"25,846.04",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57712250,15/07/2024,"3,592.36",Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57712251,15/07/2024,"3,304.04",Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,REAL CARE SUPPORT,57712254,15/07/2024,"27,560.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,REGIONAL FOSTERING SERVICES LTD,57712252,15/07/2024,"3,440.20",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,ROC FAMILY SUPPORT LTD,57712253,15/07/2024,"15,608.00",Maintenance Fee - Supporting Independence,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,ROC FAMILY SUPPORT LTD,57712262,15/07/2024,"27,175.16",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,ROCSOLID,55574821,13/06/2024,"1,350.00",Childrens Social Care,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS
Children and Adults Services,Childrens Services,ROCSOLID,55575522,20/06/2024,"1,350.00",Childrens Social Care,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS
Children and Adults Services,Childrens Services,ROCSOLID,55577100,04/07/2024,"1,350.00",Childrens Social Care,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS
