Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",AVALON,33398,11/12/2024,42235926,1923.68,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BESPOKE HEALTH & SOCIAL CARE,73445,11/12/2024,42235927,21905.54,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CARE & SUPPORT SOLUTIONS,64258,11/12/2024,42235930,37994.35,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CARE & SUPPORT SOLUTIONS,64258,11/12/2024,42235930,4890.69,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CAREMATTERS HOMECARE LTD,67693,11/12/2024,42235931,2363.55,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CAREMATTERS HOMECARE LTD,67693,11/12/2024,42235933,25644.46,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CAREMATTERS HOMECARE LTD,67693,11/12/2024,42235933,114110.60,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CAREMATTERS HOMECARE LTD,67693,11/12/2024,42235933,5056.86,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMPASSIONATE EMPOWERING LOCAL (CEL) HOMECARE LTD,25976,11/12/2024,42235934,42920.25,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMPASSIONATE EMPOWERING LOCAL (CEL) HOMECARE LTD,25976,11/12/2024,42235934,1295.65,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMPASSIONATE EMPOWERING LOCAL (CEL) HOMECARE LTD,25976,11/12/2024,42235934,14687.16,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235935,1000.00,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235936,-771.23,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235937,85162.09,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235937,1777.08,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235937,18816.68,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMMUNITY INTEGRATED CARE,33874,11/12/2024,42235938,67891.97,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMMUNITY INTEGRATED CARE,33874,11/12/2024,42235939,15511.28,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMPASSIONATE PROFESSIONAL CARE SERVICES,74150,11/12/2024,42235940,112592.06,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMPASSIONATE PROFESSIONAL CARE SERVICES,74150,11/12/2024,42235940,127399.96,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CREATIVE SUPPORT LTD,33790,11/12/2024,42235941,45907.12,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CREATIVE SUPPORT LTD,33790,11/12/2024,42235941,827.82,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CREATIVE SUPPORT LTD,33790,11/12/2024,42235942,3175.82,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CREATIVE SUPPORT LTD,33790,11/12/2024,42235942,3242.28,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",DALE CARE LIMITED,61810,11/12/2024,42235943,3436.29,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",DALE CARE LIMITED,61810,11/12/2024,42235945,2679.61,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",DALE CARE LIMITED,61810,11/12/2024,42235945,61901.02,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",DALE CARE LIMITED,61810,11/12/2024,42235945,18451.38,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",DAVID MAINS,78505,11/12/2024,42235946,1961.38,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",DOUGLAS & CAROLYN BREWSTER,74994,11/12/2024,42235948,1584.56,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",ESPA LTD,34201,11/12/2024,42235949,33396.56,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30254,LD COMMISSIONED DAYCARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMMUNITY INTEGRATED CARE,33874,11/12/2024,42235950,13545.08,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HOME INSTEAD SENIOR CARE,66547,11/12/2024,42235951,3013.80,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",JACKIE GALE,79520,11/12/2024,42235952,1544.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMMUNITY INTEGRATED CARE,33874,11/12/2024,42235954,49626.14,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMMUNITY INTEGRATED CARE,33874,11/12/2024,42235954,7262.76,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMMUNITY INTEGRATED CARE,33874,11/12/2024,42235954,26692.73,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",LYNDA C SMITH,74993,11/12/2024,42235955,1354.68,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",LYNNE & KEITH HUTCHINSON,74995,11/12/2024,42235956,2365.20,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",REDACTED - PERSONAL DATA,23734,11/12/2024,42235957,1544.00,401303,Social Community Care Supplies & Services - Children,Residential services,Foster Care,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CREATIVE SUPPORT LTD,33790,11/12/2024,42235958,5907.28,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CREATIVE SUPPORT LTD,33790,11/12/2024,42235958,11236.34,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235959,2480.93,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235959,16816.68,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30740,OP/PD COMMISSIONED EXTRA CARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235959,1507.11,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMFORT CALL,56046,11/12/2024,42235959,16984.85,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MRS C SMITH,25196,12/12/2024,42235963,1792.00,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",NORTH EAST AUTISM SOCIETY,35804,11/12/2024,42235966,2759.68,171040,Education,Educational Placements,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30254,LD COMMISSIONED DAYCARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",NORTH EAST AUTISM SOCIETY,35804,11/12/2024,42235967,1423.60,171040,Education,Educational Placements,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30254,LD COMMISSIONED DAYCARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",NORTH EAST AUTISM SOCIETY,35804,11/12/2024,42235968,3022.40,171040,Education,Educational Placements,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30254,LD COMMISSIONED DAYCARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",VOYAGE 1 LTD,25878,11/12/2024,42235969,8859.50,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HELPING HANDS COMMUNITY CARE LTD,75854,11/12/2024,42235971,27315.32,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HELPING HANDS COMMUNITY CARE LTD,75854,11/12/2024,42235971,504.62,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HELPING HANDS COMMUNITY CARE LTD,75854,11/12/2024,42235971,2106.24,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30833,MH COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",PARTNERS4CARE,71787,11/12/2024,42235974,19691.83,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30522,OP/PD COMMISSIONED HOMECARE,10/12/2024,0,0,2024,202409,SBC,
