Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TRAINLINE,,14/08/2024,42213701,221.83,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,14/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  204-6565743-93,,02/08/2024,42213701,74,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,02/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BP RELIANCE SERVICE ST,,22/08/2024,42213701,41.67,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,22/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DOMINO S PIZZA,,21/08/2024,42213701,48,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,21/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,31/07/2024,42213701,1791.71,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",1140,Pay - Agency Staff & External Salary Contributions,21161,CARE EXPERIENCED,31/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SIMPLY FLOWERS,,08/08/2024,42213701,30,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,08/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  204-1356566-79,,30/07/2024,42213701,19.13,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,30/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WELCOME BREAK-GRETNA W,,05/08/2024,42213701,4.75,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,05/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,KFC - LINWOOD DT,,05/08/2024,42213701,10.56,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,05/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,VOUCHER EXPRESS,,06/08/2024,42213701,200,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21153,SUPPORTED ACCOMMODATION,06/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS WELLINGTON,,14/08/2024,42213701,8.9,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,14/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WELCOME BREAK-WOODALL,,22/08/2024,42213701,19.23,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,22/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SQ  HIDDEN TEAROOMS,,20/08/2024,42213701,27.9,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,21161,CARE EXPERIENCED,20/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  2J1CR1C45,,22/08/2024,42213701,110.55,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,22/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,31/07/2024,42213701,-1,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,31/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,31/07/2024,42213701,-0.45,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,21161,CARE EXPERIENCED,31/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,06/08/2024,42213701,1791.71,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",1140,Pay - Agency Staff & External Salary Contributions,21161,CARE EXPERIENCED,06/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LIDL GB,,21/08/2024,42213701,8.62,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,21/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  B95RZ6S95,,23/08/2024,42213701,13.53,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4036,Printing & Stationery,30088,LOCAL SAFEGUARDING CHILDREN BOARD (LSCB),23/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REGENT PIZZA,,21/08/2024,42213701,29.5,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,21161,CARE EXPERIENCED,21/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B&M 778 STOCKTON,,07/08/2024,42213701,36,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,07/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS WELLINGTON,,07/08/2024,42213701,3.93,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,07/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,31/07/2024,42213701,9.3,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,31/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TT2 LTD- TYNE TUNNELS,,15/08/2024,42213701,4.8,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,15/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PREMIER INN,,01/08/2024,42213701,78.33,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,01/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE WORKS,,20/08/2024,42213701,15.83,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,20/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STEVENSON OF OXBRIDGE,,27/08/2024,42213701,2.25,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,27/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,OFSTED INTERNET,,07/08/2024,42213701,5500,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21153,SUPPORTED ACCOMMODATION,07/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BUTLINS,,19/08/2024,42213701,10.2,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,19/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORE 4710,,19/08/2024,42213701,48.88,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,19/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HAIR BY TRACY,,27/07/2024,42213701,6,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,27/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEN REGISTER OFFICE,,19/08/2024,42213701,16,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,19/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORE 4710,,26/07/2024,42213701,12.28,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,26/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RBS,,26/08/2024,42213701,4.43,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,26/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RBS,,26/08/2024,42213701,2.95,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,26/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA  STORES LTD 5001,,01/08/2024,42213701,133.87,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,01/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STOCKTON BATH LAN,,14/08/2024,42213701,34.51,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,14/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE UA46939W5,,25/08/2024,42213701,31.22,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,25/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BC,,01/08/2024,42213701,23,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,01/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 60 774,,08/08/2024,42213701,10.47,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4039,"Clothes, Uniform & Laundry",30100,TILERY / OAK VIEW HUB,08/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HALX BILLINGHAM,,07/08/2024,42213701,70,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,07/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RBS,,09/08/2024,42213701,3.25,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,09/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/08/2024,42213701,11.92,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,22/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FLAMINGO LAND RESORT,,03/08/2024,42213701,9.2,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,03/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CENTER PARCS F AND B,,13/08/2024,42213701,8.7,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,13/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEN REGISTER OFFICE,,14/08/2024,42213701,53.5,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,14/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 6058,,11/08/2024,42213701,3.8,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,11/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/08/2024,42213701,11.92,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,22/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/08/2024,42213701,11.92,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,22/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/08/2024,42213701,11.92,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,22/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TRAINLINE,,30/07/2024,42213701,70.59,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,30/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,02/08/2024,42213701,399,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,02/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MIDDLESBROUGH COUNCIL,,02/08/2024,42213701,12.5,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,02/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HM PASSPORT OFFICE,,27/08/2024,42213701,88.5,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,27/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CENTER PARCS F AND B,,14/08/2024,42213701,8.5,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,14/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,27/08/2024,42213701,397.46,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,27/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  204-9334727-89,,02/08/2024,42213701,152.12,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,02/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RBS,,12/08/2024,42213701,2.95,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,12/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RBS,,12/08/2024,42213701,2.95,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,12/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CENTER PARCS F AND B,,14/08/2024,42213701,14.2,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,14/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA  STORES LTD 5001,,11/08/2024,42213701,158.21,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,11/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   THE MENS ROOM,,11/08/2024,42213701,20,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4039,"Clothes, Uniform & Laundry",30100,TILERY / OAK VIEW HUB,11/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STOCKTON BATH LAN,,30/07/2024,42213701,12.9,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,30/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,27/08/2024,42213701,194.95,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,27/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,23/08/2024,42213701,78.33,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,23/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HALX BILLINGHAM,,29/07/2024,42213701,20,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,29/07/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CURRYS ONLINE,,27/08/2024,42213701,539.17,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,27/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,23/08/2024,42213701,127.59,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,23/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,23/08/2024,42213701,-1.55,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,23/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORE 4710,,27/08/2024,42213701,5.6,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,27/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,08/08/2024,42213701,34.2,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,08/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BISONS BAR & GRILL,,08/08/2024,42213701,218.7,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,08/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE BT0RW8N45,,23/08/2024,42213701,43.15,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,23/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HALX BILLINGHAM,,23/08/2024,42213701,50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,23/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HALX BILLINGHAM,,23/08/2024,42213701,170,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,23/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,09/08/2024,42213701,174.12,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,09/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,15/08/2024,42213701,-69.37,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30100,TILERY / OAK VIEW HUB,15/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HALX BILLINGHAM,,02/08/2024,42213701,70,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,02/08/2024,0,0,2024,202406,SBC
