Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182376,15.01,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,26.40,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,22.47,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,30.02,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,51.04,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,38.07,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,5.41,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,23.10,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,29.87,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,4.70,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,12.22,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,22.50,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,28.84,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,9.49,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,4.58,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,4.80,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,58.88,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,7.46,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,84.96,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,11.64,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,5.89,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,68.10,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,18.10,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,16.02,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,16.16,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182377,3.92,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50175,GLEBE PRIMARY SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,28.00,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,21.24,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,4.04,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,11.78,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,11.35,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,15.82,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,13.26,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,15.99,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,29.18,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,56.94,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,16.59,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,8.97,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,9.76,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,14.06,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182378,9.93,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50183,ROSEBERRY INFANTS,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182379,9.67,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,59074,CATERING - NORTHFIELD SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182379,20.72,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,59074,CATERING - NORTHFIELD SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182379,2.01,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,59074,CATERING - NORTHFIELD SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182379,23.41,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,59074,CATERING - NORTHFIELD SCHOOL,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,32.04,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,12.12,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,15.40,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,113.89,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,29.41,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,28.73,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,37.96,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,29.44,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,19.30,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,35.34,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,21.27,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,68.10,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,45.00,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,15.54,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,23.67,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,18.10,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,33.20,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42182380,4.80,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50149,HARTBURN PRIMARY,27/04/2024,0,0,2024,202403,SBC
