Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,19/02/2025,42260202,-16.79,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,19/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,STOCKTON BC,,11/02/2025,42260202,71.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,1707,Staff Training & Development (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT65545A4,,14/02/2025,42260202,11.48,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,14/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,STOCKTON BC,,11/02/2025,42260202,71.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,1707,Staff Training & Development (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT3IT30G4,,13/02/2025,42260202,8.32,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,13/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT7RQ1F74,,11/02/2025,42260202,6.66,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT44C7OU4,,11/02/2025,42260202,18.12,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT1HB14U4,,11/02/2025,42260202,8.32,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT15Y4LA4,,11/02/2025,42260202,35.82,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT9X73GM4,,13/02/2025,42260202,20.83,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,13/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT9X73GM4,,13/02/2025,42260202,10.99,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,13/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT27B4GT4,,13/02/2025,42260202,4.16,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,13/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SP WORLDOFBOOKS COM,,13/02/2025,42260202,29.79,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4001,LIBRARY + TEXT BOOKS (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,13/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,19/02/2025,42260202,34.46,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4105,Breakfast Club & After School costs (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,19/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SCHOLASTIC BOOK FAIRS,,31/01/2025,42260202,184.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4001,LIBRARY + TEXT BOOKS (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,31/01/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT0301L14,,11/02/2025,42260202,4.06,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT48I4CX4,,11/02/2025,42260202,8.32,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT6XY0CZ4,,11/02/2025,42260202,14.43,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  RT8HL0CU4,,11/02/2025,42260202,29.92,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  TK8635A94,,06/02/2025,42260202,11.22,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,06/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  TK9LE62Q4,,09/02/2025,42260202,14.26,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4001,LIBRARY + TEXT BOOKS (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,09/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  TK0LS9284,,09/02/2025,42260202,5.28,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27004,BOWESFIELD PRIMARY,09/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS R84K281E4,,19/02/2025,42260202,34.12,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,19/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,HOLLYWOOD BOWL,,04/02/2025,42260202,185.13,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4049,EDUCATION VISITS (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,04/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,CAN I GO AND PLAY NOW,,29/01/2025,42260202,24.99,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4001,LIBRARY + TEXT BOOKS (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,29/01/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,LIDL GB STOCKTON ON TE,,08/02/2025,42260202,8.97,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4105,Breakfast Club & After School costs (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,08/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,N  TEES & H N F PRKG U,,03/02/2025,42260202,2.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,03/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI STORES 774 13,,22/02/2025,42260202,10.44,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,22/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE R88KG5Y04,,23/02/2025,42260202,10.49,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,23/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZN DIGITAL,,23/02/2025,42260202,15.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,23/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GSM REPAIR,,11/02/2025,42260202,35.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,07/02/2025,42260202,-0.19,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,07/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,06/02/2025,42260202,12.59,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,06/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,31/01/2025,42260202,7.29,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,31/01/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON PRIME TK23H43P4,,06/02/2025,42260202,8.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,06/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,06/02/2025,42260202,10.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,06/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,N  TEES & H N F PRKG U,,03/02/2025,42260202,4.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,03/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,POST OFFICE COUNTER,,01/02/2025,42260202,8.35,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,01/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RING BASIC PLAN,,29/01/2025,42260202,99.98,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,29/01/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,04/02/2025,42260202,65.71,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,04/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ONTOPUP COM,,09/02/2025,42260202,-11.89,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,09/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NETFLIX COM,,10/02/2025,42260202,17.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,10/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS THORNABY,,10/02/2025,42260202,11.42,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,10/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B&M 792 TEESIDE,,14/02/2025,42260202,4.49,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,14/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THORNABY LOCAL,,14/02/2025,42260202,10.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,14/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STARBUCKS,,26/02/2025,42260202,0.07,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,26/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CARD FACTORY,,15/02/2025,42260202,23.12,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,15/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  R014B26F4,,27/02/2025,42260202,12.92,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,27/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS,,27/02/2025,42260202,2.07,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,27/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,J D SPORTS,,11/02/2025,42260202,-20.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,11/02/2025,42260202,-0.68,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,APCOA PARKING UK,,11/02/2025,42260202,1.70,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,W BOYES & CO LTD STOCK,,13/02/2025,42260202,12.20,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,13/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,N  TEES & H N F PRKG U,,03/02/2025,42260202,2.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,03/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,N  TEES & H N F PRKG U,,03/02/2025,42260202,2.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,03/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2971,,03/02/2025,42260202,17.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,03/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,N  TEES & H N F PRKG U,,03/02/2025,42260202,2.50,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,03/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE RT0TS8LN4,,12/02/2025,42260202,12.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,12/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DBC MSCP,,14/02/2025,42260202,1.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,14/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE RT5LY5VU4,,14/02/2025,42260202,16.98,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,14/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,J D SPORTS 152,,11/02/2025,42260202,37.50,,,,,yes,REVENUE,CIOC and Care Leavers,4039,"Clothes, Uniform & Laundry",30754,AYTON PLACE,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2971,,11/02/2025,42260202,11.87,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,11/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B&Q MARKETPLACE,,20/02/2025,42260202,34.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,20/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,12/02/2025,42260202,58.58,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,12/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE RANGE,,19/02/2025,42260202,5.82,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,19/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2971,,21/02/2025,42260202,45.37,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,21/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA  STORES LTD 5001,,20/02/2025,42260202,39.28,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,20/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,22/02/2025,42260202,2.49,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,22/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FARMFOODS 218,,22/02/2025,42260202,7.78,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,22/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,17/02/2025,42260202,33.39,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,17/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS,,19/02/2025,42260202,22.16,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,19/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FREEPRINTS,,16/02/2025,42260202,2.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,16/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE RT5CA8IP4,,16/02/2025,42260202,12.92,,,,,yes,REVENUE,CIOC and Care Leavers,4039,"Clothes, Uniform & Laundry",30754,AYTON PLACE,16/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FATSO S  STOCKTON,,08/02/2025,42260202,11.00,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,08/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,16/02/2025,42260202,2.35,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,16/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  R03QM6MN4,,26/02/2025,42260202,27.48,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,26/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,10/02/2025,42260202,9.35,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,10/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA SUPERSTORE,,22/02/2025,42260202,3.10,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,22/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,17/02/2025,42260202,10.21,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,17/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,07/02/2025,42260202,3.85,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,07/02/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,13/02/2025,42260202,7.58,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,13/02/2025,0,0,2024,202412,SBC,
