Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REACH-OUT CARE LTD,35407,29/01/2025,42248047,7264.20,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,30/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REGIONAL FOSTERING SERVICES,74114,29/01/2025,42248049,2281.62,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,21/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REDACTED - PERSONAL DATA,21572,29/01/2025,42248055,543.24,401303,Social Community Care Supplies & Services - Children,Residential services,Foster Care,no,REVENUE,CIOC and Care Leavers,5006,Payments to Voluntary Bodies,21007,STAYING PUT / SUPPORT LODGINGS,28/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REDACTED - PERSONAL DATA,23327,29/01/2025,42248060,814.86,401303,Social Community Care Supplies & Services - Children,Residential services,Foster Care,no,REVENUE,CIOC and Care Leavers,5006,Payments to Voluntary Bodies,21007,STAYING PUT / SUPPORT LODGINGS,28/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REDACTED - PERSONAL DATA,1102,29/01/2025,42248130,561.00,401303,Social Community Care Supplies & Services - Children,Residential services,Foster Care,no,REVENUE,CIOC and Care Leavers,5006,Payments to Voluntary Bodies,20964,CIOC-CONNECTED PERSONS,28/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REDACTED - PERSONAL DATA,23937,29/01/2025,42248133,543.24,401303,Social Community Care Supplies & Services - Children,Residential services,Foster Care,no,REVENUE,CIOC and Care Leavers,5006,Payments to Voluntary Bodies,21007,STAYING PUT / SUPPORT LODGINGS,28/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REDACTED - PERSONAL DATA,23308,29/01/2025,42248141,543.24,401303,Social Community Care Supplies & Services - Children,Residential services,Foster Care,no,REVENUE,CIOC and Care Leavers,5006,Payments to Voluntary Bodies,21007,STAYING PUT / SUPPORT LODGINGS,28/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE ADOLESCENT & CHILDREN`S TRUST,65834,29/01/2025,42248152,3808.15,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,31/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE ADOLESCENT & CHILDREN`S TRUST,65834,29/01/2025,42248153,9977.97,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,31/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE ADOLESCENT & CHILDREN`S TRUST,65834,29/01/2025,42248154,3971.95,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,31/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CHILDRENS FAMILY TRUST,48989,29/01/2025,42248164,4290.40,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,01/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CHILDRENS FAMILY TRUST,48989,29/01/2025,42248165,3840.90,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,01/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CHILDRENS FAMILY TRUST,48989,29/01/2025,42248166,3879.65,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,01/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CHILDRENS FAMILY TRUST,48989,29/01/2025,42248167,3731.16,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,01/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CHILDRENS FAMILY TRUST,48989,29/01/2025,42248168,3731.16,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,01/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CHILDRENS FAMILY TRUST,48989,29/01/2025,42248169,3840.90,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,01/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CHILDRENS FAMILY TRUST,48989,29/01/2025,42248170,4040.85,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30834,CIOC-EXTERNAL FOSTERING,01/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REDACTED - PERSONAL DATA,23725,29/01/2025,42248177,543.24,401303,Social Community Care Supplies & Services - Children,Residential services,Foster Care,no,REVENUE,CIOC and Care Leavers,5006,Payments to Voluntary Bodies,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,28/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,REDACTED - PERSONAL DATA,21380,29/01/2025,42248189,529.30,401303,Social Community Care Supplies & Services - Children,Residential services,Foster Care,no,REVENUE,CIOC and Care Leavers,5006,Payments to Voluntary Bodies,20185,SPECIAL GUARDIANSHIP,28/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROC SOLID LIMITED,62068,01/01/2025,55166279,-28844.75,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,01/01/2025,0,0,2024,202405,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PENDRAGON COMMUNITY TRUST,69367,09/01/2025,55168315,3056.28,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30433,CIOC-EXTERNAL RESIDENTIAL,14/08/2022,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PENDRAGON COMMUNITY TRUST,69367,09/01/2025,55168316,-22212.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",NTA MONITOR LTD,59369,28/01/2025,55169081,-1576.32,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,STOCKTON ICT & XENTRALL,4021,ICT Costs,40345,STOCKTON ICT MISCELLANEOUS,28/01/2025,0,0,2024,202412,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BROOK YOUNG PEOPLE,77023,02/01/2025,70302416,4166.66,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,5014,Private Contractors,30858,SEXUAL HEALTH,02/01/2025,0,0,2024,202401,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BROOK YOUNG PEOPLE,77023,31/01/2025,70302417,4166.66,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,5014,Private Contractors,30858,SEXUAL HEALTH,03/02/2025,0,0,2024,202401,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",STOCKTON CHURCHES MISSION,26004,31/01/2025,70305503,15288.00,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,HOUSING & FAIRER STOCKTON,5014,Private Contractors,50845,HOMELESSNESS SUPPORT - ADULTS (HRS),01/02/2025,0,0,2024,202402,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",NEW WALK PROPERTY MANAGEMENT,54577,31/01/2025,70305515,20748.00,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,HOUSING & FAIRER STOCKTON,5014,Private Contractors,50845,HOMELESSNESS SUPPORT - ADULTS (HRS),01/02/2025,0,0,2024,202402,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",TURNAROUND HOMES (313),26007,31/01/2025,70305527,11466.00,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,HOUSING & FAIRER STOCKTON,5014,Private Contractors,50845,HOMELESSNESS SUPPORT - ADULTS (HRS),01/02/2025,0,0,2024,202402,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",COMMUNITY CAMPUS 87 LTD,26006,31/01/2025,70305539,2340.00,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,HOUSING & FAIRER STOCKTON,5014,Private Contractors,50845,HOMELESSNESS SUPPORT - ADULTS (HRS),01/02/2025,0,0,2024,202402,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NORTH STAR HOUSING GROUP,26011,31/01/2025,70306216,9828.00,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,50733,CONTRACT - HOMELESSNESS SUPPORT,01/02/2025,0,0,2024,202403,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROC SOLID LIMITED,62068,01/01/2025,70306906,28844.75,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,01/01/2025,0,0,2024,202403,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HARBOUR,35133,03/01/2025,70306919,46250.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,5014,Private Contractors,50706,DOMESTIC VIOLENCE AND ABUSE SUPPORT SERVICE,05/01/2025,0,0,2024,202403,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",BRIDGES TEES VALLEY CIO,38103,03/01/2025,70307039,38500.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,5014,Private Contractors,30857,DRUGS MISUSE,05/01/2025,0,0,2024,202404,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROC SOLID LIMITED,62068,31/01/2025,70308083,28816.67,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,01/02/2025,0,0,2024,202405,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",MONEYWISE CREDIT UNION,59749,03/01/2025,70308248,10000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,4016,Grants and Subscriptions,30843,ADULT INTERVENTION PH PROGRAMMES,05/01/2025,0,0,2024,202405,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CARERS FEDERATION LIMITED,62032,03/01/2025,70310962,2340.56,310000,Healthcare,Not Classified,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30574,GENERAL CONTRACTS ADULTS,01/12/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CARERS FEDERATION LIMITED,62032,31/01/2025,70310963,2340.57,310000,Healthcare,Not Classified,Not Classified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30574,GENERAL CONTRACTS ADULTS,01/01/2025,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",PEOPLE FIRST INDEPENDENT ADVOCACY,74713,03/01/2025,70310968,10750.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30574,GENERAL CONTRACTS ADULTS,01/12/2024,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",PEOPLE FIRST INDEPENDENT ADVOCACY,74713,31/01/2025,70310969,10750.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30574,GENERAL CONTRACTS ADULTS,01/01/2025,0,0,2024,202407,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NORTH STAR HOUSING GROUP,26011,31/01/2025,70311346,992.91,321000,Social Community Care Supplies & Services,Adult,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,50733,CONTRACT - HOMELESSNESS SUPPORT,01/02/2025,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",HARTLEPOOL & STOCKTON HEALTH LTD,68990,03/01/2025,70311530,20000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,5014,Private Contractors,30857,DRUGS MISUSE,05/01/2025,0,0,2024,202408,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPARK OF GENIUS NORTH EAST LLP,62330,07/01/2025,70312282,-75638.04,171040,Education,Educational Placements,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30433,CIOC-EXTERNAL RESIDENTIAL,04/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,WEIGHTMANS LLP,63105,07/01/2025,70313143,18480.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,BORROWING & PROVISIONS,4037,"Professional, Consultancy and Hired Services",G0008,MISCELLANEOUS CORPORATE ITEMS,03/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,WEIGHTMANS LLP,63105,07/01/2025,70313143,-18480.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,BORROWING & PROVISIONS,4037,"Professional, Consultancy and Hired Services",G0008,MISCELLANEOUS CORPORATE ITEMS,03/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,WEIGHTMANS LLP,63105,07/01/2025,70313144,5244.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,BORROWING & PROVISIONS,4037,"Professional, Consultancy and Hired Services",G0008,MISCELLANEOUS CORPORATE ITEMS,03/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,WEIGHTMANS LLP,63105,07/01/2025,70313144,-5244.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,BORROWING & PROVISIONS,4037,"Professional, Consultancy and Hired Services",G0008,MISCELLANEOUS CORPORATE ITEMS,03/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,WEIGHTMANS LLP,63105,07/01/2025,70313145,4393.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,BORROWING & PROVISIONS,4037,"Professional, Consultancy and Hired Services",G0008,MISCELLANEOUS CORPORATE ITEMS,03/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,WEIGHTMANS LLP,63105,07/01/2025,70313145,-4393.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,BORROWING & PROVISIONS,4037,"Professional, Consultancy and Hired Services",G0008,MISCELLANEOUS CORPORATE ITEMS,03/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CORONA ENERGY,59214,08/01/2025,70313173,1288.92,370000,Utilities,Not Classified,Not Classified,no,REVENUE,CIOC and Care Leavers,2009,Energy,30882,ADOPTION TEES VALLEY,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,CORONA ENERGY,59214,08/01/2025,70313173,2273.17,370000,Utilities,Not Classified,Not Classified,no,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,2009,Energy,11380,BUILDINGS,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,CORONA ENERGY,59214,08/01/2025,70313173,852.12,370000,Utilities,Not Classified,Not Classified,no,REVENUE,TOWN CENTRE INVESTMENT,2009,Energy,11430,ENTERPRISE ARCADE,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,CORONA ENERGY,59214,08/01/2025,70313173,912.05,370000,Utilities,Not Classified,Not Classified,no,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,2009,Energy,80048,DIGITAL HOUSE (62 DOVECOT STREET),17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",CORONA ENERGY,59214,08/01/2025,70313173,4841.30,370000,Utilities,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,2009,Energy,50941,CREMATORIUM,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",CORONA ENERGY,59214,08/01/2025,70313173,1116.86,370000,Utilities,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,2009,Energy,40336,FACILITIES MANAGEMENT,17/12/2024,0,0,2024,202410,SBC,
