DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306530,-763.84,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306531,"8,888.32",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306532,788.92,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306534,788.92,Ordinary Lives Sensory Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306535,"5,224.80",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306536,788.92,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306537,"6,857.20",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306538,788.92,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306539,"7,056.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306540,788.92,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306541,-504,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306543,"1,104.49",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306546,"1,111.04",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306547,"1,041.60",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306548,"1,822.80",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306550,"1,458.24",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306553,"1,575.82",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306555,"1,822.80",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306557,"1,527.68",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306558,"1,243.20",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306560,"1,764.92",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306562,"1,689.48",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306563,"2,725.52",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306565,"7,056.00",Ordinary Lives LD Support (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306566,"3,117.28",Ordinary Lives LD Support (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306567,806.4,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306568,"3,528.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306569,"1,558.68",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306571,"3,528.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306572,806.4,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306573,"1,558.68",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306575,555.52,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306578,"1,111.04",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306579,868,West/South MH Memory Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306580,763.84,Central/East MH Memory Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306582,555.56,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306584,"1,180.48",Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306587,555.56,Central/East MH PD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306589,555.52,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306590,694.4,Central Adults (under 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306591,555.52,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306601,694.4,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306605,555.56,Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306607,555.56,Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306609,696,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,COMPLETE NURSING SERVICES LTD,30/01/2024,73107,306610,742.57,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,COMPLETE NURSING SERVICES LTD,30/01/2024,73107,306611,919.76,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,COMPLETE NURSING SERVICES LTD,30/01/2024,73107,306612,646.5,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,COMPLETE NURSING SERVICES LTD,30/01/2024,73107,306613,896.03,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,COMPLETE NURSING SERVICES LTD,30/01/2024,73107,306614,"1,452.12",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,COMPLETE NURSING SERVICES LTD,30/01/2024,73107,306615,"1,502.88",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306616,"1,153.60",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306617,"1,222.08",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306618,"1,290.76",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306619,670.77,West/South MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306620,750.99,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306621,"1,110.36",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306634,626.04,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306635,743.96,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306648,517.84,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306649,538,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306650,545.12,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306651,561.92,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306652,561.92,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306653,609.24,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306654,617.28,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306660,928.99,South OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306661,"1,206.91",South OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306662,"1,238.65",South OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306663,"1,238.65",South OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306665,928.99,South OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306669,530.24,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306670,556.28,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306671,598.08,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306672,769.44,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,30/01/2024,75186,306673,769.44,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,EBENEZER (STONE OF HELP) LTD,30/01/2024,74059,306674,"2,352.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
