DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133870,"2,553.60",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133871,"1,024.55",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133872,"1,915.20",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133874,"7,056.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133875,"4,233.60",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133876,"2,553.60",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133877,"1,027.32",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133878,"2,016.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133881,"1,365.00",West Adults (under 65) LD - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133882,"2,730.00",West Adults (under 65) LD - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133883,"2,730.00",West Adults (under 65) LD - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133887,"1,365.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133888,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133889,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133890,"7,458.83",Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133894,900,Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133895,"1,800.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133896,"1,800.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133902,"1,365.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133903,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133904,"2,730.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133906,586.53,Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133912,960,Preparing for adulthood 18-24 LD ? DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133913,960,Preparing for adulthood 18-24 LD ? DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133914,"1,440.00",Preparing for adulthood 18-24 LD ? DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133920,546,South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133921,546,South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133925,720,Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133926,"1,440.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133927,"1,440.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133933,"1,365.00",Ordinary Lives LD Support (over 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133934,"2,730.00",Ordinary Lives LD Support (over 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133935,"2,730.00",Ordinary Lives LD Support (over 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,COMMUNITY LINKS SUPPORT LTD,15/08/2023,30205,133937,586.53,Ordinary Lives LD Support (over 65) - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133948,"1,287.24",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133949,"1,287.24",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133950,975.88,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133951,"1,089.28",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,HOME SUPPORT SERVICES,15/08/2023,28517,133953,"1,173.84",South OP (over 65) LD - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133954,"1,398.36",South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133955,"1,810.44",South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133958,"1,176.08",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133959,"1,176.08",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133960,"1,176.08",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133961,"1,176.08",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133962,918.88,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133963,"1,157.86",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133965,"1,287.24",South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133966,"1,287.24",South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133969,930.52,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133970,546.24,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133971,546.24,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HOME SUPPORT SERVICES,15/08/2023,28517,133973,920.28,South OP (over 65) Memory - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133975,673.44,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HOME SUPPORT SERVICES,15/08/2023,28517,133976,673.44,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,HOME SUPPORT SERVICES,15/08/2023,28517,133978,546.24,West/South MH PD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133979,"2,352.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133980,"4,099.20",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133981,"2,352.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133982,"1,027.32",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133983,"3,628.80",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133984,"1,027.32",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133985,"2,352.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133986,"2,620.80",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133987,"1,027.32",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,LIFEWAYS COMMUNITY CARE LTD,15/08/2023,28823,133988,"2,766.62",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
