DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Community Support,Sensory Support,Community Support - Sensory Support,HC ONE OVAL LTD,19/09/2023,37818,167247,"2,532.12",West OP (over 65) Sensory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167250,"2,497.68",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,BLUEBELL PARK CARE HOME,19/09/2023,37799,167251,"2,497.68",South OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BLUEBELL PARK CARE HOME,19/09/2023,37799,167252,"2,497.68",South Adults (under 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,BLUEBELL PARK CARE HOME,19/09/2023,37799,167253,"1,777.64",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,BLUEBELL PARK CARE HOME,19/09/2023,37799,167254,"1,633.16",West/South MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167255,"2,497.68",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,BLUEBELL PARK CARE HOME,19/09/2023,37799,167256,"1,532.36",South OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,BLUEBELL PARK CARE HOME,19/09/2023,37799,167258,"2,432.28",South OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,WILLOWCROFT CARE HOME,19/09/2023,37803,167259,"1,317.24",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,WILLOWCROFT CARE HOME,19/09/2023,37803,167260,"2,432.28",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,STANLEY HOUSE,19/09/2023,37628,167262,"2,497.68",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,WILLOWCROFT CARE HOME,19/09/2023,37803,167263,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,STANLEY HOUSE,19/09/2023,37628,167265,"1,532.36",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,WILLOWCROFT CARE HOME,19/09/2023,37803,167266,"2,432.28",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,WILLOWCROFT CARE HOME,19/09/2023,37803,167267,"2,432.28",East OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,SOUTHOVER,19/09/2023,37627,167268,"2,432.28",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,19/09/2023,37627,167269,"2,662.96",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,SOUTHOVER,19/09/2023,37627,167270,"3,186.52",Central OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,19/09/2023,37627,167271,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,19/09/2023,37627,167272,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,19/09/2023,37627,167273,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,19/09/2023,37627,167274,"1,042.86",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,SOUTHOVER,19/09/2023,37627,167275,"2,432.28",West OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167278,"2,497.68",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167279,"2,497.68",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167280,"2,497.68",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167281,"2,497.68",South Adults (under 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167282,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167283,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167284,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167285,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167286,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167287,"2,497.68",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167288,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167289,"2,697.60",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167290,"3,596.80",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167291,"3,596.80",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167292,642.29,West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167293,"2,954.51",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167294,"3,596.80",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167295,"3,596.80",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167296,"3,596.80",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167297,"3,596.80",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167298,"3,596.80",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,HC ONE OVAL LTD,19/09/2023,37818,167299,"3,596.80",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167300,694.94,South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167301,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,19/09/2023,37818,167304,"2,432.28",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167305,"2,497.68",West/South MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,ROYAL MANOR NURSING HOME,19/09/2023,37625,167306,"1,919.04",Central OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167307,"2,497.68",West/South MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,ROYAL MANOR NURSING HOME,19/09/2023,37625,167308,"2,940.00",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167309,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,ROYAL MANOR NURSING HOME,19/09/2023,37625,167310,"2,497.68",Central OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167311,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167312,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167313,"3,800.00",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,ROYAL MANOR NURSING HOME,19/09/2023,37625,167314,"2,497.68",Central OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,ROYAL MANOR NURSING HOME,19/09/2023,37625,167315,"2,432.28",East OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,ROYAL MANOR NURSING HOME,19/09/2023,37625,167316,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167317,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MOUNT CARMEL HOUSE,19/09/2023,37619,167319,"1,041.96",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,MOUNT CARMEL HOUSE,19/09/2023,37619,167320,"1,041.96",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MOUNT CARMEL HOUSE,19/09/2023,37619,167321,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167322,"1,600.00",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ROYAL MANOR NURSING HOME,19/09/2023,37625,167323,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,MOUNT CARMEL HOUSE,19/09/2023,37619,167324,"2,432.28",West OP (over 65) Memory - R/N,,SME
