DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,14/11/2023,00052889,231814,"7,908.28",Ordinary Lives LD (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,ACHIEVE TOGETHER LIMITED,14/11/2023,00053668,231815,"6,688.68",East OP (over 65) Sensory - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ACHIEVE TOGETHER LIMITED,14/11/2023,00053668,231816,"5,043.28",Ordinary Lives Sensory Support (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ACHIEVE TOGETHER LIMITED,14/11/2023,00053668,231817,"3,065.72",Ordinary Lives Sensory Support (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,14/11/2023,00053674,231818,"4,105.80",West/South MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,14/11/2023,00052888,231819,"7,270.40",Ordinary Lives LD (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,14/11/2023,00052888,231820,"7,157.96",Ordinary Lives LD (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,14/11/2023,00052888,231821,"9,109.36",Ordinary Lives LD (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,VOYAGE 2 LTD,14/11/2023,00052889,231822,"8,843.60",East OP (Over 65) LD - R/N,,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 1 LTD,14/11/2023,00052887,231823,"8,163.32",Ordinary Lives LD (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,14/11/2023,00052888,231824,"5,295.88",Ordinary Lives LD (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,14/11/2023,00052894,231825,"2,476.76",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,THE VILLAS CARE HOMES LTD,14/11/2023,00052965,231826,"2,610.80",Central OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,14/11/2023,00052965,231827,"1,180.00",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,14/11/2023,00052965,231828,"2,577.60",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,14/11/2023,00052965,231829,"3,086.08",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,14/11/2023,00052965,231830,"2,428.60",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,14/11/2023,00052965,231831,"1,864.08",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,14/11/2023,00052965,231832,"2,130.36",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,14/11/2023,00052965,231833,"6,360.00",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,14/11/2023,00052777,231834,"1,700.00",West OP (under 65) Mental Health - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,14/11/2023,00052777,231835,"2,031.08",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,14/11/2023,00052777,231836,812.00,West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WARING CLOSE,14/11/2023,00053064,231838,"7,827.28",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WARING CLOSE,14/11/2023,00053064,231839,"1,366.20",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,14/11/2023,00052873,231840,"2,362.16",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,14/11/2023,00052873,231841,"2,362.16",Central/East MH PD Support (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,14/11/2023,00052873,231842,"2,466.72",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,14/11/2023,00052639,231843,902.88,Central OP (under 65) Mental Health - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,14/11/2023,00052639,231844,"1,171.12",Central OP (under 65) Mental Health - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,14/11/2023,00052639,231845,"3,129.20",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,14/11/2023,00052639,231846,"1,789.52",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,14/11/2023,00052639,231847,"2,326.44",Central/East MH PD Support (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,14/11/2023,00052639,231848,"2,881.56",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,14/11/2023,00053238,231849,"15,603.56",Preparing for adulthood 18-24 LD ? R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,14/11/2023,00053238,231850,"9,969.68",Preparing for adulthood 18-24 LD ? R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,14/11/2023,00053238,231851,"4,628.78",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,14/11/2023,00053238,231852,"9,969.68",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,14/11/2023,00053238,231853,"9,969.68",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,14/11/2023,00053238,231854,"9,969.68",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,QUALITY CARE EM LIMITED ADAMS HOUSE,14/11/2023,00053836,231856,"6,040.72",Ordinary Lives LD (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231857,"1,328.16",Central/East MH Support Adults (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231858,"1,584.44",Central/East MH Support OP (over 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231859,"3,000.00",Central/East MH Support Adults (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231860,"1,700.00",Central/East MH Support Adults (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231861,"1,331.84",Central/East MH Support Adults (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231862,"2,019.08",West OP (under 65) Mental Health - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231863,"1,553.44",West/South MH Support Adults (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231864,"2,656.32",West/South MH LD Support (over 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231865,"2,040.64",West/South MH Support Adults (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,14/11/2023,00052915,231866,"1,392.32",West/South MH Support Adults (under 65) - R/N,,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BARCLAY STREET,14/11/2023,00053472,231867,"9,158.84",Preparing for adulthood 18-24 LD ? R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,14/11/2023,00053145,231868,980.00,West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,14/11/2023,00053145,231870,"1,680.00",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,14/11/2023,00053145,231871,"1,680.00",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,14/11/2023,00053145,231872,"1,680.00",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,14/11/2023,00053145,231873,"1,680.00",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,INDEPENDENT HOMES LTD,14/11/2023,00053380,231874,"1,925.52",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,14/11/2023,00052894,231875,"2,597.68",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,14/11/2023,00052894,231876,"2,563.16",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,14/11/2023,00052894,231877,"2,295.72",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,14/11/2023,00052894,231878,"2,600.56",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,14/11/2023,00052740,231879,"9,376.28",Preparing for adulthood 18-24 LD ? R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,14/11/2023,00052740,231880,"9,139.52",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,14/11/2023,00052740,231881,"10,342.76",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,14/11/2023,00052740,231882,"8,645.32",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,14/11/2023,00052740,231883,"7,831.32",Ordinary Lives PD Support (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,14/11/2023,00052740,231884,"9,866.28",Ordinary Lives LD (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,FAIRWAY VIEW CAREHOME,14/11/2023,00053658,231885,537.60,Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,FAIRWAY VIEW CAREHOME,14/11/2023,00053658,231886,"2,852.00",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,VOYAGE LTD,14/11/2023,00052662,231887,"4,564.12",South OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HEATHCOTES DERBY,14/11/2023,00053137,231889,"6,759.72",South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HEATHCOTES DERBY,14/11/2023,00053137,231890,"2,702.40",South Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,HEATHCOTES DERBY,14/11/2023,00053137,231891,"9,402.96",South Adults (under 65) LD - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEATHCOTES M LTD,14/11/2023,00053226,231892,"4,187.84",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEGARTY CARE LIMITED,14/11/2023,00053245,231893,"3,725.00",Central/East MH Support Adults (under 65) - R/N,,SME
