Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,11066882,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,2420.00
Bath and North East Somerset Council,11066940,LJ4,Contracts,P25,Transport,ROMAN CONTRACTS (BATH) LTD,13/12/2023,2466.20
Bath and North East Somerset Council,11066994,LJ4,Contracts,P25,Transport,KEYNSHAM CARS,13/12/2023,2611.84
Bath and North East Somerset Council,11066879,LJ4,Contracts,P25,Transport,T WESTLAKE ACCESS TRAVEL,13/12/2023,2640.00
Bath and North East Somerset Council,11066889,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,2640.00
Bath and North East Somerset Council,11067067,KF2,Insurance Excess Payments,P26,Economic Development & Resources,PROTECTOR INSURANCE UK,13/12/2023,4336.00
Bath and North East Somerset Council,11066878,LJ4,Contracts,P25,Transport,T WESTLAKE ACCESS TRAVEL,13/12/2023,2694.56
Bath and North East Somerset Council,11066947,LJ4,Contracts,P25,Transport,ROMAN CONTRACTS (BATH) LTD,13/12/2023,2793.00
Bath and North East Somerset Council,11066887,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,2880.00
Bath and North East Somerset Council,11066892,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,2905.98
Bath and North East Somerset Council,11067126,3F7,External Fees,P19,Resources,WPL (SAFETY) LTD,13/12/2023,2940.00
Bath and North East Somerset Council,11067093,EA1,Training,P26,Economic Development & Resources,STEPPING UP DIVERSITY,13/12/2023,3000.00
Bath and North East Somerset Council,81243219,LL9,Special Guardianship,P29,Children and Young People & Communities,REDACTED,13/12/2023,738.46
Bath and North East Somerset Council,81243102,LM2,Foster Carer Allowances,P29,Children and Young People & Communities,REDACTED,13/12/2023,580.00
Bath and North East Somerset Council,81243305,LE2,Statementing Payment to other LEAs/Schools,P29,Children and Young People & Communities,SCHOOLS GENERAL ACCOUNT,13/12/2023,1002.67
Bath and North East Somerset Council,11066858,KE2,Payment to Parents/Students,P29,Children and Young People & Communities,REDACTED,13/12/2023,2467.86
Bath and North East Somerset Council,11067030,PB4,Payments to Private Contractors,P05,Neighbourhood Services,MR S G MITCHELL,13/12/2023,3112.45
Bath and North East Somerset Council,11066847,LL1,Services to/for Clients,P29,Children and Young People & Communities,MEDGEN HEALTHCARE RECRUITMENT,13/12/2023,3155.04
Bath and North East Somerset Council,11066981,LJ4,Contracts,P25,Transport,KEYNSHAM CARS,13/12/2023,3264.80
Bath and North East Somerset Council,11066997,LJ4,Contracts,P25,Transport,KEYNSHAM CARS,13/12/2023,3300.00
Bath and North East Somerset Council,11066886,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,3300.00
Bath and North East Somerset Council,11067108,LA1,Equipment Purchase (Non Medical),P25,Transport,NAGELS UK LTD,13/12/2023,3360.00
Bath and North East Somerset Council,11066963,LK1,Fees,P27,Climate Emergency & Sustainable Travel,INTELLIGENT DATA COLLECTION LTD,13/12/2023,3392.00
Bath and North East Somerset Council,11066998,LJ4,Contracts,P25,Transport,KEYNSHAM CARS,13/12/2023,3400.00
Bath and North East Somerset Council,11066848,LK1,Fees,P31,"Economic Development, Regeneration & Growth",LITTLE LOST ROBOT CIC,13/12/2023,3450.00
Bath and North East Somerset Council,11066926,LK1,Fees,P28,Adult Services & Council House Building,GREAT WESTERN CREDIT UNION,13/12/2023,3490.42
Bath and North East Somerset Council,11067071,HN2,Gas,P28,Adult Services & Council House Building,TOTAL GAS & POWER,13/12/2023,3520.18
Bath and North East Somerset Council,11067066,HK1,Highway Maintenance,P05,Neighbourhood Services,N K J FOSTER,13/12/2023,3571.00
Bath and North East Somerset Council,11067018,LJ4,Contracts,P04,Leader,STEPHEN R BUCK,13/12/2023,3587.00
Bath and North East Somerset Council,11066950,LJ4,Contracts,P25,Transport,ROMAN CONTRACTS (BATH) LTD,13/12/2023,3612.00
Bath and North East Somerset Council,11066943,LJ4,Contracts,P25,Transport,ROMAN CONTRACTS (BATH) LTD,13/12/2023,3630.00
Bath and North East Somerset Council,11066891,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,3731.20
Bath and North East Somerset Council,11066918,HA3,Planned Maintenance,P30,Planning & Licensing,CHG SOUTHWEST LTD,13/12/2023,3740.00
Bath and North East Somerset Council,11067117,LK1,Fees,P04,Leader,3ADAPT LIMITED,13/12/2023,3750.00
Bath and North East Somerset Council,11066973,LJ4,Contracts,P25,Transport,CHANDLERS COACH TRAVEL,13/12/2023,3850.00
Bath and North East Somerset Council,11067079,KA3,Fuel,P05,Neighbourhood Services,CERTAS ENERGY UK LTD,13/12/2023,3912.93
Bath and North East Somerset Council,11066893,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,3960.00
Bath and North East Somerset Council,11066894,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,3960.00
Bath and North East Somerset Council,11066864,LK1,Fees,P25,Transport,CHIPSIDE LIMITED,13/12/2023,3985.09
Bath and North East Somerset Council,11066919,LJ1,Consultants Fees,P27,Climate Emergency & Sustainable Travel,WSP UK LTD,13/12/2023,3992.82
Bath and North East Somerset Council,11066890,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,4092.00
Bath and North East Somerset Council,11066945,LJ4,Contracts,P25,Transport,ROMAN CONTRACTS (BATH) LTD,13/12/2023,4136.00
Bath and North East Somerset Council,11066883,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,4234.12
Bath and North East Somerset Council,81243304,LE2,Statementing Payment to other LEAs/Schools,P29,Children and Young People & Communities,SOUTH GLOUCESTERSHIRE SCHOOLS GENERAL ACCOUNT,13/12/2023,4438.83
Bath and North East Somerset Council,11067058,3N7,Misc. Costs,P24,Community Services,AVON WILDLIFE TRUST,13/12/2023,4500.00
Bath and North East Somerset Council,11067058,3N7,Misc. Costs,P24,Community Services,AVON WILDLIFE TRUST,13/12/2023,4500.00
Bath and North East Somerset Council,11066964,LJ4,Contracts,P25,Transport,BUGLERS COACHES LIMITED,13/12/2023,4620.00
Bath and North East Somerset Council,81243124,LM7,Parent and Child Allowance,P29,Children and Young People & Communities,REDACTED,13/12/2023,600.00
Bath and North East Somerset Council,11066885,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,4693.92
Bath and North East Somerset Council,11066965,LJ4,Contracts,P25,Transport,BUGLERS COACHES LIMITED,13/12/2023,4830.00
Bath and North East Somerset Council,11066971,LJ4,Contracts,P25,Transport,BUGLERS COACHES LIMITED,13/12/2023,4830.00
Bath and North East Somerset Council,11066888,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,4840.00
Bath and North East Somerset Council,11067063,3C4,Building Works,P19,Resources,ADT FIRE & SECURITY PLC,13/12/2023,4954.00
Bath and North East Somerset Council,11066834,LK1,Fees,P31,"Economic Development, Regeneration & Growth",BBA ARCHITECTS,13/12/2023,5000.00
Bath and North East Somerset Council,11067118,LP5,Software Support,P26,Economic Development & Resources,NORTH SOMERSET COUNCIL,13/12/2023,5000.00
Bath and North East Somerset Council,11066966,LJ4,Contracts,P25,Transport,BUGLERS COACHES LIMITED,13/12/2023,5040.00
Bath and North East Somerset Council,11066967,LJ4,Contracts,P25,Transport,BUGLERS COACHES LIMITED,13/12/2023,5040.00
Bath and North East Somerset Council,11066889,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,13/12/2023,5280.00
Bath and North East Somerset Council,11066923,LF4,Stationery,P26,Economic Development & Resources,ACS LTD,13/12/2023,5467.54
Bath and North East Somerset Council,11066932,LN1,Telephones,P26,Economic Development & Resources,4SIGHT COMMUNICATIONS LTD,13/12/2023,6000.00
Bath and North East Somerset Council,11067049,LJ4,Contracts,P29,Children and Young People & Communities,THE FORWARD TRUST,13/12/2023,6078.57
Bath and North East Somerset Council,81243306,LE2,Statementing Payment to other LEAs/Schools,P29,Children and Young People & Communities,SOMERSET COUNCIL,13/12/2023,6529.51
Bath and North East Somerset Council,11066843,PB4,Payments to Private Contractors,P05,Neighbourhood Services,SOUTH WEST WOOD PRODUCTS LTD,13/12/2023,6796.98
Bath and North East Somerset Council,11067027,LE1,Education Payment (independent school),P29,Children and Young People & Communities,APPLEFORD SCHOOL,13/12/2023,7205.00
Bath and North East Somerset Council,11066844,LK1,Fees,P26,Economic Development & Resources,FLEURETS LTD OFFICE ACCOUNTS,13/12/2023,7250.00
Bath and North East Somerset Council,81243295,LE2,Statementing Payment to other LEAs/Schools,P29,Children and Young People & Communities,THE CORSHAM SCHOOL,13/12/2023,2482.72
Bath and North East Somerset Council,11067025,LE1,Education Payment (independent school),P29,Children and Young People & Communities,APPLEFORD SCHOOL,13/12/2023,8701.00
Bath and North East Somerset Council,11066969,LJ4,Contracts,P04,Leader,ACOUSTIGUIDE LTD,13/12/2023,8995.55
Bath and North East Somerset Council,11066664,LJ2,Legal Fees,P29,Children and Young People & Communities,KENNEDYS OFFICE ACCOUNT,13/12/2023,9400.00
Bath and North East Somerset Council,11066895,LJ4,Contracts,P25,Transport,BRISTOL MINIBUSES,13/12/2023,10236.66
Bath and North East Somerset Council,81243301,LK1,Fees,P29,Children and Young People & Communities,THE ORPHEUS CENTRE TRUST,13/12/2023,10371.00
Bath and North East Somerset Council,81243310,LE2,Statementing Payment to other LEAs/Schools,P29,Children and Young People & Communities,TRUST IN LEARNING (ACADEMIES),13/12/2023,887.58
Bath and North East Somerset Council,11066980,LJ4,Contracts,P25,Transport,S. J. & J M MUNDEN T/A GUYAN MINI BUSES,13/12/2023,12181.89
Bath and North East Somerset Council,11067112,LP4,Software Purchase,P26,Economic Development & Resources,ZETA COMPLIANCE SERVICES LTD,13/12/2023,12437.00
Bath and North East Somerset Council,81243046,LM2,Foster Carer Allowances,P29,Children and Young People & Communities,REDACTED,13/12/2023,500.00
Bath and North East Somerset Council,11066921,PB4,Payments to Private Contractors,P05,Neighbourhood Services,R M PENNY (PLANT HIRE & DEMOLITION) LTD,13/12/2023,13973.64
Bath and North East Somerset Council,11066845,3C4,Building Works,P19,Resources,ADT FIRE & SECURITY PLC,13/12/2023,15000.00
Bath and North East Somerset Council,81243303,LK1,Fees,P29,Children and Young People & Communities,INFOCUS CHARITY,13/12/2023,19405.00
Bath and North East Somerset Council,11066765,DB3,Temporary Staff,P29,Children and Young People & Communities,UNIVERSITY OF BRISTOL,13/12/2023,19960.00
Bath and North East Somerset Council,11066896,LJ4,Contracts,P29,Children and Young People & Communities,ACTIVATE MANAGEMENT LTD,13/12/2023,20000.00
Bath and North East Somerset Council,11067077,KA3,Fuel,P05,Neighbourhood Services,CERTAS ENERGY UK LTD,13/12/2023,20721.60
Bath and North East Somerset Council,11067078,KA3,Fuel,P05,Neighbourhood Services,CERTAS ENERGY UK LTD,13/12/2023,20721.60
Bath and North East Somerset Council,11067115,LP5,Software Support,P28,Adult Services & Council House Building,NORTH SOMERSET COUNCIL,13/12/2023,21375.00
Bath and North East Somerset Council,11067075,3F7,External Fees,P19,Resources,WPL (SAFETY) LTD,13/12/2023,21826.80
Bath and North East Somerset Council,81243302,LK1,Fees,P29,Children and Young People & Communities,THE ROYAL NATIONAL COLLEGE FOR THE BLIND,13/12/2023,22801.00
Bath and North East Somerset Council,11066862,LK1,Fees,P25,Transport,CHIPSIDE LIMITED,13/12/2023,27500.00
Bath and North East Somerset Council,81243297,LK1,Fees,P29,Children and Young People & Communities,NATIONAL STAR COLLEGE,13/12/2023,31091.00
Bath and North East Somerset Council,81243298,LK1,Fees,P29,Children and Young People & Communities,RUSKIN MILL FURTHER EDUC CENTR,13/12/2023,34953.00
Bath and North East Somerset Council,81243299,LK1,Fees,P29,Children and Young People & Communities,FAIRFIELD FARM TRUST,13/12/2023,35090.00
Bath and North East Somerset Council,11066995,LE1,Education Payment (independent school),P29,Children and Young People & Communities,CATHERINE GRACE TRUST,13/12/2023,35209.42
Bath and North East Somerset Council,11067113,LJ4,Contracts,P28,Adult Services & Council House Building,IESE INNOVATION LTD,13/12/2023,40000.00
Bath and North East Somerset Council,11066954,3F7,External Fees,P23,"Housing, Planning & Economic Development",AEQUUS CONSTRUCTION LTD,13/12/2023,54020.84
Bath and North East Somerset Council,81243300,LK1,Fees,P29,Children and Young People & Communities,BEECHWOOD COURT LTD,13/12/2023,55506.00
Bath and North East Somerset Council,11066978,LJ4,Contracts,P25,Transport,1ST AVENUE TRAVEL,13/12/2023,87633.18
Bath and North East Somerset Council,11066869,HK2,Street Lighting Maintenance,P05,Neighbourhood Services,VOLKERHIGHWAYS LIMITED,13/12/2023,180785.19
Bath and North East Somerset Council,81243506,PG1,Rent Allowances,P26,Economic Development & Resources,REDACTED,14/12/2023,639.31
Bath and North East Somerset Council,81243489,PG1,Rent Allowances,P26,Economic Development & Resources,REDACTED,14/12/2023,1334.80
Bath and North East Somerset Council,11067157,LC1,Provisions,P28,Adult Services & Council House Building,R D JOHNS LTD,14/12/2023,21.94
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,30.00
Bath and North East Somerset Council,11067158,LC1,Provisions,P28,Adult Services & Council House Building,R D JOHNS LTD,14/12/2023,60.50
Bath and North East Somerset Council,81243511,PG1,Rent Allowances,P26,Economic Development & Resources,ACHIEVE TOGETHER LTD,14/12/2023,1055.84
Bath and North East Somerset Council,81243490,PG1,Rent Allowances,P26,Economic Development & Resources,ADVANCE HOUSING SUPPORT LTD,14/12/2023,9013.40
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,100.00
Bath and North East Somerset Council,81243351,LM8,Home Care,P28,Adult Services & Council House Building,ALTOGETHER CARE - CARE AT HOME,14/12/2023,1734.48
Bath and North East Somerset Council,81243348,LL3,Supported Living,P28,Adult Services & Council House Building,ALWOOD CARE,14/12/2023,842.50
Bath and North East Somerset Council,11067002,KE2,Payment to Parents/Students,P29,Children and Young People & Communities,REDACTED,14/12/2023,1116.00
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,120.00
Bath and North East Somerset Council,81243462,PG1,Rent Allowances,P26,Economic Development & Resources,ANCHOR HANOVER GROUP,14/12/2023,3273.76
Bath and North East Somerset Council,81243464,PG1,Rent Allowances,P26,Economic Development & Resources,ANCHOR HANOVER GROUP,14/12/2023,12386.16
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,133.08
Bath and North East Somerset Council,11067134,3G1,Grants/Advances,P23,"Housing, Planning & Economic Development",AQUA SHOWERS,14/12/2023,2100.00
Bath and North East Somerset Council,11067133,3G1,Grants/Advances,P23,"Housing, Planning & Economic Development",AQUA SHOWERS,14/12/2023,5230.00
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,152.08
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,200.00
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,200.00
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,200.00
Bath and North East Somerset Council,81243509,PG1,Rent Allowances,P26,Economic Development & Resources,ASPIRE TO MOVE LTD,14/12/2023,738.48
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,300.00
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,301.78
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,330.00
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,373.60
Bath and North East Somerset Council,81243324,LM8,Home Care,P28,Adult Services & Council House Building,I & S DUTTON LTD T/A CAREWATCH,14/12/2023,399.28
