Council Name,Date,TransNo,Amount £ (Excl VAT),Supplier name,Supplier Category,Expense Area,Expense Type,Expense Code,Unclaimed VAT
London Borough of Sutton,31/01/2024,50458944,"9,026.18",All4U Fostering Ltd,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Foster Parents Support,A44110,0
London Borough of Sutton,30/01/2024,50458388,"11,538.00",ALLEN EDWARDS PRIMARY SCHOOL,CHILDREN'S SERVICES - SEN SERVICES,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,31/03/2023,50458389,"19,500.00",ALLEN EDWARDS PRIMARY SCHOOL,CHILDREN'S SERVICES - SEN SERVICES,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,16/02/2024,50461279,"4,806.52",Allied Care (Mhs) Ltd,SOCIAL SERVICES - OTHER,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,30/01/2024,20068144,828.18,Allied Publicity Services (Manchester) Ltd,REPROGRAPHICS & PHOTOGRAPHY,Health and Wellbeing,Mobility Scheme for the Disabled,A61015,0
London Borough of Sutton,01/02/2024,20068444,"1,679.77",Allstar Business Solutions,FUEL AND VEHICLE SUPPLIES,Environment Housing and Neighbourhoods,Vehicles -  Fuel,A30015,0
London Borough of Sutton,16/02/2024,50461553,"5,397.60",Allswell Care Services Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461636,"5,397.60",Allswell Care Services Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461776,"6,609.52",Allswell Care Services Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,30/01/2024,50455600,"1,312.74",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455602,"1,328.42",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455604,"2,630.70",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455605,"1,112.26",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455606,"3,514.56",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455606,"1,609.72",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455607,"2,296.04",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455609,693.85,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455610,768.81,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455612,915.25,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455614,"1,098.29",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455617,669.40,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455618,732.20,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455619,"1,591.39",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455620,770.56,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455621,725.23,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455622,923.75,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455623,"1,688.94",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455624,"2,581.96",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455626,753.12,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455628,679.90,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455629,784.50,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455631,"1,284.85",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455632,"3,011.92",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455632,836.12,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50455633,925.71,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50457249,939.61,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,01/02/2024,50457254,753.07,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,08/01/2024,50457263,"1,337.06",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50457264,"1,330.09",Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,30/01/2024,50461877,643.29,Alpenbest Limited,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,06/02/2024,50457005,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,06/02/2024,50456794,679.22,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456805,"1,999.41",REDACTED - PERSONAL DATA,CHILDMINDERS START UP GRANT,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,11/02/2024,50459397,"1,601.70",REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - SEN SERVICES,People's Services,Miscellaneous Expenses,A49000,0
London Borough of Sutton,06/02/2024,50456988,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,23/01/2024,20069562,"1,096.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,23/02/2024,20069563,"1,096.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,06/02/2024,50456839,999.70,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,02/02/2024,50458079,"1,254.00",Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458081,752.40,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458082,658.35,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458091,532.95,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458159,"2,706.55",Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458160,961.40,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458161,276.88,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458161,365.80,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458162,658.38,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458163,679.25,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458196,"2,633.68",Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50459255,"2,560.25",Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50459268,846.45,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50459278,794.30,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50459280,893.48,Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50459281,"1,316.84",Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50461861,"2,341.92",Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50461861,"1,169.28",Lexwin Trading,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,31/01/2024,50458869,"3,556.98",Ansacare Fostering Agency Ltd,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Foster Parents Support,A44110,0
London Borough of Sutton,06/02/2024,50456995,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,09/01/2024,20069216,"86,427.42",Aon UK Limited,FINANCIAL / INSURANCE INSTNS,Resources,General Insurance (Excl Premises & Transport),A44260,0
London Borough of Sutton,30/11/2023,20068064,"8,636.08",Apetito Ltd,FOOD & DRINK,Health and Wellbeing,Catering Contract - Frozen Meals,A41001,0
London Borough of Sutton,31/01/2024,20068427,"7,774.31",Apetito Ltd,FOOD & DRINK,Health and Wellbeing,Catering Contract - Frozen Meals,A41001,0
London Borough of Sutton,01/01/2024,20068290,"9,762.00",Apex Housing Solutions Ltd,SOCIAL SERVICES DAY CARE,Environment Housing and Neighbourhoods,Bed & Breakfast,A56000,0
London Borough of Sutton,30/01/2024,20068148,"31,760.00",Architecture PLB Ltd,CONSULTING ARCHITECTS ENGINEER,HRA,External Fees and Consultants,C20000,0
London Borough of Sutton,16/02/2024,50461316,"5,550.00",Aria Healthcare Group Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461316,-659.13,Aria Healthcare Group Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,31/01/2024,50458405,"5,154.66",Ark Bolingbroke Academy,CHILDREN'S SERVICES - SEN SERVICES,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,13/12/2023,20068226,"1,453.28",Arthur Rai Medical Services Ltd,TEMP STAFF & CONSULTANCY,Health and Wellbeing,Agency Staff - Other,A10505,0
London Borough of Sutton,20/12/2023,20068227,"1,711.12",Arthur Rai Medical Services Ltd,TEMP STAFF & CONSULTANCY,Health and Wellbeing,Agency Staff - Other,A10505,0
London Borough of Sutton,23/02/2023,20070517,"3,600.00",Arun Estate Agencies LTD,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,PSL Payments To Landlords,A22031,0
London Borough of Sutton,03/10/2023,50462248,"1,630.28",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,06/10/2023,50462249,"1,108.44",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,31/10/2023,50462250,"1,630.28",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,31/10/2023,50462251,"1,108.44",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,31/10/2023,50462261,"1,108.44",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,30/11/2023,50462262,"1,630.28",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,30/11/2023,50462263,"1,108.44",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,31/10/2023,50462264,"1,630.28",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,21/02/2024,50464015,"1,630.28",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,01/02/2024,50464021,"1,108.44",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,01/02/2024,50464022,"1,108.44",Ashlong House Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,16/02/2024,50461315,"3,821.24",Ashton Care Homes Ltd.,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461315,-836.76,Ashton Care Homes Ltd.,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461382,"3,980.00",Ashurst Lodge Healthcare Ltd,CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461382,"-1,990.00",Ashurst Lodge Healthcare Ltd,CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461277,"6,478.84",Aspen Place,SOCIAL SERVICES DAY CARE,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461277,-878.84,Aspen Place,SOCIAL SERVICES DAY CARE,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461403,"5,699.00",Aspens Charities,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,19/02/2024,50462308,612.48,Aspens Charities,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,19/02/2024,50462308,"7,928.68",Aspens Charities,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,19/02/2024,50462308,"1,495.53",Aspens Charities,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,31/01/2024,50455563,"2,480.00",Aspirations Care Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,31/01/2024,50455563,"9,074.94",Aspirations Care Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458124,"1,317.32",Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458185,"2,049.20",Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50458197,731.84,Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50461875,355.32,Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,02/02/2024,50461875,"2,007.50",Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464403,"1,317.32",Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464412,"2,049.20",Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464416,543.66,Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464418,731.64,Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464418,878.44,Aspire Care Services Ltd,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,16/02/2024,50461330,"4,560.00",Aster Grove,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461330,-878.84,Aster Grove,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,06/02/2024,50458967,"24,312.86",Athena Housing and Support Ltd,CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Residential Care-Children,A56115,0
London Borough of Sutton,06/02/2024,50456796,"1,273.54",Aunty Connies Childcare,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
