Body Name,Directorate,Division,Service Area,Expenditure Category,Supplier Name,Pay Date,Amount,Transaction reference,Narrative
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Wilde Consulting Engineers,45961,4236,21072179,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Design Fees,Wilde Consulting Engineers,45961,6441.93,21072459,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,1st Northern Sign Company,45953,-11.36,21073879,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Furniture,REDACT - Personal data,45932,4500,21068983,REDACT - Personal data
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Furniture,REDACT - Personal data,45933,2500,21068984,REDACT - Personal data
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,REDACT - Personal data,45961,1130,21073169,REDACT - Personal data
St Helens BC,Place Services,Housing Services,Other Council Property,Minor Repairs and Maintenance,Mx Plumbing & Heating Ltd,45931,441.83,21069156,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45933,3285.6,21067231,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45933,2844.26,21068045,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45933,5931.39,21068159,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45933,2290,21068174,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45933,1395.84,21069015,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,John Howlett Plumbing & Building Limited,45933,5835,21069608,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Independent Adaptations Limited,45933,4255.76,21067014,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45933,1398.94,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45933,0.5,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45933,1355.68,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45933,1912.5,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45933,1497.98,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45933,33.32,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45933,1422.4,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45933,806.51,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Public Transport - Non Staff,Clarity Travel Limited,45933,5.8,11124693,
St Helens BC,Place Services,Housing Services,Homelessness,Public Transport - Non Staff,Clarity Travel Limited,45933,4.65,11124693,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Furniture,Maksym Shkundeiuk,45933,1500,21069018,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45936,2607.5,21064224,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Agiito Limited,45936,-52.24,11124675,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Agiito Limited,45936,996.67,11124679,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Agiito Limited,45936,1023.3,11124679,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Agiito Limited,45936,-1170.27,11127396,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45937,3078.07,21068166,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45937,7547.96,21068335,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45938,2307.75,21068536,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Safespaces (Cornholme) Ltd,45938,9145.43,21069712,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Safespaces (Cornholme) Ltd,45938,9304.74,21069714,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,S R Tickle,45939,1850,21071765,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,The Excellent Ramp System,45939,945,21072185,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Aa Molyneux Builders Limited,45939,1615,21071766,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45940,1784,21069324,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45940,2348,21069790,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45940,5141.92,21069819,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,S R Tickle,45940,1830,21071309,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,The Excellent Ramp System,45940,2345,21071315,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,The Excellent Ramp System,45940,3185,21071761,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,1927.37,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,0.5,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,1393.93,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,700.69,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,1729.69,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,1538.14,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,382.47,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,313.3,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,868.18,11124694,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45940,904.86,11124694,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,Your Housing Group,45943,18411.17,11122429,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,Your Housing Group,45943,11526.6,11122430,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,St Helens Ymca,45943,27142.64,11122427,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,Adullam Homes Housing Association,45943,5589.09,11122425,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,Great Places Housing Group,45943,15276.12,11122426,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,Torus62 Limited - Rent Income,45943,15256.82,11129525,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,Salvation Army,45943,38094.47,11122428,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,Salvation Army,45943,3000,11129526,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Ringway Building Services Ltd,45943,4375,21072176,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45945,2259.4,21070021,
St Helens BC,Place Services,Housing Services,Homelessness,Payments to Private Contractors,Torus62 Ltd,45945,40144.92,21070253,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Mint Northwest Ltd,45945,1793.83,21071771,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Ringway Building Services Ltd,45945,6660,21071326,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45946,2935.5,21070208,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Purchase of Equipment,Performance Health International Limited,45947,514.9,21073847,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45947,3029.06,21070777,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45947,1683.94,21070801,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,Refugee Women Connect,45947,2976.78,21070241,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,Refugee Women Connect,45947,525,21070254,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45947,1329.77,11127717,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45947,0.5,11127717,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45947,903,11127717,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45947,1434.81,11127717,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45947,2038.18,11127717,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,Shap,45950,47834.98,11129524,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45951,2224.25,21069546,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45951,2999.59,21069675,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45951,5473.29,21069689,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Mint Northwest Ltd,45951,8859.25,21072763,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Mint Northwest Ltd,45951,5454.04,21073205,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Dasco Construction Limited,45951,5870,21072770,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Aa Molyneux Builders Limited,45951,5535,21073651,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45952,2037,21070972,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,K Mullen Limited,45952,4730,21072759,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,Learning Labs Ltd,45952,3750,21071548,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Aids and Adaptations,Prism Medical Uk Limited,45953,1818,21071204,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,John Howlett Plumbing & Building Limited,45953,6151,21073153,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45954,2887.66,21069553,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45954,6828.13,21071389,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45954,6504.27,21071395,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Prism Medical Uk Limited,45954,5593.94,21071414,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Independent Adaptations Limited,45954,4636.95,21071384,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Dasco Construction Limited,45954,5320,21072768,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Sk Precision Building & Joinery Ltd,45954,1920,21074020,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45954,1898.18,11128471,
