Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,01/02/2023,4763024,354575,VOYAGE CARE,LD Residential,-627.8,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763024,354575,VOYAGE CARE,LD Residential,6083.56,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763025,354575,VOYAGE CARE,LD Residential,-438.8,Client Contrib. Residential,Third Party Supplier,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763025,354575,VOYAGE CARE,LD Residential,5741.24,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763032,354575,VOYAGE CARE,LD Residential,5267.2,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763052,354575,VOYAGE CARE,Mental Health Residential,3724.08,Purchased Care,Third Party Supplier,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763053,354575,VOYAGE CARE,LD Residential,7078.44,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762844,354576,QUALITY CARE PROVIDERS LIMITED,LD Residential,10307.56,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762960,354576,QUALITY CARE PROVIDERS LIMITED,LD Residential,6350.12,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762961,354576,QUALITY CARE PROVIDERS LIMITED,LD Residential,6883.56,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763026,354580,GLOUCESTERSHIRE GROUP HOMES,LD Residential,-438.8,Client Contrib. Residential,SUPPLIER,CREDIT,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763026,354580,GLOUCESTERSHIRE GROUP HOMES,LD Residential,7520.04,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762982,354581,RESIDENTIAL COMMUNITY CARE,LD Residential,9449.76,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4756313,354582,STREETSCENE ADDICTION RECOVERY,Drug Treatment Crime and Harm Reduction Grant,560,Purchased Care,Third Party Supplier,STANDARD,2070,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762847,354585,CARETECH COMMUNITY SERVICES LTD,Mental Health Residential,3226.84,Purchased Care,SUPPLIER,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762901,354585,CARETECH COMMUNITY SERVICES LTD,LD Residential,6593.56,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762942,354585,CARETECH COMMUNITY SERVICES LTD,LD Residential,6728.08,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762979,354585,CARETECH COMMUNITY SERVICES LTD,M&C Acquired Residential,6673.32,Purchased Care,SUPPLIER,STANDARD,5752,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763036,354585,CARETECH COMMUNITY SERVICES LTD,LD Residential,6673.32,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763040,354585,CARETECH COMMUNITY SERVICES LTD,LD Residential,9118.8,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763046,354585,CARETECH COMMUNITY SERVICES LTD,PS Acquired Residential,6278.32,Purchased Care,SUPPLIER,STANDARD,5772,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762842,354589,RESIDENTIAL CARE PROVIDERS LTD,LD Residential,8642.56,Purchased Care,SUPPLIER,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763901,354590,INSTITUTE OF LICENSING,Consumer Protection,165,Training & Development Costs,SUPPLIER,STANDARD,4601,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/02/2023,4763901,354590,INSTITUTE OF LICENSING,Alcohol & Entertainment licences,660,Training & Development Costs,SUPPLIER,STANDARD,4602,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,01/02/2023,4762920,354591,LIVABILITY,PS Acquired Residential,5335.48,Purchased Care,Third Party Supplier,STANDARD,5772,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762966,354591,LIVABILITY,LD Residential,4205.8,Purchased Care,Third Party Supplier,STANDARD,5742,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763014,354591,LIVABILITY,PS Lifelong Residential,5335.48,Purchased Care,Third Party Supplier,STANDARD,5782,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762929,354593,YEW TREE LODGE,Mental Health Residential,2280,Purchased Care,SUPPLIER,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4762980,354593,YEW TREE LODGE,Mental Health Residential,2342,Purchased Care,SUPPLIER,STANDARD,5732,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763085,354595,ALLPAY.NET.LIMITED,LD Community Services,-120.76,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763085,354595,ALLPAY.NET.LIMITED,LD Community Services,872.8,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763086,354595,ALLPAY.NET.LIMITED,LD Community Services,-464.52,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763086,354595,ALLPAY.NET.LIMITED,LD Community Services,9190.8,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763088,354595,ALLPAY.NET.LIMITED,LD Community Services,-34.8,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763088,354595,ALLPAY.NET.LIMITED,LD Community Services,1444.4,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763090,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-883.05,Purchased Care,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763092,354595,ALLPAY.NET.LIMITED,M&C Acquired Community Services,-52.72,Fairer charging charges,Third Party Supplier,CREDIT,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763092,354595,ALLPAY.NET.LIMITED,M&C Acquired Community Services,926.68,Purchased Care,Third Party Supplier,STANDARD,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763094,354595,ALLPAY.NET.LIMITED,LD Community Services,-266.4,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763094,354595,ALLPAY.NET.LIMITED,LD Community Services,2724.36,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763095,354595,ALLPAY.NET.LIMITED,PS Lifelong Community Services,-53.36,Fairer charging charges,Third Party Supplier,CREDIT,5781,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763095,354595,ALLPAY.NET.LIMITED,PS Lifelong Community Services,1300,Purchased Care,Third Party Supplier,STANDARD,5781,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763096,354595,ALLPAY.NET.LIMITED,LD Community Services,1659.16,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763097,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-235.56,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763097,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,1774.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763101,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,1698.2,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763103,354595,ALLPAY.NET.LIMITED,LD Community Services,-65.48,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763103,354595,ALLPAY.NET.LIMITED,LD Community Services,679.2,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763106,354595,ALLPAY.NET.LIMITED,LD Community Services,-211.4,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763106,354595,ALLPAY.NET.LIMITED,LD Community Services,1245.58,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763108,354595,ALLPAY.NET.LIMITED,LD Community Services,1365.64,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763109,354595,ALLPAY.NET.LIMITED,LD Community Services,876.12,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763111,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-612.08,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763111,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,3000,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763112,354595,ALLPAY.NET.LIMITED,LD Community Services,-243.28,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763112,354595,ALLPAY.NET.LIMITED,LD Community Services,2910.96,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763115,354595,ALLPAY.NET.LIMITED,LD Community Services,1290,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763116,354595,ALLPAY.NET.LIMITED,LD Community Services,-119.72,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763116,354595,ALLPAY.NET.LIMITED,LD Community Services,786.72,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763117,354595,ALLPAY.NET.LIMITED,LD Community Services,-180.8,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763117,354595,ALLPAY.NET.LIMITED,LD Community Services,7037.56,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763120,354595,ALLPAY.NET.LIMITED,LD Community Services,-218.32,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763120,354595,ALLPAY.NET.LIMITED,LD Community Services,750,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763121,354595,ALLPAY.NET.LIMITED,LD Community Services,640.72,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763124,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-1351.12,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763124,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,5800,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763128,354595,ALLPAY.NET.LIMITED,LD Community Services,833.76,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763130,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-678.88,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763130,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,4326.4,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763131,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-433.36,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763131,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,2760.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763134,354595,ALLPAY.NET.LIMITED,LD Community Services,665.2,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763135,354595,ALLPAY.NET.LIMITED,M&C Acquired Community Services,-6412.5,Purchased Care,Third Party Supplier,CREDIT,5751,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763139,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-791.08,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763139,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,3400,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763141,354595,ALLPAY.NET.LIMITED,LD Community Services,-237.04,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763141,354595,ALLPAY.NET.LIMITED,LD Community Services,774.64,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763146,354595,ALLPAY.NET.LIMITED,LD Community Services,5266.24,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763150,354595,ALLPAY.NET.LIMITED,Social Support,621.52,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763152,354595,ALLPAY.NET.LIMITED,LD Community Services,1529.52,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763158,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,3824.77,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763162,354595,ALLPAY.NET.LIMITED,LD Community Services,-229.72,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763162,354595,ALLPAY.NET.LIMITED,LD Community Services,2555.2,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763163,354595,ALLPAY.NET.LIMITED,LD Community Services,-183.88,Fairer charging charges,Third Party Supplier,CREDIT,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763163,354595,ALLPAY.NET.LIMITED,LD Community Services,1041.2,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763165,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-572.72,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763165,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,1564,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763166,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-247.2,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763166,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,832.56,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763168,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,1131.6,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,01/02/2023,4763170,354595,ALLPAY.NET.LIMITED,PS Acquired Community Services,-227.08,Fairer charging charges,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
