1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,FEBRUARY,29/11/23,06/02/24,LEA VALLEY TRUCK PARTS TA 727 TRUCK PART,823906,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE, £ 269.64 
2023/24,FEBRUARY,21/11/23,06/02/24,LEA VALLEY TRUCK PARTS TA 727 TRUCK PART,823906,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 2,291.02 "
2023/24,FEBRUARY,07/11/23,06/02/24,LEA VALLEY TRUCK PARTS TA 727 TRUCK PART,823906,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE," £ 1,210.00 "
2023/24,FEBRUARY,20/01/23,12/02/24,LEA VALLEY TRUCK PARTS TA 727 TRUCK PART,823906,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,VEHICLE MANAGEMENT / MAINTENANCE, £ 546.40 
2023/24,FEBRUARY,02/02/24,14/02/24,LEAP FEDERATION,806309,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 60,662.00 "
2023/24,FEBRUARY,02/02/24,08/02/24,LEAP FEDERATION,806309,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 15,267.00 "
2023/24,FEBRUARY,31/01/24,06/02/24,LEAP FEDERATION,806309,F7203 PRIMARY SUPPORT,440040 CONSULTANCY FEES,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 2,875.00 "
2023/24,FEBRUARY,21/02/24,27/02/24,LEAP FEDERATION,806309,J6012 EDUCATION PROPERTY,200000 REPAIRS & MAINTENANCE,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 7,462.62 "
2023/24,FEBRUARY,09/02/24,14/02/24,LEAP FEDERATION,806309,F7505 MAYORAL COMMITMENTS,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 20,000.00 "
2023/24,FEBRUARY,20/02/24,27/02/24,LEAP FEDERATION,806309,J6012 EDUCATION PROPERTY,200000 REPAIRS & MAINTENANCE,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 2,029.45 "
2023/24,FEBRUARY,31/01/24,16/02/24,LEARN SOLUTIONS LTD TRADING AS TLC LIVE,820369,F9301 PUPIL PREMIUM/LAC,500110 DELEGATED DSG,171111 EDUCATION / AUDIO VISUAL, £ 722.00 
2023/24,FEBRUARY,31/01/24,23/02/24,LEARNING POOL LIMITED,817243,B0174 HR POLICY,120005 EXTERNAL TRAINING COSTS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING," £ 11,751.50 "
2023/24,FEBRUARY,12/02/24,21/02/24,LENTA PROPERTIES LTD                    ,S2029Len02147,F0255 SAFEGUARDING & LEARNING TEAM,410000 FOOD & DRINK PROVS,100004 LBH  / SUNDRY, £ 360.00 
2023/24,FEBRUARY,23/01/24,02/02/24,LEONARD CHESHIRE DISABILITY,444004,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 261,210.68 "
2023/24,FEBRUARY,23/01/24,02/02/24,LEONARD CHESHIRE DISABILITY,444004,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 5,620.52 "
2023/24,FEBRUARY,15/02/24,21/02/24,LESSHOMELESS LTD,821603,D0725 HPS TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,"321030 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, HOSTELS (SERVICE, INCLUDES COUNCIL OR YOUNG MENS CHRISTIAN ASSOCIATION)"," £ 6,634.00 "
2023/24,FEBRUARY,15/02/24,21/02/24,LETTINGS INTERNATIONAL LIMITED,818422,D0725 HPS TEMP ACCOM S/C ANNEXES HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 184,385.98 "
2023/24,FEBRUARY,15/02/24,21/02/24,LETTINGS INTERNATIONAL LIMITED,818422,D0723 HPS TEMP ACCOM PSL HGF,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 2,681.81 "
2023/24,FEBRUARY,21/02/24,28/02/24,LETTINGS INTERNATIONAL LIMITED,818422,D0720 HPS TEMP ACCOM HGF HOSTEL,220000 RENTS,250010 HOUSING MANAGEMENT / LETTING  / ESTATE AGENTS," £ 1,780.00 "
2023/24,FEBRUARY,31/01/24,16/02/24,LEWISHAM SOUTHWARK COLLEGE,806245,F6314 COLLEGE/FE 16+ SEN,500005 EXTERNAL CONTRACTORS,171010 EDUCATION / ADULT & FURTHER EDUCATION SERVICES, £ 385.00 
2023/24,FEBRUARY,29/01/24,16/02/24,LEWISHAM SOUTHWARK COLLEGE,806245,F6314 COLLEGE/FE 16+ SEN,500005 EXTERNAL CONTRACTORS,171010 EDUCATION / ADULT & FURTHER EDUCATION SERVICES, £ 385.00 
2023/24,FEBRUARY,23/01/24,02/02/24,LEX AUTOLEASE LIMITED,812208,H0202 PARKING CONTRACT SERVICES,300015 OTHER TRANSPORT RELATED COSTS,381600 VEHICLE MANAGEMENT / LEASING, £ 528.98 
2023/24,FEBRUARY,01/02/24,13/02/24,LEX AUTOLEASE LIMITED,812208,H0350 WASTE MANAGEMENT TECHNICAL UNT,500005 EXTERNAL CONTRACTORS,381600 VEHICLE MANAGEMENT / LEASING, £ 325.39 
2023/24,FEBRUARY,22/01/24,09/02/24,LEX AUTOLEASE LIMITED,812208,H0357 VEHICLE MAINTENANCE,310005 EXTERNAL HIRE OF TRANSPORT,381600 VEHICLE MANAGEMENT / LEASING, £ 264.98 
2023/24,FEBRUARY,22/01/24,02/02/24,LEX AUTOLEASE LIMITED,812208,H0202 PARKING CONTRACT SERVICES,300015 OTHER TRANSPORT RELATED COSTS,381600 VEHICLE MANAGEMENT / LEASING, £ 253.92 
2023/24,FEBRUARY,22/01/24,12/02/24,LEX AUTOLEASE LIMITED,812208,H0350 WASTE MANAGEMENT TECHNICAL UNT,500005 EXTERNAL CONTRACTORS,381600 VEHICLE MANAGEMENT / LEASING, £ 253.92 
2023/24,FEBRUARY,16/01/24,09/02/24,LEX AUTOLEASE LIMITED,812208,H0357 VEHICLE MAINTENANCE,310005 EXTERNAL HIRE OF TRANSPORT,381600 VEHICLE MANAGEMENT / LEASING, £ 886.70 
2023/24,FEBRUARY,14/01/24,05/02/24,LEX AUTOLEASE LIMITED,812208,H0202 PARKING CONTRACT SERVICES,300015 OTHER TRANSPORT RELATED COSTS,381600 VEHICLE MANAGEMENT / LEASING, £ 685.06 
2023/24,FEBRUARY,21/12/23,05/02/24,LEX AUTOLEASE LIMITED,812208,H3001 BUILDING MAINT SUPPORT SERVICE,310005 EXTERNAL HIRE OF TRANSPORT,381600 VEHICLE MANAGEMENT / LEASING, £ 524.66 
2023/24,FEBRUARY,21/01/24,02/02/24,LEX AUTOLEASE LIMITED,812208,H0202 PARKING CONTRACT SERVICES,300015 OTHER TRANSPORT RELATED COSTS,381600 VEHICLE MANAGEMENT / LEASING, £ 253.92 
2023/24,FEBRUARY,22/11/23,05/02/24,LEX AUTOLEASE LIMITED,812208,H3001 BUILDING MAINT SUPPORT SERVICE,310005 EXTERNAL HIRE OF TRANSPORT,381600 VEHICLE MANAGEMENT / LEASING, £ 262.33 
2023/24,FEBRUARY,21/11/23,05/02/24,LEX AUTOLEASE LIMITED,812208,H3001 BUILDING MAINT SUPPORT SERVICE,310005 EXTERNAL HIRE OF TRANSPORT,381600 VEHICLE MANAGEMENT / LEASING, £ 524.66 
2023/24,FEBRUARY,26/12/23,05/02/24,LEX AUTOLEASE LIMITED,812208,H3001 BUILDING MAINT SUPPORT SERVICE,310005 EXTERNAL HIRE OF TRANSPORT,381600 VEHICLE MANAGEMENT / LEASING, £ 262.33 
2023/24,FEBRUARY,29/08/23,05/02/24,LEXTOX DRUG AND ALCOHOL TESTING,822475,F0050 CHILDREN IN NEED,520270 LAC INCIDENTAL EXPENDITURE,321020 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / ALCOHOL & DRUG REHABILITATION (SERVICE)," £ 1,430.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,LEYTON HOUSE COMMUNITY CARE LTD,815746,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 12,260.84 "
2023/24,FEBRUARY,23/01/24,02/02/24,LEYTON HOUSE COMMUNITY CARE LTD,815746,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 2,732.60 "
2023/24,FEBRUARY,14/02/24,23/02/24,LFM140224LDF                            ,S2029LFM10844,D0251 CULTURAL SERVICES,430035 CONSULTATION / EVENTS,100004 LBH  / SUNDRY, £ 325.00 
2023/24,FEBRUARY,13/02/24,20/02/24,LIGHTHOUSE UK CONSULTANCY LTD,822825,J1002 INTERNAL AUDIT & INVESTIGATION,440105 OTHER PROFESSIONAL FEES,INFORMATION COMMUNICATION TECHNOLOGY / NOT ELSEWHERE CLASSIFIED," £ 4,440.00 "
2023/24,FEBRUARY,09/02/24,21/02/24,LILLIPUT PLAYGROUP,813357,F6100 EY BLOCK INCLUSION FUND,470005 OTHER GRANTS PAID,171011 EDUCATION / PRESCHOOL SERVICES (SERVICE)," £ 1,365.00 "
2023/24,FEBRUARY,02/02/24,16/02/24,LINDEL SEVICE LTD T/A FOX TRANSPORT,807700,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 24,349.00 "
2023/24,FEBRUARY,22/01/24,01/02/24,LINDEL SEVICE LTD T/A FOX TRANSPORT,807700,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 25,927.00 "
2023/24,FEBRUARY,05/02/24,19/02/24,LINDEL SEVICE LTD T/A FOX TRANSPORT,807700,F7304 TRANSPORT SOLUTIONS,520270 LAC INCIDENTAL EXPENDITURE,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 1,840.00 "
2023/24,FEBRUARY,12/02/24,26/02/24,LINDEL SEVICE LTD T/A FOX TRANSPORT,807700,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 24,547.00 "
2023/24,FEBRUARY,12/02/24,26/02/24,LINDEL SEVICE LTD T/A FOX TRANSPORT,807700,F7304 TRANSPORT SOLUTIONS,520270 LAC INCIDENTAL EXPENDITURE,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 2,220.00 "
2023/24,FEBRUARY,29/01/24,12/02/24,LINDEL SEVICE LTD T/A FOX TRANSPORT,807700,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 25,499.00 "
2023/24,FEBRUARY,29/01/24,12/02/24,LINDEL SEVICE LTD T/A FOX TRANSPORT,807700,F7304 TRANSPORT SOLUTIONS,520270 LAC INCIDENTAL EXPENDITURE,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 2,220.00 "
2023/24,FEBRUARY,15/01/24,01/02/24,LINDEL SEVICE LTD T/A FOX TRANSPORT,807700,F7304 TRANSPORT SOLUTIONS,320005 TAXIS / MINI CABS,369999 PUBLIC TRANSPORT / NOT ELSEWHERE CLASSIFIED," £ 23,101.00 "
2023/24,FEBRUARY,01/02/24,06/02/24,LINDEN OAK HOMES LTD,826339,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 85,471.43 "
2023/24,FEBRUARY,23/01/24,02/02/24,LINTON LODGE,502849,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 21,823.24 "
2023/24,FEBRUARY,24/01/24,06/02/24,LITTLE ANGEL'S SCHOOLHOUSE,815011,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 5,284.80 "
2023/24,FEBRUARY,05/02/24,12/02/24,LITTLE DIMPLES,825810,F6100 EY BLOCK INCLUSION FUND,500115 DEVOLVED GRANTS,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 1,476.00 "
2023/24,FEBRUARY,19/02/24,23/02/24,LITTLE DIMPLES,825810,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 4,359.96 "
2023/24,FEBRUARY,24/01/24,07/02/24,LITTLE GEMS NURSERY,816059,F6308 IND NURSERIES - SEN STATEMENT,500005 EXTERNAL CONTRACTORS,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 6,799.00 "
2023/24,FEBRUARY,18/01/24,13/02/24,LITTLE ILFORD SCHOOL,823500,F9301 PUPIL PREMIUM/LAC,500110 DELEGATED DSG,EDUCATION," £ 2,000.00 "
2023/24,FEBRUARY,19/02/24,29/02/24,LITTLE KNUCKLES NURSERY LTD,823607,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,EDUCATION, £ 995.10 
2023/24,FEBRUARY,23/02/24,29/02/24,LITTLE LONDONERS DAY NURSERY LTD,820429,F6100 EY BLOCK INCLUSION FUND,470005 OTHER GRANTS PAID,321116 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CRECHES (SERVICE)," £ 1,050.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,LITTLE SISTERS OF THE POOR,813142,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 5,353.12 "
2023/24,FEBRUARY,23/01/24,02/02/24,LITTLE SISTERS OF THE POOR,813142,D0826 MENTAL HEALTH SUPPORT (ASC),520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 2,554.80 "
2023/24,FEBRUARY,23/01/24,02/02/24,LITTLE SISTERS OF THE POOR,813142,D0826 MENTAL HEALTH SUPPORT (ASC),520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE), £ 878.84 
2023/24,FEBRUARY,23/01/24,02/02/24,LITTLE SISTERS OF THE POOR,813142,D0823 SENSORY SUPPORT,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 2,971.40 "
2023/24,FEBRUARY,19/02/24,23/02/24,LITTLE TREASURES MB LTD,826458,F9108 TWO YEAR OLDS DSG,500105 DELEGATED EARLY YEARS DSG,EDUCATION / NOT ELSEWHERE CLASSIFIED," £ 1,981.80 "
2023/24,FEBRUARY,23/01/24,02/02/24,LIVABILITY,749394,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 8,888.84 "
2023/24,FEBRUARY,23/01/24,02/02/24,LIVABILITY,749394,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 5,864.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,LIVING SPRING SOLUTIONS (CARE & TRAINING,825897,D0826 MENTAL HEALTH SUPPORT (ASC),520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 11,167.24 "
2023/24,FEBRUARY,14/02/24,23/02/24,LIVINGSTONE HEALTH CARE LTD,822103,D0822 PHYSICAL SUPPORT,520050 HOME CARE - SPOT CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 5,300.00 "
2023/24,FEBRUARY,,26/02/24,LLOYDS BANK,DDLLOY00011,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",440005 BANK & CREDIT CARD CHGS,BANK & CREDIT CARD CHGS," £ 1,062.00 "
2023/24,FEBRUARY,,09/02/24,LLOYDS BANK PLC,DDLLOY00119,"J0001 FINANCIAL SERVICES TREASURY (CORPORATE BANKING, DIRECT DEBITS)",440005 BANK & CREDIT CARD CHGS,BANK & CREDIT CARD CHGS," £ 149,951.58 "
2023/24,FEBRUARY,22/02/24,28/02/24,LMS (BOLTON) LTD,819901,D0858 SAFEGUARDING TEAM,500005 EXTERNAL CONTRACTORS,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 2,123.40 "
2023/24,FEBRUARY,09/02/24,16/02/24,LMS (BOLTON) LTD,819901,D0858 SAFEGUARDING TEAM,500005 EXTERNAL CONTRACTORS,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 1,081.20 "
2023/24,FEBRUARY,02/01/24,05/02/24,LMS BOLTON LTD                          ,S2039LMS10858,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,LEGAL SERVICES, £ 550.00 
2023/24,FEBRUARY,15/02/24,28/02/24,LNCREDIBLE EGGS                         ,S2029lnc10028,F9112 HILLSIDE CHILDREN CENTRE,400010 MATERIALS,100004 LBH  / SUNDRY, £ 280.00 
2023/24,FEBRUARY,05/01/24,02/02/24,LOCAL GOVERNMENT & SOCIAL CARE OMBUDSMAN,826430,D0566 WORKFORCE DEVELOPMENT TEAM,120005 EXTERNAL TRAINING COSTS,HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING," £ 1,000.00 "
2023/24,FEBRUARY,02/01/24,20/02/24,LOCAL GOVERNMENT INFORMATION UNIT LTD,175110,A2007 CHIEF EXECUTIVE,470010 SUBSCRIPTIONS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 16,368.00 "
2023/24,FEBRUARY,15/02/24,21/02/24,LOCAL SPACE LTD,813753,D0723 HPS TEMP ACCOM PSL HGF,220000 RENTS,259999 HOUSING MANAGEMENT / NOT ELSEWHERE CLASSIFIED," £ 22,620.70 "
2023/24,FEBRUARY,01/02/24,06/02/24,LODGE GROUP CARE UK LTD,826221,F0150 PLACEMENTS - NON FOSTERING,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / FOSTERING SERVICE," £ 28,999.70 "
2023/24,FEBRUARY,09/11/23,13/02/24,LOGOTECH SYSTEMS,234979,J0001 FINANCIAL SERVICES(TRES&PNSNS),430025 COMPUTER LICENCE COSTS,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE," £ 2,750.00 "
2023/24,FEBRUARY,29/01/24,23/02/24,LOK'N'STORE LEICESTER                   ,S2029Lok10847,F0050 CHILDREN IN NEED,520270 LAC INCIDENTAL EXPENDITURE,100004 LBH  / SUNDRY, £ 654.00 
2023/24,FEBRUARY,05/12/23,02/02/24,LONDON BOROUGH OF BARNET,389434,F0367 YH: YOUTH JUSTICE ,120005 EXTERNAL TRAINING COSTS,100010 LBH  / PARTNERSHIP AGREEMENT, £ 320.00 
2023/24,FEBRUARY,27/11/23,02/02/24,LONDON BOROUGH OF BARNET,389434,F0367 YH: YOUTH JUSTICE ,120005 EXTERNAL TRAINING COSTS,100010 LBH  / PARTNERSHIP AGREEMENT, £ 320.00 
2023/24,FEBRUARY,02/02/24,19/02/24,LONDON BOROUGH OF HACKNEY AUT REP 569,825168,F0210 MULTI AGENCY SAFEGUARDING HUB,520025 SECTION 17 1989 CHILDREN'S ACT,"LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 1,367.42 "
2023/24,FEBRUARY,21/02/24,29/02/24,LONDON BOROUGH OF HAMMERSMITH & FULHAM,826540,F0050 CHILDREN IN NEED,520270 LAC INCIDENTAL EXPENDITURE,HEALTHCARE / PUBLIC HEALTH, £ 660.00 
2023/24,FEBRUARY,01/02/24,06/02/24,LONDON BOROUGH OF ISLINGTON (FOSTERING),818824,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100010 LBH  / PARTNERSHIP AGREEMENT," £ 4,684.56 "
2023/24,FEBRUARY,15/02/24,22/02/24,LONDON BOROUGH OF LAMBETH,813973,D0868 CLINICAL SEXUAL HEALTH SERVICE,500060 OTHER LOCAL AUTHORITIES,100010 LBH  / PARTNERSHIP AGREEMENT," £ 49,882.53 "
2023/24,FEBRUARY,28/11/23,07/02/24,LONDON BOROUGH OF MERTON,803366,H0372 POLLUTION - AIR LAND & WATER,500060 OTHER LOCAL AUTHORITIES,100010 LBH  / PARTNERSHIP AGREEMENT," £ 4,000.00 "
2023/24,FEBRUARY,06/02/24,12/02/24,LONDON BOROUGH OF NEWHAM,448767,F7410 FACILITIES & INSURANCE,440090 INTERPRETING FEES,100010 LBH  / PARTNERSHIP AGREEMENT, £ 887.08 
2023/24,FEBRUARY,06/02/24,13/02/24,LONDON BOROUGH OF NEWHAM,448767,D0817 ADULT SOCIAL CARE MANAGEMENT,440090 INTERPRETING FEES,100010 LBH  / PARTNERSHIP AGREEMENT, £ 664.10 
2023/24,FEBRUARY,15/01/24,13/02/24,LONDON BOROUGH OF NEWHAM,448767,F0401 CHILDREN & FAMILIES SNR MGMT,440090 INTERPRETING FEES,100010 LBH  / PARTNERSHIP AGREEMENT," £ 18,052.71 "
2023/24,FEBRUARY,12/05/23,15/02/24,LONDON BOROUGH OF NEWHAM,448767,D0724 HPS AD HOUSING NEEDS HGF,500005 EXTERNAL CONTRACTORS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 30,000.00 "
2023/24,FEBRUARY,12/05/23,14/02/24,LONDON BOROUGH OF NEWHAM,448767,D0724 HPS AD HOUSING NEEDS HGF,500005 EXTERNAL CONTRACTORS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 1,500.00 "
2023/24,FEBRUARY,16/02/24,23/02/24,LONDON BOROUGH OF REDBRIDGE,370070,J1701 FLEET MAINTENANCE,300010 VEHICLE REPAIRS & MAINTENANCE,100010 LBH  / PARTNERSHIP AGREEMENT," £ 1,218.40 "
2023/24,FEBRUARY,28/11/23,28/02/24,LONDON BOROUGH OF TOWER HAMLETS,294244,W8770 HACKNEY WICK REGENERATION,Y50005 OTHER PROFESSIONAL - EXTERNAL,100010 LBH  / PARTNERSHIP AGREEMENT," £ 35,803.00 "
2023/24,FEBRUARY,15/09/23,13/02/24,LONDON BOROUGH OF WALTHAM FOREST,225098,F6315 OUTBOROUGH LA SEN,500005 EXTERNAL CONTRACTORS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 1,058.00 "
2023/24,FEBRUARY,11/01/24,12/02/24,LONDON CARE PLC,746301,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 85,740.69 "
2023/24,FEBRUARY,11/01/24,12/02/24,LONDON CARE PLC,746301,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 6,867.84 "
2023/24,FEBRUARY,11/01/24,12/02/24,LONDON CARE PLC,746301,D0826 MENTAL HEALTH SUPPORT (ASC),520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 5,191.76 "
2023/24,FEBRUARY,11/01/24,12/02/24,LONDON CARE PLC,746301,D0823 SENSORY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 3,479.91 "
2023/24,FEBRUARY,11/01/24,08/02/24,LONDON CARE PLC,746301,D0825 LEARNING DISABILITY SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 6,009.36 "
2023/24,FEBRUARY,11/01/24,08/02/24,LONDON CARE PLC,746301,D0829 MENTAL HEALTH SUPPORT (ELFT),520065 HOME CARE - BLOCK CONTRACTS,321014 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / DOMICILIARY CARE (SERVICE)," £ 3,474.80 "
2023/24,FEBRUARY,25/01/24,01/02/24,LONDON COUNCILS,810716,H0204 PARKING BUSINESS PROCESSES,500005 EXTERNAL CONTRACTORS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 54,513.95 "
2023/24,FEBRUARY,12/02/24,19/02/24,LONDON COUNCILS,810716,H0204 PARKING BUSINESS PROCESSES,500005 EXTERNAL CONTRACTORS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 54,963.00 "
2023/24,FEBRUARY,09/02/24,16/02/24,LONDON COUNCILS,810716,J0004 ACCOUNTANCY,470010 SUBSCRIPTIONS,100010 LBH  / PARTNERSHIP AGREEMENT," £ 57,069.00 "
2023/24,FEBRUARY,22/02/24,29/02/24,LONDON EAST ALTERNATIVE PROVISION       ,S2029Lon10853,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,100004 LBH  / SUNDRY," £ 1,679.00 "
2023/24,FEBRUARY,02/02/24,14/02/24,LONDON FIELDS PRIMARY SCHOOL,805143,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 48,954.00 "
2023/24,FEBRUARY,04/12/23,16/02/24,LONDON FIRE COMMISSIONER,723763,H2555 NORTH EAST R&M,200031 REACTIVE-LIFTS REPAIRS SERVICI,229999 HEALTH & SAFETY / NOT ELSEWHERE CLASSIFIED," £ 2,184.00 "
