Organisation Name,Organisation Code,Payment Date,Invoice Amount Paid,Supplier or Party Name,Directorate,Service Area,Subjective Code Description,BVACOP class,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,12466,People Places Lives Limited,Corporate Director People,LDAS and Moving On Service,Social Fund Payments,Capital charges and Expenditure,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,616.8,Hayden’s Arboricultural Consultants,Not Reported to Cabinet,Capital Project Codes,Professional Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,3542.86,Bridging Gaps Fostering Agency,Corporate Director People,Children in Care,Supported Living,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,3428.57,Bridging Gaps Fostering Agency,Corporate Director People,Children in Care,Supported Living,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,3500,CRW Consultancy_154034,Corporate Director People,Placements,Supported Living,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,3500,CRW Consultancy_154034,Corporate Director People,Placements,Supported Living,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,8605.33,Askews & Holts Library Services Ltd,Corporate Director Place,Libraries,Books Newspapers and Periodicals ,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,20593.92,Care Choice Plus Ltd,Corporate Director People,LDAS and Moving On Service,Supported LivingCont,Income,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,213841.26,Ian Williams Ltd,Not Reported to Cabinet,Capital Project Codes,Equipment Maintenance,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,49694.94,Ian Williams Ltd,Not Reported to Cabinet,Capital Project Codes,Equipment Maintenance,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,7500,The Independant Psychology Service,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,7500,The Independant Psychology Service,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,7231,The Independant Psychology Service,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,7231,The Independant Psychology Service,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,628.54,Nurse Plus & Carer Plus (UK) Ltd,Corporate Director People,Day & Respite,Agency Staff,Employee Related,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,5375,Magna Learning Partnership,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,3150,Magna Learning Partnership,Corporate Director Place,Mainstream Education Transport,Transport Contracts,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,2035.2,Academy21 Ltd,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,816,Capsticks Solicitors LLP,Corporate Director Place,Waste Services,Consultancy Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,23652.38,Phoenix Child Care Ltd,Corporate Director People,Placements,Childrens Residential Care,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,61918.8,Salisbury Manor Gracewell Healthcare 1 Limited,Corporate Director People,Adults Loans,Adult Nursing Care,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,1397.57,Example IT Limited,Not Reported to Cabinet,Capital Project Codes,Equipment and Furniture,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,411.6,Futurform Ltd,Corporate Director Place,Highways Assets Manager,Stationery,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,674.4,Futurform Ltd,Corporate Director Resources,Operational Portfolio (FM),Equipment Purchase,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,709.92,Futurform Ltd,Corporate Director Resources,Strategic Asset & Facilities Management,Stationery,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,950,Cyclescheme Ltd,Not Reported to Cabinet,Other Balance Sheet & Suspense,Staff Cycle to Work Scheme,Balance Sheet Accounts,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,2375.04,Reward Gateway UK Ltd,Not Reported to Cabinet,Other Balance Sheet & Suspense,Payroll Deductions - CCV,Balance Sheet Accounts,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,2464.66,Reward Gateway UK Ltd,Not Reported to Cabinet,Other Balance Sheet & Suspense,Suspense and Holding Account,Balance Sheet Accounts,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,254.51,Reward Gateway UK Ltd,Not Reported to Cabinet,Other Balance Sheet & Suspense,Suspense and Holding Account,Balance Sheet Accounts,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,3315.3,REDACTED - PERSONAL DATA,Corporate Director People,Placements,External Fostering,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,506.69,Bluestone Windows & Plastics,HRA,HRA Repairs & Maintenance,Equipment and Furniture,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,1440,Achievio Ltd,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,1080,Achievio Ltd,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,432,Achievio Ltd,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,1961,HG & AP  Vaughan Ltd - DFG Only,Not Reported to Cabinet,Capital Project Codes,Other Contracts,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,1700,Dolphin Lifts Western Ltd ,Not Reported to Cabinet,Capital Project Codes,Other Contracts,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,1771.56,Get Yourself Noticed ltd,Corporate Director Place,Leisure Centres,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,18536.4,OCNR EMEA LTD trading as Ellis Recruitment Group,Not Reported to Cabinet,Capital Project Codes,Consultancy Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,833.12,D & N Maintenance Limited,Not Reported to Cabinet,Capital Project Codes,Equipment Maintenance,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,637.57,D & N Maintenance Limited,Not Reported to Cabinet,Capital Project Codes,Equipment Maintenance,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,2328,A-Class Roofing Ltd,Not Reported to Cabinet,Capital Project Codes,Equipment Maintenance,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,2328,A-Class Roofing Ltd,Not Reported to Cabinet,Capital Project Codes,Equipment Maintenance,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,33148.69,Aspris Children's Services,Corporate Director People,SEND Placements,Childrens Residential Care,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,810,Fostering Innovations,Corporate Director People,Children in Care,Childrens Respite Care,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,972,Douglas McLeod Framing,Not Reported to Cabinet,Trust Funds,Professional Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,19/09/2024,1540,Tor's Tutoring,Corporate Director People,Targeted Other,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,4160.28,All the other Lucy's (ATOL),Corporate Director People,LDAS and Moving On Service,Supported Living,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,2340,PPMA,Corporate Director Resources,HR Service Org Dev & Change,Staff Training - Gen,Employee Related,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,50643.15,Dunraven House,Corporate Director People,Mental Health Adults of Working Age,Supported Living,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,575.59,Somerset Care At Home Limited,Corporate Director People,Mental Health Adults of Working Age,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,617.6,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,2859.68,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,684.2,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,3343.04,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,754.99,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,1195.99,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,2332.55,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,1349.71,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,252.96,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,1171.63,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,6495.9,Somerset Care At Home Limited,Corporate Director People,18+ Care,Ad Dom Care Contr,Income,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,606.71,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,2030.21,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,1397.08,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,632.16,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,1396.89,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,870.4,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,2539.16,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,3201.88,Somerset Care At Home Limited,Corporate Director People,18+ Care,Ad Dom Care Contr,Income,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,460.36,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,615.56,Somerset Care At Home Limited,Corporate Director People,LDAS and Moving On Service,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,1273.24,Somerset Care At Home Limited,Corporate Director People,Mental Health Older People,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,809,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,755,Somerset Care At Home Limited,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,20/09/2024,1289.19,Somerset Care At Home Limited,Corporate Director People,18+ Care,Ad Dom Care Contr,Income,,,
