Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274105,Revenue - General Fund,Fordingbridge Care Home (Sentinel Health Care Ltd),17907,6642.86
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274111,Revenue - General Fund,Saffronland Homes/ Bonhomie Home,14271,3641.96
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274112,Revenue - General Fund,Charlotte House,14981,3907.32
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274114,Revenue - General Fund,J Sai Country Home Limited T/A Durban House Nursing Home,21019,3552.24
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274116,Revenue - General Fund,Welford Bidco 9 Ltd T/A Hamble Heights,16935,3388.84
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274117,Revenue - General Fund,Welford Bidco 9 Ltd T/A Hamble Heights,16935,3676.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274131,Revenue - General Fund,New Century Care (South Haven) Ltd,19585,3253.71
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274138,Revenue - General Fund,The Maypole Nursing Centre,15279,4562.71
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/05/2024,17274179,Revenue - General Fund,Rosemary Park Nursing Home/Oldercare Haslemere Ltd,15622,3100
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17281060,Revenue - General Fund,New Century Care (South Haven) Ltd,19585,-3735.86
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282905,Revenue - General Fund,Kitnocks House Nursing Home,15758,10260
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282909,Revenue - General Fund,The Hawthorns Care Home (Bondcare Ltd),13835,5142.86
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282947,Revenue - General Fund,Manor Place Nursing Home (MP Hants Ltd),49039,3676.46
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282972,Revenue - General Fund,Kitnocks House Nursing Home,15758,5334.77
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282986,Revenue - General Fund,Charlotte House,14981,3781.29
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282990,Revenue - General Fund,Welford Bidco 9 Ltd T/A Hamble Heights,16935,3279.51
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282991,Revenue - General Fund,Welford Bidco 9 Ltd T/A Hamble Heights,16935,3558
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282994,Revenue - General Fund,Welford Bidco 9 Ltd T/A Hamble Heights,16935,3215.91
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17282995,Revenue - General Fund,Methodist Homes t/a Hampton Lodge,14456,3427.5
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17283003,Revenue - General Fund,New Century Care (South Haven) Ltd,19585,3807.99
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17283005,Revenue - General Fund,New Century Care (South Haven) Ltd,19585,3148.76
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17283045,Revenue - General Fund,Methodist Homes t/a Hampton Lodge,14456,3000
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17283068,Revenue - General Fund,Saffronland Homes/ Bonhomie Home,14271,4489.8
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17283069,Revenue - General Fund,The Maypole Nursing Centre,15279,4415.53
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,10/06/2024,17283070,Revenue - General Fund,New Century Care (South Haven) Ltd,19585,3117.86
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17264298,Revenue - General Fund,Stanwell Rest Home Ltd,20057,-2391.4
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265685,Revenue - General Fund,Southampton Manor Care Home (Avery Health Care),15322,5163.86
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265727,Revenue - General Fund,Shaftesbury Rest Home,16201,1526.1
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265756,Revenue - General Fund,Methodist Homes t/a Hampton Lodge,14456,2519.1
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265761,Revenue - General Fund,Albion Lodge,32038,1849.8
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265766,Revenue - General Fund,Lawnbrook Care Home,20102,3619.8
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265777,Revenue - General Fund,Aspen Lodge Care Home,15776,3213
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265802,Revenue - General Fund,Greensleeves Residential Care Home Ltd,14312,2532
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265832,Revenue - General Fund,Seventrees (Auckland Care Ltd),14256,5501.1
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265886,Revenue - General Fund,White Lodge Rest Home Ltd,21083,3924.9
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265888,Revenue - General Fund,White Lodge Rest Home Ltd,21083,3924.9
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265926,Revenue - General Fund,Bitterne Care Homes Ltd - St Katherine Care Home,20586,3214.29
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265946,Revenue - General Fund,Haven Rose Residential Care Home Ltd,20053,1173.77
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265947,Revenue - General Fund,Linden House Rest Home (Society of St James),14806,2249.4
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265966,Revenue - General Fund,Anchor Hanover Group  - Mayflower Court Care Home,16441,3857.14
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17265971,Revenue - General Fund,Anchor Hanover Group  - Mayflower Court Care Home,16441,3857.14
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17266103,Revenue - General Fund,Ancasta Grove(Care UK Community Partnerships Ltd),51852,5571.43
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17266379,Revenue - General Fund,St Elizabeth Residential Home (RG Care Homes Ltd),19335,1350
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17266435,Revenue - General Fund,Springfield House (R & E Kitchen Care Ltd),15260,1708.57
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/04/2024,17266455,Revenue - General Fund,Springfield House (R & E Kitchen Care Ltd),15260,3942.86
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273579,Revenue - General Fund,White Lodge Rest Home Ltd,21083,1826.96
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273585,Revenue - General Fund,Ashwood Rest Home Ltd,18618,4438.58
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273612,Revenue - General Fund,Albion Lodge,32038,1911.46
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273627,Revenue - General Fund,Greensleeves Residential Care Home Ltd,14312,2616.4
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273662,Revenue - General Fund,English Oak Care Homes,32573,2435.98
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273700,Revenue - General Fund,White Lodge Rest Home Ltd,21083,4055.73
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273730,Revenue - General Fund,Holmhurst Care Home,15269,2012.13
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273740,Revenue - General Fund,Seventrees (Auckland Care Ltd),14256,6957.38
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273750,Revenue - General Fund,Haven Rose Residential Care Home Ltd,20053,1212.9
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273751,Revenue - General Fund,Linden House Rest Home (Society of St James),14806,2324.38
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273762,Revenue - General Fund,Anchor Hanover Group  - Mayflower Court Care Home,16441,3985.72
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273766,Revenue - General Fund,Anchor Hanover Group  - Mayflower Court Care Home,16441,3985.72
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273873,Revenue - General Fund,Aspen Lodge Care Home,15776,3436.3
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,10/05/2024,17273890,Revenue - General Fund,Lavender House (M&B Care Group Ltd),17300,3581.35
