Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090123,45253,MATRIX SCM LTD,1201.9
Neighbourhoods,"Alarms, CCTV, etc",Security & Insurance,5101086460,45253,PUDSEY DIAMOND ENGINEERING LTD,1185
Neighbourhoods,Agency Admin/Cleric,Professional,1906090064,45253,MATRIX SCM LTD,1164.8
Strategy & Change Di,Agency Non Admn/Cler,Other Manual,5101086532,45253,ACCOUNTABLE RECRUITMENT LTD,1137.15
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090094,45253,MATRIX SCM LTD,1133.2
City Development,R&M - Building Works,R&M Technical Support,5101086393,45253,MIKE CAMPBELL ELECTRICAL SERVICES L,1125
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090008,45253,MATRIX SCM LTD,1092.44
Children & Young Peo,Agency Admin/Cleric,Professional,1906090060,45253,MATRIX SCM LTD,1088.15
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090260,45253,MATRIX SCM LTD,1073.38
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090077,45253,MATRIX SCM LTD,1048.88
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090183,45253,MATRIX SCM LTD,1047.2
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090230,45253,MATRIX SCM LTD,1047.2
Neighbourhoods,Agency Admin/Cleric,Professional,1906090111,45253,MATRIX SCM LTD,1046.24
Neighbourhoods,Agency Admin/Cleric,Professional,1906090113,45253,MATRIX SCM LTD,1043.78
City Law & Governanc,Agency Admin/Cleric,Professional,1906090156,45253,MATRIX SCM LTD,1025.5
Strategy & Change Di,Agency Admin/Cleric,Professional,1906090150,45253,MATRIX SCM LTD,1023.05
Children & Young Peo,R&M - Environ Works,R&M Technical Support,5101086526,45253,JOHN ADDLEY LTD,1000
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086456,45253,SEAFORTH RADIO CARS LTD,964.8
Children & Young Peo,Agency Admin/Cleric,Professional,1906090004,45253,MATRIX SCM LTD,959.16
City Development,Agency Admin/Cleric,Professional,1906090261,45253,MATRIX SCM LTD,956.2
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090132,45253,MATRIX SCM LTD,937.16
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086450,45253,SEAFORTH RADIO CARS LTD,933.8
Children & Young Peo,Agency Admin/Cleric,Professional,1906090268,45253,MATRIX SCM LTD,930.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090317,45253,MATRIX SCM LTD,926.92
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090053,45253,MATRIX SCM LTD,923.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090050,45253,MATRIX SCM LTD,923.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090289,45253,MATRIX SCM LTD,923.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090225,45253,MATRIX SCM LTD,904.4
Adult Services & Hea,Adaptations (General,General Services Exp Social Svs Clients,5101086341,45253,STAIRLIFT SPECIALISTS LTD,900.5
Children & Young Peo,Agency Admin/Cleric,Professional,1906090140,45253,MATRIX SCM LTD,865.59
Children & Young Peo,Agency Admin/Cleric,Professional,1906090044,45253,MATRIX SCM LTD,851.05
Neighbourhoods,Agency Admin/Cleric,Professional,1906090272,45253,MATRIX SCM LTD,843.88
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090120,45253,MATRIX SCM LTD,840.7
Children & Young Peo,Agency Admin/Cleric,Professional,1906090086,45253,MATRIX SCM LTD,839.58
City Development,Agency Admin/Cleric,Professional,1906090297,45253,MATRIX SCM LTD,833.93
Neighbourhoods,Agency Admin/Cleric,Professional,1906090275,45253,MATRIX SCM LTD,829.12
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090238,45253,MATRIX SCM LTD,810.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090221,45253,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090227,45253,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090233,45253,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090255,45253,MATRIX SCM LTD,785.88
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090279,45253,MATRIX SCM LTD,785.4
Children & Young Peo,Agency Admin/Cleric,Professional,1906090235,45253,MATRIX SCM LTD,770.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090320,45253,MATRIX SCM LTD,770.28
City Development,Agency Admin/Cleric,Professional,1906090017,45253,MATRIX SCM LTD,769.91
City Development,Agency Admin/Cleric,Professional,1906090293,45253,MATRIX SCM LTD,769.91
Children & Young Peo,Agency Admin/Cleric,Professional,1906090062,45253,MATRIX SCM LTD,764.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090073,45253,MATRIX SCM LTD,761.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090269,45253,MATRIX SCM LTD,759.5
Children & Young Peo,Agency Admin/Cleric,Professional,1906090283,45253,MATRIX SCM LTD,755.3
City Development,Agency Admin/Cleric,Professional,1906090012,45253,MATRIX SCM LTD,753.9
City Development,Agency Admin/Cleric,Professional,1906090299,45253,MATRIX SCM LTD,753.9
City Development,Agency Admin/Cleric,Professional,1906090303,45253,MATRIX SCM LTD,753.9
Children & Young Peo,Agency Admin/Cleric,Professional,1906090131,45253,MATRIX SCM LTD,745.5
City Development,R&M - Building Works,R&M Technical Support,5101086466,45253,MCVEY BROTHERS LTD,740
City Development,Agency Admin/Cleric,Professional,1906090200,45253,MATRIX SCM LTD,730.85
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090110,45253,MATRIX SCM LTD,729.98
Neighbourhoods,Agency Admin/Cleric,Professional,1906090101,45253,MATRIX SCM LTD,729.17
Neighbourhoods,Agency Admin/Cleric,Professional,1906090114,45253,MATRIX SCM LTD,729.17
Neighbourhoods,Agency Admin/Cleric,Professional,1906090115,45253,MATRIX SCM LTD,729.17
Neighbourhoods,Agency Admin/Cleric,Professional,1906090116,45253,MATRIX SCM LTD,729.17
Neighbourhoods,Library Materials (G,Library Materials,1906086771,45253,ASKEWS AND HOLTS LIBRARY SERVICES L,726.64
Neighbourhoods,Agency Admin/Cleric,Professional,1906090104,45253,MATRIX SCM LTD,725.48
Neighbourhoods,Agency Admin/Cleric,Professional,1906090107,45253,MATRIX SCM LTD,725.48
Neighbourhoods,Agency Admin/Cleric,Professional,1906090108,45253,MATRIX SCM LTD,725.48
Neighbourhoods,Agency Admin/Cleric,Professional,1906090106,45253,MATRIX SCM LTD,723.59
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090239,45253,MATRIX SCM LTD,723.52
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101086349,45253,K P SUMNER LTD,720
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086441,45253,SEAFORTH RADIO CARS LTD,717.7
Children & Young Peo,Agency Admin/Cleric,Professional,1906090250,45253,MATRIX SCM LTD,714.8
Children & Young Peo,Agency Admin/Cleric,Professional,1906090306,45253,MATRIX SCM LTD,712.25
Children & Young Peo,Agency Admin/Cleric,Professional,1906090318,45253,MATRIX SCM LTD,711.26
City Development,Agency Admin/Cleric,Professional,1906090215,45253,MATRIX SCM LTD,702.83
City Development,Agency Admin/Cleric,Professional,1906090301,45253,MATRIX SCM LTD,699.75
Neighbourhoods,Events,General Services Expenses,5101086464,45253,PAS SOUND ENGINEERING,699.31
Children & Young Peo,Agency Admin/Cleric,Professional,1906090232,45253,MATRIX SCM LTD,695.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090254,45253,MATRIX SCM LTD,686
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090308,45253,MATRIX SCM LTD,686
Children & Young Peo,Agency Admin/Cleric,Professional,1906090305,45253,MATRIX SCM LTD,677.3
Children & Young Peo,Agency Admin/Cleric,Professional,1906090248,45253,MATRIX SCM LTD,675.7
Children & Young Peo,Agency Admin/Cleric,Professional,1906090127,45253,MATRIX SCM LTD,674.88
Neighbourhoods,Agency Admin/Cleric,Professional,1906090276,45253,MATRIX SCM LTD,669.32
Neighbourhoods,Agency Admin/Cleric,Professional,1906090277,45253,MATRIX SCM LTD,669.32
City Development,Agency Admin/Cleric,Professional,1906090011,45253,MATRIX SCM LTD,667.14
Children & Young Peo,Agency Admin/Cleric,Professional,1906090307,45253,MATRIX SCM LTD,665.7
Neighbourhoods,Agency Admin/Cleric,Professional,1906090091,45253,MATRIX SCM LTD,665.6
Neighbourhoods,Agency Admin/Cleric,Professional,1906090273,45253,MATRIX SCM LTD,665.6
Neighbourhoods,Agency Admin/Cleric,Professional,1906090274,45253,MATRIX SCM LTD,665.6
City Development,Agency Admin/Cleric,Professional,1906090028,45253,MATRIX SCM LTD,660.8
City Development,Agency Admin/Cleric,Professional,1906090198,45253,MATRIX SCM LTD,660.8
City Development,Agency Admin/Cleric,Professional,1906090205,45253,MATRIX SCM LTD,660.8
City Development,Agency Admin/Cleric,Professional,1906090207,45253,MATRIX SCM LTD,660.8
City Development,Agency Admin/Cleric,Professional,1906090218,45253,MATRIX SCM LTD,660.8
City Development,Agency Admin/Cleric,Professional,1906090219,45253,MATRIX SCM LTD,660.8
Children & Young Peo,Agency Admin/Cleric,Professional,1906090051,45253,MATRIX SCM LTD,652.96
City Development,Agency Admin/Cleric,Professional,1906090213,45253,MATRIX SCM LTD,646.8
Neighbourhoods,Agency Admin/Cleric,Professional,1906090247,45253,MATRIX SCM LTD,645.42
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090185,45253,MATRIX SCM LTD,642.88
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090280,45253,MATRIX SCM LTD,642.88
Children & Young Peo,Agency Admin/Cleric,Professional,1906090001,45253,MATRIX SCM LTD,638.4
Children & Young Peo,Agency Admin/Cleric,Professional,1906090057,45253,MATRIX SCM LTD,638.4
Children & Young Peo,Agency Admin/Cleric,Professional,1906090058,45253,MATRIX SCM LTD,638.4
City Development,Agency Admin/Cleric,Professional,1906090020,45253,MATRIX SCM LTD,635.13
Neighbourhoods,Library Materials (G,Library Materials,1906086783,45253,SELECT MUSIC & VIDEO DISTRIBUTION,630
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101086400,45253,LIVERPOOL STREETSCENE SERVICES LIMI,620
Children & Young Peo,Training (General),Indirect Employee Expenses,5101086477,45253,BRIDGE CHAPEL - ROOM HIRE,620
City Development,Agency Admin/Cleric,Professional,1906090079,45253,MATRIX SCM LTD,609.84
Neighbourhoods,Agency Admin/Cleric,Professional,1906090171,45253,MATRIX SCM LTD,608.65
Children & Young Peo,Agency Admin/Cleric,Professional,1906090047,45253,MATRIX SCM LTD,604
Neighbourhoods,Agency Admin/Cleric,Professional,1906090129,45253,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906090223,45253,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906090231,45253,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906090236,45253,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906090316,45253,MATRIX SCM LTD,595.35
Neighbourhoods,Agency Admin/Cleric,Professional,1906090201,45253,MATRIX SCM LTD,595.35
City Development,Agency Admin/Cleric,Professional,1906090204,45253,MATRIX SCM LTD,584.68
Neighbourhoods,Agency Admin/Cleric,Professional,1906090065,45253,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1906090066,45253,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1906090281,45253,MATRIX SCM LTD,582.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090177,45253,MATRIX SCM LTD,582.4
City Law & Governanc,Agency Admin/Cleric,Professional,1906090179,45253,MATRIX SCM LTD,577.5
Neighbourhoods,Agency Admin/Cleric,Professional,1906090149,45253,MATRIX SCM LTD,561.33
Children & Young Peo,Agency Admin/Cleric,Professional,1906090049,45253,MATRIX SCM LTD,556.64
City Development,Private Security Fir,Security & Insurance,5101086408,45253,ARC HOSPITALITY RECRUITMENT SOLUTIO,547.94
Strategy & Change Di,Office Equipment (Ge,Printing & Office Expenses,5101086351,45253,CANON (UK) LTD,539.75
Children & Young Peo,Agency Admin/Cleric,Professional,1906090056,45253,MATRIX SCM LTD,538.02
Children & Young Peo,Agency Admin/Cleric,Professional,1906090309,45253,MATRIX SCM LTD,537.05
Children & Young Peo,Agency Admin/Cleric,Professional,1906090182,45253,MATRIX SCM LTD,533.15
City Development,Agency Admin/Cleric,Professional,1906090025,45253,MATRIX SCM LTD,528.64
City Development,Agency Admin/Cleric,Professional,1906090027,45253,MATRIX SCM LTD,528.64
City Development,Agency Admin/Cleric,Professional,1906090030,45253,MATRIX SCM LTD,528.64
City Development,Agency Admin/Cleric,Professional,1906090031,45253,MATRIX SCM LTD,528.64
City Development,Agency Admin/Cleric,Professional,1906090036,45253,MATRIX SCM LTD,528.64
City Development,Agency Admin/Cleric,Professional,1906090199,45253,MATRIX SCM LTD,528.64
City Development,Agency Admin/Cleric,Professional,1906090206,45253,MATRIX SCM LTD,528.64
City Development,Agency Admin/Cleric,Professional,1906090220,45253,MATRIX SCM LTD,528.64
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090192,45253,MATRIX SCM LTD,523.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1906090097,45253,MATRIX SCM LTD,523.6
Neighbourhoods,Library Materials (G,Library Materials,1906086773,45253,ASKEWS AND HOLTS LIBRARY SERVICES L,505.01
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101086560,45254,SHC CARE SERVICES LTD,36468.95
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086674,45254,COMPUTER CAB (LIVERPOOL) LTD,27357.59
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101086554,45254,KNOTTY ASH COMMUNITY TRANSPORT,17310.08
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101086561,45254,SHC CARE SERVICES LTD,14098.32
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101086584,45254,CAMBIAN CHILDCARE GROUP,12092.22
Strategy & Change Di,IT Equip&Comm-Purch,Computing,5101086689,45254,INSIGHT DIRECT (UK) LIMITED,11987.26
Neighbourhoods,HotelBookingsUK,Expenses,1906090524,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,9800
Neighbourhoods,HotelBookingsUK,Expenses,1906090582,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,9800
Neighbourhoods,HotelBookingsUK,Expenses,1906090621,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,9800
Neighbourhoods,HotelBookingsUK,Expenses,1906090647,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,9800
Neighbourhoods,HotelBookingsUK,Expenses,1906090811,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,9800
Neighbourhoods,HotelBookingsUK,Expenses,1906090814,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,9800
Neighbourhoods,HotelBookingsUK,Expenses,1906090421,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090424,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090430,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090431,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090437,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090464,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090472,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090483,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090489,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090493,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090495,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090501,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090503,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090525,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090532,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090557,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090560,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090563,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090571,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090576,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090579,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090580,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090583,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090601,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090629,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090632,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090634,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090661,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090670,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090673,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090679,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090685,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090688,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090703,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090713,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090720,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090744,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090745,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090748,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090757,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090767,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090771,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090779,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090809,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090838,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090846,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090849,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090851,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090853,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090856,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
Neighbourhoods,HotelBookingsUK,Expenses,1906090864,45254,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,8400
