Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,Agency Admin/Cleric,Professional,1905788770,45027,MATRIX SCM LTD,1100.56
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788772,45027,MATRIX SCM LTD,1076.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788767,45027,MATRIX SCM LTD,1047.2
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788673,45027,MATRIX SCM LTD,1044.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788773,45027,MATRIX SCM LTD,1042.16
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788613,45027,MATRIX SCM LTD,1025.2
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788808,45027,MATRIX SCM LTD,1025.2
Chief Operating Offi,Agency Admin/Cleric,Professional,1905788689,45027,MATRIX SCM LTD,1018.78
Children & Young Peo,Agency Admin/Cleric,Professional,1905788653,45027,MATRIX SCM LTD,1002.12
City Development,Agency Admin/Cleric,Professional,1905788614,45027,MATRIX SCM LTD,980.72
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788642,45027,MATRIX SCM LTD,976.61
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788682,45027,MATRIX SCM LTD,976.28
Chief Operating Offi,Software (General),Computing,5101063869,45027,MOSAIC ONLINE SYSTEMS LTD,975
Children & Young Peo,Agency Admin/Cleric,Professional,1905788690,45027,MATRIX SCM LTD,964.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788713,45027,MATRIX SCM LTD,947.5
City Development,Agency Admin/Cleric,Professional,1905788731,45027,MATRIX SCM LTD,932.23
Children & Young Peo,Agency Admin/Cleric,Professional,1905788604,45027,MATRIX SCM LTD,928.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788757,45027,MATRIX SCM LTD,925.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788715,45027,MATRIX SCM LTD,925.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788640,45027,MATRIX SCM LTD,925.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788601,45027,MATRIX SCM LTD,913.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788660,45027,MATRIX SCM LTD,913.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788743,45027,MATRIX SCM LTD,906.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788745,45027,MATRIX SCM LTD,906.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788643,45027,MATRIX SCM LTD,906.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788675,45027,MATRIX SCM LTD,906.5
City Development,Agency Admin/Cleric,Professional,1905788794,45027,MATRIX SCM LTD,906.3
City Development,Agency Admin/Cleric,Professional,1905788797,45027,MATRIX SCM LTD,906.3
City Development,Agency Admin/Cleric,Professional,1905788798,45027,MATRIX SCM LTD,906.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905788809,45027,MATRIX SCM LTD,901.25
City Development,Agency Admin/Cleric,Professional,1905788793,45027,MATRIX SCM LTD,887.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905788609,45027,MATRIX SCM LTD,879.75
Children & Young Peo,Agency Admin/Cleric,Professional,1905788810,45027,MATRIX SCM LTD,848.93
Children & Young Peo,Agency Admin/Cleric,Professional,1905788671,45027,MATRIX SCM LTD,832.32
Children & Young Peo,Agency Admin/Cleric,Professional,1905788749,45027,MATRIX SCM LTD,819.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905788669,45027,MATRIX SCM LTD,806.15
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788725,45027,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788756,45027,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788759,45027,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788789,45027,MATRIX SCM LTD,802.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788658,45027,MATRIX SCM LTD,799.68
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788726,45027,MATRIX SCM LTD,786.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788727,45027,MATRIX SCM LTD,786.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788746,45027,MATRIX SCM LTD,785.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788687,45027,MATRIX SCM LTD,783
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788650,45027,MATRIX SCM LTD,777
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788680,45027,MATRIX SCM LTD,769.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788657,45027,MATRIX SCM LTD,768.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788779,45027,MATRIX SCM LTD,768.9
Children & Young Peo,Agency Admin/Cleric,Professional,1905788628,45027,MATRIX SCM LTD,767.29
Children & Young Peo,Agency Admin/Cleric,Professional,1905788732,45027,MATRIX SCM LTD,763.1
Children & Young Peo,Agency Admin/Cleric,Professional,1905788763,45027,MATRIX SCM LTD,756.92
Children & Young Peo,Agency Admin/Cleric,Professional,1905788736,45027,MATRIX SCM LTD,752.13
Children & Young Peo,Agency Admin/Cleric,Professional,1905788755,45027,MATRIX SCM LTD,750.09
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788712,45027,MATRIX SCM LTD,740.25
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788638,45027,MATRIX SCM LTD,740.25
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788714,45027,MATRIX SCM LTD,740.25
City Development,Agency Admin/Cleric,Professional,1905788790,45027,MATRIX SCM LTD,725.04
City Development,Agency Admin/Cleric,Professional,1905788791,45027,MATRIX SCM LTD,725.04
Children & Young Peo,Agency Admin/Cleric,Professional,1905788738,45027,MATRIX SCM LTD,722.66
City Development,Agency Admin/Cleric,Professional,1905788702,45027,MATRIX SCM LTD,721.56
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905791227,45027,YSGOL LLANDRILLO YN RHOS,719.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905788758,45027,MATRIX SCM LTD,712.25
Children & Young Peo,Agency Admin/Cleric,Professional,1905788751,45027,MATRIX SCM LTD,706.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905788603,45027,MATRIX SCM LTD,699.7
Children & Young Peo,Agency Admin/Cleric,Professional,1905788621,45027,MATRIX SCM LTD,693
Children & Young Peo,Agency Admin/Cleric,Professional,1905788752,45027,MATRIX SCM LTD,680.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905788786,45027,MATRIX SCM LTD,675.31
Children & Young Peo,Agency Admin/Cleric,Professional,1905788728,45027,MATRIX SCM LTD,674.1
Children & Young Peo,Agency Admin/Cleric,Professional,1905788617,45027,MATRIX SCM LTD,670.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788599,45027,MATRIX SCM LTD,670.53
City Development,Agency Admin/Cleric,Professional,1905788608,45027,MATRIX SCM LTD,669.07
Children & Young Peo,Agency Admin/Cleric,Professional,1905788616,45027,MATRIX SCM LTD,668.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905788787,45027,MATRIX SCM LTD,665.95
Children & Young Peo,Agency Admin/Cleric,Professional,1905788753,45027,MATRIX SCM LTD,664.58
Children & Young Peo,Agency Admin/Cleric,Professional,1905788813,45027,MATRIX SCM LTD,660.63
City Development,Agency Admin/Cleric,Professional,1905788801,45027,MATRIX SCM LTD,660.28
Neighbourhoods,Agency Admin/Cleric,Professional,1905788734,45027,MATRIX SCM LTD,655.55
Children & Young Peo,Agency Admin/Cleric,Professional,1905788646,45027,MATRIX SCM LTD,655.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905788781,45027,MATRIX SCM LTD,651.7
Children & Young Peo,Agency Admin/Cleric,Professional,1905788598,45027,MATRIX SCM LTD,649.95
Children & Young Peo,Agency Admin/Cleric,Professional,1905788774,45027,MATRIX SCM LTD,649.95
City Development,Agency Admin/Cleric,Professional,1905788783,45027,MATRIX SCM LTD,646.72
Children & Young Peo,Agency Admin/Cleric,Professional,1905788785,45027,MATRIX SCM LTD,644.86
Children & Young Peo,Agency Admin/Cleric,Professional,1905789780,45027,MATRIX SCM LTD,638.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905789781,45027,MATRIX SCM LTD,638.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905789782,45027,MATRIX SCM LTD,638.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905789783,45027,MATRIX SCM LTD,638.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905788761,45027,MATRIX SCM LTD,637.36
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788606,45027,MATRIX SCM LTD,608.8
City Development,Agency Admin/Cleric,Professional,1905788716,45027,MATRIX SCM LTD,606.55
City Development,Agency Admin/Cleric,Professional,1905788721,45027,MATRIX SCM LTD,606.55
City Development,Agency Admin/Cleric,Professional,1905788796,45027,MATRIX SCM LTD,604.2
City Development,Agency Admin/Cleric,Professional,1905788703,45027,MATRIX SCM LTD,601.3
City Development,Agency Admin/Cleric,Professional,1905788704,45027,MATRIX SCM LTD,601.3
City Development,Agency Admin/Cleric,Professional,1905788708,45027,MATRIX SCM LTD,601.3
City Development,Agency Admin/Cleric,Professional,1905788710,45027,MATRIX SCM LTD,601.3
City Law & Governanc,Agency Admin/Cleric,Professional,1905788691,45027,MATRIX SCM LTD,589.75
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788639,45027,MATRIX SCM LTD,575.07
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788765,45027,MATRIX SCM LTD,567.84
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788805,45027,MATRIX SCM LTD,566.1
Children & Young Peo,Agency Admin/Cleric,Professional,1905788590,45027,MATRIX SCM LTD,538.65
Children & Young Peo,Agency Admin/Cleric,Professional,1905788597,45027,MATRIX SCM LTD,538.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1905788641,45027,MATRIX SCM LTD,537.43
City Development,Agency Admin/Cleric,Professional,1905788800,45027,MATRIX SCM LTD,532.44
City Development,Agency Admin/Cleric,Professional,1905788724,45027,MATRIX SCM LTD,529.9
Children & Young Peo,Agency Admin/Cleric,Professional,1905789779,45027,MATRIX SCM LTD,510.72
City Development,Agency Admin/Cleric,Professional,1905788672,45027,MATRIX SCM LTD,502.25
Finance & Resources,Non Employ Prof Fees,Professional Fees,5101063921,45028,F3 CONSULTANCY SERVICES LTD,17100
Chief Operating Offi,Postages (General),Communications,5101063988,45028,ROYAL MAIL,14522.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905792324,45028,****REDACTED PERSONAL INFO****,14280
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101063991,45028,TILE HILL INTERIM & EXECUTIVE LTD,11682
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101063971,45028,SHC CARE SERVICES LTD,8090
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101063995,45028,CITY CARE AGENCY LTD,7632
Adult Services & Hea,Consultancy,Professional Fees,5101064000,45028,PENNA PLC,5900
Children & Young Peo,Private Contractors,Agency & Contract Services,5101063948,45028,BODDY LANGUAGE LTD,5110
Children & Young Peo,Car Parking Charges,Expenses,5101063956,45028,TASKERS DIY,4333.33
Adult Services & Hea,Consultancy,Professional Fees,5101063999,45028,PENNA PLC,4130
City Development,R&M - Building Works,R&M Technical Support,5101063998,45028,SPIE LIMITED,3666.43
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101063958,45028,UNIVERSITY OF BIRMINGHAM,3540
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905791879,45028,****REDACTED PERSONAL INFO****,3528
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101063906,45028,ADHD FOUNDATION,3166.66
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101063913,45028,ADHD FOUNDATION,3166.66
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101063978,45028,QUICK STAY PROPERTY SOLUTIONS,3150
Capital Regen,Capital Regen,Misc- General,5101064021,45028,WSP UK LTD - BASINGSTOKE,2972
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101063960,45028,QUARTZ CARE LIMITED,2034
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101063972,45028,SHC CARE SERVICES LTD,2005
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101063959,45028,QUARTZ CARE LIMITED,1731.45
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101063962,45028,INSIGHT DIRECT (UK) LIMITED,1590.41
Children & Young Peo,Room Hire,Expenses,5101063942,45028,QUICK STAY PROPERTY SOLUTIONS,1575
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101063950,45028,QUICK STAY PROPERTY SOLUTIONS,1575
Chief Operating Offi,Printing (Outside),Printing & Office Expenses,5101063905,45028,CHADWICKS (LIVERPOOL) LTD,1567.99
Chief Operating Offi,Agency Non Admn/Cler,Other Manual,5101063918,45028,ACCOUNTABLE RECRUITMENT LTD,1515.5
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101064029,45028,EMPLOYABILITY SOLUTIONS LTD,1331.7
Adult Services & Hea,R&M - Building Works,R&M Technical Support,5101063987,45028,RETRO LOVE DELUXE,1250
City Development,R&M - Building Works,R&M Technical Support,5101063964,45028,SB WATER & DRAIN CONTRACTORS LTD,1050
City Development,R&M - Building Works,R&M Technical Support,5101063966,45028,SB WATER & DRAIN CONTRACTORS LTD,1050
City Development,Non Employ Prof Fees,Professional Fees,5101064018,45028,SERVICE GRAPHICS LTD - FORMERLY PAR,1040.6
Children & Young Peo,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101063922,45028,OTICON LTD,1036
City Law & Governanc,Misc. Expenses - Gen,General Services Expenses,5101063961,45028,HIGH STREET VOUCHERS LTD t/a PARK R,960
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905792443,45028,****REDACTED PERSONAL INFO****,826
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101064005,45028,SEAFORTH RADIO CARS LTD,790
Adult Services & Hea,R&M - Building Works,R&M Technical Support,5101064014,45028,RETRO LOVE DELUXE,650
Chief Operating Offi,Stationery (General),Printing & Office Expenses,5101064011,45028,PREMIER PAPER GROUP,586
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101063911,45028,J P LENNARD LTD,511.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905791887,45028,****REDACTED PERSONAL INFO****,506.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101063959,45028,QUARTZ CARE LIMITED,302.55
City Development,R&M - Building Works,R&M Technical Support,5101064169,45029,SPIE LIMITED,97043.87
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,1905794769,45029,SALUTEM LD BIDCO IV LIMITED T/A AMB,20900
Adult Services & Hea,Adaptations-Private,General Services Exp Social Svs Clients,5101064125,45029,LIVERPOOL STREETSCENE SERVICES LIMI,16790
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101064185,45029,COMPUTER CAB (LIVERPOOL) LTD,15065.53
Neighbourhoods,Rent-LCC Occupy Prem,Rent & Rates etc,1905794771,45029,BELLE VALE COMMUNITY CENTRE LTD,8622
City Development,Non Employ Prof Fees,Professional Fees,5101064121,45029,OCD EVENT MANAGEMENT,7393.04
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101064111,45029,MANCHESTER CITY COUNCIL,5888.8
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905794523,45029,OMEGA MULTI ACADEMY TRUST c/o GREAT,5375.68
Neighbourhoods,Training (General),Indirect Employee Expenses,5101064079,45029,BOND SOLON TRAINING,4560
Adult Services & Hea,Adaptations-Private,General Services Exp Social Svs Clients,5101064124,45029,NTC BUILDING CONTRACTORS LTD,4555
Children & Young Peo,General Legal Fees,Professional Fees,5101064148,45029,****REDACTED COMMERCIALLY SENSITIVE****,3891.7
Children & Young Peo,Counsel Fees,Professional Fees,1905794775,45029,****REDACTED PERSONAL INFO****,3850
Neighbourhoods,Private Contractors,Agency & Contract Services,5101064180,45029,PRECISE RETAIL NOMINEE 1 LIMITED,3446.4
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905794526,45029,ST MARGARET MARYS INFANT SCHOOL,3123.1
City Development,R&M - Building Works,R&M Technical Support,5101064119,45029,OTIS LTD,3069.22
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101064032,45029,LOVE NURSING LIMITED,3044.25
Neighbourhoods,Software (General),Computing,5101064168,45029,INFO TECHNOLOGY SUPPLY LIMITED,2913.53
Neighbourhoods,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101064096,45029,ISLINGTON COUNCIL,2755
Children & Young Peo,Private Contractors,Agency & Contract Services,5101064146,45029,ADVANCED CCA - CHORLEY,2452.55
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1905794527,45029,SEFTON MBC,1686.82
City Development,R&M-Engineer Works,R&M Technical Support,5101064192,45029,LIVERPOOL STREETSCENE SERVICES LIMI,1580.2
Chief Operating Offi,Agency Non Admn/Cler,Other Manual,5101064048,45029,ACCOUNTABLE RECRUITMENT LTD,1515.5
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1905794528,45029,SEFTON MBC,1343.92
Adult Services & Hea,Adaptations-Private,General Services Exp Social Svs Clients,5101064190,45029,SOLON SECURITY LTD,1290.1
City Development,Catering Equip.(Gen),Catering,5101064089,45029,LOCKHART CATERING EQUIPMENT,1083.5
City Development,R&M - Building Works,R&M Technical Support,5101064109,45029,GREENSHIELDS JCB LTD,847.61
Neighbourhoods,Library Materials (G,Library Materials,1905794541,45029,ASKEWS AND HOLTS LIBRARY SERVICES L,825.13
City Development,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101064163,45029,WRAY BROS LTD,620.46
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101064158,45029,SEAFORTH RADIO CARS LTD,602.5
Adult Services & Hea,Adaptations-Private,General Services Exp Social Svs Clients,5101064122,45029,SOLON SECURITY LTD,-1390.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905798636,45030,WEATHERSTONES HOUSE CARE LTD,20997.67
City Development,Events,General Services Expenses,5101064217,45030,WRITING ON THE WALL,20000
Neighbourhoods,HotelBookingsUK,Expenses,1905798524,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,9082.5
Capital Regen,Capital Regen,Fees,5101064274,45030,AECOM LTD,8769.38
Neighbourhoods,HotelBookingsUK,Expenses,1905798433,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8745
Neighbourhoods,HotelBookingsUK,Expenses,1905798173,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8662.5
Neighbourhoods,HotelBookingsUK,Expenses,1905798235,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8662.5
Neighbourhoods,HotelBookingsUK,Expenses,1905798238,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8662.5
Neighbourhoods,HotelBookingsUK,Expenses,1905798254,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8662.5
Neighbourhoods,HotelBookingsUK,Expenses,1905798345,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8662.5
Neighbourhoods,HotelBookingsUK,Expenses,1905798358,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8662.5
Neighbourhoods,HotelBookingsUK,Expenses,1905798463,45030,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8662.5
