Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101083815,45226,QUICK STAY PROPERTY SOLUTIONS,1138.22
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101083819,45226,QUICK STAY PROPERTY SOLUTIONS,3150
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101083838,45226,QUICK STAY PROPERTY SOLUTIONS,3150
Children & Young Peo,General Legal Fees,Professional Fees,1906053375,45226,****REDACTED COMMERCIALLY SENSITIVE****,665
Children & Young Peo,Private Contractors,Agency & Contract Services,5101083827,45226,MERSEYTRAVEL,1444.8
Children & Young Peo,Private Contractors,Agency & Contract Services,5101083827,45226,MERSEYTRAVEL,1444.8
Children & Young Peo,Private Contractors,Agency & Contract Services,5101083827,45226,MERSEYTRAVEL,1238.4
Adult Services & Hea,Catering Equip.(Gen),Catering,5101083919,45226,BLAKEMORE FOODSERVICE,582.81
Adult Services & Hea,Catering Equip.(Gen),Catering,5101083922,45226,BLAKEMORE FOODSERVICE,725.7
Adult Services & Hea,Catering Equip.(Gen),Catering,5101083926,45226,BLAKEMORE FOODSERVICE,656.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053985,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053986,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053983,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053987,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054003,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053989,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054236,45226,AUTISM INITIATIVES,897.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053563,45226,SEFTON NEW DIRECTIONS LIMITED,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053564,45226,SEFTON NEW DIRECTIONS LIMITED,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053829,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053837,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053838,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053839,45226,PSS UK,847.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053847,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053851,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053854,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053856,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053862,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053868,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053869,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053886,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053889,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053890,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053897,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053899,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053912,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053915,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053917,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053924,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053953,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053969,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053975,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053980,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053990,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053992,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053994,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053997,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054004,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054005,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054007,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054010,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054012,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054014,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054015,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054017,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054019,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054020,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054021,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054022,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054023,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054025,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054026,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054027,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054028,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054029,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054030,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054036,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054044,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054047,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054049,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054051,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054053,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054055,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054056,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054058,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054062,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054063,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054064,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054067,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054068,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054069,45226,UNITED RESPONSE SERVICES LTD,644.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053428,45226,L'ARCHE LIVERPOOL,615.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053435,45226,L'ARCHE LIVERPOOL,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053735,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053737,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,1182.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053742,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053744,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053754,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053763,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053765,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053767,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053778,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,742.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053786,45226,RUSHTON ADULT FUTURES (19+ RSB),556.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054090,45226,THE FRANCES TAYLOR FOUNDATION FORMB,927.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054099,45226,BROTHERS OF CHARITY SERVICES MERSEY,568.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054114,45226,BROTHERS OF CHARITY SERVICES MERSEY,647.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054123,45226,BROTHERS OF CHARITY SERVICES MERSEY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054132,45226,BROTHERS OF CHARITY SERVICES MERSEY,602.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054135,45226,WIRRAL AUTISTIC SOCIETY,1213.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054137,45226,WIRRAL AUTISTIC SOCIETY,802.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054142,45226,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054148,45226,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054150,45226,WIRRAL AUTISTIC SOCIETY,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054151,45226,WIRRAL AUTISTIC SOCIETY,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054152,45226,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054154,45226,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054158,45226,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054160,45226,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054162,45226,WIRRAL AUTISTIC SOCIETY,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054165,45226,WIRRAL AUTISTIC SOCIETY,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054167,45226,WIRRAL AUTISTIC SOCIETY,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054169,45226,WIRRAL AUTISTIC SOCIETY,549.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054171,45226,WIRRAL AUTISTIC SOCIETY,613.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054177,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054186,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054189,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054193,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054195,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054201,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054207,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054209,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054220,45226,AUTISM INITIATIVES,511.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054226,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054233,45226,AUTISM INITIATIVES,730.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054237,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054240,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054241,45226,AUTISM INITIATIVES,685.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054245,45226,AUTISM INITIATIVES,1382.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054251,45226,AUTISM INITIATIVES,927.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054252,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054253,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054255,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053733,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053736,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053740,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053743,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053749,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053751,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,520.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053753,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053758,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053761,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053764,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053766,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053768,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053770,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053776,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054183,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054192,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054223,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054234,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054239,45226,AUTISM INITIATIVES,796.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054242,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054244,45226,AUTISM INITIATIVES,1061.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054250,45226,AUTISM INITIATIVES,530.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054257,45226,NUGENT CARE - IDS PROJECT,561.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053850,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053855,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053928,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053995,45226,PSS UK,580.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053999,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054009,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054011,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054013,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054024,45226,PSS UK,570.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053777,45226,KEYS GROUP PROGRESSIVE CARE & EDUCA,1158.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053988,45226,PSS UK,648.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054097,45226,BROTHERS OF CHARITY SERVICES MERSEY,602.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054130,45226,BROTHERS OF CHARITY SERVICES MERSEY,802.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906054235,45226,AUTISM INITIATIVES,1003.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906053518,45226,HOUSING 21,535.19
