Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905775875,45014,NESTLINGS CARE LTD,754.99
Finance & Resources,Misc. Expenses - Gen,General Services Expenses,1905775917,45014,****REDACTED PERSONAL INFO****,750
City Development,Examination Fees (Ge,General Services Expenses,5101062768,45014,ENGLISH SPEAKING BOARD,744
City Development,Examination Fees (Ge,General Services Expenses,5101062882,45014,ENGLISH SPEAKING BOARD,738
Adult Services & Hea,Counsel Fees,Professional Fees,1905775939,45014,****REDACTED PERSONAL INFO****,737.5
City Development,Examination Fees (Ge,General Services Expenses,5101062883,45014,ENGLISH SPEAKING BOARD,701
City Development,Examination Fees (Ge,General Services Expenses,5101062881,45014,ENGLISH SPEAKING BOARD,699
City Development,Examination Fees (Ge,General Services Expenses,5101062770,45014,ENGLISH SPEAKING BOARD,690
Adult Services & Hea,IT Equip&Comm-Purch,Computing,5101062839,45014,BORA HEALTH LIMITED,677.82
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101062804,45014,PRUDENTIA EDUCATION,644
Chief Operating Offi,Stationery (General),Printing & Office Expenses,5101062786,45014,PREMIER PAPER GROUP,642.64
Neighbourhoods,Misc. Expenses - Gen,General Services Expenses,1905775912,45014,LIVERPOOL CHARITY & VOLUNTARY SERVI,615
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101062807,45014,LIVERPOOL COMMUNITY TRANSPORT,608.04
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101062792,45014,SP ENERGY NETWORKS,606.75
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1905775882,45014,BRYN TIRION HALL SCHOOL,600
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1905775883,45014,HEATHGATES ACADEMY,600
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1905775884,45014,WEAVERHAM HIGH SCHOOL,600
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1905775889,45014,LONGSHAW JUNIOR SCHOOL,600
City Development,Events,General Services Expenses,1905775924,45014,JAMES BLACK MANAGEMENT,566
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905775932,45014,ST GEORGES (LIVERPOOL) LTD,549.27
Chief Operating Offi,Telephones - non mob,Communications,5101062778,45014,VIRGIN MEDIA LTD,535
City Development,Examination Fees (Ge,General Services Expenses,5101062767,45014,ENGLISH SPEAKING BOARD,522
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905775607,45014,ST HELENS & KNOWSLEY CARING ASSOC L,-1355.75
Neighbourhoods,"Alarms, CCTV, etc",Security & Insurance,5101062869,45014,MARLOWE FIRE & SECURITY LTD,-2100
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905775961,45015,LIVERPOOL UNIVERSITY HOSPITALS NHS,1602468.24
Capital Regen,Capital Regen,Main contract,5101063029,45015,NEXT ENERGY SOLUTIONS LIMITED,724890.21
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905775960,45015,WE ARE WITH YOU - FORMERLY ADDACTIO,332571.85
Capital Regen,Capital Regen,Main contract,5101063021,45015,NEXT ENERGY SOLUTIONS LIMITED,330502.92
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101063035,45015,NEXT ENERGY SOLUTIONS LIMITED,253507.4
Capital Regen,Capital Regen,Main contract,5101063031,45015,NEXT ENERGY SOLUTIONS LIMITED,105326.19
Capital Regen,Capital Regen,Main contract,1905777058,45015,FLANAGAN BUILDING & MAINTENANCE LTD,94413.49
Capital Regen,Capital Regen,Main contract,5101063024,45015,NEXT ENERGY SOLUTIONS LIMITED,92826.07
City Development,Events,General Services Expenses,5101062963,45015,INVISIBLE WIND FACTORY LIMITED,55000
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905775966,45015,SOLUTIONS 4 HEALTH LTD,33320
Chief Operating Offi,Software (General),Computing,5101063039,45015,HITEC (LABORATORIES) LTD,30003.61
City Development,Events,General Services Expenses,5101062962,45015,INVISIBLE WIND FACTORY LIMITED,30000
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101062970,45015,COMPUTER CAB (LIVERPOOL) LTD,28560.86
Finance & Resources,ProfessionalServices,Professional Fees,5101062975,45015,ATAMIS LTD,25816
Capital Regen,Capital Regen,Misc- General,5101062915,45015,AMEY OW LTD,25331.4
Children & Young Peo,Misc. Expenses - Gen,General Services Expenses,1905777132,45015,MERSEYSIDE PLAY ACTION COUNCIL,25000
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101063007,45015,EDEN PROJECT (NATIONAL WILDFLOWER C,23219
Chief Operating Offi,Counsel Fees,Professional Fees,1905777135,45015,****REDACTED PERSONAL INFO****,15450
City Development,Events,General Services Expenses,5101062960,45015,CHANNEL FOUR TELEVISION CORPORATION,15000
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101063026,45015,NEXT ENERGY SOLUTIONS LIMITED,14580.35
Neighbourhoods,Private Contractors,Agency & Contract Services,5101062913,45015,AMEY OW LTD,10799.44
Adult Services & Hea,Software (General),Computing,5101063011,45015,SERVELEC LIMITED,10540
Capital Education,Capital Education,Main contract,1905777057,45015,SKYLINE PROPERTY SOLUTIONS LTD,9697.06
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101063030,45015,THOMASSON MEMORIAL SCHOOL,9628
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776729,45015,COMMUNITY INTEGRATED CARE,8839.32
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101063049,45015,ARCUS CONSULTING LLP,8500
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101063010,45015,LAKESIDE SCHOOL,7573.17
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905775962,45015,BROWNLOW HEALTH,6995.67
Adult Services & Hea,Other Accounts (Gene,Agency & Contract Services,1905775959,45015,LIVERPOOL JOHN MOORES UNIVERSITY,6642
Adult Services & Hea,Charitable Organisti,Agency & Contract Services,1905775963,45015,THE BIG ISSUE IN THE NORTH TRUST,6244.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776335,45015,MOUNTBATTON CARE LIMITED,6043.24
City Development,Non Employ Prof Fees,Professional Fees,5101063065,45015,ENERVATE CONSULTANCY,6000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776297,45015,BEDSPACE RESOURCE LTD,5975
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776997,45015,ALTERNATIVE FUTURES GROUP,5532.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776996,45015,ALTERNATIVE FUTURES GROUP,5498.92
City Development,Events,General Services Expenses,5101062967,45015,EVENTS DESIGN COMPANY LTD,5150
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776333,45015,NEW START LIVING LTD,5101.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776476,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,5101.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776975,45015,AUTISM INITIATIVES,5101.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776990,45015,AUTISM INITIATIVES,5101.32
Neighbourhoods,Furniture(Not Office,General Supplies,5101062986,45015,FURNITURE RESOURCE CENTRE LTD,4950.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776480,45015,SPECIAL NEEDS CARE LIMITED,4830.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776988,45015,AUTISM INITIATIVES,4819.78
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101063019,45015,BIRTENSHAW MERSEYSIDE,4777.82
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101063052,45015,UK HEALTH SECURITY AGENCY,4649.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776827,45015,BROTHERS OF CHARITY SERVICES MERSEY,4419.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776441,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,4334.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776981,45015,AUTISM INITIATIVES,4334.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776984,45015,AUTISM INITIATIVES,4334.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776478,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,4205.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905777006,45015,ALTERNATIVE FUTURES GROUP,4131.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905777003,45015,ALTERNATIVE FUTURES GROUP,4126.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776459,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,4114.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776331,45015,NEW START LIVING LTD,3936.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776436,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,3936.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776458,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,3936.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776994,45015,AUTISM INITIATIVES,3936.52
Neighbourhoods,Private Contractors,Agency & Contract Services,5101063037,45015,ATG ACCESS  LTD,3903.08
City Development,Non Employ Prof Fees,Professional Fees,5101063048,45015,OCD EVENT MANAGEMENT,3797.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776793,45015,OPTIONS FOR SUPPORTED LIVING,3716.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776734,45015,COMMUNITY INTEGRATED CARE,3654.98
Neighbourhoods,Private Contractors,Agency & Contract Services,5101062906,45015,AMEY OW LTD,3560
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776491,45015,AFFINITY SUPPORTING PEOPLE LTD,3424.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776692,45015,HOMECARERS (LIVERPOOL) LTD,3285
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776674,45015,NATURAL BREAKS MERSEYSIDE,3277.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776163,45015,LANGDON COMMUNITY,3245.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776963,45015,AUTISM INITIATIVES,3235.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776777,45015,COMMUNITY INTEGRATED CARE,3224.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776701,45015,COMMUNITY INTEGRATED CARE,3188.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905777007,45015,ALTERNATIVE FUTURES GROUP,3167.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776740,45015,COMMUNITY INTEGRATED CARE,3004.47
City Development,Events,General Services Expenses,1905777088,45015,BRITISH GYMNASTICS FOUNDATION,3000
Chief Operating Offi,Printing (Outside),Printing & Office Expenses,5101062894,45015,HERITAGE PRINT SERVICES LTD,2988
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776967,45015,AUTISM INITIATIVES,2949.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776445,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2947.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776792,45015,OPTIONS FOR SUPPORTED LIVING,2904.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905777041,45015,SLC RAGLIN LTD,2863.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776461,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2845.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776539,45015,MENCAP,2819.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776429,45015,ASPIRATIONS CARE LTD,2795.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776450,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2795.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776474,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2795.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776744,45015,COMMUNITY INTEGRATED CARE,2795.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776978,45015,AUTISM INITIATIVES,2795.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776983,45015,AUTISM INITIATIVES,2795.52
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101062940,45015,OPTIMA HEALTH & SOCIAL CARE LTD,2752
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776443,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2727.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776804,45015,OPTIONS FOR SUPPORTED LIVING,2714.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776800,45015,OPTIONS FOR SUPPORTED LIVING,2624.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776442,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2587.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905777035,45015,LEONARD CHESHIRE NORTH WEST,2580.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776131,45015,L'ARCHE LIVERPOOL,2575.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776980,45015,AUTISM INITIATIVES,2520.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776888,45015,BROTHERS OF CHARITY SERVICES MERSEY,2514.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776298,45015,BEDSPACE RESOURCE LTD,2500
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776434,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2464.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776780,45015,OPTIONS FOR SUPPORTED LIVING,2461.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776926,45015,WIRRAL AUTISTIC SOCIETY,2450.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776516,45015,MENCAP,2443.14
City Development,R&M - Building Works,R&M Technical Support,5101062892,45015,MAJAS SWITCHGEAR LTD,2428
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776653,45015,UNITED RESPONSE SERVICES LTD,2415.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776330,45015,NEW START LIVING LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776332,45015,NEW START LIVING LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776368,45015,COOPER NOBLE CARE LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776384,45015,COOPER NOBLE CARE LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776437,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776449,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776452,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776455,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776473,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776663,45015,NATURAL BREAKS MERSEYSIDE,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776670,45015,NATURAL BREAKS MERSEYSIDE,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776782,45015,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776784,45015,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776799,45015,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776815,45015,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776816,45015,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776976,45015,AUTISM INITIATIVES,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776998,45015,ALTERNATIVE FUTURES GROUP,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905777005,45015,ALTERNATIVE FUTURES GROUP,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905777000,45015,ALTERNATIVE FUTURES GROUP,2397.92
Capital Regen,Capital Regen,Misc- General,5101062910,45015,AMEY OW LTD,2384.93
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101062943,45015,JUST ONE RECRUITMENT,2368
Finance & Resources,ProfessionalServices,Professional Fees,5101062974,45015,HAYS SPECIALIST RECRUITMENT LTD,2275
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776968,45015,AUTISM INITIATIVES,2214.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776360,45015,TRANSITION CARE,2213.12
Neighbourhoods,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101063047,45015,FURNITURE RESOURCE CENTRE LTD,2158.29
Neighbourhoods,Advertising (General,General Services Expenses,5101062924,45015,REACH PUBLISHING SERVICES LIMITED,2134.08
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101062941,45015,BLISS RECRUITMENT LTD (QUBA SOLUTIO,2128.5
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101062942,45015,BLISS RECRUITMENT LTD (QUBA SOLUTIO,2128.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776704,45015,COMMUNITY INTEGRATED CARE,2096.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776879,45015,BROTHERS OF CHARITY SERVICES MERSEY,1974.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776462,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,1940.32
Chief Operating Offi,Printing (Outside),Printing & Office Expenses,5101062895,45015,HERITAGE PRINT SERVICES LTD,1821
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776447,45015,ACCOMPLISH GROUP LTD - BIRMINGHAM,1788.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776781,45015,OPTIONS FOR SUPPORTED LIVING,1787.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905776657,45015,UNITED RESPONSE SERVICES LTD,1770.86
Children & Young Peo,"Legl Disburs-Med,etc",Professional Fees,1905777122,45015,CARTLIDGE AND STEWART LTD,1755
