Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983983,45176,MERSEYCARE JULIE ANN,-2395.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984265,45176,MERSEYCARE JULIE ANN,-2502.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983984,45176,MERSEYCARE JULIE ANN,-2509.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983595,45176,MERSEYCARE JULIE ANN,-2514.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983569,45176,MERSEYCARE JULIE ANN,-2615.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984207,45176,MERSEYCARE JULIE ANN,-2670.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984360,45176,MERSEYCARE JULIE ANN,-2823.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983693,45176,MERSEYCARE JULIE ANN,-2941.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983743,45176,MERSEYCARE JULIE ANN,-2956.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983580,45176,MERSEYCARE JULIE ANN,-2972.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983581,45176,MERSEYCARE JULIE ANN,-2972.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983523,45176,MERSEYCARE JULIE ANN,-2999.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983390,45176,MERSEYCARE JULIE ANN,-3121.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984031,45176,MERSEYCARE JULIE ANN,-3301.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983612,45176,MERSEYCARE JULIE ANN,-3431.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983594,45176,MERSEYCARE JULIE ANN,-3502.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984190,45176,MERSEYCARE JULIE ANN,-4095.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984191,45176,MERSEYCARE JULIE ANN,-4095.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983856,45176,MERSEYCARE JULIE ANN,-4129.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983857,45176,MERSEYCARE JULIE ANN,-4129.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983479,45176,MERSEYCARE JULIE ANN,-4260.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983889,45176,MERSEYCARE JULIE ANN,-4374.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984029,45176,MERSEYCARE JULIE ANN,-4401.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983310,45176,MERSEYCARE JULIE ANN,-4515.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983311,45176,MERSEYCARE JULIE ANN,-4609.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984018,45176,MERSEYCARE JULIE ANN,-4677.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983916,45176,MERSEYCARE JULIE ANN,-4682.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983237,45176,MERSEYCARE JULIE ANN,-5124.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983182,45176,MERSEYCARE JULIE ANN,-5129.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983177,45176,MERSEYCARE JULIE ANN,-5200.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905984164,45176,MERSEYCARE JULIE ANN,-5594.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983286,45176,MERSEYCARE JULIE ANN,-5918.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983221,45176,MERSEYCARE JULIE ANN,-6857.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983895,45176,MERSEYCARE JULIE ANN,-7473.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983896,45176,MERSEYCARE JULIE ANN,-7473.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983869,45176,MERSEYCARE JULIE ANN,-9184.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905983750,45176,MERSEYCARE JULIE ANN,-13893.93
Capital Education,Capital Education,Main contract,5101078870,45177,CLEARGROUND SUPPORT SERVICES,18668.92
Chief Operating Offi,Software (General),Computing,5101078661,45177,ENTERPRISE SERVICES INFORMATION SEC,9739.8
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101078808,45177,NETWORK INSTALLATION SOLUTIONS LTD,7920
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,1905986412,45177,WHY MEDIATE LTD t/a MEDIATELEGA,5310
Adult Services & Hea,Adaptations-Private,General Services Exp Social Svs Clients,5101078868,45177,NTC BUILDING CONTRACTORS LTD,5082.5
Children & Young Peo,R&M - Building Works,R&M Technical Support,5101078859,45177,MTEC ELECTRICAL LTD,4925
Chief Operating Offi,Software (General),Computing,5101078803,45177,BYTES SOFTWARE SERVICES,4572.27
City Development,Private Security Fir,Security & Insurance,5101078867,45177,ION GROUP LTD,3215
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101078758,45177,QUICK STAY PROPERTY SOLUTIONS,3150
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,1905986413,45177,WHY MEDIATE LTD t/a MEDIATELEGA,2795
Finance & Resources,Consultancy,Professional Fees,5101078732,45177,ALLEN LANE LTD,2385
City Development,"Misc Supp, Tool, Equ",General Supplies,5101078783,45177,URBAN PLANTERS CHESHIRE,2178.5
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101078798,45177,KAYS MEDICAL LTD,2000
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101078825,45177,TELESHORE UK LIMITED,1603.5
Children & Young Peo,Room Hire,Expenses,5101078848,45177,QUICK STAY PROPERTY SOLUTIONS,1575
City Development,Stationery (General),Printing & Office Expenses,5101078739,45177,YORKSHIRE PURCHASING ORGANISATION,1281.1
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101078763,45177,PUBLIC ANALYST SCIENTIFIC SERVICES,1049.3
City Development,R&M - Building Works,R&M Technical Support,5101078801,45177,WM CLARKSON LTD,975
City Development,Non Employ Prof Fees,Professional Fees,5101078735,45177,SPECIALISED CANVAS SERVICES LTD,799.92
Neighbourhoods,Private Contractors,Agency & Contract Services,5101078772,45177,ATG ACCESS  LTD,500.52
City Development,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101078739,45177,YORKSHIRE PURCHASING ORGANISATION,375.92
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101078980,45180,INSIGHT DIRECT (UK) LIMITED,15577.8
Neighbourhoods,Agency Admin/Cleric,Professional,5101079024,45180,PENNA PLC,13422.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905989400,45180,THE ASSOCIATION OF DIRECTORS OF,8000
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101078935,45180,THE NATIONAL AUTISTIC SOCIETY,7770
Neighbourhoods,Agency Admin/Cleric,Professional,1905989811,45180,MATRIX SCM LTD,4230.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989801,45180,MATRIX SCM LTD,4158.3
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989907,45180,MATRIX SCM LTD,4048.4
Neighbourhoods,Agency Admin/Cleric,Professional,1905989943,45180,MATRIX SCM LTD,3632.64
Neighbourhoods,Agency Admin/Cleric,Professional,1905989829,45180,MATRIX SCM LTD,3595.25
Neighbourhoods,Agency Admin/Cleric,Professional,1905990104,45180,MATRIX SCM LTD,3595.25
Children & Young Peo,Agency Admin/Cleric,Professional,1905989814,45180,MATRIX SCM LTD,3483.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905990050,45180,MATRIX SCM LTD,3326.64
Children & Young Peo,Agency Admin/Cleric,Professional,1905990022,45180,MATRIX SCM LTD,2786.8
City Law & Governanc,Agency Admin/Cleric,Professional,1905989941,45180,MATRIX SCM LTD,2601.56
Adult Services & Hea,Agency Admin/Cleric,Professional,1905990035,45180,MATRIX SCM LTD,2449.8
City Development,Events,General Services Expenses,5101079000,45180,THE GUARDIAN NEWS & MEDIA,2333.33
Chief Operating Offi,Agency Admin/Cleric,Professional,1905989942,45180,MATRIX SCM LTD,2318.04
Children & Young Peo,Agency Admin/Cleric,Professional,1905989920,45180,MATRIX SCM LTD,2117.7
Children & Young Peo,Agency Admin/Cleric,Professional,1905989921,45180,MATRIX SCM LTD,2117.7
Children & Young Peo,Agency Admin/Cleric,Professional,1905989923,45180,MATRIX SCM LTD,2117.7
Neighbourhoods,Agency Admin/Cleric,Professional,1905989934,45180,MATRIX SCM LTD,2116.48
City Law & Governanc,Agency Admin/Cleric,Professional,1905989961,45180,MATRIX SCM LTD,2060.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989773,45180,MATRIX SCM LTD,2028.43
City Law & Governanc,Agency Admin/Cleric,Professional,1905990027,45180,MATRIX SCM LTD,2024.65
Children & Young Peo,Agency Admin/Cleric,Professional,1905989858,45180,MATRIX SCM LTD,2015.42
Children & Young Peo,Agency Admin/Cleric,Professional,1905989859,45180,MATRIX SCM LTD,1958.38
Children & Young Peo,Agency Admin/Cleric,Professional,1905989854,45180,MATRIX SCM LTD,1943.98
Children & Young Peo,Agency Admin/Cleric,Professional,1905989774,45180,MATRIX SCM LTD,1918.32
Children & Young Peo,Agency Admin/Cleric,Professional,1905989950,45180,MATRIX SCM LTD,1918.32
Children & Young Peo,Agency Admin/Cleric,Professional,1905990100,45180,MATRIX SCM LTD,1899.38
Children & Young Peo,Agency Admin/Cleric,Professional,1905989835,45180,MATRIX SCM LTD,1814.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905989791,45180,MATRIX SCM LTD,1793.05
Children & Young Peo,Agency Admin/Cleric,Professional,1905989820,45180,MATRIX SCM LTD,1793.05
Children & Young Peo,Agency Admin/Cleric,Professional,1905989803,45180,MATRIX SCM LTD,1765.6
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101078982,45180,INSIGHT DIRECT (UK) LIMITED,1755.27
Children & Young Peo,Agency Admin/Cleric,Professional,1905990037,45180,MATRIX SCM LTD,1749.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989939,45180,MATRIX SCM LTD,1742.19
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989891,45180,MATRIX SCM LTD,1695.51
Children & Young Peo,Agency Admin/Cleric,Professional,1905989903,45180,MATRIX SCM LTD,1686.65
Children & Young Peo,Agency Admin/Cleric,Professional,1905990008,45180,MATRIX SCM LTD,1670.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905990009,45180,MATRIX SCM LTD,1670.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905990011,45180,MATRIX SCM LTD,1670.2
Children & Young Peo,Agency Admin/Cleric,Professional,1905990090,45180,MATRIX SCM LTD,1666.52
Adult Services & Hea,Agency Admin/Cleric,Professional,1905990103,45180,MATRIX SCM LTD,1658.9
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101079022,45180,PARAMOUNT STEWARDING SERVICES,1656
City Law & Governanc,General Legal Fees,Professional Fees,5101078962,45180,****REDACTED COMMERCIALLY SENSITIVE****,1648
City Development,Agency Admin/Cleric,Professional,1905989906,45180,MATRIX SCM LTD,1635.76
City Development,Agency Admin/Cleric,Professional,1905989856,45180,MATRIX SCM LTD,1627.26
City Development,Agency Admin/Cleric,Professional,1905990034,45180,MATRIX SCM LTD,1627.26
Adult Services & Hea,Agency Admin/Cleric,Professional,1905990082,45180,MATRIX SCM LTD,1626.9
Adult Services & Hea,Funerals (General),General Services Exp Social Svs Clients,5101079040,45180,FUNERAL SERVICES LTD - NETHERTON,1624
Children & Young Peo,Agency Admin/Cleric,Professional,1905990043,45180,MATRIX SCM LTD,1623.84
Children & Young Peo,Agency Admin/Cleric,Professional,1905989786,45180,MATRIX SCM LTD,1598.55
Children & Young Peo,Agency Admin/Cleric,Professional,1905989830,45180,MATRIX SCM LTD,1593.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905989849,45180,MATRIX SCM LTD,1589.95
Children & Young Peo,Agency Admin/Cleric,Professional,1905990038,45180,MATRIX SCM LTD,1588.6
Neighbourhoods,Agency Admin/Cleric,Professional,1905990044,45180,MATRIX SCM LTD,1583.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905989790,45180,MATRIX SCM LTD,1578
Children & Young Peo,Agency Admin/Cleric,Professional,1905989989,45180,MATRIX SCM LTD,1539
Children & Young Peo,Agency Admin/Cleric,Professional,1905989832,45180,MATRIX SCM LTD,1532.84
Children & Young Peo,Agency Admin/Cleric,Professional,1905990049,45180,MATRIX SCM LTD,1518.84
Children & Young Peo,"Misc Supp, Tool, Equ",General Supplies,5101078999,45180,INVOTEC SOLUTIONS LTD T/A SELEKWARE,1515
City Development,"Misc Supp, Tool, Equ",General Supplies,5101078989,45180,BLUEPOINT MARINE SERVICES LTD,1505.71
City Development,"Misc Supp, Tool, Equ",General Supplies,5101078990,45180,BLUEPOINT MARINE SERVICES LTD,1505.71
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989954,45180,MATRIX SCM LTD,1480.61
Children & Young Peo,Agency Admin/Cleric,Professional,1905990041,45180,MATRIX SCM LTD,1468.72
Adult Services & Hea,Agency Admin/Cleric,Professional,1905990052,45180,MATRIX SCM LTD,1461.88
City Development,Agency Non Admn/Cler,Other Manual,5101078969,45180,HAYS SPECIALIST RECRUITMENT LTD,1440
Children & Young Peo,Agency Admin/Cleric,Professional,1905989860,45180,MATRIX SCM LTD,1438.74
Children & Young Peo,Agency Admin/Cleric,Professional,1905990029,45180,MATRIX SCM LTD,1434.45
Children & Young Peo,Agency Admin/Cleric,Professional,1905990023,45180,MATRIX SCM LTD,1434.44
Children & Young Peo,Agency Admin/Cleric,Professional,1905990047,45180,MATRIX SCM LTD,1423.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905989926,45180,MATRIX SCM LTD,1415.04
City Development,Agency Admin/Cleric,Professional,1905989940,45180,MATRIX SCM LTD,1408
Children & Young Peo,Agency Admin/Cleric,Professional,1905990063,45180,MATRIX SCM LTD,1399.52
Children & Young Peo,Agency Admin/Cleric,Professional,1905990073,45180,MATRIX SCM LTD,1380.96
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989963,45180,MATRIX SCM LTD,1352.08
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989909,45180,MATRIX SCM LTD,1343.84
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989924,45180,MATRIX SCM LTD,1341.08
Children & Young Peo,Agency Admin/Cleric,Professional,1905990074,45180,MATRIX SCM LTD,1336.16
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989894,45180,MATRIX SCM LTD,1319.92
Adult Services & Hea,Agency Admin/Cleric,Professional,1905990087,45180,MATRIX SCM LTD,1318.62
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989788,45180,MATRIX SCM LTD,1317.12
Children & Young Peo,Agency Admin/Cleric,Professional,1905989841,45180,MATRIX SCM LTD,1315.83
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989917,45180,MATRIX SCM LTD,1314.32
Chief Operating Offi,Agency Admin/Cleric,Professional,1905990004,45180,MATRIX SCM LTD,1312.44
Chief Operating Offi,Agency Admin/Cleric,Professional,1905990051,45180,MATRIX SCM LTD,1312.44
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989806,45180,MATRIX SCM LTD,1309
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989824,45180,MATRIX SCM LTD,1307.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905989899,45180,MATRIX SCM LTD,1294.72
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989852,45180,MATRIX SCM LTD,1290.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989800,45180,MATRIX SCM LTD,1290.52
Children & Young Peo,Agency Admin/Cleric,Professional,1905989938,45180,MATRIX SCM LTD,1285.16
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989998,45180,MATRIX SCM LTD,1283.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989802,45180,MATRIX SCM LTD,1283.8
Children & Young Peo,Agency Admin/Cleric,Professional,1905989951,45180,MATRIX SCM LTD,1282.84
Children & Young Peo,Agency Admin/Cleric,Professional,1905989968,45180,MATRIX SCM LTD,1278.35
Children & Young Peo,Agency Admin/Cleric,Professional,1905989831,45180,MATRIX SCM LTD,1263.64
City Development,Agency Admin/Cleric,Professional,1905990000,45180,MATRIX SCM LTD,1256.23
Children & Young Peo,Agency Admin/Cleric,Professional,1905989925,45180,MATRIX SCM LTD,1237.04
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989913,45180,MATRIX SCM LTD,1225.02
Children & Young Peo,Agency Admin/Cleric,Professional,1905990070,45180,MATRIX SCM LTD,1213.8
Neighbourhoods,Agency Admin/Cleric,Professional,1905990058,45180,MATRIX SCM LTD,1206.4
Children & Young Peo,Agency Admin/Cleric,Professional,1905989818,45180,MATRIX SCM LTD,1196.91
Neighbourhoods,Agency Admin/Cleric,Professional,1905990030,45180,MATRIX SCM LTD,1180.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989916,45180,MATRIX SCM LTD,1176.26
Children & Young Peo,Agency Admin/Cleric,Professional,1905990068,45180,MATRIX SCM LTD,1173.34
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989817,45180,MATRIX SCM LTD,1150.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905990039,45180,MATRIX SCM LTD,1145.9
Children & Young Peo,Agency Admin/Cleric,Professional,1905989922,45180,MATRIX SCM LTD,1144.16
Children & Young Peo,Agency Admin/Cleric,Professional,1905990056,45180,MATRIX SCM LTD,1143
Adult Services & Hea,Agency Admin/Cleric,Professional,1905989771,45180,MATRIX SCM LTD,1140.4
