Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Chief Operating Offi,Repair & Maintenance,Fixtures & Fittings,5101070091,45090,HYBRID SERVICES LTD,3275
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101070058,45090,BRITANNIA RADIO CARS MERSEYSIDE LTD,3216.1
Finance & Resources,Consultancy,Professional Fees,5101070083,45090,HAYS SPECIALIST RECRUITMENT LTD,2950
Neighbourhoods,Events,General Services Expenses,5101070082,45090,HPL GYMNASTICS,2500
Finance & Resources,Consultancy,Professional Fees,5101070084,45090,HAYS SPECIALIST RECRUITMENT LTD,2360
City Development,Misc. Expenses - Gen,General Services Expenses,5101070063,45090,THE QUALITY MOVING GROUP LTD,2340
Finance & Resources,Software (General),Computing,5101070101,45090,NEC SOFTWARE SOLUTIONS UK LTD,2200
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101070095,45090,BLISS RECRUITMENT LTD (QUBA SOLUTIO,2096
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101070103,45090,BLISS RECRUITMENT LTD (QUBA SOLUTIO,2096
City Development,Agency Non Admn/Cler,Other Manual,5101070119,45090,HAYS SPECIALIST RECRUITMENT LTD,1542.8
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,1905873235,45090,METRIC GROUP LTD,1496.57
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101070167,45090,INSIGHT DIRECT (UK) LIMITED,1492.79
Neighbourhoods,Repair And Maint (Ge,Direct Transport,5101070048,45090,S R MOTOR BODY REPAIRERS LTD,1112.31
City Development,Events,General Services Expenses,5101070121,45090,STONE & CAREW LTD t/a SHIVERPOOL,1050
City Development,Agency Non Admn/Cler,Other Manual,5101070061,45090,HAYS SPECIALIST RECRUITMENT LTD,890.61
Neighbourhoods,Conference (General),Expenses,5101070066,45090,KILLGERM CHEMICALS LTD,680
City Development,R&M - Building Works,R&M Technical Support,5101070079,45090,ROBY GLAZING LTD,672.16
City Development,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101070120,45090,WRAY BROS LTD,575.2
City Development,Grants & Subs (Gener,Grants & Subscriptions,1905873992,45091,THE UNIVERSITY OF LIVERPOOL,110000
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070289,45091,THE ROYAL NATIONAL COLLEGE FOR THE,22134.66
City Development,Non Employ Prof Fees,Professional Fees,5101070275,45091,ROBERTSON CAPITAL PROJECTS LTD,16012.5
Capital Regen,Capital Regen,Misc- General,5101070270,45091,ONE51 ES PLASTICS UK LTD t/a MGB PL,15204
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101070278,45091,SHC CARE SERVICES LTD,12570
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101070173,45091,SIRP MEDICAL LTD,8321.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905873594,45091,IMPRESSION HEALTH AND SUPPORT UK LT,5785.5
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070253,45091,APOLLO HOME HEALTHCARE,5582.36
Chief Operating Offi,Postages (General),Communications,5101070209,45091,ROYAL MAIL,5087.21
Finance & Resources,Consultancy,Professional Fees,5101070181,45091,ALLEN LANE LTD,4975
Chief Operating Offi,Postages (General),Communications,5101070215,45091,ROYAL MAIL,4932.92
Adult Services & Hea,R&M - Building Works,R&M Technical Support,5101070177,45091,SSL POOLS,3947
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070252,45091,APOLLO HOME HEALTHCARE,3223.55
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101070276,45091,BRECKFIELD & NTH EVERTON NBHOOD COU,3000
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101070279,45091,SHC CARE SERVICES LTD,2847
Neighbourhoods,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101070291,45091,WRAY BROS LTD,2386.14
City Development,Events,General Services Expenses,1905873995,45091,ALDER HEY CHILDRENS NHS FOUNDATION,2000
Capital Regen,Capital Regen,Misc- General,5101070178,45091,LIVERPOOL STREETSCENE SERVICES LIMI,1887.94
Children & Young Peo,Other Sch Pays-Acade,Agency & Contract Services,1905873960,45091,CO-OP ACADEMY PORTLAND,1705
Neighbourhoods,Promotions,General Services Expenses,5101070274,45091,GAP INFOMEDIA,1700
City Development,R&M - Building Works,R&M Technical Support,5101070218,45091,ROBY GLAZING LTD,1690
City Development,Events,General Services Expenses,5101070180,45091,MERSEY MEDICAL SERVICES LTD,1300
Neighbourhoods,"Alarms, CCTV, etc",Security & Insurance,5101070196,45091,ASSA ABLOY LTD t/a TRAKA,1163
Adult Services & Hea,Adaptations-Private,General Services Exp Social Svs Clients,5101070303,45091,BEERS TIMBER AND BUILDING SUPPLIES,929.48
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070267,45091,SEGURO RECRUITMENT LTD,679
Children & Young Peo,Other Sch Pays-Acade,Agency & Contract Services,1905873959,45091,CO-OP ACADEMY PORTLAND,665.77
City Development,Events,General Services Expenses,5101070185,45091,MARK MCNULTY PHOTOGRAPHY,650
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101070184,45091,COMMUNITY SAFE (UK) LTD,527.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905873574,45091,SPECIAL NEEDS CARE LIMITED,-4085.73
Capital Education,Capital Education,Fees,5101070451,45092,ROBERTSON CAPITAL PROJECTS LTD,78606.24
Capital Education,Capital Education,Fees,5101070450,45092,ROBERTSON CAPITAL PROJECTS LTD,52775.11
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101070368,45092,COMPUTER CAB (LIVERPOOL) LTD,14843.28
Neighbourhoods,Mortuary Fees,General Services Expenses,5101070409,45092,LEEC LTD,14469
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101070407,45092,MAINTEL EUROPE LTD,12885.61
Children & Young Peo,Counsel Fees,Professional Fees,1905875442,45092,****REDACTED PERSONAL INFO****,10900
Neighbourhoods,Misc. Services - Gen,General Services Expenses,1905875384,45092,MERSEYSIDE FIRE & RESCUE AUTHORITY,9900
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101070326,45092,TURNING POINT NW LTD,3763.7
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101070411,45092,QUICK STAY PROPERTY SOLUTIONS,3150
City Development,Agency Non Admn/Cler,Other Manual,5101070435,45092,MICHAEL PAGE INTERNATIONAL,3018.75
City Development,Events,General Services Expenses,5101070332,45092,ARENA AND CONVENTION CENTRE LIVERPO,1767.7
City Development,Events,General Services Expenses,1905875417,45092,WIRRAL CHANGE LTD,1750
Chief Operating Offi,Agency Non Admn/Cler,Other Manual,5101070398,45092,ACCOUNTABLE RECRUITMENT LTD,1515.5
Adult Services & Hea,Counsel Fees,Professional Fees,1905875441,45092,****REDACTED PERSONAL INFO****,1500
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101070419,45092,TRANSPORT SOLUTIONS GROUP UK LTD,1445.6
City Development,R&M - Building Works,R&M Technical Support,5101070352,45092,KONE PLC,1023.54
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101070452,45092,UMBRELLA COMPANY LTD,815.25
City Development,Educ.Equip.(Purchase,B.S.M. & Educational Equipment,5101070358,45092,CHILDWALL TABLE & CHAIR HIRE,730
City Development,R&M - Building Works,R&M Technical Support,5101070349,45092,GABLE SCAFFOLDING CONTRACTORS,720
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101070369,45092,SEAFORTH RADIO CARS LTD,720
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101070468,45092,WRAY BROS LTD,707
City Development,R&M - Building Works,R&M Technical Support,5101070366,45092,KNOWSLEY LIFT SERVICES LTD,624
Neighbourhoods,Consultancy,Professional Fees,5101070395,45092,UNDERWING LIVERPOOL,570
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101070396,45092,ARNOLD CLARK CAR & VAN RENTAL,532
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101070403,45092,ARNOLD CLARK CAR & VAN RENTAL,512.26
Capital Regen,Capital Regen,Main contract,1905878729,45093,HUYTON ASPHALT CIVILS LTD,264597.35
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101070494,45093,COMPUTER CAB (LIVERPOOL) LTD,24465.39
Capital Regen,Capital Regen,Fees,5101070570,45093,ATKINS LIMITED,24190.43
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070503,45093,IMAP CENTRE LIMITED,15609.44
Capital Regen,Capital Regen,Misc- General,5101070537,45093,EA SPACES LTD T/A ENVISAGE ASSOCIAT,9588.21
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101070559,45093,R&R RECRUITMENT NORTHWEST LTD,8400
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101070563,45093,R&R RECRUITMENT NORTHWEST LTD,8400
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101070532,45093,HOM PARTNERSHIPS CIC,5833.05
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101070558,45093,R&R RECRUITMENT NORTHWEST LTD,5600
Neighbourhoods,Events,General Services Expenses,5101070593,45093,AUTISM ADVENTURES UK TRAINING LTD C,2480
Chief Operating Offi,Broadband ICT inv,Communications,5101070539,45093,VIRGIN MEDIA LTD,2203.33
City Development,R&M - Building Works,R&M Technical Support,5101070560,45093,MAJAS SWITCHGEAR LTD,2073.6
Children & Young Peo,External Hire (Gener,Hire & Operating Leases,5101070526,45093,COMPUTER CAB (LIVERPOOL) LTD,1686.73
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101070536,45093,QUICK STAY PROPERTY SOLUTIONS,1575
Adult Services & Hea,Funerals (General),General Services Exp Social Svs Clients,5101070601,45093,FUNERAL SERVICES LTD - NETHERTON,1571
City Development,Provisions (General),Catering,5101070573,45093,LWC DRINKS LTD,1018.82
Neighbourhoods,Misc. Expenses - Gen,General Services Expenses,5101070501,45093,HIGH STREET VOUCHERS LTD t/a PARK R,1009
Chief Operating Offi,Training (General),Indirect Employee Expenses,5101070604,45093,CIPFA BUSINESS LTD,950
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101070515,45093,SEAFORTH RADIO CARS LTD,900
City Development,Provisions (General),Catering,5101070589,45093,BLAKEMORE FOODSERVICE,511.78
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101070745,45096,INSIGHT DIRECT (UK) LIMITED,16808.4
Children & Young Peo,General Legal Fees,Professional Fees,5101070632,45096,****REDACTED COMMERCIALLY SENSITIVE****,13094.25
City Development,Non Employ Prof Fees,Professional Fees,5101070624,45096,LIVERPOOL CSC LTD,12405
Capital Regen,Capital Regen,Main contract,1905881410,45096,HUYTON ASPHALT CIVILS LTD,11809.82
Neighbourhoods,"Alarms, CCTV, etc",Security & Insurance,5101070765,45096,SIEMENS BUILDING TECHNOLOGIES,10735.54
Capital Regen,Capital Regen,Misc- General,5101070722,45096,GROUND INC LTD,10362.11
Neighbourhoods,HotelBookingsUK,Expenses,1905881502,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8525
Neighbourhoods,HotelBookingsUK,Expenses,1905881974,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8250
Neighbourhoods,HotelBookingsUK,Expenses,1905881737,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,8073.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881565,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7980
Chief Operating Offi,Postages (General),Communications,5101070667,45096,ROYAL MAIL,7941.91
Neighbourhoods,HotelBookingsUK,Expenses,1905881659,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7700
Neighbourhoods,HotelBookingsUK,Expenses,1905881684,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7700
Neighbourhoods,HotelBookingsUK,Expenses,1905881688,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7700
Neighbourhoods,HotelBookingsUK,Expenses,1905881717,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7700
Neighbourhoods,HotelBookingsUK,Expenses,1905881750,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7700
Neighbourhoods,HotelBookingsUK,Expenses,1905881888,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7700
Neighbourhoods,HotelBookingsUK,Expenses,1905881890,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7700
Neighbourhoods,HotelBookingsUK,Expenses,1905881893,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,7700
Neighbourhoods,Vehicle Crossings,Main contract,1905881409,45096,DOWHIGH LTD,7471.65
Neighbourhoods,HotelBookingsUK,Expenses,1905881490,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6808.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881601,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6300
Neighbourhoods,HotelBookingsUK,Expenses,1905881769,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,6300
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070611,45096,CROSSREACH ERSKINE WATERFRONT CAMPU,6175
City Development,Events,General Services Expenses,5101070733,45096,LIVERPOOL CATHEDRAL ENTERPRISES LTD,6000
Neighbourhoods,HotelBookingsUK,Expenses,1905881504,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881521,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881715,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881728,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881778,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881819,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881838,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881864,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881899,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881903,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881916,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881927,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5900
Neighbourhoods,HotelBookingsUK,Expenses,1905881823,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5833.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881936,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5833.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881784,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5800
Neighbourhoods,HotelBookingsUK,Expenses,1905881634,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5666.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881673,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5583.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881811,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5583.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881906,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5583.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881568,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5553.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881686,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5553.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881734,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5553.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881969,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5553.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881781,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5500
Neighbourhoods,"Alarms, CCTV, etc",Security & Insurance,5101070764,45096,SIEMENS BUILDING TECHNOLOGIES,5441.78
Neighbourhoods,HotelBookingsUK,Expenses,1905881680,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5250
Neighbourhoods,HotelBookingsUK,Expenses,1905881658,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5166.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881617,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5145
Neighbourhoods,HotelBookingsUK,Expenses,1905881574,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5083.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881652,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5083.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881792,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5083.33
Neighbourhoods,HotelBookingsUK,Expenses,1905881809,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,5000
Neighbourhoods,HotelBookingsUK,Expenses,1905881499,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881500,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881508,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881512,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881516,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881531,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881551,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881563,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881570,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881577,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881590,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881610,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881622,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881632,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881633,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881635,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881638,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881648,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881655,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881664,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881667,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881668,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881678,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881683,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881694,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881697,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881704,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881706,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881730,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
Neighbourhoods,HotelBookingsUK,Expenses,1905881732,45096,TRAVEL.CLOUD t/a CLICK TRAVEL LTD,4916.67
