Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885540,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885546,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885554,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885555,45098,MAYFIELD FELLOWSHIP,6473.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883132,45098,NUGENT CARE - ST JOSEPHS,6468.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884587,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6465.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883136,45098,NUGENT CARE - ST JOSEPHS,6456.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885418,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,6446.72
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885992,45098,LITTLE ANGELS @ PRINCES PARK,6435
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883983,45098,LOTUS CARE MANAGEMENT SERVICES LTD,6417.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883131,45098,NUGENT CARE - ST JOSEPHS,6410.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883607,45098,GRACEFIELD HEALTH CARE LTD,6393.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883140,45098,NUGENT CARE - ST JOSEPHS,6383.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883286,45098,HC–ONE LTD,6363.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883139,45098,NUGENT CARE - ST JOSEPHS,6363.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883388,45098,KAVANAGH HEALTH CARE LTD,6327.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884085,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6322.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885510,45098,AUTISM INITIATIVES,6308.33
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885999,45098,****REDACTED PERSONAL INFO****,6290.7
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885941,45098,FIRST FOOTSTEPS,6283.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884144,45098,LOTUS CARE (CRESSINGTON COURT) LIMI,6262.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884601,45098,YOUNG FOUNDATIONS LTD,6242.88
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885919,45098,CLARENDON NURSERY DINGLE,6234.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883665,45098,BROOKLANDS CARE HOME,6233.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884778,45098,MAPLE LODGE,6174.11
Children & Young Peo,Private Contractors,Agency & Contract Services,5101070997,45098,SEFTON MBC,6126.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884574,45098,ESTUARY HOUSE (WILSHIRE HEALTHCARE,6115.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883377,45098,ST MARYS CARE CENTRE,6025.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884081,45098,BEECHWOOD SPECIALIST CARE-NURSING H,6021.52
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886005,45098,MOSSLEY HILL CHILDCARE LTD FULWOOD,6017.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885409,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884020,45098,LOTUS CARE MANAGEMENT SERVICES LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885372,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885400,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883683,45098,HARBOUR HEALTHCARE 1 LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884011,45098,LOTUS CARE MANAGEMENT SERVICES LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884824,45098,AGE CONCERN LIVERPOOL (ST MICHAELS),6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885046,45098,REDHOLME MEMORY CARE LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883715,45098,HARBOUR HEALTHCARE 1 LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884349,45098,LOTUS CARE (FINCH MANOR) LIMITED,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884607,45098,PARK VIEW CARE HOME (LIVERPOOL) LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884830,45098,AGE CONCERN LIVERPOOL (ST MICHAELS),6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885050,45098,REDHOLME MEMORY CARE LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885074,45098,REDHOLME MEMORY CARE LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885384,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,6017.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885079,45098,ST JOSEPH'S NURSING HOME,6017
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885087,45098,BROTHERS OF CHARITY SERVICES MERSEY,5986.28
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070976,45098,NUGENT CARE - NUGENT HOUSE SCHOOL,5929.8
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070975,45098,NUGENT CARE - NUGENT HOUSE SCHOOL,5929.8
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070977,45098,NUGENT CARE - NUGENT HOUSE SCHOOL,5929.8
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070978,45098,NUGENT CARE - NUGENT HOUSE SCHOOL,5929.8
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101070979,45098,NUGENT CARE - NUGENT HOUSE SCHOOL,5929.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885641,45098,LEONARD CHESHIRE NORTH WEST,5925.6
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905885781,45098,EVERTON NURSERY SCHOOL & FAMILY CEN,5833.62
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905885852,45098,RAINBOW HOUSE LTD,5833.62
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905885904,45098,BIZZ KIDS DAY NURSERY,5817.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885494,45098,AUTISM INITIATIVES,5813.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884093,45098,BEECHWOOD SPECIALIST CARE-NURSING H,5802.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884970,45098,TURNER HOME,5775.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885007,45098,COMMUNITY INTEGRATED CARE,5723.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885086,45098,BROTHERS OF CHARITY SERVICES MERSEY,5723.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885089,45098,BROTHERS OF CHARITY SERVICES MERSEY,5723.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884522,45098,BROOK VIEW HEALTH CARE LTD,5721.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883555,45098,CRAEGMOOR 49 DINORWIC RD - PRIORY G,5630.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883492,45098,MOSS VIEW CARE HOME,5621.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884268,45098,HC ONE LTD,5621.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885321,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,5621.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883574,45098,UNITY HOMES LTD - CASTLE GRANGE,5621.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884921,45098,BROADWAY NURSING HOME,5621.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882689,45098,RIVERSIDE,5591.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882855,45098,AFFINITY SUPPORTING PEOPLE LTD,5591.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884335,45098,LOTUS CARE (FINCH MANOR) LIMITED,5586.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884981,45098,TURNER HOME,5581.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884021,45098,LOTUS CARE MANAGEMENT SERVICES LTD,5544
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885385,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,5544
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885127,45098,GREENACRES NURSING HOME,5536.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883681,45098,HARBOUR HEALTHCARE 1 LTD,5527.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884183,45098,HC ONE LTD,5490.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885454,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,5490.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883738,45098,HARBOUR HEALTHCARE 1 LTD,5489.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883393,45098,KAVANAGH HEALTH CARE LTD,5480.28
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886053,45098,THE BELVEDERE PREPARATORY SCHOOL LL,5464.68
Children & Young Peo,Partnership Grants,Grants & Subscriptions,1905885840,45098,MUDDY FOOTPRINTS EYC (PARKLANDS),5401.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884627,45098,ANCHOR HANOVER GROUP - BIRKENHEAD C,5395.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905882550,45098,****REDACTED PERSONAL INFO****,5376.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885504,45098,AUTISM INITIATIVES,5348.36
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905886054,45098,THE GREENHOUSE PROJECT,5274.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883882,45098,DELPIN LTD T/A ELDONIAN HOUSE,5273.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885318,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,5271.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883304,45098,EBS SERVICES LTD,5259.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885132,45098,WIRRAL AUTISTIC SOCIETY,5203.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885135,45098,WIRRAL AUTISTIC SOCIETY,5203.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885136,45098,WIRRAL AUTISTIC SOCIETY,5203.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884701,45098,BEECHSIDE RESIDENTIAL CARE HOME,5179.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883186,45098,GARDEN LODGE CARE CENTRE,5162.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885361,45098,WELLINGTON HEALTHCARE (ARDEN) LTD,5161.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884112,45098,LOTUS CARE (CRESSINGTON COURT) LIMI,5145.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885077,45098,REDHOLME MEMORY CARE LTD,5094.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883182,45098,GARDEN LODGE CARE CENTRE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885071,45098,REDHOLME MEMORY CARE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883877,45098,DELPIN LTD T/A ELDONIAN HOUSE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884284,45098,HC ONE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883167,45098,WOOLTON GRANGE NURSING HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883208,45098,GARDEN LODGE CARE CENTRE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883210,45098,GARDEN LODGE CARE CENTRE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883215,45098,GARDEN LODGE CARE CENTRE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883243,45098,WOODLANDS RESIDENTIAL CARE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883445,45098,ABBEYDALE NURSING HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883483,45098,MOSS VIEW CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883488,45098,MOSS VIEW CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883503,45098,MOSS VIEW CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883623,45098,IDEAL CAREHOMES (No.1) LTD LARKHILL,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883624,45098,IDEAL CAREHOMES (No.1) LTD LARKHILL,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883653,45098,BROOKLANDS CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883658,45098,BROOKLANDS CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883666,45098,BROOKLANDS CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883668,45098,BROOKLANDS CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883672,45098,BROOKLANDS CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883869,45098,DELPIN LTD T/A ELDONIAN HOUSE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883875,45098,DELPIN LTD T/A ELDONIAN HOUSE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883884,45098,DELPIN LTD T/A ELDONIAN HOUSE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883888,45098,DELPIN LTD T/A ELDONIAN HOUSE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883889,45098,DELPIN LTD T/A ELDONIAN HOUSE,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883917,45098,FUTURE CARE SERVICES LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883919,45098,FUTURE CARE SERVICES LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883922,45098,FUTURE CARE SERVICES LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883923,45098,FUTURE CARE SERVICES LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883928,45098,FUTURE CARE SERVICES LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883929,45098,FUTURE CARE SERVICES LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883933,45098,FUTURE CARE SERVICES LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905883959,45098,LOTUS CARE MANAGEMENT SERVICES LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884122,45098,LOTUS CARE (CRESSINGTON COURT) LIMI,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884234,45098,HC ONE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884241,45098,HC ONE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884254,45098,HC ONE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884259,45098,HC ONE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884290,45098,HC ONE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884306,45098,HC ONE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884308,45098,HC ONE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884357,45098,LOTUS CARE (FINCH MANOR) LIMITED,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884367,45098,LOTUS CARE (FINCH MANOR) LIMITED,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884395,45098,LOTUS CARE (FINCH MANOR) LIMITED,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884397,45098,LOTUS CARE (FINCH MANOR) LIMITED,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884433,45098,WALTON MANOR,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884677,45098,BEECHSIDE RESIDENTIAL CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884678,45098,BEECHSIDE RESIDENTIAL CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884680,45098,BEECHSIDE RESIDENTIAL CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884685,45098,BEECHSIDE RESIDENTIAL CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884687,45098,BEECHSIDE RESIDENTIAL CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884696,45098,BEECHSIDE RESIDENTIAL CARE HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884941,45098,BROADWAY NURSING HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905884952,45098,BROADWAY NURSING HOME,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885060,45098,REDHOLME MEMORY CARE LTD,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885191,45098,ADVINIA CARE HOMES,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885199,45098,ADVINIA CARE HOMES,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885202,45098,ADVINIA CARE HOMES,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885223,45098,ADVINIA CARE HOMES,5079.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905885238,45098,ADVINIA CARE HOMES,5079.73
