Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45077,6769584,14690,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45077,6769578,16560,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45074,6768423,25690,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45077,6769616,25690,ABEE CARS LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45029,30432069,2741.52,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45057,30434139,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45085,30435572,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45078,6770508,682,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45078,6770510,812.7,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC Expenditure,Over 16 Allowance,45078,6770505,1074.6,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC Expenditure,Over 16 Allowance,45078,6770507,1257.79,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC - Semi Independent Living,Contracted Services,45078,6770256,8496.69,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Contracted Services,45078,6770254,9750.3,ABIDING LIMITED,
Bracknell Forest Council,00MA,Children Looked After,Other Children Looked After Services,LAC - Semi Independent Living,Contracted Services,45078,6770257,33985.54,ABIDING LIMITED,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Computer Software,45058,6767942,-1119.38,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Computer Software,44957,6767941,1119.38,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45046,6767013,1592.03,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45077,6768972,1592.03,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45016,6766201,1598.62,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,44960,6766204,1598.73,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Services for Young People,Target Services for Young People,NEET Reduction Funding,Voluntary Sector Service Providers,45082,6768894,2700,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - A&CSC - Customer Journey and Social Care Business Systems,Consultants Fees,45055,6767116,10000,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Services for Young People,Target Services for Young People,NEET Reduction Funding,Contracted Services,44998,6765280,19166.29,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - A&CSC - Customer Journey and Social Care Business Systems,Consultants Fees,45055,6767117,30000,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Central Support Services - COF,Information Technology,Departmental ICT,Computer Software Maintenance,45100,6770214,32200,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Central Support Services - COF,Information Technology,Departmental ICT,Computer Software Maintenance,45016,6765302,41176.97,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45036,30433021,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45064,30434491,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45085,30435573,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45064,6767826,1250,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45033,6766547,1250,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45090,6769650,1250,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45033,6766551,4671.43,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45090,6769649,4671.43,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45033,6766550,4671.43,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45090,6769651,4671.43,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45033,6766552,4671.43,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45090,6769666,4671.43,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45033,6766565,4779.45,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45090,6769648,4779.45,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45064,6767825,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45064,6767829,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45064,6767823,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45064,6767824,4938.77,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45033,6766720,5317.15,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45064,6769341,5494.39,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45033,6766546,6143.01,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45090,6769647,6143.01,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45064,6767827,6347.78,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45033,6766720,10634.3,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45064,6769341,10988.78,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,44992,6766512,21586.67,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,44992,6766508,22256.67,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45022,6766686,670.34,ACORN HOMES,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45022,6766686,923.58,ACORN HOMES,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,SEN Non LEA Provision Post16,Voluntary Sector Service Providers,45040,6768328,-1149,ACTIVATE LEARNING,
Bracknell Forest Council,00MA,Other Education and Community Budget,Adult and Community Learning,Multiply Project,Other Fees for Bought-in Services,45044,6767119,24095,ACTIVATE LEARNING,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,SEN Non LEA Provision Post16,Voluntary Sector Service Providers,45044,6766617,44265.68,ACTIVATE LEARNING,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,SEN Non LEA Provision Post16,Voluntary Sector Service Providers,45051,6768344,253896,ACTIVATE LEARNING,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,SEN Non LEA Provision Post16,Voluntary Sector Service Providers,45051,6768333,265189,ACTIVATE LEARNING,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,CYPL Department Management Team,Management Team,Subscriptions,45029,6765582,2293,ADASS,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,Mainstream - Element 3 top up non BFC post 16,Wokingham DC,45016,6766383,18259.17,ADDINGTON SCHOOL,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,Wokingham DC,45016,6766383,60378.71,ADDINGTON SCHOOL,
Bracknell Forest Council,00MA,Public Mental Health (Bracknell),Public Mental Health (Bracknell),Public Mental Health,Contracted Services,45050,6767006,2500,ADHD FOUNDATION,
Bracknell Forest Council,00MA,Secondary Schools,Delegated Primary School Budgets,College Town Primary School,Water & Sewerage,45029,30435397,-2657.36,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Special Schools,Delegated Secondary Schools Budgets,Garth Hill - Secondary,Water & Sewerage,45089,30436186,-2470.55,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Secondary Schools,Delegated Primary School Budgets,Holly Spring Primary School,Water & Sewerage,45058,30435398,-2075.18,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Other Council Property,Travellers' Sites,Easthampstead Park Caravan Site,Water & Sewerage,45029,30435397,-2065.22,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Other Council Property,Travellers' Sites,Easthampstead Park Caravan Site,Water & Sewerage,45029,30435397,-1302.79,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Secondary Schools,Delegated Primary School Budgets,Fox Hill - Primary,Water & Sewerage,45089,30436186,-994.76,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Special Schools,Delegated Secondary Schools Budgets,Garth Hill - Secondary,Water & Sewerage,45089,30436186,-971.09,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Other Council Property,Travellers' Sites,Easthampstead Park Caravan Site,Water & Sewerage,45029,30435397,-942.84,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Central Support Services - COF,Construction and Property,Depot Facilities,Water & Sewerage,45029,30435397,-864.78,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Special Schools,Delegated Secondary Schools Budgets,Garth Hill - Secondary,Water & Sewerage,45029,30435397,-835.91,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Secondary Schools,Delegated Primary School Budgets,Holly Spring Primary School,Water & Sewerage,45089,30436186,-721.79,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Business Support,Premises Development,Waterside Park - Building B,Water & Sewerage,45089,30436186,-667.73,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
Bracknell Forest Council,00MA,Other Council Property,Travellers' Sites,Easthampstead Park Caravan Site,Water & Sewerage,45029,30435397,-536.37,ADVANCED DEMAND SIDE MANAGEMENT LTD (ADSM),
