Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788144,1567,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784339,1725.35,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782162,1760,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786214,1870,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782158,1980,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786212,2080,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786212,2080,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784339,2125,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788142,2240,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788144,2380,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784337,2560,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784337,2570,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788142,2600,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782156,3220,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782157,3900,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782161,4050,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782162,4696.85,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786209,5707.2,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784335,6570.7,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786211,6862.5,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788139,6880.6,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786213,7125,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782155,7256.3,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784336,7275,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788140,7575,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786214,7736.4,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788144,8778,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782159,8840,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784338,9040,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782156,9430,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784339,9949.65,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45294,6782160,11640,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786212,17625,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786213,20320,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45352,6786209,20932.8,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788142,21540,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784337,22440,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784338,23890,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45323,6784335,24729.3,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788139,24859.4,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45383,6788143,31445,ABEE CARS LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45309,30446605,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45337,30448361,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45365,30450149,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45292,6788475,519.64,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45292,6787723,649.28,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45238,6787790,649.28,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45292,6787789,919.28,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Over 16 Allowance,45292,6787793,986.69,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Over 16 Allowance,45292,6787771,991.5,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Contracted Services,45352,6788194,3203.57,ABIDING LIMITED,
Bracknell Forest Council,00MA,Learning Disability (under 65),Asylum Seekers,LC UASC,Contracted Services,45352,6788168,3818.61,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45352,6788168,4667.19,ABIDING LIMITED,
Bracknell Forest Council,00MA,Learning Disability (under 65),Asylum Seekers,LC UASC,Contracted Services,45352,6788194,5153.83,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Contracted Services,45231,6786927,6235,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45292,6787170,7735.71,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45292,6787175,7735.71,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45292,6788193,8142.6,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45352,6788195,8142.6,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45352,6788169,8485.8,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,Asylum Seekers (UASC),Contracted Services,45292,6787178,8635.98,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45292,6787176,8768.66,ABIDING LIMITED,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45292,6787177,8768.66,ABIDING LIMITED,
Bracknell Forest Council,00MA,,,Wildridings Primary-MTC,Construction - Contract Payments,45379,6788098,1997.77,ABLE CONTRACTS,
Bracknell Forest Council,00MA,,,Bucklers Park,Construction - Other Direct Expenses,45294,6782734,18964.9,ABLE CONTRACTS,
Bracknell Forest Council,00MA,,,Greening Energy,Other Direct Expenses,45329,6784511,27617.5,ABLE CONTRACTS,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,Supporting SEN - Post 16,Voluntary Sector Service Providers,45266,6784394,1800,ACADEMY21 LTD,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,Supporting SEN - Post 16,Voluntary Sector Service Providers,45191,6784393,1850,ACADEMY21 LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45291,6782211,1585.44,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45322,6783921,1585.44,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45351,6785849,1587.6,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45382,6788326,1589.76,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Central Support Services - COF,Information Technology,Departmental ICT,Computer Software Maintenance,45377,6787624,3879.45,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Services for Young People,Target Services for Young People,NEET Reduction Funding,Contracted Services,45357,6785994,20182.1,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45316,30447138,1994.44,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45351,30449147,1994.44,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45379,30451075,1994.44,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45351,30449147,2748.4,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45379,30451075,5496.8,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,Other Local Authorities,45034,6785408,1650,ACHIEVING FOR CHILDREN,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Supporting SEN Pre 16,Voluntary Sector Service Providers,45296,6785383,2688,ACHIEVING FOR CHILDREN,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,DFE Fostering Recruitment OLA Support Hub,RB of Windsor & Maidenhead,45328,6785055,39000,ACHIEVING FOR CHILDREN,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,DFE Fostering Recruitment OLA Support Hub,RB of Windsor & Maidenhead,45342,6785650,55000,ACHIEVING FOR CHILDREN,
