Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,3855.68,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,3855.68,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,3979.92,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,3979.92,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,3979.92,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,4100,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,4100,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,4100,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,4262.48,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,4262.48,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,4262.48,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,4334.36,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,4400,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,4400,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,4400,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,4510,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,4510,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,4510,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,4800,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,4800,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,PS Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,4800,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,5195.71,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,5200,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,5200,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,5200,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,5227.22,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45253,30443896,8620.07,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45225,30442359,9310,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MC Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,13424.29,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Nursing,MH Older People 65+ Long Term Support - Nursing,Contracted Services,45281,30445342,20428.57,SANDOWN PARK / HEALTHCARE HOMES GROUP,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up BFC Academy pre 16,Contracted Services,45203,6776716,609.42,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up BFC Academy pre 16,Contracted Services,45233,6778522,609.42,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Secondary Schools,High Needs Budget for Primary Education,SRP Primary,Contracted Services,45264,6780550,4000.33,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Secondary Schools,High Needs Budget for Primary Education,SRP Primary,Contracted Services,45203,6776716,4000.33,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Secondary Schools,High Needs Budget for Primary Education,SRP Primary,Contracted Services,45233,6778522,4000.33,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Secondary Schools,High Needs Budget for Primary Education,SRP Primary,Contracted Services,45282,6781830,4000.33,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up BFC Academy pre 16,Contracted Services,45264,6780550,7563.02,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up BFC Academy pre 16,Contracted Services,45282,6781830,9287.52,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Primary Schools,Early Year's Free Entitlement,EY Free Entitlement,Contracted Services,45264,6780550,12626,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Primary Schools,Early Year's Free Entitlement,EY Free Entitlement,Contracted Services,45203,6776716,12626,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Primary Schools,Early Year's Free Entitlement,EY Free Entitlement,Contracted Services,45233,6778522,12626,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Primary Schools,Early Year's Free Entitlement,EY Free Entitlement,Contracted Services,45282,6781830,12626,SANDY LANE PRIMARY SCHOOL -GLT,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,45212,6777314,506,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,45278,6781705,534.9,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Central Support Services - COF,Information Technology,System & Infrastructure Support,Computer Software,45254,6779907,2895.75,SATISNET,
Bracknell Forest Council,00MA,Economic Development,Economic Development,Town Centre Economy Support,Other Fees for Bought-in Services,45250,6779532,5123.02,SAVILLS,
Bracknell Forest Council,00MA,Economic Development,Economic Development,Town Centre Management,Grants and Donations,45223,6778057,10000,SAVILLS,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,The Avenue Car Park,Electricity,45231,6779575,24209.52,SAVILLS,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,Braccan Walk Car Park,Other Fees for Bought-in Services,45200,6777955,750,SAVILLS MANAGEMENT RESOURCES LTD,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,The Avenue Car Park,Other Fees for Bought-in Services,45200,6777955,750,SAVILLS MANAGEMENT RESOURCES LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,817.56,SCARBOROUGH & DISTRICT MENCAP,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45232,30442745,817.56,SCARBOROUGH & DISTRICT MENCAP,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45260,30444250,817.56,SCARBOROUGH & DISTRICT MENCAP,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45288,30445478,817.56,SCARBOROUGH & DISTRICT MENCAP,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,The Avenue Car Park,R&M - Reactive,45287,6781854,871.94,SCHEIDT & BACHMANN (UK) LTD,
Bracknell Forest Council,00MA,"Environment, Safety & Routine Maintenance",Safety Maintenance (Principal Roads),Traffic Signals,Computer Software,45199,6776792,2087,SCHEIDT & BACHMANN (UK) LTD,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,High Street Car Park,R&M - Reactive,45260,6780212,2419.84,SCHEIDT & BACHMANN (UK) LTD,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,Braccan Walk Car Park,R&M - Reactive,45274,6781145,4500,SCHEIDT & BACHMANN (UK) LTD,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,The Avenue Car Park,R&M - Reactive,45199,6776793,9592.34,SCHEIDT & BACHMANN (UK) LTD,
Bracknell Forest Council,00MA,Parking Services,Off Street Parking,The Avenue Car Park,R&M - Service Contracts,45260,6780396,10772.55,SCHEIDT & BACHMANN (UK) LTD,
Bracknell Forest Council,00MA,Open Spaces,Countryside Recreation & Management,Countryside Sites - Maintenance,R&M - Planned,45205,6776894,720,SCOFELL LANDSCAPES LTD,
Bracknell Forest Council,00MA,Open Spaces,Countryside Recreation & Management,Rights of Way Maintenance,R&M - Planned,45205,6776894,1800,SCOFELL LANDSCAPES LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Construction and Property,Construction & Maintenance,R&M - Reactive,45244,6781382,536.64,SCS SECURITY CONTROL SYSTEMS,
Bracknell Forest Council,00MA,Central Support Services - COF,Construction and Property,Corporate Landlord,R&M - Reactive,45243,6779443,2152.42,SCS SECURITY CONTROL SYSTEMS,
Bracknell Forest Council,00MA,,,Ascot Heath Caretakers Bungalow Improvement Costs,Other Direct Expenses,45237,6779415,3394.63,SCS SECURITY CONTROL SYSTEMS,
Bracknell Forest Council,00MA,,,Ascot Heath Caretakers Bungalow Improvement Costs,Other Direct Expenses,45230,6779414,6609.08,SCS SECURITY CONTROL SYSTEMS,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Criminal Record Searches,Recruitment Expenses,45256,6780704,680.04,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Criminal Record Searches,Recruitment Expenses,45287,6781986,681.84,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Criminal Record Searches,Recruitment Expenses,45225,6778218,811.94,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Criminal Record Searches,Recruitment Expenses,45196,6777355,988.11,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Criminal Record Searches,Recruitment Expenses,45256,6781706,5000,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Contracted Services,45241,6780623,4225,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45232,30442745,2245.8,SHARED LIVES,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45232,30442745,2245.8,SHARED LIVES,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45260,30444250,2245.8,SHARED LIVES,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45260,30444250,2245.8,SHARED LIVES,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45288,30445478,2245.8,SHARED LIVES,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45288,30445478,2245.8,SHARED LIVES,
Bracknell Forest Council,00MA,Other Welfare Services,Other Welfare Services,Forestcare - Operational,Training Costs,45246,6779931,975,SHAW TRUST LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Information Technology,Digital Services,Licences,45215,6780628,3360,SHAW TRUST LTD,
