Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Central Support Services - COF,Fleet,Transport Services...CLOSED PLEASE USE CC E721E,Taxi Charges,45139,6772737,5205,ABEE CARS LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Fleet,Transport Services...CLOSED PLEASE USE CC E721E,Taxi Charges,45174,6775164,5370,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45108,6771368,5437.5,ABEE CARS LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Fleet,Transport Services...CLOSED PLEASE USE CC E721E,Taxi Charges,45108,6771439,5565,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45108,6771371,8030,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45133,6773376,8250,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45133,6773370,10350,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45133,6773369,10640,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45108,6771373,10825,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45108,6771367,13800,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45108,6771365,15670,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45133,6773374,19555,ABEE CARS LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,De-Delegated Expenditure,Home to School Transport,Taxi Fares - Home/School Transport,45108,6771412,28405,ABEE CARS LTD,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45113,30436880,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45141,30438403,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45169,30439566,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,MC Older People 65+ Long Term Support - Residential,Contracted Services,45197,30440871,2833.08,ABERMILL CARE CENTRE,
Bracknell Forest Council,00MA,Asylum Seekers,Asylum Seekers,UASC Transferred,Contracted Services,45047,6771478,7407.23,ABIDING LIMITED,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Equipment - Purchase,45168,6775054,679.99,ABILITY SMART LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Equipment - Purchase,45184,6775938,708,ABILITY SMART LTD,
Bracknell Forest Council,00MA,Miscellaneous Public Health Services,Accident Prevention,Prevention & Self Care PH,Other Fees for Bought-in Services,45163,6775215,530,ACADEMY FURNITURE HIRE LTD.,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Training Costs,45183,6776602,905.83,ACADEMY ONLINE LEARNING LTD,
Bracknell Forest Council,00MA,Health at Work (Bracknell),Health at Work (Bracknell),Health at Work,Grants and Donations,45168,6774880,1680,ACAS,
Bracknell Forest Council,00MA,Central Support Services - COF,Information Technology,Departmental ICT,Computer Software Maintenance,45144,6773049,-30333,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45169,6774955,1581.12,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45138,6773091,1592.03,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Services,Contracted Services,45107,6771401,1592.25,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Central Support Services - COB,Policy Unit,Business Change - A&CSC - Customer Journey and Social Care Business Systems,Other Fees for Bought-in Services,45175,6774961,3160,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Bridgewell Unit,Contracted Services,45107,6771222,3184.5,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Central Support Services - COF,Information Technology,Departmental ICT,Computer Software Maintenance,45107,6773048,30333,ACCESS UK LTD (WAS SERVELEC),
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45113,30436881,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45120,30437210,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45141,30438404,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45162,30439364,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45176,30440053,1899.48,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,MH Adults 18-64 Long Term Support - Community:Supported Living,Other Support to Clients,45148,30438749,2143.74,ACHIEVE TOGETHER,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,Governor Services,Consultants Fees,45119,6771836,623,ACHIEVING FOR CHILDREN,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Mainstream - Element 3 top up non BFC pre 16,RB of Windsor & Maidenhead,45125,6774008,1920,ACHIEVING FOR CHILDREN,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45135,6774323,-2324.31,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45135,6774329,-2324.31,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45135,6774327,-2249.34,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45135,6774317,-2249.34,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,44586,6773765,-531.03,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45183,6775932,1229.51,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45120,6771597,1250,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45149,6773490,1250,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45090,6774325,2491.93,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45033,6774316,2491.93,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45064,6774321,2574.99,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45120,6774328,2574.99,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45149,6775280,2574.99,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,44270,6773505,3642.86,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45120,6771600,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45120,6771595,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45149,6773487,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45149,6773491,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45120,6771593,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45149,6773485,4827.14,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45120,6771594,4938.77,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45149,6773489,4938.77,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45183,6775934,5008.06,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45183,6775936,5008.06,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45189,6775908,5123.87,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45090,6771505,5317.15,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45120,6774272,5494.39,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,CSC Health Recharges,Contracted Services,45149,6775259,5494.39,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45183,6775909,6126.23,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45120,6771598,6347.78,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45149,6773488,6347.78,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45090,6771505,10634.3,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45120,6774272,10988.78,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45149,6775259,10988.78,ACORN CARE & EDUCATION LTD,
Bracknell Forest Council,00MA,Children Looked After,Residential care,Children's Home Placements,Contracted Services,45149,6775280,14142.69,ACORN CARE & EDUCATION LTD,
