Transparency Report 23 Dec - 24 Feb,,,,,,,
Payment Date,Vendor Name 2,Cost Centre Code,Cost Centre Description,Subjective Code,Subjective desctiption,Amount,Non Recoverable VAT
07/02/2024,Abbotsford Residential Care Home LTD,B01137,Physical Disability Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£5,385.72",0
07/02/2024,Abbotsford Residential Care Home LTD,B01035,Elderly Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£5,178.58",0
07/02/2024,Abbotsford Residential Care Home LTD,B01035,Elderly Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,935.72",0
07/02/2024,Abbotsford Residential Care Home LTD,B01035,Elderly Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£5,385.72",0
07/02/2024,Abbotsford Residential Care Home LTD,B01137,Physical Disability Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£4,014.42",0
07/02/2024,Abbotsford Residential Care Home LTD,B01035,Elderly Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,107.14",0
01/12/2023,ABC Aid,B00063,School Workforce Development,640250,Education,"£1,200.00",0
05/12/2023,ABC Aid,B00063,School Workforce Development,640250,Education,£600.00,0
20/12/2023,ABC Aid,B02315,Hr Services,611480,Human Resources - Training and Conferences,"£1,650.00",0
22/12/2023,ABC Aid,B00072,Brent Music Service,640250,Education,£720.00,0
23/01/2024,ABC Aid,B00063,School Workforce Development,640250,Education,"£1,200.00",0
30/01/2024,ABC Aid,B00063,School Workforce Development,640250,Education,"£1,800.00",0
14/02/2024,ABC Aid,B02315,Hr Services,611480,Human Resources - Training and Conferences,"£1,650.00",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£8,142.85",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,571.43",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,357.15",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,428.57",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,214.28",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,000.00",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,214.28",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,642.85",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"-£26,185.72",0
18/12/2023,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,578.57",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,321.43",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,764.29",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£4,207.14",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,657.14",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£8,414.29",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,435.71",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,321.43",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£1,071.43",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,250.00",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,100.00",0
25/01/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,542.86",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,878.57",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,100.00",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,321.43",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,764.29",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£4,207.14",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,542.86",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,321.43",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650100,Social Community Care Supplies and Services - Adult,£885.71,0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,657.14",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£8,414.29",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,435.71",0
26/02/2024,Abc Housing,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,321.43",0
22/12/2023,REDACTED PERSONAL DATA,B07069,Statutory and External Investigation,640310,Financial Services,£600.00,0
18/12/2023,Abiding Limited,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,278.57",0
18/12/2023,Abiding Limited,B00202,Care Leavers Expenses - Semi Independent Care,650100,Social Community Care Supplies and Services - Adult,£535.72,0
25/01/2024,Abiding Limited,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,387.86",0
25/01/2024,Abiding Limited,B00202,Care Leavers Expenses - Semi Independent Care,650100,Social Community Care Supplies and Services - Adult,£553.57,0
26/02/2024,Abiding Limited,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,387.86",0
26/02/2024,Abiding Limited,B00202,Care Leavers Expenses - Semi Independent Care,650100,Social Community Care Supplies and Services - Adult,£553.57,0
07/12/2023,Abilities Development Ltd,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£6,842.54",0
07/12/2023,Abilities Development Ltd,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,099.56",0
04/01/2024,Abilities Development Ltd,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£6,842.54",0
04/01/2024,Abilities Development Ltd,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,099.56",0
22/01/2024,Abilities Development Ltd,B01081,Transitions,650110,Social Community Care Supplies and Services - Children,"£2,280.60",0
22/01/2024,Abilities Development Ltd,B01081,Transitions,650110,Social Community Care Supplies and Services - Children,"£2,153.90",0
26/01/2024,Abilities Development Ltd,B01081,Transitions,650110,Social Community Care Supplies and Services - Children,"£2,153.90",0
26/01/2024,Abilities Development Ltd,B01081,Transitions,650110,Social Community Care Supplies and Services - Children,"£6,841.80",0
29/01/2024,Abilities Development Ltd,B01079,Learning Disability Day Care,650100,Social Community Care Supplies and Services - Adult,"£22,914.68",0
30/01/2024,Abilities Development Ltd,B01081,Transitions,650110,Social Community Care Supplies and Services - Children,"£2,407.30",0
07/02/2024,Abilities Development Ltd,B01074,Learning Disability Residential Care,650090,Housing Management,"£3,486.40",0
07/02/2024,Abilities Development Ltd,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"-£2,869.45",0
07/02/2024,Abilities Development Ltd,B01074,Learning Disability Residential Care,650090,Housing Management,"£3,680.00",0
07/02/2024,Abilities Development Ltd,B01081,Transitions,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£2,899.58",0
07/02/2024,Abilities Development Ltd,B01074,Learning Disability Residential Care,650090,Housing Management,"£6,645.96",0
07/02/2024,Abilities Development Ltd,B01074,Learning Disability Residential Care,650090,Housing Management,"£4,476.68",0
16/02/2024,Abilities Development Ltd,B01079,Learning Disability Day Care,650100,Social Community Care Supplies and Services - Adult,"£50,898.68",0
23/02/2024,Abilities Development Ltd,B01079,Learning Disability Day Care,650100,Social Community Care Supplies and Services - Adult,"£24,310.20",0
04/01/2024,Abingdon House School,B00013,Independent Day Special,640250,Education,"£15,318.00",0
04/01/2024,Abingdon House School,B00013,Independent Day Special,640250,Education,"£13,569.00",0
04/01/2024,Abingdon House School,B00013,Independent Day Special,640250,Education,"£13,043.00",0
04/01/2024,Abingdon House School,B00013,Independent Day Special,640250,Education,"£15,318.00",0
04/01/2024,Abingdon House School,B00013,Independent Day Special,640250,Education,"£13,569.00",0
30/01/2024,REDACTED PERSONAL DATA,B00198,Fosters Carers Allowance,650100,Social Community Care Supplies and Services - Adult,"£1,189.00",0
15/12/2023,REDACTED PERSONAL DATA,B00198,Fosters Carers Allowance,650100,Social Community Care Supplies and Services - Adult,"£1,337.20",0
07/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£2,668.66",0
07/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,786.16",0
07/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,748.87",0
07/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,997.67",0
07/12/2023,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£3,479.88",0
07/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,510.17",0
07/12/2023,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£6,220.91",0
07/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£4,481.36",0
07/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,001.29",0
07/12/2023,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£7,393.19",0
07/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,862.16",0
20/12/2023,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£13,671.00",0
04/01/2024,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£3,479.88",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,510.17",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£26,773.40",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,862.16",0
04/01/2024,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£6,220.91",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£4,481.36",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,748.87",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,997.67",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£2,668.66",0
04/01/2024,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£7,393.19",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,001.29",0
04/01/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,786.16",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,541.90",0
07/02/2024,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£3,255.38",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,283.72",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£12,789.00",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,507.02",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,739.76",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£3,612.98",0
07/02/2024,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£5,819.54",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£4,192.24",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£2,496.48",0
07/02/2024,Ablegrange (Wembley) Ltd,B01076,Learning Disability Supported and Other Accommo,650090,Housing Management,"£2,807.65",0
07/02/2024,Ablegrange (Wembley) Ltd,B01041,Elderly Supported and Other Accommodation,650090,Housing Management,"£6,916.21",0
01/02/2024,AbleMaxx Ltd,B08130,Civic Centre Conference and Events,640200,Catering,"£10,000.00",0
07/12/2023,Absolute Care Home (Central) LTD,B01030,Elderly Nursing Care,650090,Housing Management,"£5,955.81",0
04/01/2024,Absolute Care Home (Central) LTD,B01030,Elderly Nursing Care,650090,Housing Management,"£5,955.81",0
07/02/2024,Absolute Care Home (Central) LTD,B01030,Elderly Nursing Care,650090,Housing Management,"£5,571.56",0
19/01/2024,ACACIA COMMUNITY CARE LIMITED H+B HOMECARE SERVICES,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£4,880.00",0
19/01/2024,ACACIA COMMUNITY CARE LIMITED H+B HOMECARE SERVICES,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£4,860.00",0
19/01/2024,ACACIA COMMUNITY CARE LIMITED H+B HOMECARE SERVICES,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£4,760.00",0
20/12/2023,Access Self Storage,B00072,Brent Music Service,640230,Arts and Leisure Services,£755.00,0
27/12/2023,Access Self Storage,B00283,Early Years Central Services,640340,Social Community Care Supplies and Services,"£5,786.00",0
10/01/2024,Access Self Storage,B00283,Early Years Central Services,640340,Social Community Care Supplies and Services,"£2,462.00",0
22/01/2024,Access Self Storage,B02086,Trading Standards - Fixed Costs,640300,Facilities and Management Services,"£4,637.50",0
01/02/2024,Access Self Storage,B00072,Brent Music Service,640230,Arts and Leisure Services,£680.00,0
29/12/2023,ACCESS UK LIMITED,C80056,Oracle Cloud Programme - Capital,111920,Information Communication Technology - Capital,"£2,700.00",0
24/01/2024,ACCESS UK LIMITED,B01188,Client Affairs,640430,Information Communication Technology,"£3,605.04",0
01/02/2024,ACCESS UK LIMITED,B02315,Hr Services,611480,Human Resources - Training and Conferences,"£18,951.84",0
01/02/2024,ACCESS UK LIMITED,B02315,Hr Services,611480,Human Resources - Training and Conferences,"£32,040.00",0
