Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
09/02/2024,5391692,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,300.00
23/02/2024,5413143,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
23/02/2024,5413143,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
23/02/2024,5413145,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
23/02/2024,5413145,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,300.00
01/02/2024,5379079,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379080,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379081,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379082,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379083,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379084,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379086,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,720.00"
01/02/2024,5379087,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379089,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379090,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379091,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379092,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379093,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,940.00"
01/02/2024,5379094,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379095,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,940.00"
01/02/2024,5379096,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379097,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
01/02/2024,5379098,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,020.00"
06/02/2024,5384768,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
06/02/2024,5384770,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,240.00"
06/02/2024,5384771,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,240.00"
06/02/2024,5384789,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"2,400.00"
06/02/2024,5384790,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"1,200.00"
06/02/2024,5384791,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"3,900.00"
06/02/2024,5384793,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"4,680.00"
08/02/2024,5387021,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"4,800.00"
08/02/2024,5387265,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387266,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,260.00"
08/02/2024,5387299,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387301,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"4,290.00"
08/02/2024,5387302,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"4,290.00"
08/02/2024,5387303,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"3,510.00"
08/02/2024,5387304,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,260.00"
08/02/2024,5387305,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387307,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387312,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"3,510.00"
08/02/2024,5387327,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"3,510.00"
08/02/2024,5387345,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"7,260.00"
08/02/2024,5387346,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387347,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387354,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"4,290.00"
08/02/2024,5387355,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387368,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387369,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387370,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387393,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387437,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387440,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387441,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
08/02/2024,5387444,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387445,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387447,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,610.00"
08/02/2024,5387448,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,610.00"
08/02/2024,5387451,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387453,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,610.00"
08/02/2024,5387454,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387455,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
08/02/2024,5387458,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,610.00"
08/02/2024,5387461,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,610.00"
08/02/2024,5387462,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,610.00"
08/02/2024,5387478,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,-960.00
09/02/2024,5392540,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,FIVE RIVERS CHILD CARE LIMITED,"4,067.38"
09/02/2024,5392541,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,FIVE RIVERS CHILD CARE LIMITED,"5,908.47"
09/02/2024,5392542,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,FIVE RIVERS CHILD CARE LIMITED,"5,908.29"
09/02/2024,5392676,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"7,800.00"
09/02/2024,5392677,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"8,580.00"
09/02/2024,5392678,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"6,240.00"
09/02/2024,5392685,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"6,720.00"
09/02/2024,5392686,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"9,240.00"
09/02/2024,5392687,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"6,300.00"
09/02/2024,5392689,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"7,140.00"
09/02/2024,5392764,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,FIVE RIVERS CHILD CARE LIMITED,"3,948.91"
09/02/2024,5392765,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,FIVE RIVERS CHILD CARE LIMITED,"3,831.51"
09/02/2024,5392955,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"6,630.00"
09/02/2024,5392961,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,EDUCATION,FIVE RIVERS CHILD CARE LIMITED,"7,560.00"
22/02/2024,5410574,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"-7,020.00"
22/02/2024,5410575,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,FIVE RIVERS CHILD CARE LIMITED,"5,940.00"
01/02/2024,5341732,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,BELONG THERAPUETIC SUPPORT,420.00
01/02/2024,5379446,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,BELONG THERAPUETIC SUPPORT,"1,033.50"
22/02/2024,5410519,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,BELONG THERAPUETIC SUPPORT,604.50
22/02/2024,5410532,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,BELONG THERAPUETIC SUPPORT,750.00
09/02/2024,5392027,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
09/02/2024,5392471,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
23/02/2024,5413610,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
23/02/2024,5413838,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
01/02/2024,5379660,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,CHROMA THERAPIES LTD,897.00
06/02/2024,5384582,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,PRIVATE CONTRACTORS,ADOPTION SUPPORT FUND (SGO),,CHROMA THERAPIES LTD,760.00
09/02/2024,5390832,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,CHROMA THERAPIES LTD,960.00
09/02/2024,5390850,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,PRIVATE CONTRACTORS,ADOPTION SUPPORT FUND (SGO),,CHROMA THERAPIES LTD,312.00
09/02/2024,5390851,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,PRIVATE CONTRACTORS,ADOPTION SUPPORT FUND (SGO),,CHROMA THERAPIES LTD,312.00
12/02/2024,5393484,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,PRIVATE CONTRACTORS,ADOPTION SUPPORT FUND (SGO),,CHROMA THERAPIES LTD,320.00
14/02/2024,5397569,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,PRIVATE CONTRACTORS,ADOPTION SUPPORT FUND (SGO),,CHROMA THERAPIES LTD,920.00
16/02/2024,5402173,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,CHROMA THERAPIES LTD,858.00
16/02/2024,5402174,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,CHROMA THERAPIES LTD,624.00
09/02/2024,5392369,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,492.88
