Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
13/11/2023,5237224,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,459.74
21/11/2023,5248391,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,459.74
27/11/2023,5257847,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,459.74
06/11/2023,5228212,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,340.92
13/11/2023,5236485,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,340.92
21/11/2023,5247824,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,340.92
27/11/2023,5257230,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,340.92
07/11/2023,5229409,PLACE                         ,WASTE                         ,SERVICES,PFI CONTRACT MANAGEMENT,DEFAULT SUB NOM - I&E,ROTHERHAM M B C,"28,942.87"
14/11/2023,5237797,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,SERVICES,DBS CHECKS,DEFAULT SUB NOM - I&E,ROTHERHAM M B C,"3,550.85"
14/11/2023,5237797,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,SERVICES,DBS CHECKS,DEFAULT SUB NOM - I&E,ROTHERHAM M B C,"-3,550.85"
14/11/2023,5237797,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,SERVICES,DBS CHECKS,DEFAULT SUB NOM - I&E,ROTHERHAM M B C,945.65
14/11/2023,5237797,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,SERVICES,DBS CHECKS,DEFAULT SUB NOM - I&E,ROTHERHAM M B C,"2,605.20"
23/11/2023,5251794,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,576.00
23/11/2023,5251872,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,960.00
23/11/2023,5251879,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,SERVICES,SHORT BREAKS,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,"1,440.00"
06/11/2023,5228426,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,277.25
06/11/2023,5228426,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,"1,571.09"
13/11/2023,5236551,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,277.25
13/11/2023,5236551,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,"1,571.09"
21/11/2023,5247777,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,277.25
21/11/2023,5247777,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,"1,571.09"
27/11/2023,5257181,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,277.25
27/11/2023,5257181,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,"1,571.09"
02/11/2023,5221063,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,PBM CONTRACTS,MATERIALS - BUILDING SERVICES,AK GLASS AND GLAZING LTD,780.00
02/11/2023,5221064,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,PBM CONTRACTS,MATERIALS - BUILDING SERVICES,AK GLASS AND GLAZING LTD,"7,190.00"
01/11/2023,5214523,"ADULTS, WELLBEING AND CULTURE ",CULTURE AND COMMERCIALISATION ,COMMUNICATIONS AND COMPUTING,MUSIC SERVICE & HUB,SOFTWARE LICENCES/MAINTENANCE,CHARANGA LTD,"2,210.00"
13/11/2023,5235847,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,EXTRA CARE ROKEBY GARDENS,OTHER PROFESSIONAL SERVICES,HOUSING & CARE 21,"13,077.12"
13/11/2023,5235849,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,EXTRA CARE CHARLES COURT,OTHER PROFESSIONAL SERVICES,HOUSING & CARE 21,"13,077.12"
14/11/2023,5237381,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,EXTRA CARE SWALLOWDALE,OTHER PROFESSIONAL SERVICES,HOUSING & CARE 21,"19,070.80"
10/11/2023,5235710,PLACE                         ,TRADING SERVICES              ,DIRECT TRANSPORT COSTS,ADMIN GENERAL TRANSPORT,DEFAULT SUB NOM - I&E,MOTORWAY WINDSCREENS LTD T/A PGS,250.00
17/11/2023,5246987,PLACE                         ,TRADING SERVICES              ,DIRECT TRANSPORT COSTS,ADMIN GENERAL TRANSPORT,DEFAULT SUB NOM - I&E,MOTORWAY WINDSCREENS LTD T/A PGS,250.00
13/11/2023,5236105,"CHILDREN,YOUNG PEOPLE&FAMILIES",HEAD OF SKILLS                ,SERVICES,AFCL- COMMUNITY TUTORS COSTS,LECTURES AND TALKS,SPROTBROUGH COMMUNITY LIBRARY LTD,377.50
06/11/2023,5228869,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,668.30
13/11/2023,5236976,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,668.30
21/11/2023,5248315,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,668.30
27/11/2023,5257719,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,668.30
15/11/2023,5240131,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,399.60
10/11/2023,5234712,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"6,816.28"
10/11/2023,5234745,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,390.00
10/11/2023,5234755,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"3,497.42"
10/11/2023,5234756,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"6,596.10"
10/11/2023,5234757,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"3,411.55"
10/11/2023,5234758,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"6,815.97"
10/11/2023,5234759,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"3,241.05"
10/11/2023,5234760,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"3,869.11"
10/11/2023,5234761,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,445.78
10/11/2023,5234763,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,431.40
10/11/2023,5234765,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,445.78
10/11/2023,5234766,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"-6,164.70"
10/11/2023,5234766,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"6,596.10"
07/11/2023,5229402,PLACE                         ,HIGHWAYS                      ,PRIVATE CONTRACTORS,WINTER MAINT:PRECATION. GRIT,OTHER PROFESSIONAL SERVICES,REDACTED PERSONAL DATA,754.00
02/11/2023,5221194,CORPORATE RESOURCES           ,FINANCIAL DEV & BUSINESS SUPP ,EQUIPMENT/FURNITURE/MATERIALS,CENTRAL PRINTING,EQUIPMENT-GENERAL,REPRO SALES AND REPAIRS,450.00
10/11/2023,5234460,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,18+ SERVICE,CHILD RESIDENTIAL PLACEMENT,ROUNDABOUT LIMITED,407.10
15/11/2023,5239506,PLACE                         ,PROPERTY SERVICES             ,FIXTURES AND FITTINGS,PBM CONTRACTS,DEFAULT SUB NOM - I&E,WALKER FIRE UK LTD,351.30
14/11/2023,5237907,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,COLONNADES SHOPS SERVICE CHG,PLANNED REPAIRS & MAINT,CHURCHES FIRE SECURITY LTD,585.00
15/11/2023,5240139,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,DEFAULT SUB NOM - I&E,NORTHGATE PRE SCHOOL & TODDLERS LTD,"9,412.20"
01/11/2023,5110410,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,POOL EQUIPMENT,NRS HEALTHCARE,"148,290.87"
01/11/2023,5110411,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,POOL EQUIPMENT,NRS HEALTHCARE,"90,873.74"
01/11/2023,5110412,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,NON CATALOGUE EQUIPMENT,NRS HEALTHCARE,"27,455.91"
01/11/2023,5110414,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,DELIVERY (ACTIVITY),NRS HEALTHCARE,"104,581.04"
01/11/2023,5110415,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,DELIVERY (ACTIVITY),NRS HEALTHCARE,"104,558.40"
01/11/2023,5115867,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,DELIVERY (ACTIVITY),NRS HEALTHCARE,"1,878.76"
01/11/2023,5115868,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,DELIVERY (ACTIVITY),NRS HEALTHCARE,"1,880.65"
01/11/2023,5157835,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,NON CATALOGUE EQUIPMENT,NRS HEALTHCARE,"27,066.12"
01/11/2023,5157836,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,NON CATALOGUE EQUIPMENT,NRS HEALTHCARE,"49,109.88"
01/11/2023,5157838,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,POOL EQUIPMENT,NRS HEALTHCARE,"84,709.82"
01/11/2023,5157839,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,POOL EQUIPMENT,NRS HEALTHCARE,"160,784.62"
09/11/2023,5231918,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,DELIVERY (ACTIVITY),NRS HEALTHCARE,"58,321.57"
09/11/2023,5231919,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,DELIVERY (ACTIVITY),NRS HEALTHCARE,"58,353.33"
09/11/2023,5231921,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,NON CATALOGUE EQUIPMENT,NRS HEALTHCARE,"26,234.12"
09/11/2023,5231922,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,NON CATALOGUE EQUIPMENT,NRS HEALTHCARE,"38,892.68"
09/11/2023,5231923,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,POOL EQUIPMENT,NRS HEALTHCARE,"78,949.04"
09/11/2023,5231924,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,POOL EQUIPMENT,NRS HEALTHCARE,"122,194.84"
01/11/2023,5179365,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,SPM RECHARGEABLE WORKS,PLANNED REPAIRS & MAINT,ANSA ELEVATORS LTD,"3,371.49"
03/11/2023,5222016,PLACE                         ,PROPERTY SERVICES             ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP REPLACE,ANSA ELEVATORS LTD,"12,405.00"
08/11/2023,5231092,PLACE                         ,REGULATION & ENFORCEMENT      ,BUILDING REPAIRS/MAINTENANCE,COLONNADES U/GROUND CAR PARK,GENERAL REPAIRS & MAINT,ANSA ELEVATORS LTD,452.00
09/11/2023,5231932,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,SPM RECHARGEABLE WORKS,PLANNED REPAIRS & MAINT,ANSA ELEVATORS LTD,"1,173.00"
27/11/2023,5259132,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,NURSING - MH,NURSING,WILLOWBECK HEALTHCARE LIMITED,"2,862.56"
27/11/2023,5259142,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,WILLOWBECK HEALTHCARE LIMITED,"2,862.56"
13/11/2023,5235856,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,MISCELLANEOUS EXPENSES,LOCAL ASSISTANCE SCHEME,DEFAULT SUB NOM - I&E,FAMILY FUND TRADING LIMITED,820.00
15/11/2023,5239498,CHIEF EXECUTIVE               ,PH WELL PROGRAMMES            ,HEALTH AUTHORITIES,STOP SMOKING SERVICES 0-5 SH,DEFAULT SUB NOM - I&E,SOUTH WEST YORKSHIRE PARTNERSHIP,"32,348.00"
01/11/2023,5214584,"ADULTS, WELLBEING AND CULTURE ",CULTURE AND COMMERCIALISATION ,EQUIPMENT/FURNITURE/MATERIALS,SHARED SERVICE - HERITAGE,GENERAL MATERIALS,BOOKSPEED,366.11
01/11/2023,5177877,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,EXPENSES,DFE - EARLY OUTCOMES FUND,DEFAULT SUB NOM - I&E,DONCASTER PERFORMANCE VENUE LTD,"2,090.00"
01/11/2023,5177877,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,EXPENSES,DFE - EARLY OUTCOMES FUND,DEFAULT SUB NOM - I&E,DONCASTER PERFORMANCE VENUE LTD,"-2,090.00"
01/11/2023,5177877,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,EXPENSES,DFE - EARLY OUTCOMES FUND,DEFAULT SUB NOM - I&E,DONCASTER PERFORMANCE VENUE LTD,834.00
01/11/2023,5177877,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,EXPENSES,DFE - EARLY OUTCOMES FUND,DEFAULT SUB NOM - I&E,DONCASTER PERFORMANCE VENUE LTD,"1,256.00"
01/11/2023,5213092,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,RENTS,OD - DEV & TRAINING ROOM HIRE,DEFAULT SUB NOM - I&E,DONCASTER PERFORMANCE VENUE LTD,260.00
01/11/2023,5214489,"CHILDREN,YOUNG PEOPLE&FAMILIES",EQUITY AND INCLUSION          ,SERVICES,VISUAL IMPAIRMENT TEAM,DEFAULT SUB NOM - I&E,DONCASTER PERFORMANCE VENUE LTD,300.00
28/11/2023,5259808,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,RENTS,OD - DEV & TRAINING ROOM HIRE,DEFAULT SUB NOM - I&E,DONCASTER PERFORMANCE VENUE LTD,260.00
10/11/2023,5235618,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,873.30"
10/11/2023,5235618,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,555.70
10/11/2023,5235619,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,873.30"
10/11/2023,5235619,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,555.70
10/11/2023,5235620,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,873.30"
10/11/2023,5235620,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,555.70
10/11/2023,5235621,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,873.30"
10/11/2023,5235621,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,555.70
10/11/2023,5235622,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,873.30"
10/11/2023,5235622,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,555.70
10/11/2023,5235623,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,873.30"
10/11/2023,5235623,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,555.70
17/11/2023,5246046,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,604.68"
17/11/2023,5246046,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,476.02
17/11/2023,5246047,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,604.68"
17/11/2023,5246047,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,476.02
17/11/2023,5246048,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,604.68"
17/11/2023,5246048,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,476.02
17/11/2023,5246049,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,694.22"
17/11/2023,5246049,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,502.58
17/11/2023,5246052,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,464.40
17/11/2023,5246053,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,677.25
17/11/2023,5246054,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,648.22
17/11/2023,5246055,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,522.45
17/11/2023,5246056,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,697.96"
17/11/2023,5246057,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,044.90"
17/11/2023,5246058,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,044.90"
17/11/2023,5246059,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,348.30
