Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
20/12/2023,5297543,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,ADOPTION ALLOWANCES,REDACTED PERSONAL DATA,800.00
15/12/2023,5285718,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,405.16
20/12/2023,5297578,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,442.75
15/12/2023,5285733,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,ADOPTION ALLOWANCES,REDACTED PERSONAL DATA,405.16
20/12/2023,5297593,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,ADOPTION ALLOWANCES,REDACTED PERSONAL DATA,405.16
15/12/2023,5285035,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
15/12/2023,5285035,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285068,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,343.29
15/12/2023,5285150,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
15/12/2023,5285150,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5296949,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
20/12/2023,5296949,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5296988,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
20/12/2023,5296988,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285063,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
15/12/2023,5285063,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285063,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,300.00
15/12/2023,5285092,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,466.00
15/12/2023,5285092,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285194,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
15/12/2023,5285194,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5297016,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
20/12/2023,5297016,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5297039,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,466.00
20/12/2023,5297039,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5297079,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
20/12/2023,5297079,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285463,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,ADOPTION ALLOWANCES,REDACTED PERSONAL DATA,557.93
20/12/2023,5297806,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,ADOPTION ALLOWANCES,REDACTED PERSONAL DATA,325.46
01/12/2023,5255946,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,4D THERAPY,360.00
01/12/2023,5255947,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,4D THERAPY,270.00
01/12/2023,5255948,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,4D THERAPY,270.00
13/12/2023,5281265,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,4D THERAPY,680.00
13/12/2023,5281266,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION,PRIVATE CONTRACTORS,REGIONAL ADDOPTION AGENCY -ASF,,4D THERAPY,450.00
15/12/2023,5285795,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
20/12/2023,5297706,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
15/12/2023,5285019,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
15/12/2023,5285078,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
20/12/2023,5296974,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
20/12/2023,5297025,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
21/12/2023,5298876,CORPORATE RESOURCES,CHILDCARE LEGAL SERVICES,SERVICES,CHILDCARE LEGAL SERVICES,COUNSEL,RUTH RICHARDS,350.00
15/12/2023,5285404,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,492.88
20/12/2023,5297647,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,492.88
15/12/2023,5285372,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,340.00
20/12/2023,5297616,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,340.00
15/12/2023,5285360,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
15/12/2023,5285479,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
15/12/2023,5285685,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
20/12/2023,5297244,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
20/12/2023,5297549,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
20/12/2023,5297607,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
15/12/2023,5285726,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
20/12/2023,5297586,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
15/12/2023,5285509,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,398.00
20/12/2023,5297273,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,398.00
15/12/2023,5285368,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,340.00
15/12/2023,5285488,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,340.00
20/12/2023,5297253,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,340.00
20/12/2023,5297613,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,340.00
08/12/2023,5277014,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,NATIONAL FOSTERING AGENCY,"3,535.80"
08/12/2023,5277015,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,NATIONAL FOSTERING AGENCY,"3,429.44"
08/12/2023,5277016,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,NATIONAL FOSTERING AGENCY,"3,364.83"
08/12/2023,5277017,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,NATIONAL FOSTERING AGENCY,"3,295.46"
08/12/2023,5277018,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,NATIONAL FOSTERING AGENCY,"3,216.00"
08/12/2023,5277019,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,NATIONAL FOSTERING AGENCY,"3,295.20"
08/12/2023,5277020,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,NATIONAL FOSTERING AGENCY,"5,785.80"
15/12/2023,5285066,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
15/12/2023,5285066,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285086,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
15/12/2023,5285086,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285116,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
15/12/2023,5285116,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285200,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
15/12/2023,5285200,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5297019,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
20/12/2023,5297019,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5297033,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
20/12/2023,5297033,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5297061,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
20/12/2023,5297061,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5297084,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,350.00
20/12/2023,5297084,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285057,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,318.00
15/12/2023,5285057,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285399,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,318.00
15/12/2023,5285399,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,534.00
15/12/2023,5285575,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,318.00
15/12/2023,5285575,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,534.00
20/12/2023,5297010,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,318.00
20/12/2023,5297010,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5297301,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,318.00
20/12/2023,5297301,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,534.00
20/12/2023,5297643,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,318.00
20/12/2023,5297643,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,534.00
15/12/2023,5285084,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
15/12/2023,5285084,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
20/12/2023,5296946,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,898.71
20/12/2023,5296946,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,"1,029.86"
20/12/2023,5297031,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,398.00
20/12/2023,5297031,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,IN HOUSE FOSTERING PAYMENTS,FOSTER CARER ALLOWANCES,REDACTED PERSONAL DATA,534.00
15/12/2023,5285490,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,SPECIAL GUARDIANSHIP ALLOWANCE,REDACTED PERSONAL DATA,298.00
