Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
6974,2024-06-17 00:00:00,0019042330,INV,1203.48,AZTEC DAY SERVICES LTD,03621200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6975,2024-06-04 00:00:00,0017526634,INV,7781.22,KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6976,2024-06-17 00:00:00,0019042321,INV,2966.8,AZTEC DAY SERVICES LTD,03621200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6977,2024-06-17 00:00:00,0019042322,INV,341.48,AZTEC DAY SERVICES LTD,03621200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6978,2024-06-17 00:00:00,0019042323,INV,341.48,AZTEC DAY SERVICES LTD,03621200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6979,2024-06-17 00:00:00,0019042324,INV,1365.92,AZTEC DAY SERVICES LTD,03621200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6980,2024-06-04 00:00:00,0017526628,INV,2603.5,KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6981,2024-06-04 00:00:00,0017526629,INV,4939.94,KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6982,2024-06-04 00:00:00,0017526630,INV,4939.94,KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6983,2024-06-04 00:00:00,0017526631,INV,2294.8,KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6984,2024-06-04 00:00:00,0017526632,INV,4939.94,KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6985,2024-06-04 00:00:00,0017526633,INV,7782.33,KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6986,2024-06-27 00:00:00,0019044389,INV,1400.88,HARRIS COMMUNITY SUPPORT LTD,03853300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6987,2024-06-27 00:00:00,0019044390,INV,642.48,HARRIS COMMUNITY SUPPORT LTD,03853300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6988,2024-06-27 00:00:00,0019044391,INV,2334.8,HARRIS COMMUNITY SUPPORT LTD,03853300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6989,2024-06-27 00:00:00,0019044392,INV,2334.8,HARRIS COMMUNITY SUPPORT LTD,03853300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6990,2024-06-27 00:00:00,0019044468,INV,1035.69,J AND J CARE SERVICES,03328500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6991,2024-06-20 00:00:00,0019042884,INV,318.12,CARERS RELIEF SERVICE,00073100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6992,2024-06-20 00:00:00,0019042885,INV,1553.94,MULTIPLE INTELLIGENCE HUB CIC,14414100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6993,2024-06-19 00:00:00,0019043100,INV,756.14,AGE UK MEDWAY,03573000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6994,2024-06-20 00:00:00,0019043091,INV,1238.4,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6995,2024-06-27 00:00:00,0019044393,INV,1400.88,HARRIS COMMUNITY SUPPORT LTD,03853300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6996,2024-06-27 00:00:00,0019044388,INV,428.32,HARRIS COMMUNITY SUPPORT LTD,03853300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6997,2024-06-18 00:00:00,0019042488,INV,2192.03,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6998,2024-06-18 00:00:00,0019042489,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6999,2024-06-18 00:00:00,0019042490,INV,2267.61,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7000,2024-06-18 00:00:00,0019042491,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7001,2024-06-18 00:00:00,0019042492,INV,2267.61,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7002,2024-06-20 00:00:00,0019042883,INV,361.8,CARERS RELIEF SERVICE,00073100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7003,2024-06-18 00:00:00,0019042482,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7004,2024-06-18 00:00:00,0019042483,INV,2267.61,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7005,2024-06-18 00:00:00,0019042484,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7006,2024-06-18 00:00:00,0019042485,INV,2267.61,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7007,2024-06-18 00:00:00,0019042486,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7008,2024-06-18 00:00:00,0019042487,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7009,2024-06-17 00:00:00,0019042297,INV,743.03,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7010,2024-06-18 00:00:00,0019042477,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7011,2024-06-18 00:00:00,0019042478,INV,2267.61,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7012,2024-06-18 00:00:00,0019042479,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7013,2024-06-18 00:00:00,0019042480,INV,2267.61,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7014,2024-06-18 00:00:00,0019042481,INV,2343.2,NAS SERVICES LTD,00292000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7015,2024-06-17 00:00:00,0019042291,INV,743.03,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7016,2024-06-17 00:00:00,0019042292,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7017,2024-06-17 00:00:00,0019042293,INV,1930.08,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7018,2024-06-17 00:00:00,0019042294,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7019,2024-06-17 00:00:00,0019042295,INV,2077.33,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7020,2024-06-17 00:00:00,0019042296,INV,743.03,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7021,2024-06-17 00:00:00,0019042285,INV,495.37,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7022,2024-06-17 00:00:00,0019042286,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7023,2024-06-17 00:00:00,0019042287,INV,795.83,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7024,2024-06-17 00:00:00,0019042288,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7025,2024-06-17 00:00:00,0019042289,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7026,2024-06-17 00:00:00,0019042290,INV,521.77,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7027,2024-06-17 00:00:00,0019042279,INV,989.96,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7028,2024-06-17 00:00:00,0019042280,INV,1780.57,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7029,2024-06-17 00:00:00,0019042281,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7030,2024-06-17 00:00:00,0019042282,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7031,2024-06-17 00:00:00,0019042283,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7032,2024-06-17 00:00:00,0019042284,INV,1780.57,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7033,2024-06-17 00:00:00,0019042273,INV,1780.57,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7034,2024-06-17 00:00:00,0019042274,INV,1238.4,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7035,2024-06-17 00:00:00,0019042275,INV,1780.57,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7036,2024-06-17 00:00:00,0019042276,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7037,2024-06-17 00:00:00,0019042277,INV,2967.6,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7038,2024-06-17 00:00:00,0019042278,INV,2967.6,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7039,2024-06-17 00:00:00,0019042267,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7040,2024-06-17 00:00:00,0019042268,INV,495.37,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7041,2024-06-17 00:00:00,0019042269,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7042,2024-06-17 00:00:00,0019042270,INV,1105.13,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7043,2024-06-17 00:00:00,0019042271,INV,2374.07,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7044,2024-06-17 00:00:00,0019042272,INV,247.67,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7045,2024-06-17 00:00:00,0019042261,INV,990.73,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7046,2024-06-17 00:00:00,0019042262,INV,1780.57,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7047,2024-06-17 00:00:00,0019042263,INV,247.67,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7048,2024-06-17 00:00:00,0019042264,INV,586.46,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7049,2024-06-17 00:00:00,0019042265,INV,247.67,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7050,2024-06-17 00:00:00,0019042266,INV,743.03,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7051,2024-06-17 00:00:00,0019041694,INV,587.08,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7052,2024-06-17 00:00:00,0019041876,INV,406.44,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7053,2024-06-17 00:00:00,0019041886,INV,492.32,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7054,2024-06-17 00:00:00,0019041888,INV,246.16,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7055,2024-06-17 00:00:00,0019042259,INV,743.03,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7056,2024-06-17 00:00:00,0019042260,INV,1238.4,CHOICE & HARMONY SUPPORT SERVICES LTD,14365600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7057,2024-06-27 00:00:00,0017527220,INV,3084.69,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7058,2024-06-27 00:00:00,0017527221,INV,966.91,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7059,2024-06-27 00:00:00,0017527222,INV,610.68,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7060,2024-06-27 00:00:00,0017527223,INV,712.46,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7061,2024-06-27 00:00:00,0017527224,INV,1094.09,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7062,2024-06-17 00:00:00,0019041692,INV,800.02,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7063,2024-06-27 00:00:00,0017527214,INV,407.12,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7064,2024-06-27 00:00:00,0017527215,INV,763.35,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7065,2024-06-27 00:00:00,0017527216,INV,210.56,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7066,2024-06-27 00:00:00,0017527217,INV,356.23,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7067,2024-06-27 00:00:00,0017527218,INV,814.24,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7068,2024-06-27 00:00:00,0017527219,INV,1017.8,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7069,2024-06-27 00:00:00,0017527208,INV,458.01,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7070,2024-06-27 00:00:00,0017527209,INV,661.57,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7071,2024-06-27 00:00:00,0017527210,INV,789.6,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7072,2024-06-27 00:00:00,0017527211,INV,610.68,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7073,2024-06-27 00:00:00,0017527212,INV,458.01,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7074,2024-06-27 00:00:00,0017527213,INV,407.12,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7075,2024-06-04 00:00:00,0017526635,INV,1035.69,J AND J CARE SERVICES,03328500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7076,2024-06-04 00:00:00,0017526637,INV,615.4,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7077,2024-06-04 00:00:00,0017526639,INV,541.92,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7078,2024-06-04 00:00:00,0017526662,INV,316.12,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7079,2024-06-04 00:00:00,0017526673,INV,492.32,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7080,2024-06-04 00:00:00,0017526675,INV,246.16,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7081,2024-06-05 00:00:00,0081153919,INV,9204.36,RAPID CARE LTD,02101500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7082,2024-06-13 00:00:00,0081155155,INV,2902.28,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7083,2024-06-13 00:00:00,0081155162,INV,9835.12,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7084,2024-06-13 00:00:00,0081155236,INV,7408.12,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7085,2024-06-13 00:00:00,0081155268,CRN,-3424.89,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7086,2024-06-13 00:00:00,0081155275,INV,349.4,CHOICE SUPPORT LTD,00268600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7087,2024-06-13 00:00:00,0081156313,INV,8866.48,SEEDS CARE LTD,30153400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7088,2024-06-13 00:00:00,0081156323,INV,9920.2,LEARNING DISABILITIES CARE (DOVER) LTD,30002800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7089,2024-06-13 00:00:00,0081150407,CRN,-1501.72,ATMAN CARE LTD,30318200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7090,2024-06-13 00:00:00,0081156114,INV,13278.72,BETHAL MANNA CARE LTD,30258000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7091,2024-06-13 00:00:00,0081156227,INV,16024.6,IVY LEAGUE CARE LTD -- CORNWALL LODGE,30488200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7092,2024-06-13 00:00:00,0081156228,INV,2702.56,BLOSSOMS CARE SERVICES LTD,03328400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7093,2024-06-13 00:00:00,0081156236,INV,6826.76,CREAM CARE SUPPORTED LIVING LTD,30290000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7094,2024-06-13 00:00:00,0081156242,INV,2782.76,ELYSIUM SUPPORTED LIVING LTD,30017000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7095,2024-06-13 00:00:00,0081156247,INV,5914.72,ELLENS COURT CARE HOME,30049700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7096,2024-06-13 00:00:00,0081156267,INV,494.8,MCNEIL HOMECARE LTD,30027800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7097,2024-06-13 00:00:00,0081156172,INV,9388.56,SEEDS CARE LTD,30153400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7098,2024-06-13 00:00:00,0081156176,INV,6230.8,CARTREF HOMES UK LTD,01627200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7099,2024-06-13 00:00:00,0081156183,INV,1090.24,JRB SUPPORT SERVICES,30388300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7100,2024-06-13 00:00:00,0081156194,INV,4124.32,ELLENS COURT CARE HOME,30049700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7101,2024-06-13 00:00:00,0081156218,INV,6317,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7102,2024-06-13 00:00:00,0081156221,INV,1101.6,ASPENS CHARITIES,30049500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7103,2024-06-13 00:00:00,0081156121,INV,3150.08,YOUR LIFE YOUR HOME,30158000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7104,2024-06-13 00:00:00,0081156125,INV,7845.96,SEEDS CARE LTD,30153400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7105,2024-06-13 00:00:00,0081156130,INV,2589.24,VOYAGE CARE 214 CANTERBURY STREET,30007700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7106,2024-06-13 00:00:00,0081156131,INV,1685.45,VICTORY LOCUM LTD,30488100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7107,2024-06-13 00:00:00,0081156132,INV,9871.5,EUNISTAR HEALTH CONSULTANTS,30488300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7108,2024-06-13 00:00:00,0081156133,INV,3496.36,HF TRUST LTD RE 33 STATION ROAD,00072100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7109,2024-06-13 00:00:00,0081155990,INV,4805.72,PROTEA CARE HOMES- KENT SERVICE,03823600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7110,2024-06-13 00:00:00,0081156014,INV,5130.52,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7111,2024-06-13 00:00:00,0081156015,INV,5389.72,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7112,2024-06-13 00:00:00,0081156024,INV,7819,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7113,2024-06-13 00:00:00,0081156025,INV,9905.32,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7114,2024-06-13 00:00:00,0081156040,INV,5117.84,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7115,2024-06-13 00:00:00,0081155690,INV,11584.2,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7116,2024-06-13 00:00:00,0081155707,INV,6930,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7117,2024-06-13 00:00:00,0081155717,INV,6246.24,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7118,2024-06-13 00:00:00,0081155746,INV,14950.12,OPHRAH OAK LIMITED,30328900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7119,2024-06-13 00:00:00,0081155849,INV,968.96,KASBAH,00873000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7120,2024-06-13 00:00:00,0081155889,INV,7460.56,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7121,2024-06-13 00:00:00,0081155363,INV,1401.91,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7122,2024-06-13 00:00:00,0081155399,INV,10863.4,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7123,2024-06-13 00:00:00,0081155516,INV,5556.08,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7124,2024-06-13 00:00:00,0081155534,INV,12445.64,ELLENS COURT CARE HOME,30049700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7125,2024-06-13 00:00:00,0081155564,INV,4685.4,CRAEGMOOR SUPPORTING YOU LTD,30062700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7126,2024-06-13 00:00:00,0081155631,INV,6008.64,THE MOUNT CAMPHILL COMMUNITY LTD,02910700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7127,2024-06-13 00:00:00,0081155280,INV,4452.84,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7128,2024-06-13 00:00:00,0081155281,INV,10118.12,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7129,2024-06-13 00:00:00,0081155282,INV,10851.76,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7130,2024-06-13 00:00:00,0081155285,INV,14445.84,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7131,2024-06-13 00:00:00,0081155293,INV,8466.64,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7132,2024-06-13 00:00:00,0081155361,INV,7050.64,PROTEA CARE HOMES- KENT SERVICE,03823600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
7133,2024-06-13 00:00:00,0081156281,INV,5671.84,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
