Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description,,
109,2025-01-27 00:00:00,0041345564,INV,17250,REDACTED PERSONAL DATA,14461600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C7000,CapitalGrants&,9E205C7000608648,DFG MANDATORY DFG Mandarory DFG Mandatory
110,2025-01-23 00:00:00,0041345551,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
111,2025-01-20 00:00:00,0041344326,INV,1650,BAILEY PARTNERSHIP (GROUP) LTD,02743600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
112,2025-01-20 00:00:00,0041345169,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
113,2025-01-23 00:00:00,0041345553,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
114,2025-01-20 00:00:00,0041345179,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
115,2025-01-20 00:00:00,0041345184,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
116,2025-01-20 00:00:00,0041345188,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
117,2025-01-20 00:00:00,0041345228,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
118,2025-01-20 00:00:00,0041345229,INV,280,MICHAEL PARKES SURVEYORS LTD,02065600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2600,IntTra Legfee,9E207C2600000000,TEMP ACC PILOT Legal Fees
119,2025-01-09 00:00:00,0041343847,INV,244.36,BLAKES SECURITIES SYSTEMS LTD.,00048700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C0700,Furniture & Fittings (New),9L237C0700000000,SPLASHESREPLAC F & F New
120,2025-01-09 00:00:00,0041343847,INV,12,BLAKES SECURITIES SYSTEMS LTD.,00048700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C0700,Furniture & Fittings (New),9L237C0700000000,SPLASHESREPLAC F & F New
121,2025-01-09 00:00:00,0030276057,INV,600,SPACE & PLACE,14313400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C2700,ExtConsultFees,9L237C2700000000,SPLASHESREPLAC ConsultancyFees
122,2025-01-09 00:00:00,0030276040,INV,600,SPACE & PLACE,14313400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,CULTURE & COMMUNITY,C2700,ExtConsultFees,9L237C2700000000,SPLASHESREPLAC ConsultancyFees
123,2025-01-21 00:00:00,0041343957,INV,1500,KENT COUNTY COUNCIL,00922700,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C8100,Spend to 31st March,9L354C8100000000,TEMPLE MRSH OS Spend to 31st March
124,2025-01-30 00:00:00,0030276246,INV,90.98,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T006C1500000000,LEDLANTERNREPL Building Wks
125,2025-01-27 00:00:00,0041345632,INV,3702,PROJECT CENTRE LTD,03925100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1400,HighHlstwCycle,9T036C1400000000,ENFORCEMT CAMS Desgn Fees Ext
126,2025-01-30 00:00:00,0030276246,INV,18642.81,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1500,HighHlstwCycle,9T036C1500000000,ENFORCEMT CAMS Building Wks
127,2025-01-09 00:00:00,0041344203,INV,600,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C1800,SiteConditioni,9T491C1800000000,STROODRIVPH1&2 Site Cond
128,2025-01-09 00:00:00,0041343744,INV,3495,CUBIC TRANSPORTATION SYSTEMS LTD,03992800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T528C1500731022,POTHOLES BldCont Carria
129,2025-01-20 00:00:00,0041344995,INV,575,CASCADE SOFTWARE LTD,01413800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T539C1500000000,MEDWAY TUNNEL Building Wks
130,2025-01-30 00:00:00,0030276246,INV,12211.15,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T539C1500000000,MEDWAY TUNNEL Building Wks
131,2025-01-30 00:00:00,0030276246,INV,3310.75,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T539C1500090539,MEDWAY TUNNEL DFTTUNNELVENT
132,2025-01-30 00:00:00,0030276246,INV,1488.11,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T560C1500731032,DESG&RESURFACE BWksExtSgnBolPn
133,2025-01-30 00:00:00,0030276246,INV,2166.12,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T560C1500731033,DESG&RESURFACE BWkExtMarkStdPn
134,2025-01-30 00:00:00,0030276246,INV,16521.75,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T567C1500731000,STREETFURNITUR Lighting Colum
135,2025-01-30 00:00:00,0030276246,INV,1627.23,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T567C1500731006,STREETFURNITUR Signs
136,2025-01-30 00:00:00,0030276246,INV,253.53,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T567C1500731007,STREETFURNITUR St Nameplates
137,2025-01-30 00:00:00,0030276246,INV,2079.84,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T567C1500731008,STREETFURNITUR Miscellaneous
138,2025-01-30 00:00:00,0030276246,INV,1198.26,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T620C1500732034,ACTIVE TRAVEL BgWksA228FEHiL
139,2025-01-20 00:00:00,0041345172,INV,852.5,PROJECT CENTRE LTD,03925100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T620C1500732037,ACTIVE TRAVEL BldSchStATF
140,2025-01-16 00:00:00,0041344560,INV,1782.2,EMERALD ELEVATORS LTD,04013900,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees,9T822C2700000000,FHSF INVHUBMED ConsultancyFees
141,2025-01-16 00:00:00,0041344559,INV,1846.68,EMERALD ELEVATORS LTD,04013900,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees,9T822C2700000000,FHSF INVHUBMED ConsultancyFees
142,2025-01-13 00:00:00,0041344537,INV,921.48,UK POWER NETWORKS OPERATIONS,80086700,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees,9T822C2700000000,FHSF INVHUBMED ConsultancyFees
143,2025-01-09 00:00:00,0041344457,INV,10326.38,BAILEY PARTNERSHIP (GROUP) LTD,02743600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2500,Survey&Consult,9T827C2500000000,BROOKTHEATRE Survey Gen
144,2025-01-13 00:00:00,0041344706,INV,280.5,BAILEY PARTNERSHIP (GROUP) LTD,02743600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION,C2700,ExtConsultFees,9T827C2700000000,BROOKTHEATRE ConsultancyFees
145,2025-01-30 00:00:00,0030276246,INV,376.5,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T988C1500730516,HGHWYSMAINTLTP3 WksExtCarrStruc
146,2025-01-30 00:00:00,0030276246,INV,1573.27,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T988C1500730519,HGHWYSMAINTLTP3 WrksExtHghwDrai
147,2025-01-30 00:00:00,0030276246,INV,5401.91,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T988C1500730521,HGHWYSMAINTLTP3 WrksExtStrLight
148,2025-01-30 00:00:00,0030276246,INV,25383.36,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T988C1500730526,HGHWYSMAINTLTP3 BgWksSkidPoSit
149,2025-01-30 00:00:00,0030276246,INV,33942.43,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,HighHlstwCycle,9T989C1300731208,INT TRNSPT LTP3 DesFeeIn
150,2025-01-06 00:00:00,0041343774,INV,550,FORE CONSULTING LTD,04102600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,HighHlstwCycle,9T989C1300731700,INT TRNSPT LTP3 DesFeeMinWkDrK
151,2025-01-06 00:00:00,0041343774,INV,50,FORE CONSULTING LTD,04102600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,HighHlstwCycle,9T989C1300731700,INT TRNSPT LTP3 DesFeeMinWkDrK
152,2025-01-23 00:00:00,0041345187,INV,2800,PROJECT CENTRE LTD,03925100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,HighHlstwCycle,9T989C1300731700,INT TRNSPT LTP3 DesFeeMinWkDrK
153,2025-01-09 00:00:00,0041343613,INV,20000,PROJECT CENTRE LTD,03925100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1300,HighHlstwCycle,9T989C1300731897,INT TRNSPT LTP3 DesFeeIn 9T989
154,2025-01-13 00:00:00,0041344349,INV,4990,KENT STRUCTURAL & ARCHITECTURAL LTD,80164200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731202,INT TRNSPT LTP3 BldWkIn
155,2025-01-30 00:00:00,0030276246,INV,634.59,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731202,INT TRNSPT LTP3 BldWkIn
156,2025-01-14 00:00:00,0041342220,INV,1064.66,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731256,INT TRNSPT LTP3 Bldg Wrks Ext
157,2025-01-30 00:00:00,0030276246,INV,11000,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731256,INT TRNSPT LTP3 Bldg Wrks Ext
158,2025-01-30 00:00:00,0030276246,INV,2486.66,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731700,INT TRNSPT LTP3 BldWkInMrWk MM
159,2025-01-30 00:00:00,0030276246,INV,588.21,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731717,INT TRNSPT LTP3 WrkContCWBSPedX
160,2025-01-30 00:00:00,0030276246,INV,605.33,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731746,INT TRNSPT LTP3 BldWkInMrWk BS
161,2025-01-02 00:00:00,0041342944,INV,5536,KENT STRUCTURAL & ARCHITECTURAL LTD,80164200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731800,INT TRNSPT LTP3 WrksMant 9T989
162,2025-01-13 00:00:00,0041344388,INV,1425,KENT STRUCTURAL & ARCHITECTURAL LTD,80164200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731800,INT TRNSPT LTP3 WrksMant 9T989
163,2025-01-30 00:00:00,0030276246,INV,1816.16,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731867,INT TRNSPT LTP3 BlgWkIn 9T989
164,2025-01-30 00:00:00,0030276246,INV,11500,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731898,INT TRNSPT LTP3 BlgWkIn 9T989
165,2025-01-30 00:00:00,0030276246,INV,1798.5,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731904,INT TRNSPT LTP3 BldWksAccess
166,2025-01-30 00:00:00,0030276246,INV,3028.29,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,FRONT LINE SERVICES,C1500,HighHlstwCycle,9T989C1500731905,INT TRNSPT LTP3 BldWksTranOp
167,2025-01-14 00:00:00,0014902837,INV,525000,GROCERY -  EDENRED UK GRP LTD,04199900,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,46000,Priv Contract,3088846000888668,CA COVID-19 Pay Priv HSF
168,2025-01-23 00:00:00,0030276152,INV,98720,BLACKHAWK NETWORK EMEA LTD,14306600,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,46000,Priv Contract,3088846000888668,CA COVID-19 Pay Priv HSF
169,2025-01-07 00:00:00,0041343996,INV,457.5,NEC SOFTWARE SOLUTIONS UK LTD,03548600,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,46000,Priv Contract,3088846000888668,CA COVID-19 Pay Priv HSF
170,2025-01-30 00:00:00,0041345800,INV,11712,NEC SOFTWARE SOLUTIONS UK LTD,03548600,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,ADDITIONAL GOVT SUPPORT EXP,46000,Priv Contract,3088846000888668,CA COVID-19 Pay Priv HSF
171,2025-01-16 00:00:00,0041345116,INV,98023,GRANT THORNTON UK LLP,02419700,BUSINESS SUPPORT,CORPORATE MANAGEMENT,CORPORATE MANAGEMENT,34200,External Audit Fees,4C10034200000000,CORPO MGT & GE Ext Audit Fees
172,2025-01-09 00:00:00,0041344400,INV,2220,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
173,2025-01-09 00:00:00,0041344401,INV,2146,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
174,2025-01-09 00:00:00,0041344386,INV,1800,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
175,2025-01-14 00:00:00,0041344867,INV,2544.78,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
176,2025-01-14 00:00:00,0041344869,INV,2968.91,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
177,2025-01-14 00:00:00,0041344870,INV,1696.52,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
178,2025-01-16 00:00:00,0041344903,INV,2220,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
179,2025-01-21 00:00:00,0041345397,INV,1800,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
180,2025-01-21 00:00:00,0041345396,INV,2220,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
181,2025-01-21 00:00:00,0041345395,INV,1650,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
182,2025-01-23 00:00:00,0041345439,INV,1350,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
183,2025-01-16 00:00:00,0041344934,INV,1347.5,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
184,2025-01-21 00:00:00,0041345399,INV,2220,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
185,2025-01-07 00:00:00,0041338953,INV,100,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
186,2025-01-07 00:00:00,0041338953,INV,1717.7,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
187,2025-01-09 00:00:00,0041344390,INV,2190,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
188,2025-01-14 00:00:00,0041344803,INV,1711,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
189,2025-01-16 00:00:00,0041344912,INV,2220,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
190,2025-01-13 00:00:00,0041344647,INV,825,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
191,2025-01-13 00:00:00,0041344648,INV,1087.5,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
192,2025-01-13 00:00:00,0041344650,INV,780,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
193,2025-01-13 00:00:00,0041344651,INV,1080,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
194,2025-01-13 00:00:00,0041344773,INV,1402.5,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
195,2025-01-21 00:00:00,0041345398,INV,1957.5,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
196,2025-01-14 00:00:00,0041344864,INV,969.44,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20135000000000,LEGAL SERVICES HR Approved Agency
197,2025-01-09 00:00:00,0041344357,INV,387,CILEX THE INSTITUTE OF LEGAL EXECUTIVES,03551300,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",37900,Subscriptions,4C20137900000000,LEGAL SERVICES Subscriptions
198,2025-01-09 00:00:00,0041344358,INV,387,CILEX THE INSTITUTE OF LEGAL EXECUTIVES,03551300,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",37900,Subscriptions,4C20137900000000,LEGAL SERVICES Subscriptions
199,2025-01-09 00:00:00,0041344359,INV,387,CILEX THE INSTITUTE OF LEGAL EXECUTIVES,03551300,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",37900,Subscriptions,4C20137900000000,LEGAL SERVICES Subscriptions
200,2025-01-06 00:00:00,0041344275,INV,387,CILEX THE INSTITUTE OF LEGAL EXECUTIVES,03551300,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",31400,Books Pubs & Newspapers,4C20331400000000,LEGAL SHARED Books/Pubs/News
201,2025-01-20 00:00:00,0041345251,INV,413.88,MEDWAY NORSE LTD,03759400,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",34001,Printing,4C20334001000000,LEGAL SHARED Printing
202,2025-01-14 00:00:00,0041344863,INV,767,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20335000000000,LEGAL SHARED HR Approved Agency
203,2025-01-16 00:00:00,0041344900,INV,708,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20335000000000,LEGAL SHARED HR Approved Agency
204,2025-01-16 00:00:00,0041344904,INV,1776,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20335000000000,LEGAL SHARED HR Approved Agency
205,2025-01-21 00:00:00,0041345400,INV,1406.25,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20335000000000,LEGAL SHARED HR Approved Agency
206,2025-01-21 00:00:00,0041345393,INV,1776,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20335000000000,LEGAL SHARED HR Approved Agency
207,2025-01-09 00:00:00,0041344402,INV,1406.25,SELLICK PARTNERSHIP LTD,03073900,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20335000000000,LEGAL SHARED HR Approved Agency
208,2025-01-09 00:00:00,0041344406,INV,1711,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20335000000000,LEGAL SHARED HR Approved Agency
209,2025-01-13 00:00:00,0041344638,INV,1917.5,VENN GROUP LIMITED,02417100,BUSINESS SUPPORT,LEGAL & CONTRACTS,"LEGAL, LAND CHRGES & LICENSING",35000,HR Approved Ag,4C20335000000000,LEGAL SHARED HR Approved Agency
