Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Children's Social Care & Lifelong Learning,Transfer Payments,Transfer Payments,7120048,2113,202305,REDACTED - Personal Information,216.00 ,31/08/2023
Children's Social Care & Lifelong Learning,Transfer Payments,Transfer Payments,7120048,2114,202305,REDACTED - Personal Information,-216.00 ,31/08/2023
Children's Social Care & Lifelong Learning,Transfer Payments,Transfer Payments,7120048,2115,202305,REDACTED - Personal Information,216.00 ,31/08/2023
Children's Social Care & Lifelong Learning,Transfer Payments,Transfer Payments,7120048,2116,202305,REDACTED - Personal Information,-216.00 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,7,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,11,202305,REDACTED - Personal Information,6.23 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,12,202305,REDACTED - Personal Information,4.67 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,16,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,25,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,26,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,27,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,28,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,29,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,42,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,43,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000073,44,202305,REDACTED - Personal Information,90.90 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000074,6,202305,REDACTED - Personal Information,90.90 ,10/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000074,8,202305,REDACTED - Personal Information,90.90 ,10/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000074,19,202305,REDACTED - Personal Information,90.90 ,10/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000074,28,202305,REDACTED - Personal Information,6.23 ,10/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000074,29,202305,REDACTED - Personal Information,4.67 ,10/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000074,36,202305,REDACTED - Personal Information,90.90 ,10/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000074,52,202305,REDACTED - Personal Information,90.90 ,10/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000075,6,202305,REDACTED - Personal Information,6.23 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000075,7,202305,REDACTED - Personal Information,4.67 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000075,11,202305,REDACTED - Personal Information,90.90 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000075,20,202305,REDACTED - Personal Information,90.90 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000075,31,202305,REDACTED - Personal Information,90.90 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000075,34,202305,REDACTED - Personal Information,90.90 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000075,39,202305,REDACTED - Personal Information,90.90 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000075,40,202305,REDACTED - Personal Information,90.90 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000076,8,202305,REDACTED - Personal Information,6.23 ,24/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000076,9,202305,REDACTED - Personal Information,4.67 ,24/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000076,13,202305,REDACTED - Personal Information,90.90 ,24/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000076,21,202305,REDACTED - Personal Information,90.90 ,24/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000076,22,202305,REDACTED - Personal Information,90.90 ,24/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000076,33,202305,REDACTED - Personal Information,90.90 ,24/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000076,34,202305,REDACTED - Personal Information,90.90 ,24/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000076,36,202305,REDACTED - Personal Information,90.90 ,24/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000077,8,202305,REDACTED - Personal Information,6.23 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000077,9,202305,REDACTED - Personal Information,4.67 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000077,13,202305,REDACTED - Personal Information,90.90 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000077,19,202305,REDACTED - Personal Information,90.90 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000077,20,202305,REDACTED - Personal Information,90.90 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000077,23,202305,REDACTED - Personal Information,90.90 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000077,28,202305,REDACTED - Personal Information,90.90 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7000077,29,202305,REDACTED - Personal Information,90.90 ,31/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,75,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,76,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,82,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,123,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,135,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,136,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,137,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,138,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,157,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,158,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,211,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,212,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,224,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,225,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,250,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,251,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,252,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,259,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,260,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,276,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,277,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,663,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,664,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,766,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,767,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,776,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,777,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1270,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1290,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1291,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1292,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1293,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1294,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1419,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1420,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1421,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1422,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1423,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1424,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1425,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1426,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,1927,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,2011,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120046,2018,202305,REDACTED - Personal Information,226.82 ,03/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120047,78,202305,REDACTED - Personal Information,226.82 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120047,79,202305,REDACTED - Personal Information,226.82 ,17/08/2023
Children's Social Care & Lifelong Learning,Third Party Payments,Third Party Payments,7120047,136,202305,REDACTED - Personal Information,226.82 ,17/08/2023
