Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200057899,1,202301,Barclaycard - Global Commercial Payments,1.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200057930,1,202301,Barclaycard - Global Commercial Payments,24.95 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200058558,1,202301,Barclaycard - Global Commercial Payments,2.49 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200058671,1,202301,Barclaycard - Global Commercial Payments,60.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200059103,1,202301,Barclaycard - Global Commercial Payments,25.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200059904,1,202301,Barclaycard - Global Commercial Payments,25.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200061376,1,202301,Barclaycard - Global Commercial Payments,25.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200063732,1,202301,Barclaycard - Global Commercial Payments,25.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200064746,1,202301,Barclaycard - Global Commercial Payments,9.34 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200067371,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200068487,1,202301,Barclaycard - Global Commercial Payments,25.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200068816,1,202301,Barclaycard - Global Commercial Payments,24.95 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200069090,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200069172,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200069269,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200070492,1,202301,Barclaycard - Global Commercial Payments,3.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200070927,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071224,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071789,1,202301,Barclaycard - Global Commercial Payments,24.95 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072555,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072689,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074174,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074888,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075591,1,202301,Barclaycard - Global Commercial Payments,24.95 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075826,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075930,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076029,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076760,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077802,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200079006,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200079600,1,202301,Barclaycard - Global Commercial Payments,24.95 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200080331,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200080379,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200082114,1,202301,Barclaycard - Global Commercial Payments,8.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200082115,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200083045,1,202301,Barclaycard - Global Commercial Payments,24.95 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200083536,1,202301,Barclaycard - Global Commercial Payments,8.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200083636,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200086114,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200087069,1,202301,Barclaycard - Global Commercial Payments,24.95 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200087995,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200089312,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200090231,1,202301,Barclaycard - Global Commercial Payments,24.95 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200090941,1,202301,Barclaycard - Global Commercial Payments,7.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093837,1,202301,Barclaycard - Global Commercial Payments,73.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093989,1,202301,Barclaycard - Global Commercial Payments,105.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093990,1,202301,Barclaycard - Global Commercial Payments,105.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094586,1,202301,Barclaycard - Global Commercial Payments,249.94 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094656,1,202301,Barclaycard - Global Commercial Payments,69.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094712,1,202301,Barclaycard - Global Commercial Payments,32.29 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094714,1,202301,Barclaycard - Global Commercial Payments,18.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200085832,1,202301,Barclaycard - Global Commercial Payments,21.88 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200088867,1,202301,Barclaycard - Global Commercial Payments,10.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200092383,1,202301,Barclaycard - Global Commercial Payments,19.01 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200092751,1,202301,Barclaycard - Global Commercial Payments,60.40 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200092773,1,202301,Barclaycard - Global Commercial Payments,10.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200092774,1,202301,Barclaycard - Global Commercial Payments,-19.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093141,1,202301,Barclaycard - Global Commercial Payments,47.62 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093436,1,202301,Barclaycard - Global Commercial Payments,9.99 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093716,1,202301,Barclaycard - Global Commercial Payments,38.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093717,1,202301,Barclaycard - Global Commercial Payments,45.96 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093720,1,202301,Barclaycard - Global Commercial Payments,51.42 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093932,1,202301,Barclaycard - Global Commercial Payments,32.40 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094052,1,202301,Barclaycard - Global Commercial Payments,24.97 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094344,1,202301,Barclaycard - Global Commercial Payments,6.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094345,1,202301,Barclaycard - Global Commercial Payments,150.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094432,1,202301,Barclaycard - Global Commercial Payments,12.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094725,1,202301,Barclaycard - Global Commercial Payments,20.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094857,1,202301,Barclaycard - Global Commercial Payments,145.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094924,1,202301,Barclaycard - Global Commercial Payments,90.00 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093326,1,202301,Barclaycard - Global Commercial Payments,9.98 ,26/04/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093545,1,202301,Barclaycard - Global Commercial Payments,192.81 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200092020,1,202301,Barclaycard - Global Commercial Payments,498.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200093541,1,202301,Barclaycard - Global Commercial Payments,356.40 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200092463,1,202301,Barclaycard - Global Commercial Payments,425.00 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200093636,1,202301,Barclaycard - Global Commercial Payments,215.96 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200093444,1,202301,Barclaycard - Global Commercial Payments,6.99 ,26/04/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200093639,1,202301,Barclaycard - Global Commercial Payments,-5.83 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200082022,1,202301,Barclaycard - Global Commercial Payments,18.92 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200082023,1,202301,Barclaycard - Global Commercial Payments,210.17 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200093596,1,202301,Barclaycard - Global Commercial Payments,13.33 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200091145,1,202301,Barclaycard - Global Commercial Payments,2.72 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200092864,1,202301,Barclaycard - Global Commercial Payments,45.01 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200086145,1,202301,Barclaycard - Global Commercial Payments,45.26 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200087594,1,202301,Barclaycard - Global Commercial Payments,114.37 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200089151,1,202301,Barclaycard - Global Commercial Payments,112.34 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200090343,1,202301,Barclaycard - Global Commercial Payments,638.80 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200090349,1,202301,Barclaycard - Global Commercial Payments,21.65 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200090954,1,202301,Barclaycard - Global Commercial Payments,13.84 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200091570,1,202301,Barclaycard - Global Commercial Payments,69.04 ,26/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200091571,1,202301,Barclaycard - Global Commercial Payments,68.62 ,26/04/2023
