Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9322,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9323,202306,O2 (UK) LTD,0.67 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9327,202306,O2 (UK) LTD,1.09 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9330,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9331,202306,O2 (UK) LTD,1.48 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9332,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9335,202306,O2 (UK) LTD,1.23 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9336,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9338,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9339,202306,O2 (UK) LTD,6.03 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9342,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9343,202306,O2 (UK) LTD,5.23 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9346,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9347,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9351,202306,O2 (UK) LTD,1.94 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9352,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9355,202306,O2 (UK) LTD,7.90 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9358,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9363,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9367,202306,O2 (UK) LTD,0.35 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9368,202306,O2 (UK) LTD,1.76 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9369,202306,O2 (UK) LTD,2.78 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9373,202306,O2 (UK) LTD,0.25 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9374,202306,O2 (UK) LTD,1.52 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9377,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9380,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9384,202306,O2 (UK) LTD,0.73 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9385,202306,O2 (UK) LTD,4.73 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9391,202306,O2 (UK) LTD,16.00 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9395,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9396,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9399,202306,O2 (UK) LTD,2.16 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9400,202306,O2 (UK) LTD,3.19 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9401,202306,O2 (UK) LTD,1.44 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9404,202306,O2 (UK) LTD,1.08 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9405,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9406,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9407,202306,O2 (UK) LTD,0.06 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9410,202306,O2 (UK) LTD,0.02 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9411,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9413,202306,O2 (UK) LTD,1.74 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9414,202306,O2 (UK) LTD,0.44 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9416,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9417,202306,O2 (UK) LTD,0.29 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9420,202306,O2 (UK) LTD,0.69 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9421,202306,O2 (UK) LTD,0.23 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9426,202306,O2 (UK) LTD,0.19 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9427,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9432,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9436,202306,O2 (UK) LTD,0.67 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9437,202306,O2 (UK) LTD,1.93 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9440,202306,O2 (UK) LTD,1.51 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9441,202306,O2 (UK) LTD,1.29 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9442,202306,O2 (UK) LTD,10.65 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9443,202306,O2 (UK) LTD,1.78 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9446,202306,O2 (UK) LTD,0.21 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9447,202306,O2 (UK) LTD,0.61 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9450,202306,O2 (UK) LTD,10.69 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9451,202306,O2 (UK) LTD,0.47 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9455,202306,O2 (UK) LTD,0.08 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9459,202306,O2 (UK) LTD,0.45 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9462,202306,O2 (UK) LTD,0.16 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9463,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9467,202306,O2 (UK) LTD,0.68 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9471,202306,O2 (UK) LTD,1.35 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9474,202306,O2 (UK) LTD,0.42 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9478,202306,O2 (UK) LTD,0.24 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9481,202306,O2 (UK) LTD,0.24 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9482,202306,O2 (UK) LTD,0.23 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9488,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9489,202306,O2 (UK) LTD,0.61 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9491,202306,O2 (UK) LTD,0.23 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9494,202306,O2 (UK) LTD,0.19 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9495,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9499,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9505,202306,O2 (UK) LTD,5.02 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9506,202306,O2 (UK) LTD,2.14 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9509,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9510,202306,O2 (UK) LTD,0.09 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9513,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9514,202306,O2 (UK) LTD,7.40 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9515,202306,O2 (UK) LTD,0.52 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9518,202306,O2 (UK) LTD,2.97 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9519,202306,O2 (UK) LTD,0.24 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9520,202306,O2 (UK) LTD,5.54 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9523,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9524,202306,O2 (UK) LTD,6.70 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9528,202306,O2 (UK) LTD,0.22 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9533,202306,O2 (UK) LTD,3.35 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9534,202306,O2 (UK) LTD,3.34 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9537,202306,O2 (UK) LTD,1.52 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9538,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9541,202306,O2 (UK) LTD,0.23 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9543,202306,O2 (UK) LTD,0.42 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9546,202306,O2 (UK) LTD,1.03 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9547,202306,O2 (UK) LTD,0.58 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9552,202306,O2 (UK) LTD,3.52 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9553,202306,O2 (UK) LTD,2.32 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9556,202306,O2 (UK) LTD,0.06 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9557,202306,O2 (UK) LTD,0.77 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9560,202306,O2 (UK) LTD,0.07 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9561,202306,O2 (UK) LTD,1.32 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9563,202306,O2 (UK) LTD,0.48 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9564,202306,O2 (UK) LTD,0.17 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9567,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9568,202306,O2 (UK) LTD,0.65 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9571,202306,O2 (UK) LTD,1.45 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9572,202306,O2 (UK) LTD,0.19 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9576,202306,O2 (UK) LTD,6.80 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9580,202306,O2 (UK) LTD,0.34 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9581,202306,O2 (UK) LTD,0.34 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9584,202306,O2 (UK) LTD,0.33 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9585,202306,O2 (UK) LTD,0.18 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9588,202306,O2 (UK) LTD,0.23 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9591,202306,O2 (UK) LTD,1.65 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9592,202306,O2 (UK) LTD,1.85 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9595,202306,O2 (UK) LTD,2.21 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9596,202306,O2 (UK) LTD,0.54 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9599,202306,O2 (UK) LTD,2.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9600,202306,O2 (UK) LTD,0.69 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9601,202306,O2 (UK) LTD,3.87 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9604,202306,O2 (UK) LTD,0.52 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9605,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9606,202306,O2 (UK) LTD,0.20 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9608,202306,O2 (UK) LTD,0.38 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9609,202306,O2 (UK) LTD,6.22 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9612,202306,O2 (UK) LTD,7.71 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9613,202306,O2 (UK) LTD,0.62 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9616,202306,O2 (UK) LTD,2.72 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9617,202306,O2 (UK) LTD,0.38 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9619,202306,O2 (UK) LTD,0.54 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9620,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9621,202306,O2 (UK) LTD,0.67 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9624,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9625,202306,O2 (UK) LTD,0.05 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9628,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9629,202306,O2 (UK) LTD,0.05 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9632,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9635,202306,O2 (UK) LTD,1.57 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9640,202306,O2 (UK) LTD,2.29 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9641,202306,O2 (UK) LTD,0.36 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9644,202306,O2 (UK) LTD,0.46 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9645,202306,O2 (UK) LTD,0.67 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9648,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9649,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9652,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9655,202306,O2 (UK) LTD,3.15 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9656,202306,O2 (UK) LTD,0.51 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9660,202306,O2 (UK) LTD,0.29 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9663,202306,O2 (UK) LTD,1.87 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9664,202306,O2 (UK) LTD,0.76 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9667,202306,O2 (UK) LTD,0.33 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9668,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9671,202306,O2 (UK) LTD,9.09 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9672,202306,O2 (UK) LTD,1.50 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9675,202306,O2 (UK) LTD,1.37 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9676,202306,O2 (UK) LTD,10.05 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9679,202306,O2 (UK) LTD,0.51 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9680,202306,O2 (UK) LTD,1.81 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9683,202306,O2 (UK) LTD,8.29 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9684,202306,O2 (UK) LTD,1.70 ,08/09/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600076,9687,202306,O2 (UK) LTD,5.43 ,08/09/2023
