Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5723,202304,O2 (UK) LTD,0.25 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5724,202304,O2 (UK) LTD,1.93 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5735,202304,O2 (UK) LTD,1.94 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5738,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5739,202304,O2 (UK) LTD,20.61 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5742,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5743,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5746,202304,O2 (UK) LTD,0.14 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5751,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5755,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5759,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5760,202304,O2 (UK) LTD,1.28 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5764,202304,O2 (UK) LTD,1.93 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5769,202304,O2 (UK) LTD,0.04 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5770,202304,O2 (UK) LTD,0.66 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5774,202304,O2 (UK) LTD,0.22 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5775,202304,O2 (UK) LTD,0.66 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5778,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5779,202304,O2 (UK) LTD,2.19 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5782,202304,O2 (UK) LTD,52.73 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5783,202304,O2 (UK) LTD,0.66 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5786,202304,O2 (UK) LTD,44.91 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5789,202304,O2 (UK) LTD,0.42 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5790,202304,O2 (UK) LTD,0.30 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5793,202304,O2 (UK) LTD,0.69 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5796,202304,O2 (UK) LTD,2.71 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5797,202304,O2 (UK) LTD,0.20 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5802,202304,O2 (UK) LTD,0.98 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5805,202304,O2 (UK) LTD,0.68 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5806,202304,O2 (UK) LTD,0.76 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5809,202304,O2 (UK) LTD,1.01 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5810,202304,O2 (UK) LTD,0.25 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5813,202304,O2 (UK) LTD,0.43 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5814,202304,O2 (UK) LTD,0.88 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5825,202304,O2 (UK) LTD,1.64 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5826,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5829,202304,O2 (UK) LTD,0.47 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5833,202304,O2 (UK) LTD,1.29 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5835,202304,O2 (UK) LTD,1.60 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5838,202304,O2 (UK) LTD,0.20 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5839,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5841,202304,O2 (UK) LTD,6.10 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5842,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5845,202304,O2 (UK) LTD,2.92 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5846,202304,O2 (UK) LTD,0.60 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5849,202304,O2 (UK) LTD,1.33 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5850,202304,O2 (UK) LTD,0.59 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5854,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5855,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5864,202304,O2 (UK) LTD,0.75 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5867,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5870,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5874,202304,O2 (UK) LTD,0.45 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5877,202304,O2 (UK) LTD,2.43 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5878,202304,O2 (UK) LTD,0.45 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5880,202304,O2 (UK) LTD,2.90 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5881,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5883,202304,O2 (UK) LTD,-0.99 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5886,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5890,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5891,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5894,202304,O2 (UK) LTD,0.59 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5897,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5901,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5905,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5906,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5910,202304,O2 (UK) LTD,2.38 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5914,202304,O2 (UK) LTD,0.99 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5916,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5918,202304,O2 (UK) LTD,5.19 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5922,202304,O2 (UK) LTD,2.40 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5932,202304,O2 (UK) LTD,1.59 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5940,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5942,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5946,202304,O2 (UK) LTD,3.70 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5950,202304,O2 (UK) LTD,0.17 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5952,202304,O2 (UK) LTD,0.20 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5956,202304,O2 (UK) LTD,1.62 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5966,202304,O2 (UK) LTD,0.25 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5967,202304,O2 (UK) LTD,0.38 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5969,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5973,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5975,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5979,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5980,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5981,202304,O2 (UK) LTD,0.88 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5985,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5986,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5989,202304,O2 (UK) LTD,1.04 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5992,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5994,202304,O2 (UK) LTD,2.37 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5995,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,5996,202304,O2 (UK) LTD,1.75 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6001,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6004,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6007,202304,O2 (UK) LTD,0.81 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6011,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6014,202304,O2 (UK) LTD,0.58 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6015,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6017,202304,O2 (UK) LTD,0.61 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6018,202304,O2 (UK) LTD,1.13 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6020,202304,O2 (UK) LTD,1.36 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6021,202304,O2 (UK) LTD,0.11 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6024,202304,O2 (UK) LTD,0.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6025,202304,O2 (UK) LTD,2.83 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6026,202304,O2 (UK) LTD,6.34 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6030,202304,O2 (UK) LTD,0.99 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6031,202304,O2 (UK) LTD,0.16 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6037,202304,O2 (UK) LTD,0.51 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6038,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6042,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6043,202304,O2 (UK) LTD,1.43 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6046,202304,O2 (UK) LTD,4.90 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6047,202304,O2 (UK) LTD,2.67 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6050,202304,O2 (UK) LTD,0.93 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6051,202304,O2 (UK) LTD,0.93 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6053,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6054,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6058,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6062,202304,O2 (UK) LTD,0.09 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6066,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6070,202304,O2 (UK) LTD,1.33 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6071,202304,O2 (UK) LTD,1.77 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6074,202304,O2 (UK) LTD,0.20 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6075,202304,O2 (UK) LTD,0.73 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6078,202304,O2 (UK) LTD,2.34 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6079,202304,O2 (UK) LTD,1.32 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6082,202304,O2 (UK) LTD,0.48 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6083,202304,O2 (UK) LTD,2.20 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6086,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6087,202304,O2 (UK) LTD,0.30 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6090,202304,O2 (UK) LTD,1.90 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6091,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6094,202304,O2 (UK) LTD,0.26 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6095,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6098,202304,O2 (UK) LTD,0.22 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6099,202304,O2 (UK) LTD,4.04 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6102,202304,O2 (UK) LTD,3.65 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6103,202304,O2 (UK) LTD,5.80 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6106,202304,O2 (UK) LTD,5.59 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6107,202304,O2 (UK) LTD,1.67 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6110,202304,O2 (UK) LTD,0.98 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6111,202304,O2 (UK) LTD,1.76 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6114,202304,O2 (UK) LTD,2.24 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6115,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6118,202304,O2 (UK) LTD,0.79 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6123,202304,O2 (UK) LTD,1.84 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6126,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6130,202304,O2 (UK) LTD,1.51 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6134,202304,O2 (UK) LTD,0.20 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6135,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6138,202304,O2 (UK) LTD,0.27 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6139,202304,O2 (UK) LTD,0.08 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6142,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6143,202304,O2 (UK) LTD,1.50 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6145,202304,O2 (UK) LTD,2.41 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6146,202304,O2 (UK) LTD,0.20 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6149,202304,O2 (UK) LTD,0.32 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6153,202304,O2 (UK) LTD,3.38 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6159,202304,O2 (UK) LTD,0.42 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6163,202304,O2 (UK) LTD,0.32 ,06/07/2023
Resources and Digital,Supplies and Services,Comms & Computing,60600074,6166,202304,O2 (UK) LTD,1.50 ,06/07/2023
