Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,27/09/2023,4838914,376109,MARK COOMBES,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839000,376109,MARK COOMBES,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839002,376109,MARK COOMBES,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838815,376110,ANDY MEIGHEN,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838849,376110,ANDY MEIGHEN,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838882,376111,REBECCA TAYNTON,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838779,376112,GVA PROPERTIES LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838778,376113,BRIJ BHARATI & ALKA BAHUGUNA,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839023,376113,BRIJ BHARATI & ALKA BAHUGUNA,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839060,376114,VTS SERVICES & CONSULTING LTD,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839091,376114,VTS SERVICES & CONSULTING LTD,Guaranteed Rent Scheme,624.66,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838862,376115,LISA JONES-ALLEN,Guaranteed Rent Scheme,694.59,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838879,376116,VX KVA LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838880,376116,VX KVA LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4836624,376117,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Coroner,6331,Medical Fees,GOVERNMENT,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838963,376119,MISS N H PEARSON,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838799,376120,THAMES VALLEY MOTS,Guaranteed Rent Scheme,880.53,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838797,376121,WASEEM ZAKIR,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838841,376122,TANYA KYNASTON,Guaranteed Rent Scheme,830.53,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839038,376123,ELIZABETH BEWKETU,Guaranteed Rent Scheme,1146.86,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838864,376124,CHRIS HARDING,Guaranteed Rent Scheme,880.53,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838763,376125,JEFFREY UNSWORTH & NEENA PATEL,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838758,376126,JASVIR SINGH,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838761,376127,SIMON O'BRIEN,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838759,376128,TIMOTHY PAUL CARTER,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838765,376129,MARK PARMENTER,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838768,376130,ASHWANI ANAND,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838803,376131,SAID KAMAL HASHEMI,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838835,376132,HEATHER GINETTE MILLER SIMPSON,Guaranteed Rent Scheme,694.59,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838913,376133,BAIJU KRISHNAN & SUNISHA BAIJU,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838917,376134,NATALIE WATERS,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838930,376135,EDEN PROPERTIES,Guaranteed Rent Scheme,1545.74,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838924,376136,STUART GERRARD,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838927,376137,MELISSA DIXON,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838919,376138,PETER BANJO,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838903,376139,FUMMAN SIDHU,Guaranteed Rent Scheme,1146.86,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838902,376140,SHANE RYAN POWELL,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838992,376142,FORREST PROPERTY SERVICES LTD,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839037,376142,FORREST PROPERTY SERVICES LTD,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838628,376143,RAMSES REAL ESTATE LTD,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838957,376144,FAYE REYNOLDS,Guaranteed Rent Scheme,945,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839042,376145,BRIEYA SERVICES LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4834367,376146,EARLEY ROOFING LTD,DLO Day to Day Trades,1350,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4834367,376146,EARLEY ROOFING LTD,DLO Day to Day Trades,1350,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4834385,376146,EARLEY ROOFING LTD,DLO Day to Day Trades,210,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4834385,376146,EARLEY ROOFING LTD,DLO Day to Day Trades,210,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838107,376147,WIFI WARS LTD,South Street Operations,-1176.07,Ticket SalesPerformances,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838107,376147,WIFI WARS LTD,South Street Operations,-195,Administration Charges,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838107,376147,WIFI WARS LTD,South Street Operations,-44.85,Credit Card Commission,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838107,376147,WIFI WARS LTD,South Street Operations,-24.92,Royalties,Third Party Supplier,CREDIT,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838107,376147,WIFI WARS LTD,South Street Operations,882.05,Professional Fees,Third Party Supplier,STANDARD,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838107,376147,WIFI WARS LTD,Hexagon Performances,1440.84,Ticket SalesPerformances,Third Party Supplier,STANDARD,1202,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4831873,376148,CRISTINA ALFRED,JLT Disbursements,80,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4831873,376148,CRISTINA ALFRED,JLT Disbursements,365,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4831873,376148,CRISTINA ALFRED,JLT Disbursements,470,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4831908,376148,CRISTINA ALFRED,JLT Disbursements,-915,Misc. Legal Expenses,INDIVIDUAL,CREDIT,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4839027,376149,RJS PROPS LTD C/O ROSANNE SHOCOT,Guaranteed Rent Scheme,1545.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4834562,376150,NORTH YORKSHIRE COUNCIL,Consumer Protection,660,Consultancy Fees,GOVERNMENT,STANDARD,4601,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838960,376151,ANN SECULAR,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839044,376152,ABDUL JOHN KABIR,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839055,376153,LUKMAN MOHAMED,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838971,376154,SHAZIA SHAH,Guaranteed Rent Scheme,1146.86,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838974,376155,MR + MRS QADRI,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839057,376156,CHRISTIAN ANDREOU,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839063,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,812.05,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839064,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839065,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,679.57,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839066,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839067,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,812.05,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839068,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839070,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839073,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,718.36,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839074,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839076,376157,NATIVE RESIDENTIAL LTD,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838990,376159,MICHELLE CUSHION,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838995,376160,BARRY STRONG,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838996,376160,BARRY STRONG,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838936,376161,RAJAN KOCHHAR,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838536,376163,KINGS LTD,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4833256,376164,WORLDWIDE EDUCATION RECRUITMENT LTD,Kennet Day Nursery,783,Agency Staff,Third Party Supplier,STANDARD,3555,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4839048,376165,MIRIAM THOMPSON,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839017,376166,BARBARA MCGUIRE,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839011,376167,EUNICE ASIEDU,Guaranteed Rent Scheme,1146.86,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838950,376261,M + A PROPERTIES (READING) LTD,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838980,376262,"R, P, F, C GRAHAM",Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838979,376263,BARRY GODDEN,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4837215,376264,BASSNA INVESTMENTS GROUP LTD T/A BOW GUEST HOUSE,Bed and Breakfast,665,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4837216,376264,BASSNA INVESTMENTS GROUP LTD T/A BOW GUEST HOUSE,Bed and Breakfast,665,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4837220,376264,BASSNA INVESTMENTS GROUP LTD T/A BOW GUEST HOUSE,Bed and Breakfast,595,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4837225,376264,BASSNA INVESTMENTS GROUP LTD T/A BOW GUEST HOUSE,Bed and Breakfast,553,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4837227,376264,BASSNA INVESTMENTS GROUP LTD T/A BOW GUEST HOUSE,Bed and Breakfast,553,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839018,376265,MRS AMNEESH KHETI-HEER & MR O.P. KHETI,Guaranteed Rent Scheme,792.83,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839015,376266,GRAHAM + GRAHAM BUILDERS LTD,Guaranteed Rent Scheme,947.4,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839009,376268,UREEN MARGARET VAUGHAN,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838954,376269,MAIWAND SHERZAD,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4838962,376270,ILKNUR AKKAYA,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839031,376271,INFINIDEV LTD,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839029,376272,WYONNIE HASTINGS,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4839040,376273,PETAR BUKATAREVIC & NATASA CIRIC BUKAT,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4837170,376274,SCRAPP LTD,Waste Disposal,5627.16,Publicity & Media Work,Third Party Supplier,STANDARD,4562,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4833706,376275,MIRUS PROJECTS LTD,MRA Account,3384,Door Entry Systems,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,27/09/2023,4834290,376276,CREATIVE SUPPORT LTD,PS Acquired Community Services,1130.4,Purchased Care,Direct Payments,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/09/2023,4834291,376276,CREATIVE SUPPORT LTD,LD Community Services,1130.4,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/09/2023,4834292,376276,CREATIVE SUPPORT LTD,LD Community Services,1657.92,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/09/2023,4840345,376277,CROWN LODGE GUEST HOUSE,Single Homelessness Grants,665,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5860,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4833400,376278,HOIST UK,Town Hall Operations,2147,Equipment Purchase & Repair,SUB-CONTRACTOR,STANDARD,1210,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4840267,376279,PRECIOUS HOMES LTD,Assets _ General,-571.76,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,27/09/2023,4840267,376279,PRECIOUS HOMES LTD,LD Community Services,5969.58,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/09/2023,4840268,376279,PRECIOUS HOMES LTD,Assets _ General,-571.76,Payments in Advance,Direct Payments,CREDIT,9885,ZZZB-Balance Sheet
RBC Legal Entity,27/09/2023,4840268,376279,PRECIOUS HOMES LTD,LD Community Services,5969.58,Purchased Care,Direct Payments,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/09/2023,4837077,376280,CANSFORD LABORATORIES LTD,JLT Disbursements,17.59,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4837077,376280,CANSFORD LABORATORIES LTD,JLT Disbursements,27.5,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4837077,376280,CANSFORD LABORATORIES LTD,JLT Disbursements,27.5,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4837077,376280,CANSFORD LABORATORIES LTD,JLT Disbursements,28.75,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4837077,376280,CANSFORD LABORATORIES LTD,JLT Disbursements,93,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4837077,376280,CANSFORD LABORATORIES LTD,JLT Disbursements,116.55,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4837077,376280,CANSFORD LABORATORIES LTD,JLT Disbursements,165,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4840196,376281,INDIGO ACCESS LTD,Sensory Support Community Services,480,Purchased Care,Third Party Supplier,STANDARD,5711,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/09/2023,4840357,376283,GLOBAL CONSTRUCTION PLANT AND EQUIPMENT LTD,Fleet Management,750,Vehicle Maintenance,SUB-CONTRACTOR,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4840357,376283,GLOBAL CONSTRUCTION PLANT AND EQUIPMENT LTD,Fleet Management,5200,Vehicle Maintenance,SUB-CONTRACTOR,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4840357,376283,GLOBAL CONSTRUCTION PLANT AND EQUIPMENT LTD,Fleet Management,8303,Vehicle Maintenance,SUB-CONTRACTOR,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/09/2023,4836829,376284,LEXTOX,JLT Disbursements,110,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4836829,376284,LEXTOX,JLT Disbursements,133,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4836829,376284,LEXTOX,JLT Disbursements,150,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4836829,376284,LEXTOX,JLT Disbursements,303.8,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,27/09/2023,4836739,376285,M&D SERVICES,DLO Day to Day Trades,290,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4836739,376285,M&D SERVICES,DLO Day to Day Trades,400,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4836741,376285,M&D SERVICES,DLO Day to Day Trades,360,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4836741,376285,M&D SERVICES,DLO Day to Day Trades,570,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4839148,376285,M&D SERVICES,Civil Engineering,550,H.M.Planned,SUB-CONTRACTOR,STANDARD,4550,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4838343,376286,JUSTINE RAMSDEN,JLT Disbursements,850,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,28/09/2023,4837367,376287,TP (ROOFING) LTD,DLO Day to Day Trades,2046,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4837351,376288,PROVIDE SESS LTD,Corporate FM - Office Buildings,372,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,28/09/2023,4837351,376288,PROVIDE SESS LTD,Corporate FM - Office Buildings,372,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
