Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098759-OOCSPRINGTERM/22-23/18,œ600.00,LEARNING COMMUNITY TRUST T/A ERCALL ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098761-OOCSPRINGTERM/22-23/102,œ600.00,LEIGH ACADEMIES TRUST T/A THE HUNDRED OF HOO ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098761-OOCSPRINGTERM/22-23/69,œ600.00,LEIGH ACADEMIES TRUST T/A THE HUNDRED OF HOO ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098765-4987-N034,"œ3,521.65",LINCAB TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098766-OOCSPRINGTERM/22-23/9,œ600.00,LINGFIELD EDUCATION TRUST T/A CAMBRAI PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098767-OOCSPRINGTERM/22-23/46,œ600.00,LINGFIELD EDUCATION TRUST T/A PRESTON PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098770-5342,"œ1,226.12",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098770-5343,"œ1,343.86",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,13/02/2023,4098770-5344,"œ1,117.62",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098770-5345,"œ1,880.00",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098770-5366,"œ2,630.00",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,13/02/2023,4098770-5367,"œ1,596.60",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098770-5368,"œ1,823.81",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098770-5369,"œ1,751.60",LOCAL TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,13/02/2023,4098772-G046-JAN23,œ985.02,LORRAINES TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098778-OOCSPRINGTERM/22-23/38,œ600.00,MARCHBANK FREE SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/02/2023,4098779-INV01/2023-,"œ2,516.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,13/02/2023,4098779-INV01/2023-12,"œ1,979.04",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098779-INV01/202336,œ846.00,MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098784-OOCSPRINGTERM/22-23/60,œ600.00,MELROSE LEARNING TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098785-OOCSPRINGTERM/22-23/82,œ600.00,MELROSE LEARNING TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098788-OOCSPRINGTERM/22-23/70,œ600.00,MINSTER TRUST FOR EDUCATION T/A THE MINSTER SCHOOL.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/02/2023,4098791-2208,"œ9,138.00",MITREPOINT LTD T/A ROOFCLAD SYSTEMS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098793-20230001,"œ2,200.00",MOSSOPS LUXURY TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098793-20230001-A,œ557.20,MOSSOPS LUXURY TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/02/2023,4098819-5-JAN23,"œ1,114.40",NC TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/02/2023,4098819-5-JAN23A,"œ1,618.21",NC TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/02/2023,4098820-JAN2023/F806,"œ1,309.80",ND TAXIS.
Resources BK0010,Digital Services,Supplies and Services,344111,Telephones,13/02/2023,4098824-203089,"œ4,833.00",NETWORKS 2 BUSINESS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,13/02/2023,4098826-41918173,œ627.50,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Other expenses A914,914002,Capital - Advertisments,13/02/2023,4098826-41927649,"œ1,202.75",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,13/02/2023,4098826-41927729,œ693.33,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,13/02/2023,4098826-41928084,œ627.50,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,13/02/2023,4098826-41928657,œ627.50,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384155,Miscellaneous Expenses,13/02/2023,4098827-1000075929,"œ62,846.50",NHS BUSINESS SERVICES AUTHORITY (NHSBSA).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/02/2023,4098833-3610054039,"œ72,884.50",NORTH TEES & HARTLEPOOL NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098834-OOCSPRINGTERM/22-23/16,œ600.00,NORTH YORKSHIRE COUNTY COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098834-OOCSPRINGTERM/22-23/51,œ600.00,NORTH YORKSHIRE COUNTY COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098835-OOCSPRINGTERM/22-23/17,"œ1,200.00",NORTHERN EDUCATION TRUST T/A  DYKE HOUSE SPORTS & TECHNOLOGY COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098835-OOCSPRINGTERM/22-23/42,œ600.00,NORTHERN EDUCATION TRUST T/A  DYKE HOUSE SPORTS & TECHNOLOGY COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098840-OOCSPRINGTERM/22-23/67,œ600.00,NORTHUMBERLAND COUNTY COUNCIL.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/02/2023,4098846-11489-02,"œ35,000.00",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/02/2023,4098846-11489-03,"œ45,000.00",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/02/2023,4098846-11561-02,"œ30,000.00",OPUS BUILDING SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/02/2023,4098848-OASI0045801,"œ18,487.07",ORIGIN AMENITY SOLUTIONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098849-OOCSPRINGTERM/22-23/44,"œ1,500.00",OUTWOOD ACADEMY BISHOPSGARTH.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/02/2023,4098853-XL296172,"œ2,190.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/02/2023,4098856-3508-JAN23,"œ1,092.08",PB PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,13/02/2023,4098859-INV0042,"œ4,237.62",PHIL BELL EXECUTIVE TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/02/2023,4098861-53060,"œ1,768.00",PHOENIX TAXIS T/A PRATT`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/02/2023,4098872-SI-1984,"œ2,700.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/02/2023,4098872-SI-2147,"œ2,520.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,13/02/2023,4098872-SI-2150,"œ1,680.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/02/2023,4098872-SI-2151,"œ3,360.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/02/2023,4098872-SI-2154,œ654.00,PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/02/2023,4098872-SI-2155,"œ1,176.00",PTL TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/02/2023,4098872-SI-2360,"œ1,128.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098872-SI-2361,"œ5,630.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/02/2023,4098872-SI-2362,"œ1,960.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/02/2023,4098872-SI-2363,"œ2,284.80",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/02/2023,4098872-SI-2364,"œ3,473.24",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/02/2023,4098872-SI-2365,"œ1,679.36",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098872-SI-2366,œ990.00,PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,13/02/2023,4098872-SI-2369,"œ2,280.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/02/2023,4098872-SI-2370,"œ3,240.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/02/2023,4098872-SI-2372,œ980.00,PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/02/2023,4098872-SI-2373,"œ2,640.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/02/2023,4098872-SI-2374,"œ3,655.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/02/2023,4098872-SI-2375,"œ1,960.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230016,Contract Hire,13/02/2023,4098872-SI-2379,"œ2,720.00",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098874-OOCSPRINGTERM/22-23/48,"œ1,200.00",QUEEN ELIZABETH HIGH SCHOOL.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,338099,Services,13/02/2023,4098876-20537,"œ3,050.00",RADECAL SIGNS GRAPHICS & ADVERTISING.
Regeneration Economy and Growth,Planning & Housing,Third Party Payments,440999,Other third party payments E440,13/02/2023,4098877-23091225,"œ1,558.00",RELIANCE HIGH-TECH LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,13/02/2023,4098882-SI-74,"œ2,184.00",ROBBIE`S PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/02/2023,4098883-1873,"œ2,065.00",ROBERTS TOURS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,13/02/2023,4098889-2091/01,"œ1,050.00",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098899-23107,"œ3,227.72",SHOTTON PRIVATE HIRE.
Adult and Health Services,Head of Adults,Supplies and Services,384956,Miscellaneous Expenses,13/02/2023,4098901-12806,"œ14,900.00",SIGNIS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/02/2023,4098907-INV450203,œ963.34,SNOWBALLS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338027,Services,13/02/2023,4098908-0001002957,œ925.00,SOCOTEC UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338099,Services,13/02/2023,4098910-INV-5710,"œ1,247.50",SOLVENDIS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/02/2023,4098912-7910058535,"œ29,796.75",SOUTH TYNESIDE & SUNDERLAND NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098913-OOCSPRINGTERM/22-23/35,"œ1,200.00",SOUTH TYNESIDE COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098913-OOCSPRINGTERM/22-23/63,œ600.00,SOUTH TYNESIDE COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098913-OOCSPRINGTERM/22-23/81,"œ1,200.00",SOUTH TYNESIDE COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098915-202301,"œ2,540.79",SPENNYMOOR TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098917-OOCSPRINGTERM/22-23/53,"œ1,000.00",ST AIDAN`S CE ACADEMY.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/02/2023,4098918-8412,"œ23,222.00",ST ASTIER LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098920-OOCSPRINGTERM/22-23/56,"œ1,200.00",ST JOHN THE BAPTIST PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098921-OOCSPRINGTERM/22-23/57,œ600.00,ST JOSEPH`S RC MIDDLE SCHOOL (HEXHAM).
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098924-OOCSPRINGTERM/22-23/65,"œ3,600.00",ST ROBERTS NEWMINSTER RC SCHOOL & 6TH FORM COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,13/02/2023,4098927-07846,"œ1,837.06",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/02/2023,4098927-08065,"œ3,169.80",STANLEY TRAVEL (NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/02/2023,4098931-DEC131/STL22A,"œ1,800.00",STL CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098932-OOCSPRINGTERM/22-23/59,œ600.00,STOCKTON ON TEES BOROUGH COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098933-OOCSPRINGTERM/22-23/29,œ600.00,STOCKTON ON TEES BOROUGH COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510034,School Children,13/02/2023,4098936-OOCSPRINGTERM/22-23/64,œ600.00,SUNDERLAND CITY COUNCIL.
Adult and Health Services,Head of Adults,Supplies and Services,304259,Equipment and Materials,13/02/2023,4098937-180802,œ644.00,SUPATINT LTD T/A SUPATINT WINDOW FILMS & BLINDS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/02/2023,4098937-180803,œ534.63,SUPATINT LTD T/A SUPATINT WINDOW FILMS & BLINDS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/02/2023,4098941-936623,œ681.35,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/02/2023,4098941-936855,"œ2,208.86",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/02/2023,4098941-938115,"œ1,357.29",T CROSSLING & CO LTD.
