BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11770430,45301,959.08
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11770436,45309,230
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Classic Lifts Ltd,Repair And Maintenance,11770786,45309,50
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Classic Lifts Ltd,Repair And Maintenance,11770787,45309,12.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11770792,45299,34.03
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11770793,45299,53.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11770794,45299,72.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11770795,45313,400
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11770797,45309,156
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11770802,45295,162.06
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11770803,45299,324.31
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11770804,45299,250.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11770805,45295,53.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11770806,45299,91.7
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,National World Publishing Ltd,Advertising Services,11770836,45327,235
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Dfp Services Ltd,Repair And Maintenance,11770857,45309,400
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11770876,45321,508
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Williams Refrigeration Central Ltd,Catering Equipment,11770901,45303,531.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11770933,45307,118.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11770934,45310,303.65
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",British Gas,Energy,11771008,45303,107.58
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",British Gas,Energy,11771008,45303,230.41
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",British Gas,Energy,11771009,45303,140.37
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",British Gas,Energy,11771013,45306,239.78
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11771095,45296,1976.26
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11771101,45302,1784.52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11771910,45306,248.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11771917,45316,50
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11771917,45316,50
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11771954,45309,470
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Arrow Commercial Centre Huddersfield Ltd,Fleet Hire And Purchase Financing,11771958,45301,650.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Arrow Commercial Centre Huddersfield Ltd,Fleet Hire And Purchase Financing,11771958,45301,-146.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Arrow Commercial Centre Huddersfield Ltd,Fleet Hire And Purchase Financing,11771961,45313,812.7
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Arrow Commercial Centre Huddersfield Ltd,Fleet Hire And Purchase Financing,11771961,45313,-182.7
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11772021,45327,585
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11772023,45327,1040
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11772024,45327,1014
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11772025,45327,448.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Certas Energy Uk Limited,Fuel/Heating Oil,11772047,45306,34686
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Sheffield City Council,Local Authority Spend,11772060,45310,29986
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Industrial Door Solutions Limited,Repair And Maintenance,11772070,45321,165.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,British Gas,Energy,11772075,45306,33.56
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Signs Express Ltd,General Signage,11772098,45313,704.33
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Signs Express Ltd,General Signage,11772099,45299,1995.79
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Direct Traffic Management Ltd,Road Markings And Traffic Management,11772127,45314,1589.65
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Green Estate Ltd,Landscaping,11772231,45301,1167.31
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Rotherham Nhs Foundation Trust,Public Health & Care Services,11772240,45303,12885.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11776041,45299,210.83
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11776051,45315,132.6
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,British Gas,Energy,11776086,45306,30
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Independent Contractor Security Ltd(Ics),Security,11776194,45315,176
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Avanti Steel Fabrications,Landscaping,11776196,45307,2960
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11776214,45316,91.99
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11776214,45316,91.99
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11776218,45302,157
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11776221,45313,189
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Carechair Ltd,Furnishing And Furbishing,11776254,45303,4532.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Doncaster Rotherham & District,Training Services,11776255,45316,944
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776263,45299,5534.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776263,45299,-1244.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776264,45299,5534.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776264,45299,-1244.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776265,45299,5534.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776265,45299,-1244.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776266,45299,5676
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776266,45299,-1276
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776267,45299,5534.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Cms Hire Limited,Fleet Hire And Purchase Financing,11776267,45299,-1244.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11776290,45302,393.27
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Direct Traffic Management Ltd,Road Markings And Traffic Management,11776293,45314,315.43
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,W J North Ltd,Road Markings And Traffic Management,11776349,45307,70
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,W J North Ltd,Road Markings And Traffic Management,11776350,45307,75
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,W J North Ltd,Road Markings And Traffic Management,11776351,45307,79
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,W J North Ltd,Road Markings And Traffic Management,11776352,45307,51
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,W J North Ltd,Road Markings And Traffic Management,11776353,45307,318.33
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,National Mini Mix,Re-Instatement Materials,11776357,45295,225.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Direct Traffic Management Ltd,Road Markings And Traffic Management,11776359,45314,499.62
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776360,45309,645
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Direct Traffic Management Ltd,Road Markings And Traffic Management,11776361,45314,637.7
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776362,45309,270
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,W J North Ltd,Road Markings And Traffic Management,11776368,45307,64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776372,45309,270
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776373,45309,180
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776374,45309,180
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776376,45309,180
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776377,45309,180
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776378,45309,180
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776379,45309,180
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776380,45309,180
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776381,45309,180
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Bradley Environmental Consultants Ltd(F),Asbestos,11776431,45302,2300
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Neil Hutton,Removal Services,11776435,45309,735
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Leeds Commercial Limited,Fleet Hire And Purchase Financing,11776437,45310,18
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Leeds Commercial Limited,Fleet Hire And Purchase Financing,11776437,45310,1853.61
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Leeds Commercial Limited,Fleet Hire And Purchase Financing,11776437,45310,-412.65
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11776444,45327,585
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11776446,45295,462.22
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",A1 Taxis Rotherham Ltd,Taxi Mini Bus Coach Operations,11778928,45309,228
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11778972,45295,187.83
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Fred Camm Recovery Ltd,Transport Operations And Logistics,11779009,45296,275
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Leeds Commercial Limited,Fleet Hire And Purchase Financing,11779143,45299,1022.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Leeds Commercial Limited,Fleet Hire And Purchase Financing,11779143,45299,-229.94
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Leeds Commercial Limited,Fleet Hire And Purchase Financing,11779145,45310,143.73
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Leeds Commercial Limited,Fleet Hire And Purchase Financing,11779145,45310,-32.31
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Certas Energy Uk Limited,Fuel/Heating Oil,11779147,45306,875
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Central Services,31Ten Consulting Ltd,Consultancy,11779156,45308,9988
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Assistant Chief Executive,Tusker Direct,Fleet Hire And Purchase Financing,11779208,45299,-538.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Assistant Chief Executive,Tusker Direct,Fleet Hire And Purchase Financing,11779210,45299,-580.18
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,South Yorkshire Mayoral,Repair And Maintenance,11779253,45310,8348.9
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11779296,45327,625
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Yorkshire Purchasing Organisation,Food And Drink,11779346,45299,95.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Analan Supplies Ltd,Ppe Tools And Janitorial Supplies,11779362,45324,677.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,South Yorkshire Mayoral,Repair And Maintenance,11779378,45310,33627.44
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Keyline Builders Merchants Ltd,Re-Instatement Materials,11779394,45296,1368
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11779395,45295,269.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Assistant Chief Executive,Ogilvie Fleet Ltd,Fleet Hire And Purchase Financing,11779398,45324,511.98
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Dawsongroup Vans Ltd,Transport Operations And Logistics,11779953,45303,492.26
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Dawsongroup Vans Ltd,Transport Operations And Logistics,11779953,45303,-110.66
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,National Mini Mix,Re-Instatement Materials,11779963,45295,236.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11779971,45315,265.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Sheffield Royal Society For The Blind,Supporting Minorities & Communities,11780044,45295,10416.67
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Restore Datashred Ltd,Waste Disposal Inc Skip Hire,11780050,45303,3939.86
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Children & Young Peoples Serv,Lextox,Public Health & Care Services,11780055,45310,1339
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Assistant Chief Executive,B & B Press (Parkgate) Ltd,Printing Services,11780058,45295,140
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Tts Training Services Ltd,Training Services,11780075,45302,596
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11780102,45299,89
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,J A Jones & Sons (Churchtown) Ltd (F),Landscaping,11780108,45323,7.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,International Parking Systems (Uk) Ltd,Technology,11780140,45296,2727.07
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11780164,45313,647.14
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11780165,45295,294.32
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Wright Bros Partnership Ltd,Repair And Maintenance,11780166,45295,149.55
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Traffic Safety And Management Ltd,Road Markings And Traffic Management,11780171,45314,569.41
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Traffic Safety And Management Ltd,Road Markings And Traffic Management,11780173,45314,1663.87
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Traffic Safety And Management Ltd,Road Markings And Traffic Management,11780177,45314,284.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Maun Motors Self Drive,Fleet Hire And Purchase Financing,11780203,45313,2451
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Maun Motors Self Drive,Fleet Hire And Purchase Financing,11780203,45313,-551
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11780223,45299,375.98
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11780224,45299,349.58
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,N E Truck Spares Ltd,Transport Operations And Logistics,11780229,45296,5685.36
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,National World Publishing Ltd,Advertising Services,11780237,45327,235
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Keyline Builders Merchants Ltd,Re-Instatement Materials,11780699,45296,-17.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,Regeneration & Environment,Bibliotheca Ltd,Technology,11780701,45303,991.8
