BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723320,45215,89.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723321,45215,8.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723322,45215,4382.18
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723323,45215,28.1
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723324,45215,33.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723325,45215,47.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723326,45215,41.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723327,45215,719.73
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Anglian Water Business (National),Water Services,11723328,45215,151.53
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723329,45215,18.01
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723330,45215,18.94
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723331,45215,40.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723332,45215,65.11
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723333,45215,531.53
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723334,45215,100.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723335,45215,-106.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723336,45215,131.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723337,45215,80.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723338,45215,325.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723339,45215,336.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723340,45215,36.69
Rotherham Metropolitan Borough Council,Central Services,Anglian Water Business (National),Water Services,11723341,45215,187.06
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723342,45215,2632.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723343,45215,35.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723344,45215,-1872.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723345,45215,77.69
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723346,45215,18.94
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723347,45215,18.94
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723348,45215,11.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723349,45215,8.28
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723350,45215,21.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723351,45215,-1.66
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723352,45215,71.02
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723353,45215,47.35
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723354,45215,32.49
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723355,45215,20.12
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723356,45215,26.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723357,45215,52.76
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723358,45215,65.11
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723359,45215,-391.04
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723360,45215,11.85
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723361,45215,58.01
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Anglian Water Business (National),Water Services,11723362,45215,77.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723363,45215,63.71
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723364,45215,77.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723365,45215,582.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723366,45215,1270.89
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Anglian Water Business (National),Water Services,11723367,45215,9.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723368,45215,47.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723369,45215,20.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11723370,45215,11.49
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Birtenshaw,Supporting People - Independent Sector Residential,11723371,45215,4742.21
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Horizon Care Homes Ltd,Supporting People - Independent Sector Residential,11723372,45215,2137.21
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Horizon Care Homes Ltd,Supporting People - Independent Sector Residential,11723372,45215,-606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Millennium Care Services Limited,Supporting People - Independent Sector Residential,11723373,45215,12929.26
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Heathcotes Care Ltd,Supporting People - Independent Sector Residential,11723374,45215,4539.72
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Heathcotes Care Ltd,Supporting People - Independent Sector Residential,11723375,45215,5871.23
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Langley House Trust,Supporting People - Independent Sector Residential,11723376,45215,901.72
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Coveberry Limited,Supporting People - Independent Sector Residential,11723377,45215,9104.34
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,House Of Light Trust Limited,Supporting People - Independent Sector Residential,11723378,45215,8191.27
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,House Of Light Trust Limited,Supporting People - Independent Sector Residential,11723378,45215,-170.24
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Community Living And Support Services (C,Supporting People - Independent Sector Residential,11723379,45215,2836.18
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Isand (Domiciliary Care) Ltd,Supporting People - Independent Sector Residential,11723380,45215,1298.37
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Isand (Domiciliary Care) Ltd,Supporting People - Independent Sector Residential,11723380,45215,-45.4
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Voyage 1 Ltd,Supporting People - Independent Sector Residential,11723381,45215,44877.5
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Voyage 1 Ltd,Supporting People - Independent Sector Residential,11723381,45215,-66.25
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Voyage 1 Ltd,Supporting People - Independent Sector Residential,11723381,45215,16635.84
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Voyage 1 Ltd,Supporting People - Independent Sector Residential,11723381,45215,-1026.16
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Starcover Health And Social Care,Supporting People - Independent Sector Residential,11723382,45215,33915.2
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Royal Mencap Society,Supporting People - Independent Sector Residential,11723384,45215,77244.25
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Royal Mencap Society,Supporting People - Independent Sector Residential,11723384,45215,-5047.32
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Turning Point Services Limited,Supporting People - Independent Sector Residential,11723385,45215,46545.73
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Turning Point Services Limited,Supporting People - Independent Sector Residential,11723385,45215,-629.87
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Turning Point Services Limited,Supporting People - Independent Sector Residential,11723385,45215,5083.43
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Turning Point Services Limited,Supporting People - Independent Sector Residential,11723385,45215,-114.91
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Principle Support Ltd,Supporting People - Independent Sector Residential,11723386,45215,-4764.82
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Principle Support Ltd,Supporting People - Independent Sector Residential,11723386,45215,45992.03
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Principle Support Ltd,Supporting People - Independent Sector Residential,11723386,45215,-40670.74
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Keyline Care Supported Living Services,Supporting People - Independent Sector Residential,11723387,45215,8323.56
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Community Integrated Care,Supporting People - Independent Sector Residential,11723388,45215,6306.67
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Community Integrated Care,Supporting People - Independent Sector Residential,11723388,45215,-150.49
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Eden Supported Living Ltd,Supporting People - Independent Sector Residential,11723389,45215,55712.36
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Eden Supported Living Ltd,Supporting People - Independent Sector Residential,11723389,45215,-1516.54
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Amethyst Care And Support Group Limited,Supporting People - Independent Sector Residential,11723390,45215,10698
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Newfield View Supported Living Ltd,Supporting People - Independent Sector Residential,11723391,45215,1299.03
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Living Amibitions Ltd,Supporting People - Independent Sector Residential,11723392,45215,1375.71
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Living Amibitions Ltd,Supporting People - Independent Sector Residential,11723392,45215,-606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Sil.2 Limited,Supporting People - Independent Sector Residential,11723393,45215,1302.18
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Lifeways Community Care Ltd,Supporting People - Independent Sector Residential,11723394,45215,1289.85
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Morley Care Services Ltd,Supporting People - Independent Sector Residential,11723395,45215,7052.54
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Morley Care Services Ltd,Supporting People - Independent Sector Residential,11723395,45215,-259.66
