"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Company,Supplier Number,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146027,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,351.38,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146028,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,375.20,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146030,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,259.61,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146031,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,797.97,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146033,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,406.90,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146036,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,799.71,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146037,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,392.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146038,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,HOME CARE SPOT,Revenue,1,351.38,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146039,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,491.12,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146040,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,982.10,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146041,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,291.83,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146042,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,595.57,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146043,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,464.49,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146045,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,291.83,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146046,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,266.57,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146048,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,"1,333.92",
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146056,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,308.67,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146064,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146067,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,451.36,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146068,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,311.74,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146075,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146078,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,870.38,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146081,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,HOME CARE SPOT,Revenue,1,327.78,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146094,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,339.47,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146095,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,505.15,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146096,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,376.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146100,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146102,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,601.72,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146105,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,797.97,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146107,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146115,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,303.74,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146117,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,750.33,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146118,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,666.96,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146123,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,883.89,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146124,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,589.26,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146125,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,308.67,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146129,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,252.54,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146131,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,498.10,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146133,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,308.66,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146135,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,841.80,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146138,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,252.54,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146139,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,743.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146140,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,785.68,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146141,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,547.24,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146142,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146143,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146144,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,322.69,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146149,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,623.21,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146151,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,440.58,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146152,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,451.29,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146155,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,451.36,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146158,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,392.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146159,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,687.68,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146161,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,554.21,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146167,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,750.33,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146171,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,327.81,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146172,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,752.22,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146174,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,451.29,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146175,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.70,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146177,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,752.22,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146179,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,821.79,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146187,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,301.00,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146188,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,297.75,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146195,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,375.20,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146197,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,506.21,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146198,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,786.06,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146201,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146202,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,369.28,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146203,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,416.85,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146205,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,500.22,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146206,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,482.39,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146212,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,419.16,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146213,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,284.83,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146214,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,518.13,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146215,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,505.08,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146217,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,752.22,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146218,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,676.97,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146219,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,750.82,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146222,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,291.83,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146223,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,785.68,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146225,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,338.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146226,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,413.77,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146231,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146234,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,301.00,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146236,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,519.12,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146238,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,392.31,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146239,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,338.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146245,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,301.00,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146246,ADULT SERVICES,OPERATIONS                    ,3327991,65+ Countywide W&F            ,HOME CARE SPOT,Revenue,1,752.22,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146255,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,601.72,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146262,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,601.72,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146264,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146270,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,365.47,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146271,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,257.93,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146280,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,338.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146284,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,676.97,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146286,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,263.34,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146291,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,322.42,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146293,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,301.00,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146297,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,956.34,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146298,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,752.22,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146299,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,301.00,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146300,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,268.73,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146310,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,343.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146311,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,601.72,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146312,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,365.47,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146313,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,365.47,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146315,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,419.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146316,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146325,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,274.08,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146327,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,750.33,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146328,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,601.72,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146329,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,365.40,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146330,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,301.00,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146331,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,676.97,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146332,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,917.07,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146335,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,365.47,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146336,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,301.00,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146337,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,491.12,
