Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
133580233,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,BISHOPSWOOD SCHOOL,RG4 ,25/03/2024,"10,513.08"
133580233,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,BISHOPSWOOD SCHOOL,RG4 ,25/03/2024,"10,513.08"
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,18/03/2024,"1,259.86"
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,751.93
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,"1,234.80"
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,982.00
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,05/03/2024,533.93
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,05/03/2024,"1,067.86"
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,27/02/2024,"1,000.86"
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,27/02/2024,500.43
Corporate Card Transaction,Adults - Staffing and Supporting People,Adults,ASC Leadership Team,Supplies and Services,Equipment,Bkg*hotel At Booking.C,,12/03/2024,599.17
Corporate Card Transaction,Adults - Staffing and Supporting People,Adults,ASC Leadership Team,Supplies and Services,Equipment,Bkg*hotel At Booking.C,,05/03/2024,596.25
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,787.00
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,962.00
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,698.93
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,Supplies and Services,Materials,Bkg*hotel At Booking.C,,25/03/2024,886.88
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,Supplies and Services,Materials,Bkg*hotel At Booking.C,,25/03/2024,759.00
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,864.00
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,07/03/2024,507.44
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,14/03/2024,563.88
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,653.60
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,629.54
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,12/03/2024,653.60
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Bkg*hotel At Booking.C,,21/03/2024,704.85
130318324,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,BLACKMOOR CROFT HEALTH CARE LTD,B33 ,13/03/2024,"16,606.72"
130318324,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,BLACKMOOR CROFT HEALTH CARE LTD,B33 ,13/03/2024,"12,455.04"
130318324,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,BLACKMOOR CROFT HEALTH CARE LTD,B33 ,13/03/2024,"27,282.47"
129084233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,BLOCK 3 STUDIO,SN1 ,06/03/2024,500.00
130775233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,BLOCK 3 STUDIO,SN1 ,13/03/2024,"1,375.00"
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,552.96
132107233,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,138.24
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,"1,105.92"
132107233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,"1,105.92"
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,276.48
132107233,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,-16.80
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,-53.44
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,"1,244.16"
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,-88.86
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,-151.20
132107233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,-215.60
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,967.68
132107233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,-134.40
132107233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,-441.44
132107233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,BLUEBIRD CARE (SWINDON),SN25,20/03/2024,"1,774.08"
134160234,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN3 ,27/03/2024,694.80
129815233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN3 ,13/03/2024,"4,798.58"
129816233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN3 ,13/03/2024,"2,715.90"
131846233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,REDACTED PERSONAL DATA,SN3 ,20/03/2024,"1,188.00"
130318284,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,BOLEALLER HOUSE LTD,EX15,13/03/2024,"3,974.85"
130318284,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,BOLEALLER HOUSE LTD,EX15,13/03/2024,"1,324.95"
132094233,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,BOLINDA UK LTD,RG14,20/03/2024,437.04
132614233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,CH5 ,22/03/2024,292.86
132614233,Physical Support,Adults,Fessey House,Supplies and Services,Food,BOOKER LIMITED,CH5 ,22/03/2024,197.77
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-707.82
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-194.75
130318237,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-494.85
130318237,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-106.40
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,BOTHWELLS LTD,HA6 ,13/03/2024,900.00
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-271.24
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-813.72
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"2,867.32"
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-195.35
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-584.25
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,95.06
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,716.83
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"5,370.72"
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-172.80
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-235.94
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-586.05
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-346.20
130318237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"4,102.38"
130318237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"5,469.84"
130318237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,716.83
130318237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"2,150.49"
130318237,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-164.95
130318237,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-319.20
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,"-1,038.60"
130318237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,817.69
130318237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"2,453.07"
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,940.81
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-518.40
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-227.29
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-681.87
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"1,790.24"
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"2,150.49"
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,BOTHWELLS LTD,HA6 ,13/03/2024,"2,700.00"
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-887.13
130318237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"1,367.46"
130318237,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,BOTHWELLS LTD,HA6 ,13/03/2024,"2,822.43"
130318237,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,BOTHWELLS LTD,HA6 ,13/03/2024,-295.71
129322238,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,08/03/2024,720.00
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,"1,120.00"
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,"4,106.00"
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,580.00
129323250,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,08/03/2024,288.00
129323250,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,08/03/2024,144.00
129323246,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,08/03/2024,660.00
129323249,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,08/03/2024,"1,295.00"
129323250,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,08/03/2024,72.00
129323241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,08/03/2024,"1,080.00"
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,775.00
128069241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,01/03/2024,730.00
129323247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,08/03/2024,960.00
128069240,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,01/03/2024,72.00
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,"1,650.00"
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,881.00
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,161.00
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,"1,630.00"
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,890.00
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,720.00
128069240,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,01/03/2024,288.00
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,"1,080.00"
128069240,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,01/03/2024,144.00
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,660.00
134134241,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,BOUNDARY SCAFFOLDING LTD,SN6 ,27/03/2024,"1,280.00"
