Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,102.08",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,436.64",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"2,892.96",,,,,,,,,,
122835236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,-2.88,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,"2,755.20",,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,964.32,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-14.76,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,102.08",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"3,306.24",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"2,578.08",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-118.08,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,9.84,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,14.76,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,275.52,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,487.08,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,265.68,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,176.00",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,629.76,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,062.72",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,649.44,,,,,,,,,,
119562233,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,436.64",,,,,,,,,,
119562233,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-78.72,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,-19.68,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,"1,102.08",,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,78.72,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-177.12,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"2,007.36",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,915.12,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,728.16,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-39.36,,,,,,,,,,
119562233,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,590.40,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"2,833.92",,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,-49.20,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,-24.60,,,,,,,,,,
119562233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-78.72,,,,,,,,,,
119562233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,590.40,,,,,,,,,,
122835236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,-17.64,,,,,,,,,,
122835236,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,373.92,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,-211.56,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,19.68,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,-78.44,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,24.60,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,39.36,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-4.92,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-413.28,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-231.24,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,782.28,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,551.04,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-59.04,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,708.48,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,180.80",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"2,479.68",,,,,,,,,,
119562233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"3,089.76",,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,797.04,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,334.56,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,"1,987.68",,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,590.40,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,826.56,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-172.20,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,275.52,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-108.24,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-88.76,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,688.80,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-39.36,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,708.48,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,492.00,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,885.60,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,653.12",,,,,,,,,,
119562233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-221.40,,,,,,,,,,
122835236,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,26/01/2024,"2,164.80",,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-24.60,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,984.00,,,,,,,,,,
119562233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,771.20",,,,,,,,,,
119562233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,"1,062.72",,,,,,,,,,
119562233,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Extra Care - Informal Home Care,FIRST CITY (EXTRA CARE),SN2 ,03/01/2024,-14.76,,,,,,,,,,
122835233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,"1,212.36",,,,,,,,,,
122835233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,246.96,,,,,,,,,,
122835233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,"4,136.12",,,,,,,,,,
122835233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,401.04,,,,,,,,,,
122835233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,"1,126.00",,,,,,,,,,
122835233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,"23,215.92",,,,,,,,,,
122835233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,"8,929.20",,,,,,,,,,
122835233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,670.32,,,,,,,,,,
122835235,Sensory Support,Adults,Sensory Support 65 and over,3rd Party Payments,Guide Communicator,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-70.56,,,,,,,,,,
122835234,"Volutary Sector, Equipment and Carers",Adults,Carers Short Term Breaks - Adults,3rd Party Payments,Carers,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-24.80,,,,,,,,,,
122835234,"Volutary Sector, Equipment and Carers",Adults,Carers Short Term Breaks - Adults,3rd Party Payments,Carers,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-204.32,,,,,,,,,,
122835234,"Volutary Sector, Equipment and Carers",Adults,Carers Short Term Breaks - Adults,3rd Party Payments,Carers,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-694.68,,,,,,,,,,
122835234,"Volutary Sector, Equipment and Carers",Adults,Carers Short Term Breaks - Adults,3rd Party Payments,Carers,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-157.28,,,,,,,,,,
122835234,"Volutary Sector, Equipment and Carers",Adults,Carers Short Term Breaks - Adults,3rd Party Payments,Carers,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,605.52,,,,,,,,,,
120605233,Adults - Staffing and Supporting People,Adults,Supported Housing,3rd Party Payments,Supported Housing,FIRST CITY NURSING SERVICES,SN2 ,12/01/2024,"64,408.60",,,,,,,,,,
122835235,Sensory Support,Adults,Sensory Support 18 - 64,3rd Party Payments,Guide Communicator,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,282.24,,,,,,,,,,
122835235,Sensory Support,Adults,Sensory Support 18 - 64,3rd Party Payments,Guide Communicator,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,188.16,,,,,,,,,,
123378247,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,31/01/2024,-11.76,,,,,,,,,,
122835233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-31.60,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-27.44,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-99.96,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-764.40,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,35.28,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-40.00,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-39.32,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-17.76,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-94.80,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-23.88,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-674.72,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-145.52,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-435.84,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-377.04,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-137.44,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,0.67,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-322.16,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-98.66,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-548.32,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,298.40,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,674.72,,,,,,,,,,
122835233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,FIRST CITY NURSING SERVICES,SN2 ,26/01/2024,-149.74,,,,,,,,,,
