Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
125598271,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN5 ,16/02/2024,-1.36
125598271,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN5 ,16/02/2024,-127.04
126907233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN2 ,26/02/2024,428.57
126907233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN2 ,26/02/2024,154.29
127786233,Highways & Transport,Highways & Transport,Rights of Way (ROW),Supplies and Services,Repairs & Maintenance,ALLBUILD BUILDING & LANDSCAPING SERVICES,SN25,28/02/2024,525.00
123499233,Environmental & Regulatory,Highways & Transport,Shaw Farm Landfill Site,Supplies and Services,Testing / Inspection,ALLBUILD BUILDING & LANDSCAPING SERVICES,SN25,02/02/2024,720.00
126654233,Environmental & Regulatory,Highways & Transport,Shaw Farm Landfill Site,Supplies and Services,Testing / Inspection,ALLBUILD BUILDING & LANDSCAPING SERVICES,SN25,23/02/2024,"1,680.00"
125075233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,ALLCAP LIMITED,GL1 ,14/02/2024,506.47
123613233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Fuel,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,14/02/2024,815.00
125002239,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Equipment,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,14/02/2024,815.00
121698233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Equipment,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,14/02/2024,-440.00
125919233,Treasury,Corporate Finance,Treasury,Supplies and Services,Bank Charges,ALLPAY-NET LIMITED,HR1 ,21/02/2024,817.05
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Personal Needs,Allpay *stonewater Limite,,31/01/2024,"1,717.74"
127776233,Town Centre,"Economy, Growth and Place",Kimmerfields enabling works,Capital,Internal Fees,ALPHA HIGHWAY CONSULTANTS LIMITED,SG5 ,28/02/2024,"1,285.00"
127775233,Town Centre,"Economy, Growth and Place",Kimmerfields enabling works,Capital,Internal Fees,ALPHA HIGHWAY CONSULTANTS LIMITED,SG5 ,28/02/2024,"1,185.00"
126620233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,978.75
125958238,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,21/02/2024,978.75
123843253,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,05/02/2024,"1,305.00"
127901233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,28/02/2024,978.75
126617233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,"1,305.00"
126615233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,978.75
126599233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,"1,305.00"
125958233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,21/02/2024,652.50
125956234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,21/02/2024,978.75
123879233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,05/02/2024,978.75
127902233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,28/02/2024,978.75
126622233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,652.50
124176233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,07/02/2024,978.75
123878233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,05/02/2024,978.75
123531234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,02/02/2024,"1,305.00"
127890233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,28/02/2024,652.50
125958236,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,21/02/2024,"1,305.00"
123484233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,02/02/2024,"1,631.25"
127887233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,28/02/2024,"1,141.88"
126616233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,978.75
125957233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,21/02/2024,978.75
123529233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,02/02/2024,652.50
123949233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,07/02/2024,978.75
123877233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,05/02/2024,652.50
126619233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,978.75
125959236,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,21/02/2024,978.75
125959239,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,21/02/2024,978.75
125958234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,21/02/2024,652.50
124177233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,07/02/2024,978.75
123947233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,07/02/2024,978.75
123880233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,05/02/2024,978.75
123536233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,02/02/2024,"1,305.00"
127893233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,28/02/2024,625.50
127889233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,28/02/2024,978.75
126625233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,"1,305.00"
123945233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,07/02/2024,"1,305.00"
123530234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,02/02/2024,"1,305.00"
126621233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/02/2024,978.75
123535233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,02/02/2024,652.50
123507233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,02/02/2024,978.75
127894233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,28/02/2024,978.75
127003233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,26/02/2024,978.75
124518317,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ALTOGETHER CARE WEYMOUTH CARE HOME,DT4 ,09/02/2024,-691.20
124518317,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,ALTOGETHER CARE WEYMOUTH CARE HOME,DT4 ,09/02/2024,"4,023.28"
127506233,"Volutary Sector, Equipment and Carers",Adults,Voluntary Sector Adults,3rd Party Payments,Contracts - Social Care,ALZHEIMERS SOCIETY,PL6 ,28/02/2024,"2,433.00"
124305233,"Volutary Sector, Equipment and Carers",Adults,Voluntary Sector Adults,3rd Party Payments,Contracts - Social Care,ALZHEIMERS SOCIETY,PL6 ,09/02/2024,"2,433.00"
124587233,Town Centre,"Economy, Growth and Place",Uk shared Properity Fund,Supplies and Services,Services,ALZHEIMERS SOCIETY,PL6 ,09/02/2024,"5,833.33"
127910233,Town Centre,"Economy, Growth and Place",Uk shared Properity Fund,Supplies and Services,Services,ALZHEIMERS SOCIETY,PL6 ,28/02/2024,"5,833.33"
125598235,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,81.40
125598235,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,"1,782.66"
124780241,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,14/02/2024,"1,155.00"
125063254,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN4 ,14/02/2024,"2,461.16"
Corporate Card Transaction,DSG Other Funding,DSG Skills and Attainment,LAC pupil premium,Supplies and Services,Services,Amazon.Co.Uk*1t0ki3e25,,15/02/2024,500.00
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Warm Welcome Project,Supplies and Services,Equipment,Amazon.Co.Uk*5v60c8uv5,,09/02/2024,554.97
Corporate Card Transaction,DSG Other Funding,DSG Skills and Attainment,LAC pupil premium,Supplies and Services,Services,Amazon.Co.Uk*bi1xx4xe5,,15/02/2024,500.00
Corporate Card Transaction,DSG Other Funding,DSG Skills and Attainment,LAC pupil premium,Supplies and Services,Services,Amazon.Co.Uk*e92dj6h95,,15/02/2024,500.00
Corporate Card Transaction,EOTAS,DSG Skills and Attainment,EOTAS - Riverside,Supplies and Services,Materials,Amazon.Co.Uk*uv5i74o55,,15/02/2024,500.00
124325233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,AMEGREEN CHILDREN'S SERVICES LTD,RG7 ,09/02/2024,"12,428.82"
124945234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,14/02/2024,140.60
124945234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,14/02/2024,353.14
124945234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,14/02/2024,281.19
124945234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,14/02/2024,176.57
124945234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,14/02/2024,412.00
124945234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,14/02/2024,317.17
125423233,Highways & Transport,Highways & Transport,Project Delivery,Supplies and Services,Services,AMEY OW LTD,L19 ,16/02/2024,"99,446.55"
123783233,Highways & Transport,Highways & Transport,Project Delivery,Supplies and Services,Services,AMEY OW LTD,L19 ,05/02/2024,"52,857.30"
127052233,Highways & Transport,Highways & Transport,Project Delivery,Supplies and Services,Services,AMEY OW LTD,L19 ,26/02/2024,"52,857.30"
123922233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,AMICUS FOSTER CARE,BS2 ,07/02/2024,"5,256.05"
125598530,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,544.32
125598530,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,1.84
125598530,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,16/02/2024,24.00
124780242,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,14/02/2024,693.00
125755233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,21/02/2024,"2,280.00"
126253233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,ANGELVIEW PROPERTIES LTD,ALBO,23/02/2024,590.00
124781233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN1 ,14/02/2024,"1,039.50"
124782233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN1 ,14/02/2024,509.52
125911233,Education,"Education, Inclusion and Skills","Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,TR16,21/02/2024,"1,000.00"
125598309,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,732.60
125598309,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,24.80
125598309,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,"1,172.16"
125598309,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,376.00
125598309,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,171.20
127828234,Early Help,Early Intervention & Prevention,On Trak Youth Counselling Service,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,28/02/2024,630.00
123534235,HRA Overheads,Supervision & Management,Admin / Management General,Premises Costs,Insurance - Premises,AON UK LIMITED,EC3V,02/02/2024,"2,431.54"
123959233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,07/02/2024,886.76
126956233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,26/02/2024,613.40
126500233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,23/02/2024,699.92
126499233,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,23/02/2024,696.59
126645234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,23/02/2024,585.00
126645233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,23/02/2024,"1,104.50"
123427253,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,02/02/2024,576.00
126645237,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,23/02/2024,425.00
126645239,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,23/02/2024,600.00
126645243,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,APEX SCAFFOLDING SERVICES,SN2 ,23/02/2024,595.00
125935233,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,21/02/2024,"13,509.19"
125001234,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,14/02/2024,"2,675.31"
126538233,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,23/02/2024,"6,098.35"
125001235,,,Balance Sheet,Balance Sheet & Recharge,Resources Recharges,APOGEE CORPORATION LIMITED,ME16,14/02/2024,"13,072.46"
