Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REMOVALS,2680,,04/07/2023,41073641,1420,26911,MOVIVAN LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REMOVALS,2680,,07/06/2023,41072968,1280,26911,MOVIVAN LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REMOVALS,2680,,24/05/2023,41073458,860,26911,MOVIVAN LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REMOVALS,2680,,13/05/2023,41073638,2480,26911,MOVIVAN LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REMOVALS,2680,,03/07/2023,41073639,1340,26911,MOVIVAN LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REMOVALS,2680,,03/07/2023,41073640,1080,26911,MOVIVAN LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,STATIONERY,3820,,23/01/2023,41048474,260.94,14973,BANNER GROUP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,27/04/2023,41076066,31941,12982,WATES PROPERTY SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,27/04/2023,41076072,32508,12982,WATES PROPERTY SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,27/04/2023,41076075,31683.84,12982,WATES PROPERTY SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,04/07/2023,41073129,16350,28623,WEST LONDON BUILDERS AND GAS SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HRA HOUSING DEVELOPMENT,COMPENSATION  PAYMENTS,2900,,24/07/2023,41076337,7800,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HRA HOUSING DEVELOPMENT,COMPENSATION  PAYMENTS,2900,,26/07/2023,41077006,9939.64,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HRA HOUSING DEVELOPMENT,COMPENSATION  PAYMENTS,2900,,04/07/2023,41072801,2235,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HRA HOUSING DEVELOPMENT,COMPENSATION  PAYMENTS,2900,,04/07/2023,41073037,394,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HRA HOUSING DEVELOPMENT,REMOVALS,2680,,12/04/2023,41075108,420,20838,CENTRAL MOVES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HRA HOUSING DEVELOPMENT,SECURITY,2760,,27/06/2023,41072011,410.87,26121,VPS (UK) Ltd
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,DIRECT TRANSPORT COSTS,2000,,29/06/2023,41072653,1250,10980,CHALFONT COACHES OF HARROW LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,18/07/2023,41075402,500,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,29/06/2023,41072410,500,9900017,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,14/06/2023,41072433,2875,28498,INTERIM PARTNERS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,19/07/2023,41077244,2875,28498,INTERIM PARTNERS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,04/07/2023,41077245,2300,28498,INTERIM PARTNERS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,12/07/2023,41077246,2875,28498,INTERIM PARTNERS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41074128,5750,28498,INTERIM PARTNERS LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,05/05/2023,41074447,462.83,23914,PARKGUARD LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,7820.76,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,7820.76,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,7820.76,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,7820.76,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,3352.52,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,874,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334259,28224.48,24153,PRECIOUS HOMES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334267,565.71,28265,SALUS CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334267,340,28265,SALUS CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,10852.52,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,8633.72,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,8633.72,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334090,5156.6,13178,MACINTYRE CARE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334090,3208.84,13178,MACINTYRE CARE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334408,260,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,03/07/2023,41074536,19194.7,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334116,835.4,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334120,3156.24,11993,FRANKLYN LODGE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334126,9307.68,14608,SENSE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334126,8859.72,14608,SENSE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334126,9798.76,14608,SENSE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334126,12742.52,14608,SENSE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334126,9549.36,14608,SENSE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,3059,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,874,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,874,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,1835.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,305.92,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,2185,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,524.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,616.8,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,885.08,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,524.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,262.2,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334220,422.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334194,4399.64,24153,PRECIOUS HOMES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,PAYMENTS TO CONTRACTORS,4000,,05/06/2023,41074449,486.25,23914,PARKGUARD LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,01/06/2023,41072970,20130,26541,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,COMP OUTSOURCED SERVICES,3220,,30/06/2023,41075079,490.27,23040,ALLPAY.NET
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MEDICAL REPORTS,2560,,30/06/2023,41074525,5930,11513,NOWMEDICAL
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,05/07/2023,41073076,12915.3,23490,MEARS HOUSING MANAGEMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,05/07/2023,41073076,1800.47,23490,MEARS HOUSING MANAGEMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,05/07/2023,41073077,6295.59,23490,MEARS HOUSING MANAGEMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,05/07/2023,41073077,621.42,23490,MEARS HOUSING MANAGEMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,05/07/2023,41073078,9250.79,23490,MEARS HOUSING MANAGEMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,05/07/2023,41073078,1350.31,23490,MEARS HOUSING MANAGEMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,10/07/2023,41075642,19404.98,14650,SHEPHERDS BUSH HOUSING ASSOCIATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,10/07/2023,41075642,2236.43,14650,SHEPHERDS BUSH HOUSING ASSOCIATION LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,05/07/2023,41073079,18856.82,23490,MEARS HOUSING MANAGEMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,05/07/2023,41073079,1219.27,23490,MEARS HOUSING MANAGEMENT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,FURNITURE,3360,,30/03/2023,41074050,600,12789,KENWAYS FURNITURE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,28/06/2023,41074120,299.73,9900017,NEIL DOUGLAS BLOCK MANAGEMENT LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,SECURITY,2760,,15/05/2023,41072046,3283.75,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,SECURITY,2760,,22/05/2023,41072047,2982,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,SECURITY,2760,,28/05/2023,41072049,3106.25,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,SECURITY,2760,,05/06/2023,41072051,3283.75,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,SECURITY,2760,,12/06/2023,41072054,3195,14166,PREVENTION & DETECTION (HOLDINGS) LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MANAGEMENT CHARGES,2600,,26/06/2023,41073901,1351.08,29915,LB OF HILLINGDON- COUNCIL TAX
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MANAGEMENT CHARGES,2600,,16/01/2023,41075332,1257.79,10113,A2DOMINION HOUSING GROUP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MANAGEMENT CHARGES,2600,,14/07/2023,41075335,1524.84,10113,A2DOMINION HOUSING GROUP LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MANAGEMENT CHARGES,2600,,26/06/2023,41073900,1115.39,29915,LB OF HILLINGDON- COUNCIL TAX
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MANAGEMENT CHARGES,2600,,26/06/2023,41073902,697.26,29915,LB OF HILLINGDON- COUNCIL TAX
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MANAGEMENT CHARGES,2600,,26/06/2023,41073903,769.15,29915,LB OF HILLINGDON- COUNCIL TAX
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MANAGEMENT CHARGES,2600,,26/06/2023,41074113,558.42,29915,LB OF HILLINGDON- COUNCIL TAX
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,MANAGEMENT CHARGES,2600,,26/06/2023,41074114,1498.55,29915,LB OF HILLINGDON- COUNCIL TAX
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,PAYMENTS TO OTHER ESTABLISHMENTS,4350,,27/06/2023,50002303,283.8,27288,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334120,2086.7,11993,FRANKLYN LODGE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,8633.76,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,9241.96,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,7713.68,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,7448.32,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,8023.2,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,10852.52,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,9241.96,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334076,7820.76,11593,SUPPORT FOR LIVING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334090,4892.6,13178,MACINTYRE CARE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334090,6471.24,13178,MACINTYRE CARE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334250,4780,27923,WOODLARK WORKSHOP TRUST HOUSING ASS T/A THE WOODLARKS CENTRE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334388,1533.84,10000136,PARKCARE HOMES (NO 2) LTD T/A LINDEN LODGE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,29/06/2023,23334388,5555.72,10000136,PARKCARE HOMES (NO 2) LTD T/A LINDEN LODGE
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,03/07/2023,41074535,75508.12,11593,SUPPORT FOR LIVING LTD
