columns,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404769,6800,14458,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,28/02/2024,23411998,2353.39,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,289,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,606.92,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,505.76,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,2214.96,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,1560.6,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,606.88,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,1156,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,606.88,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,1185.6,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405017,1017.6,27181,PEOPLE WHO CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404967,1512,27181,PEOPLE WHO CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404922,5940,26930,RANC CARE HOMES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404789,5008.96,30084,WILSMERE HOUSE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404788,5516,10891,CARING CONSULTANCY LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404795,3940.12,11593,SUPPORT FOR LIVING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23405086,1632,10000230,GOLDCREST HEALTHCARE SERVICE LTD - SUPPORTED LIVING SERVICE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,31/01/2024,23405160,2015,23482,ALTWOOD HOUSING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,31/01/2024,23405162,1116,23482,ALTWOOD HOUSING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411697,718.04,80764,CARE IN FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404746,3560,11720,ELM PARK LODGE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404815,5360,10868,CARE FIRST HEALTH CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404815,5720,10868,CARE FIRST HEALTH CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,PAYMENTS TO CONTRACTORS,4000,,23/02/2024,50002751,1952.44,13348,MIDDLESEX ASSOC FOR THE BLIND
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404787,2887.36,10283,GANYMEDE CARE LTD T/A CHISWICK NURSING CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404787,3284.16,10283,GANYMEDE CARE LTD T/A CHISWICK NURSING CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23405078,3920,10000011,N. NOTARO HOMES LTD CLARENCE PARK CARE HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,PAYMENTS TO CONTRACTORS,4000,,23/02/2024,50002751,745.8,15887,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,06/02/2024,41104038,400,10000151,LETS SPEECH ASSESSMENT AND THERAPY SERVICES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,31/01/2024,41103613,700,27227,SKYBOUND AUTISM THERAPIES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,23/02/2024,41107413,400,10000151,LETS SPEECH ASSESSMENT AND THERAPY SERVICES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,31/01/2024,41103377,360,10000418,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,03/01/2024,41102578,3769.89,15607,WANDSWORTH COUNCIL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,26/01/2024,41104034,285,10000541,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,26/01/2024,41104036,750,26129,THE OT PRACTICE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,14/02/2024,41106932,391.85,26129,THE OT PRACTICE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,23/01/2023,41102896,645,9900014,THE CHILDRENS PLACE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,12/01/2024,41104811,1246,24851,THE WHITTINGTON HOSPITAL NHS TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,12/01/2024,41104809,1246,24851,THE WHITTINGTON HOSPITAL NHS TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,22/01/2024,41102914,3075,27945,LOVE ABA LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,08/01/2024,41101458,2546.47,12696,LIVABILITY
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,18/01/2024,41101985,1616.37,20471,EALING COLLEGE LTD T/A EALING INDEPENDENT COLLEGE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PAYMENTS TO OTHER ESTABLISHMENTS,4350,,23/01/2024,41103111,1717612,15652,WEST LONDON NHS TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,EMPLOYMENT SKILLS AND ADULT LEARNING,EXAM FEES,2820,,31/01/2024,41104859,432.25,24771,NATIONAL OPEN COLLEGE NETWORK - (NOCN)
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,EMPLOYMENT SKILLS AND ADULT LEARNING,AGENCY,70,,28/01/2024,41104720,688.53,18515,MORGAN HUNT UK LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,EMPLOYMENT SKILLS AND ADULT LEARNING,AGENCY,70,,28/01/2024,41104723,7536.84,18515,MORGAN HUNT UK LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,EMPLOYMENT SKILLS AND ADULT LEARNING,PUBLICATIONS AND PERIODICALS,3830,,19/10/2023,41105909,450,27463,COORDINATION GROUP PUBLICATIONS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,EMPLOYMENT SKILLS AND ADULT LEARNING,AGENCY,70,,11/01/2024,41106491,1318.25,18421,PROTOCOL NATIONAL LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,EMPLOYMENT SKILLS AND ADULT LEARNING,AGENCY,70,,11/01/2024,41106493,1202.63,18421,PROTOCOL NATIONAL LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,EMPLOYMENT SKILLS AND ADULT LEARNING,HIRE OF HALLS,2810,,14/12/2023,41103654,525,23032,ISLIP MANOR YOUTH & COMMUNITY ASSSOCIATION
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,PRE 16 SEN PROVISION,4271,,07/06/2023,41107097,410,10000552,HETLEYS (UK) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EALING SERVICE FOR CHILDREN WITH ADDITIONAL NEEDS,Services Contracts Agency Interim Consultants,2970,,01/02/2024,41106985,5109.1,28809,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,EQUIPMENT - REPAIRS,3380,,06/02/2024,41106231,751.74,10590,BINA MUSICALS UK LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404815,4641,10868,CARE FIRST HEALTH CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404815,4924.12,10868,CARE FIRST HEALTH CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404815,4455.12,10868,CARE FIRST HEALTH CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,23/02/2024,23412039,-2655.71,10868,CARE FIRST HEALTH CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404757,5160,10778,BUPA CARE SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404742,3931.68,27611,WILLOW GRANGE CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404767,3115.2,14309,CARDINAL HEALTHCARE LTD T/A THE WILLOWS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404767,3216,14309,CARDINAL HEALTHCARE LTD T/A THE WILLOWS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,30/01/2024,23403057,2182.29,14309,CARDINAL HEALTHCARE LTD T/A THE WILLOWS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404767,3216,14309,CARDINAL HEALTHCARE LTD T/A THE WILLOWS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404767,3151.2,14309,CARDINAL HEALTHCARE LTD T/A THE WILLOWS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404762,3600,30085,MEERA NURSING HOME LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404745,3041.72,11614,EALING MANOR NURSING HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404745,2704.24,11614,EALING MANOR NURSING HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404745,2970,11614,EALING MANOR NURSING HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404775,3434.16,14863,ST DAVIDS HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404775,3381.16,14863,ST DAVIDS HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404775,6656,14863,ST DAVIDS HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404775,3165.36,14863,ST DAVIDS HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404929,422.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404929,290,27070,YOUTH ENGAGEMENT PROGRAMME CIC
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,2530.64,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,1494.8,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,663.24,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,2043.04,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,1156,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,28/02/2024,23411999,371.93,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,997.04,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,1265.6,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,1008.2,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,1179.36,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,1023.68,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411698,2856.8,80996,DD PAYROLL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411682,7456.2,80658,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404779,4843.56,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404779,6096.52,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404779,5258.72,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404779,6331.52,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404779,3669.87,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404779,3174.88,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,08/02/2024,23404779,3129.36,28600,BONDCARE (LONDON) LTD THE GRANGE CARE CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,29/01/2024,23405848,1705,24752,AARAV PROPERTIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/01/2024,23412017,920.52,10000261,ACHIEVE TOGETHER SERVICES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DIRECT PAYMENTS,4231,,19/02/2024,23411655,462.44,80183,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,08/02/2024,23404813,622.84,15783,YARROW HOUSING LTD
