FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
LIST,Blackpool Council,Napier Homecare Services Limited,292126,1000207,1/08/2024,579.60,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_109,1000207292126BP1532_109
LIST,Blackpool Council,Napier Homecare Services Limited,292127,1000207,1/08/2024,351.90,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_110,1000207292127BP1532_110
LIST,Blackpool Council,Napier Homecare Services Limited,292133,1000207,1/08/2024,289.80,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_116,1000207292133BP1532_116
LIST,Blackpool Council,Napier Homecare Services Limited,292137,1000207,1/08/2024,621.00,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_120,1000207292137BP1532_120
LIST,Blackpool Council,Napier Homecare Services Limited,292138,1000207,1/08/2024,289.80,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_121,1000207292138BP1532_121
LIST,Blackpool Council,Napier Homecare Services Limited,292141,1000207,1/08/2024,289.80,0.00,Homecare,20140,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_124,1000207292141BP1532_124
LIST,Blackpool Council,Napier Homecare Services Limited,292142,1000207,1/08/2024,300.15,0.00,Homecare,20140,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_125,1000207292142BP1532_125
LIST,Blackpool Council,Napier Homecare Services Limited,292145,1000207,1/08/2024,641.70,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_128,1000207292145BP1532_128
LIST,Blackpool Council,Napier Homecare Services Limited,292147,1000207,1/08/2024,320.85,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_130,1000207292147BP1532_130
LIST,Blackpool Council,Napier Homecare Services Limited,292150,1000207,1/08/2024,289.80,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_133,1000207292150BP1532_133
LIST,Blackpool Council,Napier Homecare Services Limited,292151,1000207,1/08/2024,310.50,0.00,Homecare,20364,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_134,1000207292151BP1532_134
LIST,Blackpool Council,Napier Homecare Services Limited,292152,1000207,1/08/2024,269.10,0.00,Homecare,20222,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_135,1000207292152BP1532_135
LIST,Blackpool Council,Napier Homecare Services Limited,292156,1000207,1/08/2024,289.80,0.00,Homecare,20324,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_139,1000207292156BP1532_139
LIST,Blackpool Council,Napier Homecare Services Limited,292161,1000207,1/08/2024,403.65,0.00,Homecare,20210,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_144,1000207292161BP1532_144
LIST,Blackpool Council,Napier Homecare Services Limited,292162,1000207,1/08/2024,351.90,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_145,1000207292162BP1532_145
LIST,Blackpool Council,Napier Homecare Services Limited,292166,1000207,1/08/2024,952.20,0.00,Homecare,20140,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_149,1000207292166BP1532_149
LIST,Blackpool Council,Napier Homecare Services Limited,292167,1000207,1/08/2024,579.60,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_150,1000207292167BP1532_150
LIST,Blackpool Council,Napier Homecare Services Limited,292169,1000207,1/08/2024,724.50,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_152,1000207292169BP1532_152
LIST,Blackpool Council,Napier Homecare Services Limited,292171,1000207,1/08/2024,476.10,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_154,1000207292171BP1532_154
LIST,Blackpool Council,Napier Homecare Services Limited,292175,1000207,1/08/2024,652.05,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_158,1000207292175BP1532_158
LIST,Blackpool Council,Napier Homecare Services Limited,292178,1000207,1/08/2024,289.80,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_161,1000207292178BP1532_161
LIST,Blackpool Council,Napier Homecare Services Limited,292180,1000207,1/08/2024,289.80,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_163,1000207292180BP1532_163
LIST,Blackpool Council,Napier Homecare Services Limited,292181,1000207,1/08/2024,258.75,0.00,Homecare,20234,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_164,1000207292181BP1532_164
LIST,Blackpool Council,Napier Homecare Services Limited,292182,1000207,1/08/2024,289.80,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_165,1000207292182BP1532_165
LIST,Blackpool Council,Napier Homecare Services Limited,292185,1000207,1/08/2024,289.80,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_168,1000207292185BP1532_168
LIST,Blackpool Council,Napier Homecare Services Limited,292186,1000207,1/08/2024,289.80,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_169,1000207292186BP1532_169
LIST,Blackpool Council,Napier Homecare Services Limited,292187,1000207,1/08/2024,258.75,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_170,1000207292187BP1532_170
LIST,Blackpool Council,Napier Homecare Services Limited,292189,1000207,1/08/2024,579.60,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_172,1000207292189BP1532_172
LIST,Blackpool Council,Napier Homecare Services Limited,292190,1000207,1/08/2024,382.95,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_174,1000207292190BP1532_174
LIST,Blackpool Council,Napier Homecare Services Limited,292191,1000207,1/08/2024,434.70,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_175,1000207292191BP1532_175
LIST,Blackpool Council,Napier Homecare Services Limited,292192,1000207,1/08/2024,600.30,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_176,1000207292192BP1532_176
LIST,Blackpool Council,Napier Homecare Services Limited,292194,1000207,1/08/2024,331.20,0.00,Homecare,20334,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_178,1000207292194BP1532_178
LIST,Blackpool Council,Napier Homecare Services Limited,292195,1000207,1/08/2024,579.60,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_179,1000207292195BP1532_179
LIST,Blackpool Council,Napier Homecare Services Limited,292200,1000207,1/08/2024,269.10,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_184,1000207292200BP1532_184
LIST,Blackpool Council,Napier Homecare Services Limited,292201,1000207,1/08/2024,289.80,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_185,1000207292201BP1532_185
LIST,Blackpool Council,Napier Homecare Services Limited,292202,1000207,1/08/2024,579.60,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_186,1000207292202BP1532_186
LIST,Blackpool Council,Napier Homecare Services Limited,292203,1000207,1/08/2024,434.70,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_187,1000207292203BP1532_187
LIST,Blackpool Council,Napier Homecare Services Limited,292204,1000207,1/08/2024,289.80,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_188,1000207292204BP1532_188
LIST,Blackpool Council,Napier Homecare Services Limited,292210,1000207,1/08/2024,434.70,0.00,Homecare,20364,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_194,1000207292210BP1532_194
LIST,Blackpool Council,Napier Homecare Services Limited,292212,1000207,1/08/2024,362.25,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_196,1000207292212BP1532_196
LIST,Blackpool Council,Napier Homecare Services Limited,292216,1000207,1/08/2024,362.25,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_200,1000207292216BP1532_200
LIST,Blackpool Council,Napier Homecare Services Limited,292217,1000207,1/08/2024,745.20,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_201,1000207292217BP1532_201
LIST,Blackpool Council,Napier Homecare Services Limited,292418,1000207,1/08/2024,362.25,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_202,1000207292418BP1532_202
LIST,Blackpool Council,Napier Homecare Services Limited,292421,1000207,1/08/2024,289.80,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_205,1000207292421BP1532_205
LIST,Blackpool Council,Napier Homecare Services Limited,292424,1000207,1/08/2024,600.30,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_208,1000207292424BP1532_208
LIST,Blackpool Council,Napier Homecare Services Limited,292425,1000207,1/08/2024,362.25,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_209,1000207292425BP1532_209
LIST,Blackpool Council,Napier Homecare Services Limited,292429,1000207,1/08/2024,796.95,0.00,Homecare,20171,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_213,1000207292429BP1532_213
LIST,Blackpool Council,Napier Homecare Services Limited,292433,1000207,1/08/2024,486.45,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_217,1000207292433BP1532_217
LIST,Blackpool Council,Napier Homecare Services Limited,292440,1000207,1/08/2024,579.60,0.00,Homecare,20234,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_224,1000207292440BP1532_224
LIST,Blackpool Council,Napier Homecare Services Limited,292444,1000207,1/08/2024,424.35,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_229,1000207292444BP1532_229
LIST,Blackpool Council,Napier Homecare Services Limited,292448,1000207,1/08/2024,724.50,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_233,1000207292448BP1532_233
LIST,Blackpool Council,Napier Homecare Services Limited,292452,1000207,1/08/2024,289.80,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_237,1000207292452BP1532_237
LIST,Blackpool Council,Napier Homecare Services Limited,292453,1000207,1/08/2024,538.20,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_238,1000207292453BP1532_238
LIST,Blackpool Council,Napier Homecare Services Limited,292454,1000207,1/08/2024,724.50,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_239,1000207292454BP1532_239
LIST,Blackpool Council,Napier Homecare Services Limited,292455,1000207,1/08/2024,579.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_240,1000207292455BP1532_240
LIST,Blackpool Council,Napier Homecare Services Limited,292459,1000207,1/08/2024,289.80,0.00,Homecare,20171,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_246,1000207292459BP1532_246
LIST,Blackpool Council,Napier Homecare Services Limited,292464,1000207,1/08/2024,289.80,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_251,1000207292464BP1532_251
LIST,Blackpool Council,Napier Homecare Services Limited,292466,1000207,1/08/2024,289.80,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_253,1000207292466BP1532_253
LIST,Blackpool Council,Napier Homecare Services Limited,292468,1000207,1/08/2024,507.15,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_255,1000207292468BP1532_255
LIST,Blackpool Council,Napier Homecare Services Limited,292471,1000207,1/08/2024,434.70,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1532_260,1000207292471BP1532_260
LIST,Blackpool Council,Napier Homecare Services Limited,296764,1000207,8/08/2024,289.80,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1533_161,1000207296764BP1533_161
LIST,Blackpool Council,Napier Homecare Services Limited,296766,1000207,8/08/2024,289.80,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1533_163,1000207296766BP1533_163
LIST,Blackpool Council,Napier Homecare Services Limited,296767,1000207,8/08/2024,269.10,0.00,Homecare,20234,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1533_164,1000207296767BP1533_164
LIST,Blackpool Council,Napier Homecare Services Limited,296768,1000207,8/08/2024,289.80,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BP1533_165,1000207296768BP1533_165
