Supplier Name,Net Amount,Spend Type,Service,Department,Account,Entry Date,Payment type
PHS GROUP LTD,"1,791",Consumable Materials          ,New Park Day Centre           ,Adult Social Care,General Fund,11-May-23,Invoiced
PHS GROUP LTD,"2,137",General Fees & Services       ,Daylight -Highbury  Day Centre,Adult Social Care,General Fund,25-Feb-23,Invoiced
PHS GROUP LTD,"2,779",Purchases General             ,New River Green Childrens Ctre,Children & Young People,General Fund,13-Feb-23,Invoiced
PHS GROUP LTD,"4,870",Repair & Maintenance-General  ,New Park Day Centre           ,Adult Social Care,General Fund,11-May-23,Invoiced
PICKLED PEPPER EDUCATION,675,Library Books                 ,Education Library Service     ,Community Engagement & Wellbeing,General Fund,24-Apr-23,Invoiced
PICKLED PEPPER EDUCATION,786,Library Books                 ,Education Library Service     ,Community Engagement & Wellbeing,General Fund,03-Apr-23,Invoiced
PICKLED PEPPER EDUCATION,882,Library Books                 ,Education Library Service     ,Community Engagement & Wellbeing,General Fund,27-Feb-23,Invoiced
PICKLED PEPPER EDUCATION,"3,500",Library Books                 ,Education Library Service     ,Community Engagement & Wellbeing,General Fund,09-Mar-23,Invoiced
PICO EDUCATIONAL SYSTEMS LTD,500,General Fees & Services       ,English  - Adult Skills       ,Community Wealth Building,General Fund,20-Feb-23,Invoiced
PILON LIMITED,501, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,515, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,548, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,14-May-23,Invoiced
PILON LIMITED,606, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,14-May-23,Invoiced
PILON LIMITED,711, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,746, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,781, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,781, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,816, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
PILON LIMITED,851, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,854, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,886, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,30-Apr-23,Invoiced
PILON LIMITED,915, Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,12-Mar-23,Invoiced
PILON LIMITED,"1,386", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,"1,634", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
PILON LIMITED,"1,744", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"2,600", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
PILON LIMITED,"2,983", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"3,204", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,12-Mar-23,Invoiced
PILON LIMITED,"3,323", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,"3,433", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
PILON LIMITED,"3,564", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,"3,617", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"3,624", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"3,775", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"3,825", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"3,832", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"4,133", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
PILON LIMITED,"4,152", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
PILON LIMITED,"4,224", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,"4,272", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,12-Mar-23,Invoiced
PILON LIMITED,"4,314", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,"4,365", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"4,558", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
PILON LIMITED,"4,606", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,"4,608", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
PILON LIMITED,"4,615", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
PILON LIMITED,"4,684", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"4,821", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"4,941", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,12-Mar-23,Invoiced
PILON LIMITED,"5,121", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
PILON LIMITED,"5,188", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
PILON LIMITED,"5,322", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"5,418", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
PILON LIMITED,"5,666", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"5,770", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"6,119", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,14-May-23,Invoiced
PILON LIMITED,"6,132", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,25-Jun-23,Invoiced
PILON LIMITED,"6,206", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"6,207", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,"6,248", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,"6,463", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"6,483", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"6,562", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,"6,644", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
PILON LIMITED,"6,900", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,04-Jun-23,Invoiced
PILON LIMITED,"6,918", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
PILON LIMITED,"6,931", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"6,954", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
PILON LIMITED,"6,965", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,09-Apr-23,Invoiced
PILON LIMITED,"7,029", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
PILON LIMITED,"7,081", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"7,082", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"7,090", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"7,102", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
PILON LIMITED,"7,105", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,09-Apr-23,Invoiced
PILON LIMITED,"7,161", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,12-Mar-23,Invoiced
PILON LIMITED,"7,257", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
PILON LIMITED,"7,300", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"7,513", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,25-Jun-23,Invoiced
PILON LIMITED,"7,570", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,12-Mar-23,Invoiced
PILON LIMITED,"7,612", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,"7,721", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"7,759", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"7,797", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,"7,835", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
PILON LIMITED,"8,020", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,02-Apr-23,Invoiced
PILON LIMITED,"8,142", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,14-May-23,Invoiced
PILON LIMITED,"8,222", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,09-Apr-23,Invoiced
PILON LIMITED,"8,223", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
PILON LIMITED,"8,558", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
PILON LIMITED,"8,641", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,04-Jun-23,Invoiced
PILON LIMITED,"8,707", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,25-Jun-23,Invoiced
PILON LIMITED,"8,749", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,14-May-23,Invoiced
PILON LIMITED,"8,777", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,23-Apr-23,Invoiced
PILON LIMITED,"8,828", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
PILON LIMITED,"8,966", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"9,143", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
PILON LIMITED,"9,164", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,12-Mar-23,Invoiced
PILON LIMITED,"9,289", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
PILON LIMITED,"9,540", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"9,546", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"9,711", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,04-Jun-23,Invoiced
PILON LIMITED,"9,790", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"10,045", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"10,137", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"10,176", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,07-May-23,Invoiced
PILON LIMITED,"10,405", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"10,491", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"10,503", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"10,540", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,05-Mar-23,Invoiced
PILON LIMITED,"10,576", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,14-May-23,Invoiced
PILON LIMITED,"10,581", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,09-Apr-23,Invoiced
PILON LIMITED,"10,654", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"10,677", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"10,715", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"10,940", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,19-Mar-23,Invoiced
PILON LIMITED,"11,095", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,18-Jun-23,Invoiced
PILON LIMITED,"11,126", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"11,131", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,25-Jun-23,Invoiced
PILON LIMITED,"11,193", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Feb-23,Invoiced
PILON LIMITED,"11,234", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,09-Apr-23,Invoiced
PILON LIMITED,"11,264", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,22-May-23,Invoiced
PILON LIMITED,"11,286", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,28-May-23,Invoiced
PILON LIMITED,"11,359", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,26-Mar-23,Invoiced
PILON LIMITED,"11,376", Voids                        ,Voids                         ,Homes & Neighbourhoods,HRA,11-Jun-23,Invoiced
