Supplier Name, Net Amount ,Spend Type,Service,Department,Account,Entry Date,Payment type
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 810.55 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,23 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 814.21 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 814.21 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 814.21 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 816.50 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 817.45 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 833.75 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 839.10 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 839.10 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 839.10 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 839.10 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 848.65 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 848.65 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 848.65 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 848.65 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 855.82 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 857.88 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 905.70 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 905.70 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 905.70 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 908.74 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 908.74 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 910.75 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 910.75 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 957.15 ,Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 960.25 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 960.25 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 966.00 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD, 968.78 , Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,007.65 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,007.65 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,007.65 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,010.82 ",Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,012.00 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,012.17 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,012.17 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,012.17 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,033.57 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,060.60 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,071.20 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,071.20 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,071.20 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,077.25 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,077.25 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,077.25 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,077.25 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,084.08 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,092.50 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,119.25 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,147.89 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,147.89 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,147.89 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,147.89 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,182.21 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,213.25 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,243.76 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,243.76 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,243.76 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,305.83 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,305.83 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,305.83 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,323.49 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,27 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,323.49 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,323.49 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,323.49 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,331.84 ",Individual Heating (North)    ,In-house Gas Service          ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,350.24 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,350.24 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,368.61 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,368.61 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,368.61 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,368.61 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
GEM ENVIRONMENTAL BUILDING SERVICE LTD," 1,368.61 ", Group Heating                ,M&E - Heating & Water         ,Homes & Neighbourhoods,HRA,9 Oct 23,Invoiced
