Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,Barchester Healthcare,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Barchester Healthcare,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Berrycroft Manor Ltd,Services to People,Care Payments,04/05/2023,3072
Social Care Services,Berrycroft Manor Ltd,Services to People,Care Payments,04/05/2023,1615.2
Social Care Services,Berrycroft Manor Ltd,Services to People,Care Payments,04/05/2023,3128
Social Care Services,Berrycroft Manor Ltd,Services to People,Care Payments,04/05/2023,1300
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,3220
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,264.8
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,2633.14
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,253.71
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,223.43
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,12.83
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,3128
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,3128
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,266.08
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,266.08
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,460
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,37.83
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,94.16
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,3128
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,3128
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,266.08
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,179.68
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,-10.71
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,-21.43
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,-99.14
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,-198.29
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,3220
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,264.8
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,3128
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,300
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,-300
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,HC-One Limited,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,HC-ONE LIMITED,Services to People,Care Payments,04/05/2023,2838.12
Social Care Services,Roefield Specialist Care Ltd,Services to People,Care Payments,04/05/2023,-4919.98
Social Care Services,Roefield Specialist Care Ltd,Services to People,Care Payments,04/05/2023,9839.96
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,3288
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,3232
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,1080
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,672
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,3232
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,840
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,3288
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,3164
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,3164
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,1216
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,696
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,176
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,3128
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,436
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,2616
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,1776
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,2122.57
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,04/05/2023,578.14
Social Care Services,Ramos Healthcare (Trading as Bloom,Services to People,Care Payments,04/05/2023,2700
Social Care Services,Ramos Healthcare (Trading as Bloom,Services to People,Care Payments,04/05/2023,163.24
Social Care Services,Ramos Healthcare (Trading as Bloom,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,London and Manchester Healthcare(Ro,Services to People,Care Payments,04/05/2023,3128
Social Care Services,London and Manchester Healthcare(Ro,Services to People,Care Payments,04/05/2023,833.44
Social Care Services,London and Manchester Healthcare(Ro,Services to People,Care Payments,04/05/2023,3128
Social Care Services,London and Manchester Healthcare(Ro,Services to People,Care Payments,04/05/2023,764.32
Social Care Services,London and Manchester Healthcare(Ro,Services to People,Care Payments,04/05/2023,3128
Social Care Services,London and Manchester Healthcare(Ro,Services to People,Care Payments,04/05/2023,937.12
Social Care Services,London and Manchester Healthcare(Ro,Services to People,Care Payments,04/05/2023,878.84
Social Care Services,United Care (North) Ltd,Services to People,Care Payments,04/05/2023,2860
Social Care Services,United Care (North) Ltd,Services to People,Care Payments,04/05/2023,2740
Social Care Services,United Care (North) Ltd,Services to People,Care Payments,04/05/2023,2752
Social Care Services,United Care (North) Ltd,Services to People,Care Payments,04/05/2023,1048
Social Care Services,Olea Care Group,Services to People,Care Payments,04/05/2023,2904.57
Social Care Services,Olea Care Group,Services to People,Care Payments,04/05/2023,1640.38
Social Care Services,Olea Care Group,Services to People,Care Payments,04/05/2023,3128
Social Care Services,Olea Care Group,Services to People,Care Payments,04/05/2023,2488
Social Care Services,Olea Care Group,Services to People,Care Payments,04/05/2023,3128
Social Care Services,Olea Care Group,Services to People,Care Payments,04/05/2023,2488
Social Care Services,Anchor Carehomes (Lighbowne Hall),Services to People,Care Payments,04/05/2023,2466.56
Social Care Services,Anchor Carehomes (Lighbowne Hall),Services to People,Care Payments,04/05/2023,320
Social Care Services,Holgate House Ltd,Services to People,Care Payments,04/05/2023,609.14
Social Care Services,Holgate House Ltd,Services to People,Care Payments,04/05/2023,2132
Social Care Services,Holgate House Ltd,Services to People,Care Payments,04/05/2023,1827.43
Social Care Services,Holgate House Ltd,Services to People,Care Payments,04/05/2023,304.57
Social Care Services,The Pavilion,Services to People,Care Payments,04/05/2023,762
Social Care Services,The Pavilion,Services to People,Care Payments,04/05/2023,508
Social Care Services,Denehurst Care ltd,Services to People,Care Payments,04/05/2023,-663.6
Social Care Services,Denehurst Care ltd,Services to People,Care Payments,04/05/2023,-1276
Social Care Services,Denehurst Care ltd,Services to People,Care Payments,04/05/2023,2552
Social Care Services,Denehurst Care ltd,Services to People,Care Payments,04/05/2023,1327.2
Social Care Services,Bowerfield House,Services to People,Care Payments,04/05/2023,3232
Social Care Services,Bowerfield House,Services to People,Care Payments,04/05/2023,3018.2
Social Care Services,Bowerfield House,Services to People,Care Payments,04/05/2023,-162.29
Social Care Services,Bowerfield House,Services to People,Care Payments,04/05/2023,-209.14
Social Care Services,Bowerfield House,Services to People,Care Payments,04/05/2023,-811.43
Social Care Services,Bowerfield House,Services to People,Care Payments,04/05/2023,-1045.71
Social Care Services,Bowerfield House,Services to People,Care Payments,04/05/2023,-62.77
Social Care Services,Bowerfield House,Services to People,Care Payments,04/05/2023,-328.73
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,13344
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,784
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,756
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,752
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,556
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,-70.29
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,-194.29
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1424
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,984
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,784
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,756
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,668
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2525.71
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2348
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1586.29
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1392
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1165.71
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1077.14
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,964
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,784
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,694
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,442.29
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,432
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,388.57
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,203
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,129.14
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,-1870
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,3740
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2292
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1332
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1174
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1165.71
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,1020
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,939.2
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,926
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,740.8
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,728
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,728
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,720
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,437.14
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,194.29
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,72.86
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2776
Social Care Services,Life in Colour,Services to People,Care Payments,04/05/2023,2720
